Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Season,Round,EventName
0 days 03:04:59.076000,GAS,10,0 days 00:01:25.133000,68.0,4.0,,0 days 03:04:57.217000,0 days 00:00:29.689000,0 days 00:00:29.641000,0 days 00:00:25.803000,0 days 03:04:03.640000,0 days 03:04:33.281000,0 days 03:04:59.084000,278.0,236.0,,289.0,False,HARD,38.0,True,AlphaTauri,0 days 03:03:33.943000,,1,6.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 03:06:41.382000,GAS,10,0 days 00:01:42.306000,69.0,5.0,0 days 03:05:18.699000,,0 days 00:00:48.228000,0 days 00:00:30.478000,0 days 00:00:23.600000,0 days 03:05:47.312000,0 days 03:06:17.790000,0 days 03:06:41.390000,258.0,230.0,253.0,289.0,False,SOFT,4.0,False,AlphaTauri,0 days 03:04:59.076000,,1,6.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:07:11.163000,TSU,22,,2.0,1.0,,0 days 01:07:08.435000,0 days 00:01:03.665000,0 days 00:00:59.466000,0 days 00:00:49.686000,0 days 01:05:22.048000,0 days 01:06:21.492000,0 days 01:07:11.333000,149.0,147.0,,143.0,False,INTERMEDIATE,2.0,True,AlphaTauri,0 days 01:04:18.313000,,45,5.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:33:35.604000,TSU,22,,3.0,2.0,0 days 01:31:22.076000,0 days 01:33:33.985000,,0 days 00:00:53.571000,0 days 00:00:38.194000,,0 days 01:32:57.498000,0 days 01:33:35.807000,112.0,175.0,,143.0,False,INTERMEDIATE,1.0,True,AlphaTauri,0 days 01:31:00.096000,,1,4.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:35:41.669000,TSU,22,0 days 00:02:06.065000,4.0,3.0,0 days 01:34:14.786000,,0 days 00:01:10.005000,0 days 00:00:31.815000,0 days 00:00:24.245000,0 days 01:34:45.624000,0 days 01:35:17.439000,0 days 01:35:41.684000,267.0,227.0,244.0,143.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:33:35.604000,,1,5.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:01:08.938000,TSU,22,0 days 00:01:26.468000,22.0,3.0,,0 days 02:01:08.053000,0 days 00:00:30.394000,0 days 00:00:30.246000,0 days 00:00:25.828000,0 days 02:00:12.879000,0 days 02:00:43.125000,0 days 02:01:08.953000,273.0,237.0,,289.0,False,MEDIUM,19.0,True,AlphaTauri,0 days 01:59:42.470000,,1,5.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:02:49.218000,TSU,22,0 days 00:01:40.280000,23.0,4.0,0 days 02:01:29.097000,,0 days 00:00:48.028000,0 days 00:00:29.264000,0 days 00:00:22.988000,0 days 02:01:56.981000,0 days 02:02:26.245000,0 days 02:02:49.233000,274.0,240.0,250.0,289.0,False,HARD,1.0,True,AlphaTauri,0 days 02:01:08.938000,,1,7.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:07:13.599000,LAT,6,,2.0,1.0,,0 days 01:07:10.912000,0 days 00:01:04.198000,0 days 00:00:59.813000,0 days 00:00:50.057000,0 days 01:05:23.763000,0 days 01:06:23.553000,0 days 01:07:13.779000,117.0,116.0,,153.0,False,INTERMEDIATE,2.0,True,Williams,0 days 01:04:19.546000,,45,6.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:33:36.408000,LAT,6,,3.0,2.0,0 days 01:31:25.392000,0 days 01:33:34.799000,,0 days 00:00:52.953000,0 days 00:00:37.611000,,0 days 01:32:58.835000,0 days 01:33:36.579000,89.0,129.0,,153.0,False,INTERMEDIATE,1.0,True,Williams,0 days 01:31:00.096000,,1,5.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:35:40.954000,LAT,6,0 days 00:02:04.546000,4.0,3.0,0 days 01:34:13.967000,,0 days 00:01:08.453000,0 days 00:00:32.188000,0 days 00:00:23.905000,0 days 01:34:44.872000,0 days 01:35:17.060000,0 days 01:35:40.965000,268.0,230.0,248.0,153.0,False,MEDIUM,1.0,True,Williams,0 days 01:33:36.408000,,1,4.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:02:31.943000,LAT,6,0 days 00:01:26.212000,23.0,3.0,,0 days 02:02:30.309000,0 days 00:00:29.936000,0 days 00:00:30.103000,0 days 00:00:26.173000,0 days 02:01:35.678000,0 days 02:02:05.781000,0 days 02:02:31.954000,270.0,239.0,,290.0,False,MEDIUM,20.0,True,Williams,0 days 02:01:05.731000,,1,4.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:04:14.663000,LAT,6,0 days 00:01:42.720000,24.0,4.0,0 days 02:02:53.024000,,0 days 00:00:49.173000,0 days 00:00:30.153000,0 days 00:00:23.394000,0 days 02:03:21.127000,0 days 02:03:51.280000,0 days 02:04:14.674000,270.0,238.0,250.0,290.0,False,HARD,1.0,True,Williams,0 days 02:02:31.943000,,1,7.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:07:21.232000,RUS,63,,2.0,1.0,,0 days 01:07:17.434000,0 days 00:01:03.562000,0 days 00:01:00.920000,0 days 00:00:54.087000,0 days 01:05:26.263000,0 days 01:06:27.162000,0 days 01:07:21.365000,136.0,141.0,,157.0,False,INTERMEDIATE,2.0,True,Williams,0 days 01:04:22.716000,,45,8.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:33:43.142000,RUS,63,,3.0,2.0,0 days 01:31:34.862000,0 days 01:33:41.505000,,0 days 00:00:52.898000,0 days 00:00:40.785000,,0 days 01:33:02.429000,0 days 01:33:43.261000,202.0,168.0,,157.0,False,INTERMEDIATE,1.0,True,Williams,0 days 01:31:00.096000,,1,7.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:35:44.197000,RUS,63,0 days 00:02:01.055000,4.0,3.0,0 days 01:34:10.922000,,0 days 00:00:58.494000,0 days 00:00:34.683000,0 days 00:00:27.878000,0 days 01:34:41.653000,0 days 01:35:16.336000,0 days 01:35:44.214000,268.0,131.0,249.0,157.0,False,MEDIUM,1.0,True,Williams,0 days 01:33:43.142000,,1,8.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:59:54.589000,RUS,63,0 days 00:01:26.392000,21.0,3.0,,0 days 01:59:52.960000,0 days 00:00:30.160000,0 days 00:00:30.068000,0 days 00:00:26.164000,0 days 01:58:58.374000,0 days 01:59:28.442000,0 days 01:59:54.606000,273.0,239.0,,290.0,False,MEDIUM,18.0,True,Williams,0 days 01:58:28.197000,,1,7.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:01:36.720000,RUS,63,0 days 00:01:42.131000,22.0,4.0,0 days 02:00:15.117000,,0 days 00:00:48.896000,0 days 00:00:29.827000,0 days 00:00:23.408000,0 days 02:00:43.502000,0 days 02:01:13.329000,0 days 02:01:36.737000,275.0,241.0,249.0,290.0,False,HARD,1.0,True,Williams,0 days 01:59:54.589000,,1,10.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:04:23.703000,VER,33,0 days 00:02:10.591000,1.0,1.0,,0 days 01:04:21.951000,,0 days 00:00:49.222000,0 days 00:00:36.335000,,0 days 01:03:48.332000,0 days 01:04:23.716000,211.0,118.0,,246.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 01:02:12.824000,,124,9.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:07:37.736000,VER,33,,2.0,2.0,0 days 01:04:44.493000,0 days 01:07:33.666000,0 days 00:01:07.070000,0 days 00:01:02.222000,0 days 00:01:04.812000,0 days 01:05:30.836000,0 days 01:06:32.937000,0 days 01:07:37.886000,136.0,86.0,,,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 01:04:23.703000,,45,13.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:33:46.787000,VER,33,,3.0,3.0,0 days 01:31:48.263000,0 days 01:33:45.120000,,0 days 00:00:48.649000,0 days 00:00:37.428000,,0 days 01:33:09.465000,0 days 01:33:46.970000,231.0,160.0,,246.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 01:31:00.096000,,1,12.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:35:47.005000,VER,33,0 days 00:02:00.218000,4.0,4.0,0 days 01:34:20.365000,,0 days 00:01:03.481000,0 days 00:00:32.276000,0 days 00:00:24.461000,0 days 01:34:50.281000,0 days 01:35:22.557000,0 days 01:35:47.018000,266.0,227.0,247.0,246.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:33:46.787000,,1,12.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:58:33.310000,VER,33,0 days 00:01:27.006000,20.0,4.0,,0 days 01:58:31.693000,0 days 00:00:30.148000,0 days 00:00:30.165000,0 days 00:00:26.693000,0 days 01:57:36.465000,0 days 01:58:06.630000,0 days 01:58:33.323000,279.0,232.0,,294.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:57:06.304000,,1,10.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:00:14.841000,VER,33,0 days 00:01:41.531000,21.0,5.0,0 days 01:58:52.710000,,0 days 00:00:48.031000,0 days 00:00:30.049000,0 days 00:00:23.451000,0 days 01:59:21.354000,0 days 01:59:51.403000,0 days 02:00:14.854000,282.0,239.0,250.0,294.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:58:33.310000,,1,12.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:26:52.345000,VER,33,0 days 00:01:25.176000,40.0,5.0,,0 days 02:26:50.701000,0 days 00:00:29.695000,0 days 00:00:29.868000,0 days 00:00:25.613000,0 days 02:25:56.877000,0 days 02:26:26.745000,0 days 02:26:52.358000,286.0,239.0,,297.0,False,HARD,20.0,True,Red Bull Racing,0 days 02:25:27.169000,,1,11.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:28:30.834000,VER,33,0 days 00:01:38.489000,41.0,6.0,0 days 02:27:11.534000,,0 days 00:00:47.013000,0 days 00:00:28.741000,0 days 00:00:22.735000,0 days 02:27:39.371000,0 days 02:28:08.112000,0 days 02:28:30.847000,281.0,243.0,251.0,297.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 02:26:52.345000,,1,12.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:07:24.367000,RAI,7,,2.0,1.0,,0 days 01:07:20.484000,0 days 00:01:03.686000,0 days 00:01:01.260000,0 days 00:00:55.676000,0 days 01:05:27.522000,0 days 01:06:28.719000,0 days 01:07:24.532000,127.0,113.0,,159.0,False,INTERMEDIATE,2.0,True,Alfa Romeo Racing,0 days 01:04:23.734000,,45,9.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:33:43.830000,RAI,7,,3.0,2.0,0 days 01:31:38.273000,0 days 01:33:42.172000,,0 days 00:00:51.132000,0 days 00:00:39.645000,,0 days 01:33:04.299000,0 days 01:33:44.010000,180.0,179.0,,159.0,False,INTERMEDIATE,1.0,True,Alfa Romeo Racing,0 days 01:31:00.096000,,1,8.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:35:44.814000,RAI,7,0 days 00:02:00.984000,4.0,3.0,0 days 01:34:17.658000,,0 days 00:01:04.428000,0 days 00:00:32.184000,0 days 00:00:24.372000,0 days 01:34:48.286000,0 days 01:35:20.470000,0 days 01:35:44.842000,248.0,227.0,247.0,159.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,0 days 01:33:43.830000,,1,9.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:51:28.575000,RAI,7,0 days 00:01:27.487000,15.0,3.0,,0 days 01:51:27.392000,0 days 00:00:30.301000,0 days 00:00:30.579000,0 days 00:00:26.607000,0 days 01:50:31.417000,0 days 01:51:01.996000,0 days 01:51:28.603000,268.0,232.0,,295.0,False,MEDIUM,12.0,True,Alfa Romeo Racing,0 days 01:50:01.088000,,1,9.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:53:24.737000,RAI,7,0 days 00:01:56.162000,16.0,4.0,0 days 01:52:03.389000,,0 days 00:01:03.094000,0 days 00:00:29.646000,0 days 00:00:23.422000,0 days 01:52:31.697000,0 days 01:53:01.343000,0 days 01:53:24.765000,275.0,237.0,247.0,295.0,False,HARD,1.0,True,Alfa Romeo Racing,0 days 01:51:28.575000,,1,14.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:44:59.151000,RAI,7,0 days 00:01:26.133000,53.0,4.0,,0 days 02:44:57.493000,0 days 00:00:30.183000,0 days 00:00:29.809000,0 days 00:00:26.141000,0 days 02:44:03.229000,0 days 02:44:33.038000,0 days 02:44:59.179000,280.0,235.0,,298.0,False,HARD,38.0,True,Alfa Romeo Racing,0 days 02:43:33.018000,,1,12.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:46:41.333000,RAI,7,0 days 00:01:42.182000,54.0,5.0,0 days 02:45:18.663000,,0 days 00:00:49.172000,0 days 00:00:30.074000,0 days 00:00:22.936000,0 days 02:45:48.351000,0 days 02:46:18.425000,0 days 02:46:41.361000,289.0,236.0,261.0,298.0,False,SOFT,1.0,True,Alfa Romeo Racing,0 days 02:44:59.151000,,1,12.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:07:33.742000,RIC,3,,2.0,1.0,,0 days 01:07:28.882000,0 days 00:00:55.046000,0 days 00:01:01.468000,0 days 00:01:01.897000,0 days 01:05:30.823000,0 days 01:06:31.845000,0 days 01:07:33.897000,99.0,100.0,,210.0,False,INTERMEDIATE,2.0,True,McLaren,0 days 01:04:35.353000,,45,12.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:33:45.945000,RIC,3,,3.0,2.0,0 days 01:31:46.086000,0 days 01:33:44.318000,,0 days 00:00:47.650000,0 days 00:00:38.292000,,0 days 01:33:07.729000,0 days 01:33:46.121000,244.0,164.0,,210.0,False,INTERMEDIATE,1.0,True,McLaren,0 days 01:31:00.096000,,1,11.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:35:45.631000,RIC,3,0 days 00:01:59.686000,4.0,3.0,0 days 01:34:18.804000,,0 days 00:01:03.222000,0 days 00:00:32.037000,0 days 00:00:24.427000,0 days 01:34:49.167000,0 days 01:35:21.204000,0 days 01:35:45.631000,264.0,231.0,250.0,210.0,False,MEDIUM,1.0,True,McLaren,0 days 01:33:45.945000,,1,10.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:58:31.862000,RIC,3,0 days 00:01:27.130000,20.0,3.0,,0 days 01:58:30.243000,0 days 00:00:29.915000,0 days 00:00:30.409000,0 days 00:00:26.806000,0 days 01:57:34.647000,0 days 01:58:05.056000,0 days 01:58:31.862000,278.0,236.0,,296.0,False,MEDIUM,17.0,True,McLaren,0 days 01:57:04.732000,,1,8.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:00:13.681000,RIC,3,0 days 00:01:41.819000,21.0,4.0,0 days 01:58:51.873000,,0 days 00:00:48.771000,0 days 00:00:29.622000,0 days 00:00:23.426000,0 days 01:59:20.633000,0 days 01:59:50.255000,0 days 02:00:13.681000,282.0,243.0,252.0,296.0,False,HARD,1.0,True,McLaren,0 days 01:58:31.862000,,1,11.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:07:26.577000,MSC,47,,2.0,1.0,,0 days 01:07:22.664000,0 days 00:01:01.938000,0 days 00:01:01.366000,0 days 00:00:56.851000,0 days 01:05:28.450000,0 days 01:06:29.802000,0 days 01:07:26.766000,107.0,94.0,,167.0,False,INTERMEDIATE,2.0,True,Haas F1 Team,0 days 01:04:26.455000,,45,10.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:33:44.713000,MSC,47,,3.0,2.0,0 days 01:31:39.630000,0 days 01:33:44.889000,,0 days 00:00:51.448000,0 days 00:00:39.582000,,0 days 01:33:05.221000,0 days 01:33:44.889000,187.0,161.0,,167.0,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 01:31:00.096000,,1,9.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:35:46.529000,MSC,47,0 days 00:02:01.816000,4.0,3.0,0 days 01:34:19.740000,,0 days 00:01:04.835000,0 days 00:00:32.363000,0 days 00:00:24.618000,0 days 01:34:49.624000,0 days 01:35:21.987000,0 days 01:35:46.605000,240.0,233.0,247.0,167.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:33:44.713000,,1,11.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:18:36.470000,MSC,47,0 days 00:01:30.363000,34.0,3.0,,0 days 02:18:34.877000,0 days 00:00:31.310000,0 days 00:00:31.797000,0 days 00:00:27.256000,0 days 02:17:37.493000,0 days 02:18:09.290000,0 days 02:18:36.546000,268.0,229.0,,294.0,False,MEDIUM,31.0,True,Haas F1 Team,0 days 02:17:06.107000,,1,13.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:20:18.659000,MSC,47,0 days 00:01:42.189000,35.0,4.0,0 days 02:18:56.973000,,0 days 00:00:48.857000,0 days 00:00:29.988000,0 days 00:00:23.344000,0 days 02:19:25.403000,0 days 02:19:55.391000,0 days 02:20:18.735000,276.0,236.0,250.0,294.0,False,HARD,1.0,True,Haas F1 Team,0 days 02:18:36.470000,,1,13.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:04:55.606000,GIO,99,0 days 00:02:42.558000,1.0,1.0,0 days 01:02:27.412000,0 days 01:04:53.872000,,0 days 00:00:57.019000,0 days 00:00:44.085000,,0 days 01:04:11.529000,0 days 01:04:55.694000,164.0,126.0,,,False,MEDIUM,1.0,True,Alfa Romeo Racing,0 days 01:02:12.824000,,124,16.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:07:48.390000,GIO,99,,2.0,2.0,0 days 01:05:20.440000,0 days 01:07:38.817000,0 days 00:01:03.433000,0 days 00:00:42.452000,0 days 00:01:06.967000,0 days 01:05:58.979000,0 days 01:06:41.455000,0 days 01:07:48.852000,195.0,124.0,,,False,INTERMEDIATE,1.0,True,Alfa Romeo Racing,0 days 01:04:55.606000,,45,16.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:33:49.983000,GIO,99,,3.0,3.0,0 days 01:31:55.067000,0 days 01:33:48.404000,,0 days 00:00:43.107000,0 days 00:00:38.239000,,0 days 01:33:11.773000,0 days 01:33:50.536000,237.0,197.0,,,False,INTERMEDIATE,1.0,True,Alfa Romeo Racing,0 days 01:31:00.096000,,1,15.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:35:50.627000,GIO,99,0 days 00:02:00.644000,4.0,4.0,0 days 01:34:25.350000,,0 days 00:01:05.859000,0 days 00:00:30.809000,0 days 00:00:23.976000,0 days 01:34:55.850000,0 days 01:35:26.659000,0 days 01:35:50.635000,269.0,229.0,248.0,,False,MEDIUM,2.0,False,Alfa Romeo Racing,0 days 01:33:49.983000,,1,14.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:45:55.072000,GIO,99,0 days 00:01:28.208000,11.0,4.0,,0 days 01:45:53.470000,0 days 00:00:30.263000,0 days 00:00:30.834000,0 days 00:00:27.111000,0 days 01:44:57.135000,0 days 01:45:27.969000,0 days 01:45:55.080000,280.0,230.0,,299.0,False,MEDIUM,9.0,False,Alfa Romeo Racing,0 days 01:44:26.864000,,1,14.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:47:45.097000,GIO,99,0 days 00:01:50.025000,12.0,5.0,0 days 01:46:22.624000,,0 days 00:00:56.132000,0 days 00:00:30.114000,0 days 00:00:23.779000,0 days 01:46:51.212000,0 days 01:47:21.326000,0 days 01:47:45.105000,275.0,234.0,248.0,299.0,False,MEDIUM,10.0,False,Alfa Romeo Racing,0 days 01:45:55.072000,,1,14.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:17:14.451000,GIO,99,0 days 00:01:26.449000,33.0,5.0,,0 days 02:17:12.809000,0 days 00:00:29.960000,0 days 00:00:30.166000,0 days 00:00:26.323000,0 days 02:16:17.970000,0 days 02:16:48.136000,0 days 02:17:14.459000,278.0,233.0,,295.0,False,MEDIUM,31.0,False,Alfa Romeo Racing,0 days 02:15:48.002000,,1,14.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:18:56.072000,GIO,99,0 days 00:01:41.621000,34.0,6.0,0 days 02:17:34.706000,,0 days 00:00:48.779000,0 days 00:00:29.650000,0 days 00:00:23.192000,0 days 02:18:03.238000,0 days 02:18:32.888000,0 days 02:18:56.080000,276.0,236.0,250.0,295.0,False,HARD,1.0,True,Alfa Romeo Racing,0 days 02:17:14.451000,,1,14.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:04:30.925000,MAZ,9,0 days 00:02:17.794000,1.0,1.0,,0 days 01:04:29.136000,,0 days 00:00:54.237000,0 days 00:00:37.606000,,0 days 01:03:53.344000,0 days 01:04:30.925000,193.0,106.0,,270.0,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 01:02:12.824000,,124,13.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:07:40.300000,MAZ,9,,2.0,2.0,0 days 01:04:52.848000,0 days 01:07:34.466000,0 days 00:01:02.914000,0 days 00:01:00.181000,0 days 00:01:06.392000,0 days 01:05:33.727000,0 days 01:06:33.919000,0 days 01:07:40.446000,122.0,83.0,,,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 01:04:30.925000,,45,14.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:33:48.918000,MAZ,9,,3.0,3.0,0 days 01:31:51.821000,0 days 01:33:47.196000,,0 days 00:00:44.326000,0 days 00:00:38.364000,,0 days 01:33:10.554000,0 days 01:33:49.004000,231.0,140.0,,270.0,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 01:31:00.096000,,1,14.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:04:35.422000,NOR,4,0 days 00:02:22.425000,1.0,1.0,,0 days 01:04:35.352000,,0 days 00:00:56.372000,0 days 00:00:40.521000,,0 days 01:03:54.901000,0 days 01:04:35.464000,175.0,102.0,,250.0,False,INTERMEDIATE,1.0,True,McLaren,0 days 01:02:12.824000,,124,15.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:07:42.150000,NOR,4,,2.0,2.0,0 days 01:05:11.939000,0 days 01:07:35.720000,0 days 00:01:12.798000,0 days 00:00:47.764000,0 days 00:01:06.171000,0 days 01:05:48.215000,0 days 01:06:36.010000,0 days 01:07:42.587000,236.0,69.0,,,False,INTERMEDIATE,1.0,True,McLaren,0 days 01:04:35.422000,,45,15.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:07:05.818000,VET,5,,2.0,1.0,,0 days 01:07:03.380000,0 days 00:01:03.566000,0 days 00:00:59.515000,0 days 00:00:48.329000,0 days 01:05:18.017000,0 days 01:06:17.538000,0 days 01:07:06.266000,159.0,166.0,,143.0,False,INTERMEDIATE,2.0,True,Aston Martin,0 days 01:04:14.400000,,45,3.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:33:33.731000,VET,5,,3.0,2.0,0 days 01:31:14.941000,0 days 01:33:32.100000,,0 days 00:00:53.399000,0 days 00:00:39.078000,,0 days 01:32:54.724000,0 days 01:33:34.213000,92.0,184.0,,143.0,False,INTERMEDIATE,1.0,True,Aston Martin,0 days 01:31:00.096000,,1,2.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 01:35:37.666000,VET,5,0 days 00:02:03.935000,4.0,3.0,0 days 01:34:13.292000,,0 days 00:01:08.899000,0 days 00:00:31.118000,0 days 00:00:23.918000,0 days 01:34:42.673000,0 days 01:35:13.791000,0 days 01:35:37.709000,253.0,228.0,248.0,143.0,False,MEDIUM,1.0,True,Aston Martin,0 days 01:33:33.731000,,1,3.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:20:16.837000,VET,5,0 days 00:01:25.373000,36.0,3.0,,0 days 02:20:14.751000,0 days 00:00:29.724000,0 days 00:00:29.580000,0 days 00:00:26.069000,0 days 02:19:21.231000,0 days 02:19:50.811000,0 days 02:20:16.880000,276.0,237.0,,292.0,False,MEDIUM,33.0,True,Aston Martin,0 days 02:18:51.464000,,1,2.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 02:21:55.644000,VET,5,0 days 00:01:38.807000,37.0,4.0,0 days 02:20:37.443000,,0 days 00:00:47.739000,0 days 00:00:28.511000,0 days 00:00:22.557000,0 days 02:21:04.619000,0 days 02:21:33.130000,0 days 02:21:55.687000,278.0,245.0,252.0,292.0,False,HARD,1.0,True,Aston Martin,0 days 02:20:16.837000,,1,3.0,,,False,False,2021,11,Hungarian Grand Prix
0 days 04:19:26.382000,VER,33,0 days 00:03:27.071000,1.0,1.0,0 days 04:16:05.434000,,,0 days 00:01:36.992000,0 days 00:00:53.620000,,0 days 04:18:32.857000,0 days 04:19:26.547000,140.0,132.0,159.0,121.0,False,UNKNOWN,1.0,False,Red Bull Racing,0 days 04:15:59.115000,,1,1.0,,,False,False,2021,12,Belgian Grand Prix
0 days 04:26:08.687000,VER,33,,3.0,1.0,,0 days 04:26:04.656000,0 days 00:00:52.264000,0 days 00:01:32.729000,0 days 00:00:59.005000,0 days 04:23:37.097000,0 days 04:25:09.777000,0 days 04:26:09.006000,166.0,110.0,,125.0,False,UNKNOWN,3.0,False,Red Bull Racing,0 days 04:22:44.731000,,15,1.0,,,False,False,2021,12,Belgian Grand Prix
0 days 04:19:28.437000,RUS,63,0 days 00:03:29.066000,1.0,1.0,0 days 04:16:08.396000,,,0 days 00:01:36.790000,0 days 00:00:54.536000,,0 days 04:18:33.958000,0 days 04:19:28.523000,150.0,119.0,162.0,119.0,False,UNKNOWN,1.0,False,Williams,0 days 04:15:59.115000,,1,2.0,,,False,False,2021,12,Belgian Grand Prix
0 days 04:26:10.546000,RUS,63,,3.0,1.0,,0 days 04:26:06.501000,0 days 00:00:51.848000,0 days 00:01:32.934000,0 days 00:00:58.604000,0 days 04:23:39.119000,0 days 04:25:11.999000,0 days 04:26:10.671000,171.0,115.0,,146.0,False,UNKNOWN,3.0,False,Williams,0 days 04:22:47.156000,,15,2.0,,,False,False,2021,12,Belgian Grand Prix
0 days 04:19:28.918000,HAM,44,0 days 00:03:29.672000,1.0,1.0,0 days 04:16:11.245000,,,0 days 00:01:36.890000,0 days 00:00:53.917000,,0 days 04:18:35.133000,0 days 04:19:29.120000,144.0,104.0,154.0,120.0,False,UNKNOWN,1.0,False,Mercedes,0 days 04:15:59.115000,,1,3.0,,,False,False,2021,12,Belgian Grand Prix
0 days 04:26:13.170000,HAM,44,,3.0,1.0,,0 days 04:26:08.180000,0 days 00:00:53.382000,0 days 00:01:31.206000,0 days 00:01:00.572000,0 days 04:23:41.540000,0 days 04:25:12.730000,0 days 04:26:13.436000,167.0,116.0,,114.0,False,UNKNOWN,3.0,False,Mercedes,0 days 04:22:48.059000,,15,3.0,,,False,False,2021,12,Belgian Grand Prix
0 days 04:19:30.915000,RIC,3,0 days 00:03:31.567000,1.0,1.0,0 days 04:16:14.826000,,,0 days 00:01:36.334000,0 days 00:00:54.696000,,0 days 04:18:36.276000,0 days 04:19:31.012000,132.0,125.0,136.0,150.0,False,UNKNOWN,1.0,False,McLaren,0 days 04:15:59.115000,,1,4.0,,,False,False,2021,12,Belgian Grand Prix
