Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,RoundNumber
0 days 01:24:46.643000,VER,1,0 days 00:01:27.027000,21.0,1.0,,0 days 01:24:44.883000,0 days 00:00:30.244000,0 days 00:00:30.424000,0 days 00:00:26.359000,0 days 01:23:49.893000,0 days 01:24:20.317000,0 days 01:24:46.676000,277.0,238.0,,285.0,False,MEDIUM,21.0,True,Red Bull Racing,0 days 01:23:19.616000,,1,1.0,,,False,False,2024,13
0 days 01:26:28.431000,VER,1,0 days 00:01:41.788000,22.0,2.0,0 days 01:25:07.126000,,0 days 00:00:48.658000,0 days 00:00:29.859000,0 days 00:00:23.271000,0 days 01:25:35.334000,0 days 01:26:05.193000,0 days 01:26:28.464000,277.0,237.0,246.0,285.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:24:46.643000,,1,5.0,,,False,False,2024,13
0 days 02:04:11.320000,VER,1,0 days 00:01:26.468000,49.0,2.0,,0 days 02:04:09.648000,0 days 00:00:30.114000,0 days 00:00:30.048000,0 days 00:00:26.306000,0 days 02:03:14.999000,0 days 02:03:45.047000,0 days 02:04:11.353000,280.0,244.0,,289.0,False,HARD,28.0,True,Red Bull Racing,0 days 02:02:44.852000,,1,1.0,,,False,False,2024,13
0 days 02:05:50.610000,VER,1,0 days 00:01:39.290000,50.0,3.0,0 days 02:04:30.977000,,0 days 00:00:47.235000,0 days 00:00:29.193000,0 days 00:00:22.862000,0 days 02:04:58.588000,0 days 02:05:27.781000,0 days 02:05:50.643000,279.0,247.0,253.0,289.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 02:04:11.320000,,1,5.0,,,False,False,2024,13
0 days 01:24:55.507000,SAI,55,0 days 00:01:27.324000,21.0,1.0,,0 days 01:24:53.849000,0 days 00:00:30.495000,0 days 00:00:30.433000,0 days 00:00:26.396000,0 days 01:23:58.706000,0 days 01:24:29.139000,0 days 01:24:55.535000,278.0,238.0,,288.0,False,MEDIUM,21.0,True,Ferrari,0 days 01:23:28.183000,,1,4.0,,,False,False,2024,13
0 days 01:26:37.671000,SAI,55,0 days 00:01:42.164000,22.0,2.0,0 days 01:25:15.394000,,0 days 00:00:48.593000,0 days 00:00:29.821000,0 days 00:00:23.750000,0 days 01:25:44.128000,0 days 01:26:13.949000,0 days 01:26:37.699000,277.0,236.0,245.0,288.0,False,HARD,1.0,True,Ferrari,0 days 01:24:55.507000,,1,9.0,,,False,False,2024,13
0 days 02:01:32.487000,SAI,55,0 days 00:01:27.215000,47.0,2.0,,0 days 02:01:30.819000,0 days 00:00:30.337000,0 days 00:00:30.258000,0 days 00:00:26.620000,0 days 02:00:35.637000,0 days 02:01:05.895000,0 days 02:01:32.515000,282.0,241.0,,290.0,False,HARD,26.0,True,Ferrari,0 days 02:00:05.272000,,1,4.0,,,False,False,2024,13
0 days 02:03:12.851000,SAI,55,0 days 00:01:40.364000,48.0,3.0,0 days 02:01:52.306000,,0 days 00:00:47.953000,0 days 00:00:29.301000,0 days 00:00:23.110000,0 days 02:02:20.468000,0 days 02:02:49.769000,0 days 02:03:12.879000,277.0,241.0,249.0,290.0,False,MEDIUM,1.0,True,Ferrari,0 days 02:01:32.487000,,1,6.0,,,False,False,2024,13
0 days 01:35:12.541000,PER,11,0 days 00:01:28.128000,28.0,1.0,,0 days 01:35:10.888000,0 days 00:00:30.337000,0 days 00:00:30.992000,0 days 00:00:26.799000,0 days 01:34:14.773000,0 days 01:34:45.765000,0 days 01:35:12.564000,283.0,236.0,,293.0,False,HARD,28.0,True,Red Bull Racing,0 days 01:33:44.413000,,1,9.0,,,False,False,2024,13
0 days 01:36:55.227000,PER,11,0 days 00:01:42.686000,29.0,2.0,0 days 01:35:32.211000,,0 days 00:00:48.031000,0 days 00:00:30.586000,0 days 00:00:24.069000,0 days 01:36:00.595000,0 days 01:36:31.181000,0 days 01:36:55.250000,285.0,237.0,258.0,293.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:35:12.541000,,1,14.0,,,False,False,2024,13
0 days 02:01:54.500000,PER,11,0 days 00:01:25.878000,47.0,2.0,,0 days 02:01:52.777000,0 days 00:00:29.911000,0 days 00:00:29.981000,0 days 00:00:25.986000,0 days 02:00:58.556000,0 days 02:01:28.537000,0 days 02:01:54.523000,283.0,239.0,,290.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 02:00:28.622000,,1,8.0,,,False,False,2024,13
0 days 02:03:34.008000,PER,11,0 days 00:01:39.508000,48.0,3.0,0 days 02:02:13.837000,,0 days 00:00:47.433000,0 days 00:00:29.328000,0 days 00:00:22.747000,0 days 02:02:41.956000,0 days 02:03:11.284000,0 days 02:03:34.031000,276.0,243.0,250.0,290.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 02:01:54.500000,,1,8.0,,,False,False,2024,13
0 days 01:42:18.369000,RUS,63,0 days 00:01:28.191000,33.0,1.0,,0 days 01:42:16.715000,0 days 00:00:30.740000,0 days 00:00:30.724000,0 days 00:00:26.727000,0 days 01:41:20.939000,0 days 01:41:51.663000,0 days 01:42:18.390000,275.0,237.0,,286.0,False,HARD,33.0,True,Mercedes,0 days 01:40:50.178000,,1,7.0,,,False,False,2024,13
0 days 01:43:58.579000,RUS,63,0 days 00:01:40.210000,34.0,2.0,0 days 01:42:38.091000,,0 days 00:00:47.665000,0 days 00:00:29.282000,0 days 00:00:23.263000,0 days 01:43:06.055000,0 days 01:43:35.337000,0 days 01:43:58.600000,276.0,241.0,248.0,286.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:42:18.369000,,1,11.0,,,False,False,2024,13
0 days 02:10:13.635000,RUS,63,0 days 00:01:25.333000,53.0,2.0,,0 days 02:10:11.921000,0 days 00:00:29.861000,0 days 00:00:29.330000,0 days 00:00:26.142000,0 days 02:09:18.184000,0 days 02:09:47.514000,0 days 02:10:13.656000,284.0,246.0,,292.0,False,MEDIUM,20.0,True,Mercedes,0 days 02:08:48.302000,,1,7.0,,,False,False,2024,13
0 days 02:11:52.200000,RUS,63,0 days 00:01:38.565000,54.0,3.0,0 days 02:10:33.236000,,0 days 00:00:47.356000,0 days 00:00:28.528000,0 days 00:00:22.681000,0 days 02:11:01.012000,0 days 02:11:29.540000,0 days 02:11:52.221000,280.0,248.0,251.0,292.0,False,HARD,1.0,True,Mercedes,0 days 02:10:13.635000,,1,8.0,,,False,False,2024,13
0 days 01:36:36.410000,TSU,22,0 days 00:01:28.185000,29.0,1.0,,0 days 01:36:34.763000,0 days 00:00:30.668000,0 days 00:00:30.930000,0 days 00:00:26.587000,0 days 01:35:38.911000,0 days 01:36:09.841000,0 days 01:36:36.428000,276.0,233.0,,284.0,False,MEDIUM,29.0,True,RB,0 days 01:35:08.225000,,1,8.0,,,False,False,2024,13
0 days 01:38:18.066000,TSU,22,0 days 00:01:41.656000,30.0,2.0,0 days 01:36:56.241000,,0 days 00:00:48.133000,0 days 00:00:30.053000,0 days 00:00:23.470000,0 days 01:37:24.561000,0 days 01:37:54.614000,0 days 01:38:18.084000,276.0,236.0,245.0,284.0,False,HARD,1.0,True,RB,0 days 01:36:36.410000,,1,10.0,,,False,False,2024,13
0 days 01:15:10.486000,STR,18,0 days 00:01:28.097000,14.0,1.0,,0 days 01:15:08.732000,0 days 00:00:30.602000,0 days 00:00:30.940000,0 days 00:00:26.555000,0 days 01:14:13.007000,0 days 01:14:43.947000,0 days 01:15:10.502000,275.0,235.0,,282.0,False,SOFT,17.0,False,Aston Martin,0 days 01:13:42.389000,,1,8.0,,,False,False,2024,13
0 days 01:16:55.354000,STR,18,0 days 00:01:44.868000,15.0,2.0,0 days 01:15:32.107000,,0 days 00:00:49.862000,0 days 00:00:30.924000,0 days 00:00:24.082000,0 days 01:16:00.364000,0 days 01:16:31.288000,0 days 01:16:55.370000,270.0,235.0,250.0,282.0,False,MEDIUM,2.0,False,Aston Martin,0 days 01:15:10.486000,,1,16.0,,,False,False,2024,13
0 days 01:59:26.040000,STR,18,0 days 00:01:27.098000,45.0,2.0,,0 days 01:59:24.306000,0 days 00:00:30.185000,0 days 00:00:30.451000,0 days 00:00:26.462000,0 days 01:58:29.143000,0 days 01:58:59.594000,0 days 01:59:26.056000,279.0,237.0,,288.0,False,MEDIUM,32.0,False,Aston Martin,0 days 01:57:58.942000,,1,10.0,,,False,False,2024,13
0 days 02:01:08.094000,STR,18,0 days 00:01:42.054000,46.0,3.0,0 days 01:59:46.684000,,0 days 00:00:48.414000,0 days 00:00:30.016000,0 days 00:00:23.624000,0 days 02:00:14.470000,0 days 02:00:44.486000,0 days 02:01:08.110000,281.0,241.0,255.0,288.0,False,HARD,2.0,False,Aston Martin,0 days 01:59:26.040000,,1,14.0,,,False,False,2024,13
0 days 01:05:14.073000,ALO,14,0 days 00:01:26.161000,7.0,1.0,,0 days 01:05:12.367000,0 days 00:00:29.968000,0 days 00:00:30.288000,0 days 00:00:25.905000,0 days 01:04:17.899000,0 days 01:04:48.187000,0 days 01:05:14.092000,274.0,238.0,,286.0,False,SOFT,9.0,False,Aston Martin,0 days 01:03:47.912000,,1,8.0,,,False,False,2024,13
0 days 01:06:57.365000,ALO,14,0 days 00:01:43.292000,8.0,2.0,0 days 01:05:34.905000,,0 days 00:00:49.320000,0 days 00:00:30.736000,0 days 00:00:23.236000,0 days 01:06:03.412000,0 days 01:06:34.148000,0 days 01:06:57.384000,261.0,235.0,245.0,286.0,False,MEDIUM,2.0,False,Aston Martin,0 days 01:05:14.073000,,1,15.0,,,False,False,2024,13
0 days 01:48:05.531000,ALO,14,0 days 00:01:27.324000,37.0,2.0,,0 days 01:48:03.791000,0 days 00:00:30.336000,0 days 00:00:30.699000,0 days 00:00:26.289000,0 days 01:47:08.562000,0 days 01:47:39.261000,0 days 01:48:05.550000,274.0,241.0,,287.0,False,MEDIUM,31.0,False,Aston Martin,0 days 01:46:38.207000,,1,8.0,,,False,False,2024,13
0 days 01:49:46.360000,ALO,14,0 days 00:01:40.829000,38.0,3.0,0 days 01:48:25.670000,,0 days 00:00:48.156000,0 days 00:00:29.566000,0 days 00:00:23.107000,0 days 01:48:53.706000,0 days 01:49:23.272000,0 days 01:49:46.379000,276.0,245.0,253.0,287.0,False,HARD,2.0,False,Aston Martin,0 days 01:48:05.531000,,1,13.0,,,False,False,2024,13
0 days 01:05:16.913000,RIC,3,0 days 00:01:26.300000,7.0,1.0,,0 days 01:05:15.255000,0 days 00:00:29.823000,0 days 00:00:30.388000,0 days 00:00:26.089000,0 days 01:04:20.475000,0 days 01:04:50.863000,0 days 01:05:16.952000,278.0,235.0,,298.0,False,MEDIUM,7.0,True,RB,0 days 01:03:50.613000,,1,10.0,,,False,False,2024,13
0 days 01:06:59.997000,RIC,3,0 days 00:01:43.084000,8.0,2.0,0 days 01:05:36.335000,,0 days 00:00:47.943000,0 days 00:00:31.260000,0 days 00:00:23.881000,0 days 01:06:04.895000,0 days 01:06:36.155000,0 days 01:07:00.036000,265.0,232.0,250.0,298.0,False,HARD,1.0,True,RB,0 days 01:05:16.913000,,1,18.0,,,False,False,2024,13
0 days 01:35:31.812000,RIC,3,0 days 00:01:28.132000,28.0,2.0,,0 days 01:35:30.100000,0 days 00:00:30.308000,0 days 00:00:30.959000,0 days 00:00:26.865000,0 days 01:34:34.027000,0 days 01:35:04.986000,0 days 01:35:31.851000,283.0,236.0,,301.0,False,HARD,21.0,True,RB,0 days 01:34:03.680000,,1,17.0,,,False,False,2024,13
0 days 01:37:11.739000,RIC,3,0 days 00:01:39.927000,29.0,3.0,0 days 01:35:51.494000,,0 days 00:00:47.422000,0 days 00:00:29.361000,0 days 00:00:23.144000,0 days 01:36:19.273000,0 days 01:36:48.634000,0 days 01:37:11.778000,277.0,240.0,247.0,301.0,False,HARD,1.0,True,RB,0 days 01:35:31.812000,,1,20.0,,,False,False,2024,13
0 days 00:58:09.944000,HUL,27,0 days 00:01:28.821000,2.0,1.0,,0 days 00:58:08.236000,0 days 00:00:30.591000,0 days 00:00:31.755000,0 days 00:00:26.475000,0 days 00:57:11.719000,0 days 00:57:43.474000,0 days 00:58:09.949000,269.0,234.0,,297.0,False,MEDIUM,2.0,True,Haas F1 Team,0 days 00:56:41.123000,,1,17.0,,,False,False,2024,13
0 days 00:59:51.210000,HUL,27,0 days 00:01:41.266000,3.0,2.0,0 days 00:58:30.600000,,0 days 00:00:48.029000,0 days 00:00:30.094000,0 days 00:00:23.143000,0 days 00:58:57.978000,0 days 00:59:28.072000,0 days 00:59:51.215000,276.0,235.0,248.0,297.0,False,HARD,1.0,True,Haas F1 Team,0 days 00:58:09.944000,,1,20.0,,,False,False,2024,13
0 days 01:36:53.950000,HUL,27,0 days 00:01:27.890000,29.0,2.0,,0 days 01:36:52.231000,0 days 00:00:30.419000,0 days 00:00:30.775000,0 days 00:00:26.696000,0 days 01:35:56.484000,0 days 01:36:27.259000,0 days 01:36:53.955000,280.0,239.0,,295.0,False,HARD,27.0,True,Haas F1 Team,0 days 01:35:26.060000,,1,11.0,,,False,False,2024,13
0 days 01:38:36.716000,HUL,27,0 days 00:01:42.766000,30.0,3.0,0 days 01:37:14.797000,,0 days 00:00:48.770000,0 days 00:00:30.366000,0 days 00:00:23.630000,0 days 01:37:42.725000,0 days 01:38:13.091000,0 days 01:38:36.721000,278.0,241.0,250.0,295.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:36:53.950000,,1,19.0,,,False,False,2024,13
0 days 01:03:51.636000,ALB,23,0 days 00:01:28.058000,6.0,1.0,,0 days 01:03:49.888000,0 days 00:00:30.105000,0 days 00:00:31.500000,0 days 00:00:26.453000,0 days 01:02:53.697000,0 days 01:03:25.197000,0 days 01:03:51.650000,263.0,232.0,,305.0,False,SOFT,6.0,True,Williams,0 days 01:02:23.578000,,1,11.0,,,False,False,2024,13
0 days 01:05:33.834000,ALB,23,0 days 00:01:42.198000,7.0,2.0,0 days 01:04:11.969000,,0 days 00:00:48.975000,0 days 00:00:29.992000,0 days 00:00:23.231000,0 days 01:04:40.625000,0 days 01:05:10.617000,0 days 01:05:33.848000,267.0,237.0,245.0,305.0,False,HARD,1.0,True,Williams,0 days 01:03:51.636000,,1,18.0,,,False,False,2024,13
0 days 01:36:55.292000,ALB,23,0 days 00:01:27.968000,29.0,2.0,,0 days 01:36:53.545000,0 days 00:00:30.538000,0 days 00:00:30.643000,0 days 00:00:26.787000,0 days 01:35:57.876000,0 days 01:36:28.519000,0 days 01:36:55.306000,273.0,234.0,,292.0,False,HARD,23.0,True,Williams,0 days 01:35:27.324000,,1,15.0,,,False,False,2024,13
0 days 01:38:39.028000,ALB,23,0 days 00:01:43.736000,30.0,3.0,0 days 01:37:17.126000,,0 days 00:00:50.166000,0 days 00:00:29.975000,0 days 00:00:23.595000,0 days 01:37:45.472000,0 days 01:38:15.447000,0 days 01:38:39.042000,272.0,233.0,247.0,292.0,False,HARD,1.0,True,Williams,0 days 01:36:55.292000,,1,20.0,,,False,False,2024,13
0 days 01:03:52.445000,MAG,20,0 days 00:01:28.066000,6.0,1.0,,0 days 01:03:50.698000,0 days 00:00:30.119000,0 days 00:00:31.404000,0 days 00:00:26.543000,0 days 01:02:54.522000,0 days 01:03:25.926000,0 days 01:03:52.469000,277.0,230.0,,308.0,False,SOFT,6.0,True,Haas F1 Team,0 days 01:02:24.379000,,1,13.0,,,False,False,2024,13
0 days 01:05:34.875000,MAG,20,0 days 00:01:42.430000,7.0,2.0,0 days 01:04:12.589000,,0 days 00:00:48.571000,0 days 00:00:30.533000,0 days 00:00:23.326000,0 days 01:04:41.040000,0 days 01:05:11.573000,0 days 01:05:34.899000,279.0,236.0,252.0,308.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:03:52.445000,,1,19.0,,,False,False,2024,13
0 days 01:44:05.774000,MAG,20,0 days 00:01:28.105000,34.0,2.0,,0 days 01:44:04.207000,0 days 00:00:30.616000,0 days 00:00:30.924000,0 days 00:00:26.565000,0 days 01:43:08.309000,0 days 01:43:39.233000,0 days 01:44:05.798000,282.0,235.0,,291.0,False,HARD,28.0,True,Haas F1 Team,0 days 01:42:37.669000,,1,13.0,,,False,False,2024,13
0 days 01:45:49.178000,MAG,20,0 days 00:01:43.404000,35.0,3.0,0 days 01:44:26.692000,,0 days 00:00:49.044000,0 days 00:00:30.494000,0 days 00:00:23.866000,0 days 01:44:54.842000,0 days 01:45:25.336000,0 days 01:45:49.202000,280.0,236.0,249.0,291.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:44:05.774000,,1,17.0,,,False,False,2024,13
0 days 01:18:06.600000,BOT,77,0 days 00:01:28.010000,16.0,1.0,,0 days 01:18:04.867000,0 days 00:00:30.506000,0 days 00:00:30.831000,0 days 00:00:26.673000,0 days 01:17:09.096000,0 days 01:17:39.927000,0 days 01:18:06.600000,275.0,235.0,,287.0,False,MEDIUM,17.0,False,Kick Sauber,0 days 01:16:38.590000,,1,10.0,,,False,False,2024,13
0 days 01:19:49.501000,BOT,77,0 days 00:01:42.901000,17.0,2.0,0 days 01:18:27.003000,,0 days 00:00:48.646000,0 days 00:00:30.555000,0 days 00:00:23.700000,0 days 01:18:55.246000,0 days 01:19:25.801000,0 days 01:19:49.501000,275.0,239.0,251.0,287.0,False,HARD,1.0,True,Kick Sauber,0 days 01:18:06.600000,,1,18.0,,,False,False,2024,13
0 days 01:59:44.299000,BOT,77,0 days 00:01:28.675000,45.0,2.0,,0 days 01:59:42.690000,0 days 00:00:30.726000,0 days 00:00:31.293000,0 days 00:00:26.656000,0 days 01:58:46.350000,0 days 01:59:17.643000,0 days 01:59:44.299000,279.0,235.0,,290.0,False,HARD,29.0,True,Kick Sauber,0 days 01:58:15.624000,,1,15.0,,,False,False,2024,13
0 days 02:01:26.612000,BOT,77,0 days 00:01:42.313000,46.0,3.0,0 days 02:00:04.587000,,0 days 00:00:48.720000,0 days 00:00:30.035000,0 days 00:00:23.558000,0 days 02:00:33.019000,0 days 02:01:03.054000,0 days 02:01:26.612000,274.0,239.0,248.0,290.0,False,HARD,1.0,True,Kick Sauber,0 days 01:59:44.299000,,1,18.0,,,False,False,2024,13
0 days 01:06:46.948000,SAR,2,0 days 00:01:27.436000,8.0,1.0,,0 days 01:06:45.280000,0 days 00:00:30.388000,0 days 00:00:30.909000,0 days 00:00:26.139000,0 days 01:05:49.920000,0 days 01:06:20.829000,0 days 01:06:46.968000,270.0,232.0,,292.0,False,MEDIUM,8.0,True,Williams,0 days 01:05:19.512000,,1,12.0,,,False,False,2024,13
0 days 01:08:29.694000,SAR,2,0 days 00:01:42.746000,9.0,2.0,0 days 01:07:06.962000,,0 days 00:00:48.489000,0 days 00:00:30.259000,0 days 00:00:23.998000,0 days 01:07:35.457000,0 days 01:08:05.716000,0 days 01:08:29.714000,277.0,231.0,246.0,292.0,False,HARD,1.0,True,Williams,0 days 01:06:46.948000,,1,19.0,,,False,False,2024,13
0 days 01:42:43.397000,SAR,2,0 days 00:01:28.010000,33.0,2.0,,0 days 01:42:41.760000,0 days 00:00:30.784000,0 days 00:00:30.696000,0 days 00:00:26.530000,0 days 01:41:46.191000,0 days 01:42:16.887000,0 days 01:42:43.417000,274.0,236.0,,291.0,False,HARD,25.0,True,Williams,0 days 01:41:15.387000,,1,14.0,,,False,False,2024,13
0 days 01:44:25.307000,SAR,2,0 days 00:01:41.910000,34.0,3.0,0 days 01:43:03.181000,,0 days 00:00:48.307000,0 days 00:00:30.028000,0 days 00:00:23.575000,0 days 01:43:31.724000,0 days 01:44:01.752000,0 days 01:44:25.327000,275.0,239.0,251.0,291.0,False,HARD,1.0,True,Williams,0 days 01:42:43.397000,,1,19.0,,,False,False,2024,13
0 days 02:25:31.291000,SAR,2,0 days 00:01:29.989000,63.0,3.0,,0 days 02:25:29.641000,0 days 00:00:31.777000,0 days 00:00:31.331000,0 days 00:00:26.881000,0 days 02:24:33.099000,0 days 02:25:04.430000,0 days 02:25:31.311000,242.0,234.0,,290.0,False,HARD,30.0,True,Williams,0 days 02:24:01.302000,,1,18.0,,,False,False,2024,13
0 days 02:27:11.101000,SAR,2,0 days 00:01:39.810000,64.0,4.0,0 days 02:25:51.516000,,0 days 00:00:48.408000,0 days 00:00:28.825000,0 days 00:00:22.577000,0 days 02:26:19.719000,0 days 02:26:48.544000,0 days 02:27:11.121000,275.0,244.0,251.0,290.0,False,SOFT,1.0,True,Williams,0 days 02:25:31.291000,,1,19.0,,,False,False,2024,13
0 days 01:03:55.753000,OCO,31,0 days 00:01:28.553000,6.0,1.0,,0 days 01:03:54.022000,0 days 00:00:30.008000,0 days 00:00:31.467000,0 days 00:00:27.078000,0 days 01:02:57.260000,0 days 01:03:28.727000,0 days 01:03:55.805000,277.0,230.0,,305.0,False,MEDIUM,6.0,True,Alpine,0 days 01:02:27.200000,,1,18.0,,,False,False,2024,13
0 days 01:05:37.514000,OCO,31,0 days 00:01:41.761000,7.0,2.0,0 days 01:04:15.964000,,0 days 00:00:48.248000,0 days 00:00:30.003000,0 days 00:00:23.510000,0 days 01:04:44.053000,0 days 01:05:14.056000,0 days 01:05:37.566000,275.0,237.0,246.0,305.0,False,HARD,1.0,True,Alpine,0 days 01:03:55.753000,,1,20.0,,,False,False,2024,13
0 days 01:38:26.482000,OCO,31,0 days 00:01:28.594000,30.0,2.0,,0 days 01:38:24.835000,0 days 00:00:30.559000,0 days 00:00:30.931000,0 days 00:00:27.104000,0 days 01:37:28.499000,0 days 01:37:59.430000,0 days 01:38:26.534000,279.0,234.0,,292.0,False,HARD,24.0,True,Alpine,0 days 01:36:57.888000,,1,15.0,,,False,False,2024,13
0 days 01:40:08.186000,OCO,31,0 days 00:01:41.704000,31.0,3.0,0 days 01:38:46.210000,,0 days 00:00:48.249000,0 days 00:00:29.980000,0 days 00:00:23.475000,0 days 01:39:14.783000,0 days 01:39:44.763000,0 days 01:40:08.238000,279.0,240.0,248.0,292.0,False,HARD,1.0,True,Alpine,0 days 01:38:26.482000,,1,20.0,,,False,False,2024,13
0 days 02:26:55.425000,OCO,31,0 days 00:01:31.815000,64.0,3.0,,0 days 02:26:53.966000,0 days 00:00:31.351000,0 days 00:00:33.046000,0 days 00:00:27.418000,0 days 02:25:55.013000,0 days 02:26:28.059000,0 days 02:26:55.477000,283.0,232.0,,289.0,False,HARD,34.0,True,Alpine,0 days 02:25:23.610000,,1,17.0,,,False,False,2024,13
0 days 02:28:36.834000,OCO,31,0 days 00:01:41.409000,65.0,4.0,0 days 02:27:15.135000,,0 days 00:00:47.463000,0 days 00:00:30.148000,0 days 00:00:23.798000,0 days 02:27:42.940000,0 days 02:28:13.088000,0 days 02:28:36.886000,283.0,238.0,252.0,289.0,False,SOFT,1.0,True,Alpine,0 days 02:26:55.425000,,1,19.0,,,False,False,2024,13
0 days 01:05:23.716000,ZHO,24,0 days 00:01:28.146000,7.0,1.0,,0 days 01:05:22.041000,0 days 00:00:30.267000,0 days 00:00:31.173000,0 days 00:00:26.706000,0 days 01:04:25.858000,0 days 01:04:57.031000,0 days 01:05:23.737000,275.0,235.0,,309.0,False,MEDIUM,8.0,False,Kick Sauber,0 days 01:03:55.570000,,1,16.0,,,False,False,2024,13
0 days 01:07:06.128000,ZHO,24,0 days 00:01:42.412000,8.0,2.0,0 days 01:05:43.972000,,0 days 00:00:48.982000,0 days 00:00:30.209000,0 days 00:00:23.221000,0 days 01:06:12.719000,0 days 01:06:42.928000,0 days 01:07:06.149000,274.0,238.0,247.0,309.0,False,HARD,1.0,True,Kick Sauber,0 days 01:05:23.716000,,1,20.0,,,False,False,2024,13
0 days 01:47:11.905000,ZHO,24,0 days 00:01:29.150000,36.0,2.0,,0 days 01:47:10.178000,0 days 00:00:30.893000,0 days 00:00:31.224000,0 days 00:00:27.033000,0 days 01:46:13.669000,0 days 01:46:44.893000,0 days 01:47:11.926000,272.0,237.0,,289.0,False,HARD,29.0,True,Kick Sauber,0 days 01:45:42.755000,,1,16.0,,,False,False,2024,13
0 days 01:48:55.833000,ZHO,24,0 days 00:01:43.928000,37.0,3.0,0 days 01:47:32.355000,,0 days 00:00:49.688000,0 days 00:00:30.515000,0 days 00:00:23.725000,0 days 01:48:01.614000,0 days 01:48:32.129000,0 days 01:48:55.854000,275.0,241.0,246.0,289.0,False,HARD,1.0,True,Kick Sauber,0 days 01:47:11.905000,,1,19.0,,,False,False,2024,13
0 days 00:56:43.800000,GAS,10,0 days 00:01:38.598000,1.0,1.0,0 days 00:55:15.973000,,,0 days 00:00:33.027000,0 days 00:00:24.571000,,0 days 00:56:19.302000,0 days 00:56:44.007000,274.0,219.0,246.0,,False,HARD,1.0,True,Alpine,0 days 00:55:04.938000,,1,20.0,,,False,False,2024,13
0 days 01:35:25.365000,GAS,10,0 days 00:01:28.972000,28.0,1.0,,0 days 01:35:23.659000,0 days 00:00:30.565000,0 days 00:00:31.412000,0 days 00:00:26.995000,0 days 01:34:26.964000,0 days 01:34:58.376000,0 days 01:35:25.371000,280.0,232.0,,288.0,False,HARD,28.0,True,Alpine,0 days 01:33:56.393000,,1,12.0,,,False,False,2024,13
0 days 01:37:07.036000,GAS,10,0 days 00:01:41.671000,29.0,2.0,0 days 01:35:45.056000,,0 days 00:00:47.902000,0 days 00:00:30.206000,0 days 00:00:23.563000,0 days 01:36:13.273000,0 days 01:36:43.479000,0 days 01:37:07.042000,279.0,235.0,249.0,288.0,False,MEDIUM,1.0,True,Alpine,0 days 01:35:25.365000,,1,19.0,,,False,False,2024,13
0 days 01:42:44.457000,GAS,10,0 days 00:01:27.151000,33.0,2.0,,0 days 01:42:42.762000,0 days 00:00:29.950000,0 days 00:00:30.635000,0 days 00:00:26.566000,0 days 01:41:47.262000,0 days 01:42:17.897000,0 days 01:42:44.463000,278.0,238.0,,292.0,False,MEDIUM,5.0,True,Alpine,0 days 01:41:17.306000,,1,15.0,,,False,False,2024,13
0 days 01:15:28.283000,HAM,44,0 days 00:01:54.328000,11.0,1.0,,0 days 01:15:24.524000,0 days 00:00:31.618000,0 days 00:00:48.726000,0 days 00:00:33.984000,0 days 01:14:05.573000,0 days 01:14:54.299000,0 days 01:15:28.283000,311.0,202.0,,306.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:13:33.955000,,1,2.0,,,False,False,2024,14
0 days 01:17:33.075000,HAM,44,0 days 00:02:04.792000,12.0,2.0,0 days 01:15:47.722000,,0 days 00:00:46.008000,0 days 00:00:49.504000,0 days 00:00:29.280000,0 days 01:16:14.291000,0 days 01:17:03.795000,0 days 01:17:33.075000,326.0,195.0,221.0,309.0,False,HARD,1.0,True,Mercedes,0 days 01:15:28.283000,,1,5.0,,,False,False,2024,14
0 days 01:42:50.692000,HAM,44,0 days 00:01:52.047000,26.0,2.0,,0 days 01:42:46.977000,0 days 00:00:31.359000,0 days 00:00:47.199000,0 days 00:00:33.489000,0 days 01:41:30.004000,0 days 01:42:17.203000,0 days 01:42:50.692000,315.0,208.0,,309.0,False,HARD,15.0,True,Mercedes,0 days 01:40:58.645000,,1,1.0,,,False,False,2024,14
0 days 01:44:51.992000,HAM,44,0 days 00:02:01.300000,27.0,3.0,0 days 01:43:09.642000,,0 days 00:00:45.393000,0 days 00:00:46.984000,0 days 00:00:28.923000,0 days 01:43:36.085000,0 days 01:44:23.069000,0 days 01:44:51.992000,325.0,208.0,219.0,310.0,False,HARD,1.0,True,Mercedes,0 days 01:42:50.692000,,1,6.0,,,False,False,2024,14
