Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Year,RoundNumber
0 days 02:14:38.168000,LEC,16,0 days 00:01:25.631000,36.0,2.0,,,0 days 00:00:27.916000,0 days 00:00:29.701000,0 days 00:00:28.014000,0 days 02:13:40.468000,0 days 02:14:10.169000,0 days 02:14:38.183000,314.0,323.0,312.0,330.0,True,HARD,16.0,True,2023,14
0 days 02:16:03.839000,LEC,16,0 days 00:01:25.671000,37.0,2.0,,,0 days 00:00:27.902000,0 days 00:00:29.633000,0 days 00:00:28.136000,0 days 02:15:06.085000,0 days 02:15:35.718000,0 days 02:16:03.854000,315.0,331.0,312.0,331.0,False,HARD,17.0,True,2023,14
0 days 02:17:29.419000,LEC,16,0 days 00:01:25.580000,38.0,2.0,,,0 days 00:00:27.994000,0 days 00:00:29.492000,0 days 00:00:28.094000,0 days 02:16:31.848000,0 days 02:17:01.340000,0 days 02:17:29.434000,328.0,324.0,313.0,332.0,True,HARD,18.0,True,2023,14
0 days 02:18:55.048000,LEC,16,0 days 00:01:25.629000,39.0,2.0,,,0 days 00:00:27.997000,0 days 00:00:29.531000,0 days 00:00:28.101000,0 days 02:17:57.431000,0 days 02:18:26.962000,0 days 02:18:55.063000,315.0,335.0,313.0,332.0,False,HARD,19.0,True,2023,14
0 days 02:20:20.776000,LEC,16,0 days 00:01:25.728000,40.0,2.0,,,0 days 00:00:27.941000,0 days 00:00:29.673000,0 days 00:00:28.114000,0 days 02:19:23.004000,0 days 02:19:52.677000,0 days 02:20:20.791000,315.0,339.0,312.0,334.0,False,HARD,20.0,True,2023,14
0 days 02:21:47.287000,LEC,16,0 days 00:01:26.511000,41.0,2.0,,,0 days 00:00:28.014000,0 days 00:00:30.072000,0 days 00:00:28.425000,0 days 02:20:48.805000,0 days 02:21:18.877000,0 days 02:21:47.302000,313.0,329.0,312.0,330.0,False,HARD,21.0,True,2023,14
0 days 02:23:13.735000,LEC,16,0 days 00:01:26.448000,42.0,2.0,,,0 days 00:00:28.005000,0 days 00:00:30.118000,0 days 00:00:28.325000,0 days 02:22:15.307000,0 days 02:22:45.425000,0 days 02:23:13.750000,314.0,330.0,311.0,330.0,False,HARD,22.0,True,2023,14
0 days 02:24:40.332000,LEC,16,0 days 00:01:26.597000,43.0,2.0,,,0 days 00:00:28.224000,0 days 00:00:30.135000,0 days 00:00:28.238000,0 days 02:23:41.974000,0 days 02:24:12.109000,0 days 02:24:40.347000,328.0,342.0,313.0,333.0,False,HARD,23.0,True,2023,14
0 days 02:26:06.918000,LEC,16,0 days 00:01:26.586000,44.0,2.0,,,0 days 00:00:28.282000,0 days 00:00:29.969000,0 days 00:00:28.335000,0 days 02:25:08.629000,0 days 02:25:38.598000,0 days 02:26:06.933000,314.0,329.0,311.0,333.0,False,HARD,24.0,True,2023,14
0 days 02:27:33.239000,LEC,16,0 days 00:01:26.321000,45.0,2.0,,,0 days 00:00:28.007000,0 days 00:00:30.103000,0 days 00:00:28.211000,0 days 02:26:34.940000,0 days 02:27:05.043000,0 days 02:27:33.254000,315.0,328.0,314.0,332.0,False,HARD,25.0,True,2023,14
0 days 02:28:59.819000,LEC,16,0 days 00:01:26.580000,46.0,2.0,,,0 days 00:00:27.912000,0 days 00:00:30.545000,0 days 00:00:28.123000,0 days 02:28:01.166000,0 days 02:28:31.711000,0 days 02:28:59.834000,333.0,326.0,322.0,333.0,False,HARD,26.0,True,2023,14
0 days 02:30:27.190000,LEC,16,0 days 00:01:27.371000,47.0,2.0,,,0 days 00:00:28.486000,0 days 00:00:30.781000,0 days 00:00:28.104000,0 days 02:29:28.320000,0 days 02:29:59.101000,0 days 02:30:27.205000,324.0,322.0,315.0,338.0,False,HARD,27.0,True,2023,14
0 days 02:31:54.018000,LEC,16,0 days 00:01:26.828000,48.0,2.0,,,0 days 00:00:28.441000,0 days 00:00:30.154000,0 days 00:00:28.233000,0 days 02:30:55.646000,0 days 02:31:25.800000,0 days 02:31:54.033000,315.0,323.0,314.0,338.0,False,HARD,28.0,True,2023,14
0 days 02:33:20.651000,LEC,16,0 days 00:01:26.633000,49.0,2.0,,,0 days 00:00:28.284000,0 days 00:00:30.207000,0 days 00:00:28.142000,0 days 02:32:22.317000,0 days 02:32:52.524000,0 days 02:33:20.666000,315.0,323.0,316.0,346.0,False,HARD,29.0,True,2023,14
0 days 02:34:47.612000,LEC,16,0 days 00:01:26.961000,50.0,2.0,,,0 days 00:00:28.367000,0 days 00:00:30.573000,0 days 00:00:28.021000,0 days 02:33:49.033000,0 days 02:34:19.606000,0 days 02:34:47.627000,311.0,323.0,315.0,354.0,False,HARD,30.0,True,2023,14
0 days 02:36:14.395000,LEC,16,0 days 00:01:26.783000,51.0,2.0,,,0 days 00:00:28.122000,0 days 00:00:30.349000,0 days 00:00:28.312000,0 days 02:35:15.749000,0 days 02:35:46.098000,0 days 02:36:14.410000,317.0,320.0,317.0,352.0,False,HARD,31.0,True,2023,14
0 days 01:23:58.662000,STR,18,0 days 00:01:36.787000,1.0,1.0,,,,0 days 00:00:32.640000,0 days 00:00:30.195000,,0 days 01:23:28.553000,0 days 01:23:58.803000,320.0,300.0,308.0,246.0,False,MEDIUM,1.0,True,2023,14
0 days 01:25:27.615000,STR,18,0 days 00:01:28.953000,2.0,1.0,,,0 days 00:00:28.810000,0 days 00:00:30.757000,0 days 00:00:29.386000,0 days 01:24:27.499000,0 days 01:24:58.256000,0 days 01:25:27.642000,313.0,314.0,310.0,305.0,True,MEDIUM,2.0,True,2023,14
0 days 01:26:56.229000,STR,18,0 days 00:01:28.614000,3.0,1.0,,,0 days 00:00:28.490000,0 days 00:00:30.911000,0 days 00:00:29.213000,0 days 01:25:56.132000,0 days 01:26:27.043000,0 days 01:26:56.256000,330.0,329.0,311.0,298.0,True,MEDIUM,3.0,True,2023,14
0 days 01:28:23.954000,STR,18,0 days 00:01:27.725000,4.0,1.0,,,0 days 00:00:28.152000,0 days 00:00:30.384000,0 days 00:00:29.189000,0 days 01:27:24.408000,0 days 01:27:54.792000,0 days 01:28:23.981000,312.0,315.0,309.0,351.0,True,MEDIUM,4.0,True,2023,14
0 days 01:29:51.528000,STR,18,0 days 00:01:27.574000,5.0,1.0,,,0 days 00:00:28.256000,0 days 00:00:30.130000,0 days 00:00:29.188000,0 days 01:28:52.237000,0 days 01:29:22.367000,0 days 01:29:51.555000,314.0,317.0,308.0,318.0,True,MEDIUM,5.0,True,2023,14
0 days 01:31:19.184000,STR,18,0 days 00:01:27.656000,6.0,1.0,,,0 days 00:00:28.333000,0 days 00:00:30.229000,0 days 00:00:29.094000,0 days 01:30:19.888000,0 days 01:30:50.117000,0 days 01:31:19.211000,310.0,313.0,308.0,321.0,False,MEDIUM,6.0,True,2023,14
0 days 01:32:46.284000,STR,18,0 days 00:01:27.100000,7.0,1.0,,,0 days 00:00:28.016000,0 days 00:00:29.968000,0 days 00:00:29.116000,0 days 01:31:47.227000,0 days 01:32:17.195000,0 days 01:32:46.311000,314.0,316.0,308.0,326.0,True,MEDIUM,7.0,True,2023,14
0 days 01:34:13.646000,STR,18,0 days 00:01:27.362000,8.0,1.0,,,0 days 00:00:28.218000,0 days 00:00:29.966000,0 days 00:00:29.178000,0 days 01:33:14.529000,0 days 01:33:44.495000,0 days 01:34:13.673000,313.0,314.0,308.0,321.0,False,MEDIUM,8.0,True,2023,14
0 days 01:35:40.958000,STR,18,0 days 00:01:27.312000,9.0,1.0,,,0 days 00:00:28.012000,0 days 00:00:30.001000,0 days 00:00:29.299000,0 days 01:34:41.685000,0 days 01:35:11.686000,0 days 01:35:40.985000,316.0,316.0,307.0,329.0,False,MEDIUM,9.0,True,2023,14
0 days 01:37:08.497000,STR,18,0 days 00:01:27.539000,10.0,1.0,,,0 days 00:00:28.062000,0 days 00:00:30.153000,0 days 00:00:29.324000,0 days 01:36:09.047000,0 days 01:36:39.200000,0 days 01:37:08.524000,314.0,315.0,307.0,327.0,False,MEDIUM,10.0,True,2023,14
0 days 01:38:35.866000,STR,18,0 days 00:01:27.369000,11.0,1.0,,,0 days 00:00:28.139000,0 days 00:00:30.170000,0 days 00:00:29.060000,0 days 01:37:36.663000,0 days 01:38:06.833000,0 days 01:38:35.893000,315.0,314.0,308.0,325.0,False,MEDIUM,11.0,True,2023,14
0 days 01:40:03.676000,STR,18,0 days 00:01:27.810000,12.0,1.0,,,0 days 00:00:28.188000,0 days 00:00:30.336000,0 days 00:00:29.286000,0 days 01:39:04.081000,0 days 01:39:34.417000,0 days 01:40:03.703000,315.0,314.0,307.0,323.0,False,MEDIUM,12.0,True,2023,14
0 days 01:41:31.898000,STR,18,0 days 00:01:28.222000,13.0,1.0,,,0 days 00:00:28.177000,0 days 00:00:30.572000,0 days 00:00:29.473000,0 days 01:40:31.880000,0 days 01:41:02.452000,0 days 01:41:31.925000,313.0,314.0,307.0,326.0,False,MEDIUM,13.0,True,2023,14
0 days 01:42:59.955000,STR,18,0 days 00:01:28.057000,14.0,1.0,,,0 days 00:00:28.293000,0 days 00:00:30.415000,0 days 00:00:29.349000,0 days 01:42:00.218000,0 days 01:42:30.633000,0 days 01:42:59.982000,315.0,314.0,307.0,321.0,False,MEDIUM,14.0,True,2023,14
0 days 01:44:28.134000,STR,18,0 days 00:01:28.179000,15.0,1.0,,,0 days 00:00:28.321000,0 days 00:00:30.575000,0 days 00:00:29.283000,0 days 01:43:28.303000,0 days 01:43:58.878000,0 days 01:44:28.161000,314.0,311.0,307.0,325.0,False,MEDIUM,15.0,True,2023,14
0 days 01:45:56.214000,STR,18,0 days 00:01:28.080000,16.0,1.0,,,0 days 00:00:28.251000,0 days 00:00:30.546000,0 days 00:00:29.283000,0 days 01:44:56.412000,0 days 01:45:26.958000,0 days 01:45:56.241000,315.0,310.0,308.0,325.0,False,MEDIUM,16.0,True,2023,14
0 days 01:47:24.123000,STR,18,0 days 00:01:27.909000,17.0,1.0,,,0 days 00:00:28.149000,0 days 00:00:30.462000,0 days 00:00:29.298000,0 days 01:46:24.390000,0 days 01:46:54.852000,0 days 01:47:24.150000,316.0,311.0,306.0,321.0,False,MEDIUM,17.0,True,2023,14
0 days 01:48:52.524000,STR,18,0 days 00:01:28.401000,18.0,1.0,,,0 days 00:00:28.279000,0 days 00:00:30.672000,0 days 00:00:29.450000,0 days 01:47:52.429000,0 days 01:48:23.101000,0 days 01:48:52.551000,315.0,311.0,306.0,326.0,False,MEDIUM,18.0,True,2023,14
0 days 01:50:20.574000,STR,18,0 days 00:01:28.050000,19.0,1.0,,,0 days 00:00:28.245000,0 days 00:00:30.608000,0 days 00:00:29.197000,0 days 01:49:20.796000,0 days 01:49:51.404000,0 days 01:50:20.601000,317.0,312.0,307.0,323.0,False,MEDIUM,19.0,True,2023,14
0 days 01:51:53.600000,STR,18,0 days 00:01:33.026000,20.0,1.0,,0 days 01:51:49.784000,0 days 00:00:28.335000,0 days 00:00:30.751000,0 days 00:00:33.940000,0 days 01:50:48.936000,0 days 01:51:19.687000,0 days 01:51:53.627000,319.0,323.0,,322.0,False,MEDIUM,20.0,True,2023,14
0 days 01:53:42.451000,STR,18,0 days 00:01:48.851000,21.0,2.0,0 days 01:52:15.471000,,0 days 00:00:49.687000,0 days 00:00:30.078000,0 days 00:00:29.086000,0 days 01:52:43.314000,0 days 01:53:13.392000,0 days 01:53:42.478000,319.0,304.0,306.0,279.0,False,HARD,5.0,False,2023,14
0 days 01:55:09.193000,STR,18,0 days 00:01:26.742000,22.0,2.0,,,0 days 00:00:28.099000,0 days 00:00:29.727000,0 days 00:00:28.916000,0 days 01:54:10.577000,0 days 01:54:40.304000,0 days 01:55:09.220000,312.0,308.0,307.0,314.0,True,HARD,6.0,False,2023,14
0 days 01:56:36.161000,STR,18,0 days 00:01:26.968000,23.0,2.0,,,0 days 00:00:28.004000,0 days 00:00:29.927000,0 days 00:00:29.037000,0 days 01:55:37.224000,0 days 01:56:07.151000,0 days 01:56:36.188000,312.0,307.0,307.0,318.0,False,HARD,7.0,False,2023,14
0 days 01:58:03.501000,STR,18,0 days 00:01:27.340000,24.0,2.0,,,0 days 00:00:28.054000,0 days 00:00:30.058000,0 days 00:00:29.228000,0 days 01:57:04.242000,0 days 01:57:34.300000,0 days 01:58:03.528000,313.0,308.0,307.0,323.0,False,HARD,8.0,False,2023,14
0 days 01:59:30.677000,STR,18,0 days 00:01:27.176000,25.0,2.0,,,0 days 00:00:28.201000,0 days 00:00:29.928000,0 days 00:00:29.047000,0 days 01:58:31.729000,0 days 01:59:01.657000,0 days 01:59:30.704000,311.0,309.0,306.0,319.0,False,HARD,9.0,False,2023,14
0 days 02:00:57.936000,STR,18,0 days 00:01:27.259000,26.0,2.0,,,0 days 00:00:28.225000,0 days 00:00:30.003000,0 days 00:00:29.031000,0 days 01:59:58.929000,0 days 02:00:28.932000,0 days 02:00:57.963000,317.0,314.0,308.0,318.0,False,HARD,10.0,False,2023,14
0 days 02:02:24.611000,STR,18,0 days 00:01:26.675000,27.0,2.0,,,0 days 00:00:27.971000,0 days 00:00:29.841000,0 days 00:00:28.863000,0 days 02:01:25.934000,0 days 02:01:55.775000,0 days 02:02:24.638000,316.0,314.0,308.0,322.0,True,HARD,11.0,False,2023,14
0 days 02:03:51.696000,STR,18,0 days 00:01:27.085000,28.0,2.0,,,0 days 00:00:28.050000,0 days 00:00:30.174000,0 days 00:00:28.861000,0 days 02:02:52.688000,0 days 02:03:22.862000,0 days 02:03:51.723000,315.0,312.0,308.0,321.0,False,HARD,12.0,False,2023,14
0 days 02:05:18.505000,STR,18,0 days 00:01:26.809000,29.0,2.0,,,0 days 00:00:28.134000,0 days 00:00:29.979000,0 days 00:00:28.696000,0 days 02:04:19.857000,0 days 02:04:49.836000,0 days 02:05:18.532000,317.0,311.0,308.0,320.0,False,HARD,13.0,False,2023,14
0 days 02:06:45.429000,STR,18,0 days 00:01:26.924000,30.0,2.0,,,0 days 00:00:28.197000,0 days 00:00:29.990000,0 days 00:00:28.737000,0 days 02:05:46.729000,0 days 02:06:16.719000,0 days 02:06:45.456000,315.0,309.0,309.0,321.0,False,HARD,14.0,False,2023,14
0 days 02:08:12.046000,STR,18,0 days 00:01:26.617000,31.0,2.0,,,0 days 00:00:27.983000,0 days 00:00:29.980000,0 days 00:00:28.654000,0 days 02:07:13.439000,0 days 02:07:43.419000,0 days 02:08:12.073000,316.0,310.0,309.0,324.0,True,HARD,15.0,False,2023,14
0 days 02:09:38.878000,STR,18,0 days 00:01:26.832000,32.0,2.0,,,0 days 00:00:28.103000,0 days 00:00:29.949000,0 days 00:00:28.780000,0 days 02:08:40.176000,0 days 02:09:10.125000,0 days 02:09:38.905000,316.0,308.0,309.0,320.0,False,HARD,16.0,False,2023,14
0 days 02:11:05.999000,STR,18,0 days 00:01:27.121000,33.0,2.0,,,0 days 00:00:28.056000,0 days 00:00:30.120000,0 days 00:00:28.945000,0 days 02:10:06.961000,0 days 02:10:37.081000,0 days 02:11:06.026000,315.0,310.0,310.0,325.0,False,HARD,17.0,False,2023,14
0 days 02:12:33.297000,STR,18,0 days 00:01:27.298000,34.0,2.0,,,0 days 00:00:28.160000,0 days 00:00:30.213000,0 days 00:00:28.925000,0 days 02:11:34.186000,0 days 02:12:04.399000,0 days 02:12:33.324000,314.0,311.0,310.0,320.0,False,HARD,18.0,False,2023,14
0 days 02:14:00.267000,STR,18,0 days 00:01:26.970000,35.0,2.0,,,0 days 00:00:28.074000,0 days 00:00:30.105000,0 days 00:00:28.791000,0 days 02:13:01.398000,0 days 02:13:31.503000,0 days 02:14:00.294000,315.0,313.0,310.0,321.0,False,HARD,19.0,False,2023,14
0 days 02:15:27.363000,STR,18,0 days 00:01:27.096000,36.0,2.0,,,0 days 00:00:28.004000,0 days 00:00:30.189000,0 days 00:00:28.903000,0 days 02:14:28.298000,0 days 02:14:58.487000,0 days 02:15:27.390000,316.0,313.0,310.0,324.0,False,HARD,20.0,False,2023,14
0 days 02:16:54.736000,STR,18,0 days 00:01:27.373000,37.0,2.0,,,0 days 00:00:27.963000,0 days 00:00:30.309000,0 days 00:00:29.101000,0 days 02:15:55.353000,0 days 02:16:25.662000,0 days 02:16:54.763000,318.0,325.0,313.0,323.0,False,HARD,21.0,False,2023,14
0 days 02:18:21.638000,STR,18,0 days 00:01:26.902000,38.0,2.0,,,0 days 00:00:27.996000,0 days 00:00:30.183000,0 days 00:00:28.723000,0 days 02:17:22.759000,0 days 02:17:52.942000,0 days 02:18:21.665000,312.0,311.0,310.0,347.0,False,HARD,22.0,False,2023,14
0 days 02:19:48.542000,STR,18,0 days 00:01:26.904000,39.0,2.0,,,0 days 00:00:28.027000,0 days 00:00:30.044000,0 days 00:00:28.833000,0 days 02:18:49.692000,0 days 02:19:19.736000,0 days 02:19:48.569000,314.0,313.0,309.0,317.0,False,HARD,23.0,False,2023,14
0 days 02:21:15.614000,STR,18,0 days 00:01:27.072000,40.0,2.0,,,0 days 00:00:28.030000,0 days 00:00:30.137000,0 days 00:00:28.905000,0 days 02:20:16.599000,0 days 02:20:46.736000,0 days 02:21:15.641000,316.0,313.0,308.0,322.0,False,HARD,24.0,False,2023,14
0 days 02:22:42.530000,STR,18,0 days 00:01:26.916000,41.0,2.0,,,0 days 00:00:28.105000,0 days 00:00:29.987000,0 days 00:00:28.824000,0 days 02:21:43.746000,0 days 02:22:13.733000,0 days 02:22:42.557000,315.0,314.0,308.0,324.0,False,HARD,25.0,False,2023,14
0 days 02:24:09.597000,STR,18,0 days 00:01:27.067000,42.0,2.0,,,0 days 00:00:28.139000,0 days 00:00:30.109000,0 days 00:00:28.819000,0 days 02:23:10.696000,0 days 02:23:40.805000,0 days 02:24:09.624000,315.0,313.0,309.0,320.0,False,HARD,26.0,False,2023,14
0 days 02:25:40.731000,STR,18,0 days 00:01:31.134000,43.0,2.0,,,0 days 00:00:31.630000,0 days 00:00:30.601000,0 days 00:00:28.903000,0 days 02:24:41.254000,0 days 02:25:11.855000,0 days 02:25:40.758000,312.0,312.0,309.0,323.0,False,HARD,27.0,False,2023,14
0 days 02:27:08.945000,STR,18,0 days 00:01:28.214000,44.0,2.0,,,0 days 00:00:28.234000,0 days 00:00:30.177000,0 days 00:00:29.803000,0 days 02:26:08.992000,0 days 02:26:39.169000,0 days 02:27:08.972000,315.0,310.0,309.0,318.0,False,HARD,28.0,False,2023,14
0 days 02:28:37.281000,STR,18,0 days 00:01:28.336000,45.0,2.0,,,0 days 00:00:28.405000,0 days 00:00:31.024000,0 days 00:00:28.907000,0 days 02:27:37.377000,0 days 02:28:08.401000,0 days 02:28:37.308000,316.0,324.0,310.0,339.0,False,HARD,29.0,False,2023,14
0 days 02:30:04.434000,STR,18,0 days 00:01:27.153000,46.0,2.0,,,0 days 00:00:28.138000,0 days 00:00:30.176000,0 days 00:00:28.839000,0 days 02:29:05.446000,0 days 02:29:35.622000,0 days 02:30:04.461000,319.0,316.0,309.0,320.0,False,HARD,30.0,False,2023,14
0 days 02:31:31.701000,STR,18,0 days 00:01:27.267000,47.0,2.0,,,0 days 00:00:28.201000,0 days 00:00:30.145000,0 days 00:00:28.921000,0 days 02:30:32.662000,0 days 02:31:02.807000,0 days 02:31:31.728000,316.0,315.0,310.0,323.0,False,HARD,31.0,False,2023,14
0 days 02:32:59.291000,STR,18,0 days 00:01:27.590000,48.0,2.0,,,0 days 00:00:28.229000,0 days 00:00:30.398000,0 days 00:00:28.963000,0 days 02:31:59.957000,0 days 02:32:30.355000,0 days 02:32:59.318000,315.0,314.0,311.0,324.0,False,HARD,32.0,False,2023,14
0 days 02:34:28.758000,STR,18,0 days 00:01:29.467000,49.0,2.0,,,0 days 00:00:28.428000,0 days 00:00:31.827000,0 days 00:00:29.212000,0 days 02:33:27.746000,0 days 02:33:59.573000,0 days 02:34:28.785000,314.0,323.0,310.0,319.0,False,HARD,33.0,False,2023,14
0 days 02:35:59.623000,STR,18,0 days 00:01:30.865000,50.0,2.0,,,0 days 00:00:28.705000,0 days 00:00:31.401000,0 days 00:00:30.759000,0 days 02:34:57.490000,0 days 02:35:28.891000,0 days 02:35:59.650000,298.0,310.0,238.0,302.0,False,HARD,34.0,False,2023,14
0 days 02:38:29.623000,STR,18,,51.0,2.0,,,,,,,,,,,,,,HARD,35.0,False,2023,14
0 days 01:23:56.282000,SAR,2,0 days 00:01:34.407000,1.0,1.0,,,,0 days 00:00:32.159000,0 days 00:00:29.492000,,0 days 01:23:26.881000,0 days 01:23:56.365000,332.0,316.0,309.0,290.0,False,MEDIUM,4.0,False,2023,14
0 days 01:25:24.362000,SAR,2,0 days 00:01:28.080000,2.0,1.0,,,0 days 00:00:28.252000,0 days 00:00:30.443000,0 days 00:00:29.385000,0 days 01:24:24.538000,0 days 01:24:54.981000,0 days 01:25:24.366000,316.0,319.0,309.0,327.0,True,MEDIUM,5.0,False,2023,14
0 days 01:26:52.009000,SAR,2,0 days 00:01:27.647000,3.0,1.0,,,0 days 00:00:28.124000,0 days 00:00:30.425000,0 days 00:00:29.098000,0 days 01:25:52.490000,0 days 01:26:22.915000,0 days 01:26:52.013000,318.0,335.0,310.0,326.0,True,MEDIUM,6.0,False,2023,14
0 days 01:28:19.398000,SAR,2,0 days 00:01:27.389000,4.0,1.0,,,0 days 00:00:27.934000,0 days 00:00:30.315000,0 days 00:00:29.140000,0 days 01:27:19.947000,0 days 01:27:50.262000,0 days 01:28:19.402000,319.0,333.0,308.0,331.0,True,MEDIUM,7.0,False,2023,14
0 days 01:29:46.568000,SAR,2,0 days 00:01:27.170000,5.0,1.0,,,0 days 00:00:28.002000,0 days 00:00:30.133000,0 days 00:00:29.035000,0 days 01:28:47.404000,0 days 01:29:17.537000,0 days 01:29:46.572000,318.0,333.0,309.0,342.0,True,MEDIUM,8.0,False,2023,14
0 days 01:31:13.703000,SAR,2,0 days 00:01:27.135000,6.0,1.0,,,0 days 00:00:28.010000,0 days 00:00:29.938000,0 days 00:00:29.187000,0 days 01:30:14.582000,0 days 01:30:44.520000,0 days 01:31:13.707000,320.0,334.0,311.0,337.0,True,MEDIUM,9.0,False,2023,14
0 days 01:32:40.954000,SAR,2,0 days 00:01:27.251000,7.0,1.0,,,0 days 00:00:28.240000,0 days 00:00:30.056000,0 days 00:00:28.955000,0 days 01:31:41.947000,0 days 01:32:12.003000,0 days 01:32:40.958000,316.0,331.0,310.0,335.0,False,MEDIUM,10.0,False,2023,14
0 days 01:34:08.187000,SAR,2,0 days 00:01:27.233000,8.0,1.0,,,0 days 00:00:28.118000,0 days 00:00:29.957000,0 days 00:00:29.158000,0 days 01:33:09.076000,0 days 01:33:39.033000,0 days 01:34:08.191000,320.0,332.0,309.0,333.0,False,MEDIUM,11.0,False,2023,14
0 days 01:35:35.646000,SAR,2,0 days 00:01:27.459000,9.0,1.0,,,0 days 00:00:28.149000,0 days 00:00:30.120000,0 days 00:00:29.190000,0 days 01:34:36.340000,0 days 01:35:06.460000,0 days 01:35:35.650000,319.0,333.0,309.0,339.0,False,MEDIUM,12.0,False,2023,14
0 days 01:37:03.331000,SAR,2,0 days 00:01:27.685000,10.0,1.0,,,0 days 00:00:28.385000,0 days 00:00:30.052000,0 days 00:00:29.248000,0 days 01:36:04.035000,0 days 01:36:34.087000,0 days 01:37:03.335000,320.0,332.0,310.0,331.0,False,MEDIUM,13.0,False,2023,14
0 days 01:38:31.135000,SAR,2,0 days 00:01:27.804000,11.0,1.0,,,0 days 00:00:28.334000,0 days 00:00:30.151000,0 days 00:00:29.319000,0 days 01:37:31.669000,0 days 01:38:01.820000,0 days 01:38:31.139000,320.0,333.0,310.0,334.0,False,MEDIUM,14.0,False,2023,14
0 days 01:39:59.829000,SAR,2,0 days 00:01:28.694000,12.0,1.0,,,0 days 00:00:28.212000,0 days 00:00:31.278000,0 days 00:00:29.204000,0 days 01:38:59.351000,0 days 01:39:30.629000,0 days 01:39:59.833000,322.0,329.0,309.0,335.0,False,MEDIUM,15.0,False,2023,14
0 days 01:41:27.628000,SAR,2,0 days 00:01:27.799000,13.0,1.0,,,0 days 00:00:28.374000,0 days 00:00:30.365000,0 days 00:00:29.060000,0 days 01:40:28.207000,0 days 01:40:58.572000,0 days 01:41:27.632000,320.0,329.0,310.0,335.0,False,MEDIUM,16.0,False,2023,14
0 days 01:43:00.702000,SAR,2,0 days 00:01:33.074000,14.0,1.0,,0 days 01:42:56.978000,0 days 00:00:28.074000,0 days 00:00:31.330000,0 days 00:00:33.670000,0 days 01:41:55.706000,0 days 01:42:27.036000,0 days 01:43:00.706000,326.0,327.0,,343.0,False,MEDIUM,17.0,False,2023,14
0 days 01:44:48.091000,SAR,2,0 days 00:01:47.389000,15.0,2.0,0 days 01:43:21.681000,,0 days 00:00:48.951000,0 days 00:00:29.831000,0 days 00:00:28.607000,0 days 01:43:49.657000,0 days 01:44:19.488000,0 days 01:44:48.095000,322.0,311.0,308.0,282.0,False,HARD,4.0,False,2023,14
0 days 01:46:14.931000,SAR,2,0 days 00:01:26.840000,16.0,2.0,,,0 days 00:00:28.303000,0 days 00:00:29.751000,0 days 00:00:28.786000,0 days 01:45:16.398000,0 days 01:45:46.149000,0 days 01:46:14.935000,317.0,313.0,310.0,318.0,True,HARD,5.0,False,2023,14
0 days 01:47:41.931000,SAR,2,0 days 00:01:27,17.0,2.0,,,0 days 00:00:28.198000,0 days 00:00:29.880000,0 days 00:00:28.922000,0 days 01:46:43.133000,0 days 01:47:13.013000,0 days 01:47:41.935000,316.0,314.0,309.0,322.0,False,HARD,6.0,False,2023,14
0 days 01:49:08.837000,SAR,2,0 days 00:01:26.906000,18.0,2.0,,,0 days 00:00:28.160000,0 days 00:00:29.981000,0 days 00:00:28.765000,0 days 01:48:10.095000,0 days 01:48:40.076000,0 days 01:49:08.841000,318.0,313.0,309.0,321.0,False,HARD,7.0,False,2023,14
0 days 01:50:36.002000,SAR,2,0 days 00:01:27.165000,19.0,2.0,,,0 days 00:00:28.315000,0 days 00:00:29.982000,0 days 00:00:28.868000,0 days 01:49:37.156000,0 days 01:50:07.138000,0 days 01:50:36.006000,315.0,314.0,309.0,321.0,False,HARD,8.0,False,2023,14
0 days 01:52:03.282000,SAR,2,0 days 00:01:27.280000,20.0,2.0,,,0 days 00:00:28.361000,0 days 00:00:30.032000,0 days 00:00:28.887000,0 days 01:51:04.367000,0 days 01:51:34.399000,0 days 01:52:03.286000,319.0,317.0,310.0,323.0,False,HARD,9.0,False,2023,14
0 days 01:53:30.645000,SAR,2,0 days 00:01:27.363000,21.0,2.0,,,0 days 00:00:28.375000,0 days 00:00:29.999000,0 days 00:00:28.989000,0 days 01:52:31.661000,0 days 01:53:01.660000,0 days 01:53:30.649000,317.0,315.0,309.0,325.0,False,HARD,10.0,False,2023,14
0 days 01:54:58.110000,SAR,2,0 days 00:01:27.465000,22.0,2.0,,,0 days 00:00:28.445000,0 days 00:00:30.055000,0 days 00:00:28.965000,0 days 01:53:59.094000,0 days 01:54:29.149000,0 days 01:54:58.114000,316.0,315.0,309.0,317.0,False,HARD,11.0,False,2023,14
0 days 01:56:25.259000,SAR,2,0 days 00:01:27.149000,23.0,2.0,,,0 days 00:00:28.327000,0 days 00:00:29.900000,0 days 00:00:28.922000,0 days 01:55:26.441000,0 days 01:55:56.341000,0 days 01:56:25.263000,316.0,315.0,310.0,322.0,False,HARD,12.0,False,2023,14
