Timestamp,Category,Flag,Scope,Sector,DriverNumber,LapNumber,Message,Status
2020-11-15 11:18:59,Flag,BLUE,Driver,,8,37,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:18:58,
2020-11-15 11:19:11,Other,,,,,37,PIT LANE INCIDENT INVOLVING CAR 20 (MAG) WILL BE INVESTIGATED AFTER THE RACE,
2020-11-15 11:20:28,Flag,BLUE,Driver,,20,37,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:20:27,
2020-11-15 11:21:08,Flag,BLUE,Driver,,6,38,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 14:21:08,
2020-11-15 11:21:42,Flag,BLUE,Driver,,63,38,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:21:41,
2020-11-15 11:21:46,Flag,BLUE,Driver,,6,38,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 14:21:45,
2020-11-15 11:22:03,Flag,BLUE,Driver,,6,38,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 14:22:03,
2020-11-15 11:23:10,Flag,BLUE,Driver,,63,39,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:23:09,
2020-11-15 11:23:13,Flag,YELLOW,Sector,5.0,,39,YELLOW IN TRACK SECTOR 5,
2020-11-15 11:23:19,Flag,DOUBLE YELLOW,Sector,5.0,,39,DOUBLE YELLOW IN TRACK SECTOR 5,
2020-11-15 11:23:36,Flag,CLEAR,Sector,5.0,,39,CLEAR IN TRACK SECTOR 5,
2020-11-15 11:24:33,Flag,DOUBLE YELLOW,Sector,20.0,,40,DOUBLE YELLOW IN TRACK SECTOR 20,
2020-11-15 11:24:34,Other,,,,,40,DRS DISABLED IN ZONE 2,
2020-11-15 11:24:35,Flag,YELLOW,Sector,19.0,,40,YELLOW IN TRACK SECTOR 19,
2020-11-15 11:24:38,Flag,CLEAR,Sector,20.0,,40,CLEAR IN TRACK SECTOR 20,
2020-11-15 11:24:38,Other,,,,,40,DRS ENABLED IN ZONE 2,
2020-11-15 11:24:39,Flag,CLEAR,Sector,19.0,,40,CLEAR IN TRACK SECTOR 19,
2020-11-15 11:25:12,Flag,BLUE,Driver,,10,40,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 14:25:11,
