Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,Year,RoundNumber
2018-06-10 18:22:27,Other,TURN 1 INCIDENT INVOLVING CARS 11 (PER) AND 55 (SAI) NOTED,,,,,,6,2018,7
2018-06-10 18:23:27,Other,TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 28 (HAR) - NO FURTHER ACTION,,,,,,6,2018,7
2018-06-10 18:23:35,Drs,DRS ENABLED,ENABLED,,,,,6,2018,7
2018-06-10 18:23:59,Other,TURN 1 INCIDENT INVOLVING CARS 11 (PER) AND 55 (SAI) UNDER INVESTIGATION,,,,,,7,2018,7
2018-06-10 18:30:53,Other,TURN 1 INCIDENT INVOLVING CARS 11 (PER) AND 55 (SAI) - NO FURTHER ACTION,,,,,,12,2018,7
2018-06-10 18:48:40,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 14:48:40,,BLUE,Driver,,9,26,2018,7
2018-06-10 18:48:58,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 14:48:58,,BLUE,Driver,,2,27,2018,7
2018-06-10 18:49:37,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 14:49:36,,BLUE,Driver,,35,27,2018,7
2018-06-10 18:49:40,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 14:49:40,,BLUE,Driver,,9,27,2018,7
2018-06-10 18:50:33,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 14:50:33,,BLUE,Driver,,2,28,2018,7
2018-06-10 18:54:12,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:54:11,,BLUE,Driver,,20,31,2018,7
2018-06-10 18:54:46,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 14:54:45,,BLUE,Driver,,35,31,2018,7
2018-06-10 18:55:54,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 14:55:53,,BLUE,Driver,,11,32,2018,7
2018-06-10 18:56:05,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 14:56:04,,BLUE,Driver,,35,32,2018,7
2018-06-10 18:56:49,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 14:56:49,,BLUE,Driver,,35,33,2018,7
2018-06-10 18:57:29,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:57:29,,BLUE,Driver,,20,33,2018,7
2018-06-10 18:57:51,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 14:57:50,,BLUE,Driver,,10,34,2018,7
2018-06-10 18:58:37,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 14:58:36,,BLUE,Driver,,16,34,2018,7
2018-06-10 19:03:00,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 15:02:59,,BLUE,Driver,,9,38,2018,7
2018-06-10 19:04:24,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:04:24,,BLUE,Driver,,2,39,2018,7
2018-06-10 19:04:33,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 15:04:33,,BLUE,Driver,,9,39,2018,7
2018-06-10 19:05:17,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 15:05:17,,BLUE,Driver,,9,39,2018,7
2018-06-10 19:06:08,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:06:07,,BLUE,Driver,,20,40,2018,7
2018-06-10 19:07:15,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:07:14,,BLUE,Driver,,2,41,2018,7
2018-06-10 19:08:34,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:08:33,,BLUE,Driver,,14,42,2018,7
2018-06-10 19:08:57,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:08:57,,BLUE,Driver,,20,42,2018,7
2018-06-10 19:09:13,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:09:12,,BLUE,Driver,,14,42,2018,7
2018-06-10 19:09:17,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:09:17,,BLUE,Driver,,14,43,2018,7
2018-06-10 19:09:42,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:09:41,,BLUE,Driver,,2,43,2018,7
2018-06-10 19:10:05,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:10:04,,BLUE,Driver,,2,43,2018,7
2018-06-10 19:10:28,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:10:28,,BLUE,Driver,,11,44,2018,7
2018-06-10 19:10:44,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:10:43,,BLUE,Driver,,2,44,2018,7
2018-06-10 19:11:37,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:11:37,,BLUE,Driver,,20,44,2018,7
2018-06-10 19:12:03,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:12:02,,BLUE,Driver,,10,45,2018,7
2018-06-10 19:13:51,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:13:50,,BLUE,Driver,,16,46,2018,7
2018-06-10 19:14:20,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:14:19,,BLUE,Driver,,11,47,2018,7
2018-06-10 19:14:41,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:14:40,,BLUE,Driver,,10,47,2018,7
2018-06-10 19:15:40,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:15:39,,BLUE,Driver,,20,48,2018,7
2018-06-10 19:17:02,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:17:01,,BLUE,Driver,,16,49,2018,7
2018-06-10 19:18:31,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:18:30,,BLUE,Driver,,10,50,2018,7
2018-06-10 19:19:14,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:19:14,,BLUE,Driver,,20,51,2018,7
2018-06-10 19:19:20,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 15:19:19,,BLUE,Driver,,8,51,2018,7
2018-06-10 19:19:24,Other,TURN 13 INCIDENT INVOLVING CARS 8 (GRO) AND 31 (OCO) NOTED,,,,,,51,2018,7
2018-06-10 19:20:09,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:20:09,,BLUE,Driver,,31,51,2018,7
2018-06-10 19:20:49,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:20:48,,BLUE,Driver,,16,52,2018,7
2018-06-10 19:21:28,Other,TURN 13 INCIDENT INVOLVING CARS 8 (GRO) AND 31 (OCO) - NO INVESTIGATION NECESSARY,,,,,,52,2018,7
2018-06-10 19:22:33,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:22:32,,BLUE,Driver,,55,53,2018,7
2018-06-10 19:23:03,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:23:03,,BLUE,Driver,,31,54,2018,7
2018-06-10 19:23:26,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:23:25,,BLUE,Driver,,10,54,2018,7
2018-06-10 19:23:53,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:23:52,,BLUE,Driver,,27,54,2018,7
2018-06-10 19:24:10,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 15:24:10,,BLUE,Driver,,8,55,2018,7
2018-06-10 19:24:36,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:24:36,,BLUE,Driver,,55,55,2018,7
2018-06-10 19:25:33,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:25:33,,BLUE,Driver,,55,56,2018,7
2018-06-10 19:26:35,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:26:34,,BLUE,Driver,,10,57,2018,7
2018-06-10 19:26:52,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:26:52,,BLUE,Driver,,16,57,2018,7
2018-06-10 19:27:34,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:27:34,,BLUE,Driver,,31,57,2018,7
2018-06-10 19:27:35,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:27:34,,BLUE,Driver,,27,57,2018,7
2018-06-10 19:29:31,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:29:30,,BLUE,Driver,,55,59,2018,7
2018-06-10 19:29:35,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:29:35,,BLUE,Driver,,35,59,2018,7
2018-06-10 19:30:02,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:30:01,,BLUE,Driver,,16,59,2018,7
2018-06-10 19:30:28,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:30:28,,BLUE,Driver,,27,60,2018,7
2018-06-10 19:32:55,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:32:54,,BLUE,Driver,,2,62,2018,7
2018-06-10 19:33:37,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:33:37,,BLUE,Driver,,35,62,2018,7
2018-06-10 19:35:21,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:35:20,,BLUE,Driver,,35,64,2018,7
2018-06-10 19:35:45,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:35:44,,BLUE,Driver,,31,64,2018,7
2018-06-10 19:36:18,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:36:17,,BLUE,Driver,,31,64,2018,7
2018-06-10 19:36:39,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 15:36:38,,BLUE,Driver,,9,65,2018,7
2018-06-10 19:37:07,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:37:07,,BLUE,Driver,,55,65,2018,7
2018-06-10 19:37:24,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:37:24,,BLUE,Driver,,55,65,2018,7
2018-06-10 19:38:55,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:38:54,,BLUE,Driver,,2,66,2018,7
2018-06-10 19:39:06,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:39:05,,BLUE,Driver,,31,67,2018,7
2018-06-10 19:39:24,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:39:24,,BLUE,Driver,,35,67,2018,7
2018-06-10 19:39:25,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:39:25,,BLUE,Driver,,27,67,2018,7
2018-06-10 19:40:20,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 15:40:20,,BLUE,Driver,,9,68,2018,7
2018-06-10 19:40:25,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:40:24,,BLUE,Driver,,35,68,2018,7
2018-06-10 19:41:17,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:41:17,,BLUE,Driver,,35,68,2018,7
2018-06-10 19:41:31,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:41:31,,BLUE,Driver,,35,69,2018,7
2018-06-10 19:42:11,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:42:10,,BLUE,Driver,,35,69,2018,7
2018-06-10 19:42:21,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:42:20,,BLUE,Driver,,55,69,2018,7
2018-06-10 19:43:56,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,70,2018,7
2018-06-10 19:45:04,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,70,2018,7
2018-06-10 19:45:07,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,70,2018,7
2018-06-10 19:45:09,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,70,2018,7
2018-06-10 19:45:18,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,70,2018,7
2018-06-10 19:45:19,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 8,,,,,,70,2018,7
2018-06-10 19:45:21,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,70,2018,7
2018-06-10 19:45:23,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 8,,,,,,70,2018,7
2018-06-10 19:45:26,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,70,2018,7
2018-06-10 19:45:32,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,70,2018,7
2018-06-10 19:45:35,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,70,2018,7
2018-06-24 14:07:09,Drs,DRS DISABLED,DISABLED,,,,,1,2018,8
2018-06-24 14:13:26,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2018,8
2018-06-24 14:13:41,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,1,2018,8
2018-06-24 14:13:46,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,1,2018,8
2018-06-24 14:13:55,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,1,2018,8
2018-06-24 14:13:59,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,1,2018,8
2018-06-24 14:14:02,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,1,2018,8
2018-06-24 14:14:14,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,1,2018,8
2018-06-24 14:15:46,CarEvent,CAR 31 (OCO) STOPPED AT TURN 4,,,,,31,2,2018,8
2018-06-24 14:16:04,CarEvent,CAR 10 (GAS) STOPPED AT TURN 5,,,,,10,2,2018,8
2018-06-24 14:18:08,Other,INCIDENT INVOLVING CARS 5 (VET) AND 77 (BOT) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,2,2018,8
2018-06-24 14:18:19,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,3,2018,8
2018-06-24 14:19:09,Other,INCIDENT INVOLVING CARS 10 (GAS) AND 31 (OCO) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,3,2018,8
2018-06-24 14:19:49,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,3,2018,8
2018-06-24 14:23:14,Other,INCIDENT INVOLVING CARS 10 (GAS) AND 31 (OCO) WILL BE INVESTIGATED AFTER THE RACE,,,,,,5,2018,8
2018-06-24 14:24:00,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,5,2018,8
2018-06-24 14:25:28,Flag,TRACK CLEAR,,CLEAR,Track,,,5,2018,8
2018-06-24 14:26:08,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,6,2018,8
2018-06-24 14:26:09,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,6,2018,8
2018-06-24 14:26:10,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,6,2018,8
2018-06-24 14:26:13,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,6,2018,8
2018-06-24 14:26:15,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,6,2018,8
2018-06-24 14:26:25,CarEvent,CAR 14 (ALO) SPUN AND CONTINUED AT TURN 4,,,,,14,6,2018,8
2018-06-24 14:29:08,Drs,DRS ENABLED,ENABLED,,,,,8,2018,8
2018-06-24 14:31:55,Other,5 SECOND TIME PENALTY FOR CAR 5 (VET) - CAUSING A COLLISION,,,,,,9,2018,8
2018-06-24 14:36:20,Other,LAP 1 TURN 4 INCIDENT INVOLVING CAR 8 (GRO) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,12,2018,8
2018-06-24 14:42:10,Other,INCIDENT INVOLVING CAR 35 (SIR) UNDER INVESTIGATION - DRIVING UNNECESSARILY SLOWLY BEHIND THE SAFETY CAR,,,,,,16,2018,8
2018-06-24 14:59:49,Other,5 SECOND TIME PENALTY FOR CAR 35 (SIR) - DRIVING UNNECESSARILY SLOWLY BEHIND THE SAFETY CAR,,,,,,27,2018,8
2018-06-24 15:00:47,Other,LAP 1 TURN 4 INCIDENT INVOLVING CAR 8 (GRO) - NO FURTHER ACTION,,,,,,27,2018,8
2018-06-24 15:06:24,Other,LAP 1 TURN 1 INCIDENT INVOLVING CAR 8 (GRO) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,31,2018,8
2018-06-24 15:07:43,Other,5 SECOND TIME PENALTY FOR CAR 8 (GRO) - CAUSING A COLLISION,,,,,,32,2018,8
2018-06-24 15:10:15,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 17:10:14,,BLUE,Driver,,35,33,2018,8
2018-06-24 15:15:58,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 17:15:57,,BLUE,Driver,,9,36,2018,8
2018-06-24 15:18:35,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 17:18:35,,BLUE,Driver,,9,38,2018,8
2018-06-24 15:22:16,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 17:22:15,,BLUE,Driver,,35,40,2018,8
2018-06-24 15:23:07,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:23:07,,BLUE,Driver,,18,41,2018,8
2018-06-24 15:23:56,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 17:23:55,,BLUE,Driver,,35,42,2018,8
2018-06-24 15:24:37,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:24:37,,BLUE,Driver,,18,42,2018,8
2018-06-24 15:24:54,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 17:24:54,,BLUE,Driver,,2,42,2018,8
2018-06-24 15:25:42,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 17:25:41,,BLUE,Driver,,28,43,2018,8
2018-06-24 15:25:51,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 17:25:50,,BLUE,Driver,,14,43,2018,8
2018-06-24 15:27:22,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 17:27:21,,BLUE,Driver,,28,44,2018,8
2018-06-24 15:27:37,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 17:27:36,,BLUE,Driver,,14,44,2018,8
2018-06-24 15:28:24,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 17:28:23,,BLUE,Driver,,9,44,2018,8
2018-06-24 15:28:47,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 17:28:47,,BLUE,Driver,,9,45,2018,8
2018-06-24 15:28:51,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 17:28:51,,BLUE,Driver,,35,45,2018,8
2018-06-24 15:29:42,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:29:41,,BLUE,Driver,,18,45,2018,8
2018-06-24 15:30:35,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:30:34,,BLUE,Driver,,18,46,2018,8
2018-06-24 15:31:47,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 17:31:47,,BLUE,Driver,,8,46,2018,8
2018-06-24 15:32:19,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 17:32:18,,BLUE,Driver,,8,47,2018,8
2018-06-24 15:33:30,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 17:33:29,,BLUE,Driver,,14,48,2018,8
2018-06-24 15:35:01,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 17:35:01,,BLUE,Driver,,8,49,2018,8
2018-06-24 15:38:10,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 17:38:10,,BLUE,Driver,,14,51,2018,8
2018-06-24 15:38:17,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 17:38:16,,BLUE,Driver,,2,51,2018,8
2018-06-24 15:38:22,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,51,2018,8
2018-06-24 15:38:50,CarEvent,CAR 18 (STR) STOPPED AT TURN 10,,,,,18,51,2018,8
2018-06-24 15:39:02,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,51,2018,8
2018-06-24 15:39:23,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,51,2018,8
2018-06-24 15:39:24,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,51,2018,8
2018-06-24 15:39:28,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,51,2018,8
2018-06-24 15:39:34,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,51,2018,8
2018-06-24 15:39:48,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,52,2018,8
2018-06-24 15:42:12,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,53,2018,8
2018-06-24 15:42:24,Flag,TRACK CLEAR,,CLEAR,Track,,,53,2018,8
2018-06-24 15:42:24,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,53,2018,8
2018-06-24 15:42:24,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,53,2018,8
2018-06-24 15:42:24,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,53,2018,8
2018-06-24 15:42:26,Drs,DRS ENABLED,ENABLED,,,,,53,2018,8
2018-06-24 15:42:27,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,53,2018,8
2018-06-24 15:42:28,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,53,2018,8
2018-06-24 15:42:30,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,53,2018,8
2018-06-24 15:43:35,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,53,2018,8
2018-06-24 15:44:34,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 17:44:34,,BLUE,Driver,,35,53,2018,8
2018-06-24 15:47:55,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,53,2018,8
2018-06-24 15:47:57,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,53,2018,8
2018-07-01 13:07:05,Drs,DRS DISABLED,DISABLED,,,,,1,2018,9
2018-07-01 13:12:44,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2018,9
2018-07-01 13:14:51,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,2,2018,9
2018-07-01 13:15:00,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,2,2018,9
2018-07-01 13:15:15,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4,,,,,,3,2018,9
2018-07-01 13:15:17,Drs,DRS ENABLED,ENABLED,,,,,3,2018,9
2018-07-01 13:15:43,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,3,2018,9
2018-07-01 13:18:54,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:18:53,,BLUE,Driver,,2,6,2018,9
2018-07-01 13:19:24,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:19:23,,BLUE,Driver,,2,6,2018,9
2018-07-01 13:19:57,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:19:56,,BLUE,Driver,,2,7,2018,9
2018-07-01 13:20:28,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:20:27,,BLUE,Driver,,2,7,2018,9
2018-07-01 13:21:02,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:21:01,,BLUE,Driver,,2,8,2018,9
2018-07-01 13:22:44,Other,TURN 1 INCIDENT INVOLVING CARS 31 (OCO) AND 55 (SAI) NOTED,,,,,,9,2018,9
2018-07-01 13:23:06,Other,TURN 3 INCIDENT INVOLVING CARS 2 (VAN) AND 10 (GAS) NOTED,,,,,,9,2018,9
2018-07-01 13:23:07,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:23:06,,BLUE,Driver,,2,9,2018,9
2018-07-01 13:23:51,Other,TURN 3 INCIDENT INVOLVING CARS 7 (RAI) AND 33 (VER) NOTED,,,,,,10,2018,9
2018-07-01 13:25:02,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:25:02,,BLUE,Driver,,2,11,2018,9
2018-07-01 13:26:12,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,12,2018,9
2018-07-01 13:26:25,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,12,2018,9
2018-07-01 13:26:30,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,12,2018,9
2018-07-01 13:26:37,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,12,2018,9
2018-07-01 13:26:57,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,13,2018,9
2018-07-01 13:26:59,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,13,2018,9
2018-07-01 13:27:11,CarEvent,CAR 27 (HUL) STOPPED AT TURN 1,,,,,27,13,2018,9
2018-07-01 13:27:48,Other,TURN 3 INCIDENT INVOLVING CARS 10 (GAS) AND 2 (VAN) - NO INVESTIGATION NECESSARY,,,,,,13,2018,9
2018-07-01 13:28:53,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,14,2018,9
2018-07-01 13:28:55,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:28:55,,BLUE,Driver,,2,14,2018,9
2018-07-01 13:29:21,CarEvent,CAR 77 (BOT) STOPPED AT TURN 4,,,,,77,15,2018,9
2018-07-01 13:29:24,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,15,2018,9
2018-07-01 13:29:29,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,15,2018,9
2018-07-01 13:30:09,Other,TURN 1 INCIDENT INVOLVING CARS 31 (OCO) AND 55 (SAI) UNDER INVESTIGATION,,,,,,15,2018,9
2018-07-01 13:30:33,Other,TURN 3 INCIDENT INVOLVING CARS 7 (RAI) AND 33 (VER) UNDER INVESTIGATION,,,,,,16,2018,9
2018-07-01 13:31:13,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,16,2018,9
2018-07-01 13:31:17,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,16,2018,9
