Year,RoundNumber,EventName,DriverNumber,Abbreviation,FullName,LapNumber,PitInTime,PitStopDuration,Compound,TyreLife,NextCompound
2018,19,Mexican Grand Prix,8,GRO,GRO,44.0,0 days 01:36:47.565000,,SUPERSOFT,44.0,
2018,19,Mexican Grand Prix,8,GRO,GRO,60.0,0 days 02:00:00.968000,,ULTRASOFT,16.0,
2018,19,Mexican Grand Prix,9,ERI,ERI,16.0,0 days 00:56:10.638000,,HYPERSOFT,19.0,
2018,20,Brazilian Grand Prix,44,HAM,HAM,19.0,0 days 00:56:57.720000,,SUPERSOFT,22.0,
2018,20,Brazilian Grand Prix,33,VER,VER,35.0,0 days 01:16:39.259000,,SUPERSOFT,38.0,
2018,20,Brazilian Grand Prix,7,RAI,RAI,31.0,0 days 01:11:53.494000,,SOFT,34.0,
2018,20,Brazilian Grand Prix,3,RIC,RIC,39.0,0 days 01:21:42.262000,,SUPERSOFT,42.0,
2018,20,Brazilian Grand Prix,77,BOT,BOT,18.0,0 days 00:55:50.637000,,SUPERSOFT,21.0,
2018,20,Brazilian Grand Prix,77,BOT,BOT,59.0,0 days 01:46:17.923000,,MEDIUM,41.0,
2018,20,Brazilian Grand Prix,5,VET,VET,27.0,0 days 01:07:00.643000,,SOFT,30.0,
2018,20,Brazilian Grand Prix,5,VET,VET,53.0,0 days 01:39:07.982000,,MEDIUM,26.0,
2018,20,Brazilian Grand Prix,16,LEC,LEC,35.0,0 days 01:17:04.440000,,SUPERSOFT,40.0,
2018,20,Brazilian Grand Prix,8,GRO,GRO,32.0,0 days 01:13:31.056000,,SUPERSOFT,35.0,
2018,20,Brazilian Grand Prix,20,MAG,MAG,41.0,0 days 01:24:39.632000,,SOFT,41.0,
2018,20,Brazilian Grand Prix,11,PER,PER,39.0,0 days 01:22:25.623000,,SUPERSOFT,39.0,
2018,20,Brazilian Grand Prix,28,HAR,HAR,49.0,0 days 01:35:12.101000,,MEDIUM,49.0,
2018,20,Brazilian Grand Prix,55,SAI,SAI,25.0,0 days 01:05:06.911000,,SOFT,25.0,
2018,20,Brazilian Grand Prix,55,SAI,SAI,48.0,0 days 01:34:02.864000,,MEDIUM,23.0,
2018,20,Brazilian Grand Prix,10,GAS,GAS,22.0,0 days 01:01:19.287000,,SUPERSOFT,26.0,
2018,20,Brazilian Grand Prix,2,VAN,VAN,28.0,0 days 01:09:09.178000,,SOFT,28.0,
2018,20,Brazilian Grand Prix,31,OCO,OCO,40.0,0 days 01:23:51.129000,,SOFT,40.0,
2018,20,Brazilian Grand Prix,31,OCO,OCO,57.0,0 days 01:45:23.949000,,SUPERSOFT,17.0,
2018,20,Brazilian Grand Prix,35,SIR,SIR,16.0,0 days 00:53:56.424000,,SOFT,16.0,
2018,20,Brazilian Grand Prix,14,ALO,ALO,15.0,0 days 00:52:38.656000,,SOFT,15.0,
2018,20,Brazilian Grand Prix,14,ALO,ALO,54.0,0 days 01:42:00.652000,,MEDIUM,39.0,
2018,20,Brazilian Grand Prix,18,STR,STR,17.0,0 days 00:55:14.189000,,SOFT,17.0,
2018,20,Brazilian Grand Prix,18,STR,STR,65.0,0 days 01:55:55.717000,,MEDIUM,48.0,
2018,20,Brazilian Grand Prix,27,HUL,HUL,32.0,0 days 01:13:54.129000,,SOFT,32.0,
2018,20,Brazilian Grand Prix,9,ERI,ERI,18.0,0 days 00:56:29.648000,,SUPERSOFT,23.0,
2018,20,Brazilian Grand Prix,9,ERI,ERI,20.0,0 days 00:59:43.513000,,MEDIUM,2.0,
2018,21,Abu Dhabi Grand Prix,10,GAS,GAS,29.0,0 days 01:29:35.608000,,SUPERSOFT,29.0,
2018,21,Abu Dhabi Grand Prix,11,PER,PER,26.0,0 days 01:24:04.536000,,ULTRASOFT,26.0,
2018,21,Abu Dhabi Grand Prix,14,ALO,ALO,27.0,0 days 01:26:10.366000,,ULTRASOFT,27.0,
2018,21,Abu Dhabi Grand Prix,16,LEC,LEC,7.0,0 days 00:49:43.967000,,HYPERSOFT,10.0,
2018,21,Abu Dhabi Grand Prix,18,STR,STR,40.0,0 days 01:49:11.749000,,SUPERSOFT,40.0,
2018,21,Abu Dhabi Grand Prix,2,VAN,VAN,35.0,0 days 01:40:34.750000,,SUPERSOFT,35.0,
2018,21,Abu Dhabi Grand Prix,20,MAG,MAG,41.0,0 days 01:50:42.693000,,SUPERSOFT,41.0,
2018,21,Abu Dhabi Grand Prix,28,HAR,HAR,1.0,0 days 00:36:21.169000,,ULTRASOFT,1.0,
2018,21,Abu Dhabi Grand Prix,3,RIC,RIC,33.0,0 days 01:35:29.934000,,ULTRASOFT,37.0,
2018,21,Abu Dhabi Grand Prix,31,OCO,OCO,18.0,0 days 01:09:58.856000,,HYPERSOFT,21.0,
2018,21,Abu Dhabi Grand Prix,31,OCO,OCO,45.0,0 days 02:00:16.442000,,SUPERSOFT,27.0,
2018,21,Abu Dhabi Grand Prix,33,VER,VER,17.0,0 days 01:07:44.583000,,HYPERSOFT,20.0,
2018,21,Abu Dhabi Grand Prix,35,SIR,SIR,35.0,0 days 01:40:39.614000,,SUPERSOFT,35.0,
2018,21,Abu Dhabi Grand Prix,44,HAM,HAM,7.0,0 days 00:49:33.868000,,ULTRASOFT,10.0,
2018,21,Abu Dhabi Grand Prix,5,VET,VET,15.0,0 days 01:04:11.756000,,ULTRASOFT,18.0,
2018,21,Abu Dhabi Grand Prix,55,SAI,SAI,37.0,0 days 01:43:10.344000,,ULTRASOFT,37.0,
2018,21,Abu Dhabi Grand Prix,7,RAI,RAI,7.0,0 days 00:52:32.621000,,ULTRASOFT,11.0,
2018,21,Abu Dhabi Grand Prix,77,BOT,BOT,16.0,0 days 01:05:52.965000,,ULTRASOFT,19.0,
2018,21,Abu Dhabi Grand Prix,77,BOT,BOT,40.0,0 days 01:47:53.118000,,SUPERSOFT,24.0,
2018,21,Abu Dhabi Grand Prix,8,GRO,GRO,7.0,0 days 00:49:48.793000,,HYPERSOFT,10.0,
2018,14,Italian Grand Prix,27,HUL,Nico Hulkenberg,1.0,2018-09-02 15:15:34,25.234,A5,1.0,A4
2018,14,Italian Grand Prix,3,RIC,Daniel Ricciardo,1.0,2018-09-02 15:15:35,24.805,A4,1.0,A5
2018,14,Italian Grand Prix,5,VET,Sebastian Vettel,1.0,2018-09-02 15:15:36,32.219,A5,3.0,A4
2018,14,Italian Grand Prix,9,ERI,Marcus Ericsson,1.0,2018-09-02 15:15:50,29.992,A4,1.0,A5
2018,14,Italian Grand Prix,20,MAG,Kevin Magnussen,4.0,2018-09-02 15:21:22,38.563,A4,4.0,A3
2018,14,Italian Grand Prix,7,RAI,Kimi Raikkonen,20.0,2018-09-02 15:43:45,23.862,A5,22.0,A4
2018,14,Italian Grand Prix,8,GRO,Romain Grosjean,23.0,2018-09-02 15:48:27,24.779,A5,25.0,A4
2018,14,Italian Grand Prix,2,VAN,Stoffel Vandoorne,24.0,2018-09-02 15:50:24,24.094,A5,24.0,A4
2018,14,Italian Grand Prix,33,VER,Max Verstappen,26.0,2018-09-02 15:52:26,24.003,A5,28.0,A4
2018,14,Italian Grand Prix,44,HAM,Lewis Hamilton,28.0,2018-09-02 15:55:00,23.728,A5,30.0,A4
2018,14,Italian Grand Prix,5,VET,Sebastian Vettel,29.0,2018-09-02 15:56:58,24.301,A4,28.0,A5
2018,14,Italian Grand Prix,10,GAS,Pierre Gasly,34.0,2018-09-02 16:04:44,27.792,A5,36.0,A4
2018,14,Italian Grand Prix,16,LEC,Charles Leclerc,34.0,2018-09-02 16:04:46,24.084,A4,34.0,A5
2018,14,Italian Grand Prix,18,STR,Lance Stroll,35.0,2018-09-02 16:05:54,26.44,A5,37.0,A4
2018,14,Italian Grand Prix,77,BOT,Valtteri Bottas,36.0,2018-09-02 16:06:30,23.763,A5,38.0,A4
2018,14,Italian Grand Prix,35,SIR,Sergey Sirotkin,37.0,2018-09-02 16:08:49,25.245,A5,37.0,A4
2018,14,Italian Grand Prix,31,OCO,Esteban Ocon,38.0,2018-09-02 16:09:51,24.826999999999998,A5,40.0,A4
2018,14,Italian Grand Prix,11,PER,Sergio Perez,39.0,2018-09-02 16:11:20,25.655,A5,39.0,A4
2018,14,Italian Grand Prix,55,SAI,Carlos Sainz Jnr,39.0,2018-09-02 16:11:32,25.774,A5,41.0,A4
2018,14,Italian Grand Prix,27,HUL,Nico Hulkenberg,41.0,2018-09-02 16:14:52,24.456,A4,40.0,A5
2018,14,Italian Grand Prix,9,ERI,Marcus Ericsson,42.0,2018-09-02 16:16:25,25.575,A5,41.0,A5
