Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,Year,RoundNumber
2429089.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:24:52,,BLUE,Driver,,99.0,44.0,2019,3
2429223.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:27:06,,BLUE,Driver,,18.0,45.0,2019,3
2429230.0,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 15:27:14,,BLUE,Driver,,8.0,45.0,2019,3
2429291.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:28:15,,BLUE,Driver,,63.0,46.0,2019,3
2429300.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:28:24,,BLUE,Driver,,23.0,46.0,2019,3
2429354.0,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:29:18,,BLUE,Driver,,55.0,46.0,2019,3
2429381.0,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 15:29:45,,BLUE,Driver,,8.0,47.0,2019,3
2429481.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:31:25,,BLUE,Driver,,23.0,48.0,2019,3
2429516.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:31:59,,BLUE,Driver,,20.0,48.0,2019,3
2429546.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:32:30,,BLUE,Driver,,99.0,48.0,2019,3
2429563.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:32:46,,BLUE,Driver,,88.0,49.0,2019,3
2429595.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:33:19,,BLUE,Driver,,23.0,49.0,2019,3
2429707.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:35:11,,BLUE,Driver,,88.0,50.0,2019,3
2429782.0,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:36:26,,BLUE,Driver,,4.0,51.0,2019,3
2429804.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:36:48,,BLUE,Driver,,88.0,51.0,2019,3
2429850.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:37:33,,BLUE,Driver,,18.0,52.0,2019,3
2429861.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:37:45,,BLUE,Driver,,7.0,52.0,2019,3
2429926.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:38:50,,BLUE,Driver,,20.0,52.0,2019,3
2429964.0,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:39:27,,BLUE,Driver,,11.0,53.0,2019,3
2429981.0,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 15:39:44,,BLUE,Driver,,8.0,53.0,2019,3
2430011.0,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:40:15,,BLUE,Driver,,3.0,53.0,2019,3
2430017.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:40:21,,BLUE,Driver,,7.0,53.0,2019,3
2430019.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:40:22,,BLUE,Driver,,23.0,53.0,2019,3
2430074.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:41:17,,BLUE,Driver,,88.0,54.0,2019,3
2430099.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:41:43,,BLUE,Driver,,88.0,54.0,2019,3
2430114.0,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:41:58,,BLUE,Driver,,11.0,54.0,2019,3
2430119.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:42:03,,BLUE,Driver,,7.0,54.0,2019,3
2430177.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:43:00,,BLUE,Driver,,88.0,55.0,2019,3
2430186.0,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:43:10,,BLUE,Driver,,3.0,55.0,2019,3
2430210.0,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 15:43:34,,BLUE,Driver,,8.0,55.0,2019,3
2430235.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:43:59,,BLUE,Driver,,23.0,56.0,2019,3
2430284.0,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:44:47,,BLUE,Driver,,11.0,56.0,2019,3
2430330.0,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,56.0,2019,3
2430334.0,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:45:38,,BLUE,Driver,,3.0,56.0,2019,3
3654078.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,,1.0,2019,4
3654082.0,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,1.0,2019,4
3654086.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,1.0,2019,4
3654128.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,1.0,2019,4
3654129.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,1.0,2019,4
3654129.0,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,1.0,2019,4
3654139.0,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,1.0,2019,4
3654158.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,1.0,2019,4
3654158.0,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,1.0,2019,4
3654172.0,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,1.0,2019,4
3654496.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,1.0,2019,4
3654519.0,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,1.0,2019,4
3654536.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,1.0,2019,4
3654540.0,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,1.0,2019,4
3654899.0,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,1.0,2019,4
3654930.0,Other,AIR TEMPERATURE 15MINS BEFORE THE RACE = 21 DEGREES,,,,,,1.0,2019,4
3655621.0,Drs,DRS DISABLED,DISABLED,,,,,1.0,2019,4
3655737.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,1.0,2019,4
3655746.0,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,1.0,2019,4
3656014.0,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2019,4
3656235.0,Drs,DRS ENABLED,ENABLED,,,,,3.0,2019,4
3656583.0,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 11,,,,,,6.0,2019,4
3656630.0,Other,INCIDENT INVOLVING CAR 88 (KUB) UNDER INVESTIGATION - START PROCEDURE,,,,,,6.0,2019,4
3656655.0,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,6.0,2019,4
3657502.0,Other,DRIVE THROUGH PENALTY FOR CAR 88 (KUB) - CAR BEING DRIVEN TO PIT EXIT EARLY,,,,,,14.0,2019,4
3657899.0,Other,AIR TEMPERATURE IS NOW 19 DEGREES,,,,,,18.0,2019,4
3658593.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:56:36,,BLUE,Driver,,88.0,24.0,2019,4
3658748.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:59:11,,BLUE,Driver,,88.0,26.0,2019,4
3659167.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:06:11,,BLUE,Driver,,63.0,30.0,2019,4
3659354.0,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,31.0,2019,4
3659372.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,32.0,2019,4
3659402.0,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,32.0,2019,4
3659418.0,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 9,,,,,,32.0,2019,4
3659430.0,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,32.0,2019,4
3659460.0,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 17:11:03,,BLUE,Driver,,26.0,32.0,2019,4
3659499.0,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 17:11:43,,BLUE,Driver,,26.0,33.0,2019,4
3659531.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,33.0,2019,4
3659541.0,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,33.0,2019,4
3659562.0,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 17:12:46,,BLUE,Driver,,26.0,33.0,2019,4
3659614.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 17:13:37,,BLUE,Driver,,88.0,34.0,2019,4
3659626.0,Other,TURN 3 INCIDENT INVOLVING CARS 3 (RIC) AND 26 (KVY) UNDER INVESTIGATION,,,,,,34.0,2019,4
3659631.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 17:13:54,,BLUE,Driver,,88.0,34.0,2019,4
3659643.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 17:14:07,,BLUE,Driver,,88.0,34.0,2019,4
3659757.0,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 17:16:00,,BLUE,Driver,,8.0,35.0,2019,4
3659942.0,Other,TURN 3 INCIDENT INVOLVING CARS 3 (RIC) AND 26 (KVY) WILL BE INVESTIGATED AFTER THE RACE,,,,,,37.0,2019,4
3659950.0,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 17:19:13,,BLUE,Driver,,8.0,37.0,2019,4
3659966.0,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 17:19:29,,BLUE,Driver,,8.0,37.0,2019,4
3659982.0,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6,,,,,,37.0,2019,4
3660056.0,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,38.0,2019,4
3660065.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 17:21:08,,BLUE,Driver,,20.0,38.0,2019,4
3660109.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 17:21:53,,BLUE,Driver,,20.0,39.0,2019,4
3660137.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 17:22:20,,BLUE,Driver,,20.0,39.0,2019,4
3660180.0,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 17:23:03,,BLUE,Driver,,8.0,39.0,2019,4
3660183.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 17:23:06,,BLUE,Driver,,20.0,39.0,2019,4
3660189.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:23:12,,BLUE,Driver,,63.0,39.0,2019,4
3660201.0,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,39.0,2019,4
3660220.0,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,40.0,2019,4
3660403.0,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,41.0,2019,4
3660411.0,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,41.0,2019,4
3660426.0,Flag,TRACK CLEAR,,CLEAR,Track,,,41.0,2019,4
3660427.0,Drs,DRS ENABLED,ENABLED,,,,,41.0,2019,4
3660437.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:27:21,,BLUE,Driver,,63.0,41.0,2019,4
3660447.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 17:27:31,,BLUE,Driver,,99.0,41.0,2019,4
3660519.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 17:28:43,,BLUE,Driver,,27.0,42.0,2019,4
3660557.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 17:29:21,,BLUE,Driver,,23.0,42.0,2019,4
3660558.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 17:29:21,,BLUE,Driver,,88.0,42.0,2019,4
3660572.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 17:29:35,,BLUE,Driver,,99.0,42.0,2019,4
3660626.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 17:30:29,,BLUE,Driver,,99.0,43.0,2019,4
3660639.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 17:30:42,,BLUE,Driver,,23.0,43.0,2019,4
3660740.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 17:32:24,,BLUE,Driver,,99.0,44.0,2019,4
3660750.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 17:32:34,,BLUE,Driver,,23.0,44.0,2019,4
3660801.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 17:33:24,,BLUE,Driver,,99.0,45.0,2019,4
3660884.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 17:34:48,,BLUE,Driver,,7.0,45.0,2019,4
3660900.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:35:03,,BLUE,Driver,,63.0,46.0,2019,4
3660914.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 17:35:17,,BLUE,Driver,,7.0,46.0,2019,4
3661007.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 17:36:50,,BLUE,Driver,,7.0,47.0,2019,4
3661012.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 17:36:55,,BLUE,Driver,,23.0,47.0,2019,4
3661278.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:41:21,,BLUE,Driver,,63.0,49.0,2019,4
3661401.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:43:24,,BLUE,Driver,,63.0,50.0,2019,4
3661460.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 17:44:23,,BLUE,Driver,,27.0,51.0,2019,4
3661481.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 17:44:45,,BLUE,Driver,,27.0,51.0,2019,4
3661494.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:44:57,,BLUE,Driver,,63.0,51.0,2019,4
3661524.0,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,51.0,2019,4
4868100.0,Other,AIR TEMPERATURE 15 MIN BEFORE THE RACE = 20 DEGREES,,,,,,1.0,2019,5
4868108.0,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,1.0,2019,5
4868486.0,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,1.0,2019,5
4868491.0,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,1.0,2019,5
4868824.0,Drs,DRS DISABLED,DISABLED,,,,,1.0,2019,5
4869183.0,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2019,5
4869220.0,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,1.0,2019,5
4869229.0,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,1.0,2019,5
4869247.0,CarEvent,CAR 7 (RAI) OFF TRACK AND CONTINUED AT TURN 4,,,,,7.0,1.0,2019,5
4869366.0,Drs,DRS ENABLED,ENABLED,,,,,3.0,2019,5
4870638.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:37:22,,BLUE,Driver,,99.0,18.0,2019,5
4870677.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:38:00,,BLUE,Driver,,88.0,19.0,2019,5
4870725.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:38:49,,BLUE,Driver,,99.0,19.0,2019,5
4870736.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:39:00,,BLUE,Driver,,63.0,19.0,2019,5
4870764.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:39:27,,BLUE,Driver,,88.0,20.0,2019,5
4870854.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:40:58,,BLUE,Driver,,63.0,21.0,2019,5
4870983.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:43:06,,BLUE,Driver,,88.0,22.0,2019,5
4871101.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:45:05,,BLUE,Driver,,99.0,24.0,2019,5
4871115.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:45:18,,BLUE,Driver,,63.0,24.0,2019,5
4871125.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:45:28,,BLUE,Driver,,99.0,24.0,2019,5
4871260.0,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:47:44,,BLUE,Driver,,3.0,26.0,2019,5
4871330.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:48:54,,BLUE,Driver,,88.0,27.0,2019,5
4871369.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:49:32,,BLUE,Driver,,63.0,27.0,2019,5
4871388.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:49:51,,BLUE,Driver,,63.0,27.0,2019,5
4871509.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:51:52,,BLUE,Driver,,88.0,28.0,2019,5
4871511.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:51:54,,BLUE,Driver,,99.0,28.0,2019,5
4871575.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:52:58,,BLUE,Driver,,99.0,29.0,2019,5
4871602.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:53:25,,BLUE,Driver,,63.0,30.0,2019,5
4871611.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:53:35,,BLUE,Driver,,63.0,30.0,2019,5
4871612.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:53:35,,BLUE,Driver,,99.0,30.0,2019,5
4871721.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:55:25,,BLUE,Driver,,88.0,31.0,2019,5
4871860.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:57:44,,BLUE,Driver,,7.0,33.0,2019,5
4871905.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:58:29,,BLUE,Driver,,99.0,33.0,2019,5
4871910.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:58:34,,BLUE,Driver,,63.0,33.0,2019,5
4871921.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:58:45,,BLUE,Driver,,88.0,33.0,2019,5
4871930.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:58:54,,BLUE,Driver,,88.0,34.0,2019,5
4871945.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:59:09,,BLUE,Driver,,88.0,34.0,2019,5
4871963.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:59:27,,BLUE,Driver,,7.0,34.0,2019,5
4871966.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:59:29,,BLUE,Driver,,88.0,34.0,2019,5
4871976.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:59:39,,BLUE,Driver,,88.0,34.0,2019,5
4872021.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:00:25,,BLUE,Driver,,7.0,35.0,2019,5
4872046.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:00:49,,BLUE,Driver,,88.0,35.0,2019,5
4872161.0,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 16:02:44,,BLUE,Driver,,4.0,36.0,2019,5
4872176.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:02:59,,BLUE,Driver,,88.0,37.0,2019,5
4872176.0,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 16:03:00,,BLUE,Driver,,4.0,37.0,2019,5
4872201.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:03:25,,BLUE,Driver,,88.0,37.0,2019,5
4872239.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:04:02,,BLUE,Driver,,18.0,37.0,2019,5
4872271.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:04:35,,BLUE,Driver,,88.0,38.0,2019,5
4872277.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:04:41,,BLUE,Driver,,27.0,38.0,2019,5
4872302.0,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:05:06,,BLUE,Driver,,11.0,38.0,2019,5
4872345.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:05:49,,BLUE,Driver,,63.0,39.0,2019,5
4872376.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:06:20,,BLUE,Driver,,99.0,39.0,2019,5
4872413.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:06:56,,BLUE,Driver,,63.0,39.0,2019,5
4872466.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:07:50,,BLUE,Driver,,88.0,40.0,2019,5
4872469.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:07:53,,BLUE,Driver,,63.0,40.0,2019,5
4872472.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:07:55,,BLUE,Driver,,27.0,40.0,2019,5
4872487.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:08:10,,BLUE,Driver,,7.0,40.0,2019,5
4872495.0,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:08:18,,BLUE,Driver,,3.0,40.0,2019,5
4872496.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:08:19,,BLUE,Driver,,7.0,40.0,2019,5
4872515.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:08:38,,BLUE,Driver,,63.0,41.0,2019,5
4872540.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:09:04,,BLUE,Driver,,63.0,41.0,2019,5
4872542.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:09:05,,BLUE,Driver,,88.0,41.0,2019,5
4872575.0,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 16:09:38,,BLUE,Driver,,4.0,41.0,2019,5
4872582.0,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:09:45,,BLUE,Driver,,55.0,41.0,2019,5
4872614.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:10:17,,BLUE,Driver,,18.0,42.0,2019,5
4872627.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:10:30,,BLUE,Driver,,63.0,42.0,2019,5
4872639.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:10:42,,BLUE,Driver,,99.0,42.0,2019,5
4872690.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:11:33,,BLUE,Driver,,63.0,43.0,2019,5
4872692.0,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:11:36,,BLUE,Driver,,11.0,43.0,2019,5
4872764.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:12:47,,BLUE,Driver,,99.0,44.0,2019,5
4872824.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:13:47,,BLUE,Driver,,88.0,44.0,2019,5
4872880.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:14:43,,BLUE,Driver,,99.0,45.0,2019,5
4872881.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:14:44,,BLUE,Driver,,7.0,45.0,2019,5
4872923.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:15:26,,BLUE,Driver,,99.0,46.0,2019,5
4872925.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:15:29,,BLUE,Driver,,99.0,46.0,2019,5
4872937.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:15:41,,BLUE,Driver,,7.0,46.0,2019,5
4872939.0,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,46.0,2019,5
4872944.0,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,46.0,2019,5
4872960.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,46.0,2019,5
4872964.0,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,46.0,2019,5
4873471.0,Other,"LAPPED CARS MAY NOW OVERTAKE - 3,7,11,23,27,63,88,99",,,,,,50.0,2019,5
4873639.0,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,51.0,2019,5
4873651.0,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,51.0,2019,5
4873712.0,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,52.0,2019,5
4873811.0,Flag,TRACK CLEAR,,CLEAR,Track,,,52.0,2019,5
4873818.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:30:21,,BLUE,Driver,,63.0,53.0,2019,5
4873819.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:30:22,,BLUE,Driver,,88.0,53.0,2019,5
4873823.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:30:27,,BLUE,Driver,,63.0,53.0,2019,5
4873832.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:30:36,,BLUE,Driver,,88.0,53.0,2019,5
