Year,RoundNumber,EventName,DriverNumber,Abbreviation,FullName,LapNumber,PitInTime,PitStopDuration,Compound,TyreLife,NextCompound
2018,17,Japanese Grand Prix,44,HAM,Lewis Hamilton,24.0,0 days 00:59:41.542000,,SOFT,25.0,
2018,17,Japanese Grand Prix,14,ALO,Fernando Alonso,26.0,0 days 01:03:58.043000,,SOFT,25.0,
2018,17,Japanese Grand Prix,31,OCO,Esteban Ocon,26.0,0 days 01:03:45.952000,,SUPERSOFT,28.0,
2018,17,Japanese Grand Prix,5,VET,Sebastian Vettel,26.0,0 days 01:03:49.428000,,SUPERSOFT,28.0,
2018,17,Japanese Grand Prix,28,STE,Will Stevens,28.0,0 days 01:07:09.173000,,SUPERSOFT,30.0,
2018,17,Japanese Grand Prix,10,KOB,Kamui Kobayashi,29.0,0 days 01:08:38.101000,,SUPERSOFT,31.0,
2018,17,Japanese Grand Prix,8,GRO,Romain Grosjean,29.0,0 days 01:08:29.820000,,SOFT,31.0,
2018,17,Japanese Grand Prix,27,HUL,Nico Hulkenberg,30.0,0 days 01:10:34.556000,,MEDIUM,29.0,
2018,17,Japanese Grand Prix,55,SAI,Carlos Sainz Jnr,32.0,0 days 01:13:31.041000,,SOFT,31.0,
2018,17,Japanese Grand Prix,16,LEC,Charles Leclerc,35.0,0 days 01:18:40.288000,,MEDIUM,31.0,
2018,17,Japanese Grand Prix,27,HUL,Nico Hulkenberg,37.0,0 days 01:22:16.976000,,SOFT,7.0,
2018,17,Japanese Grand Prix,35,SIR,Sergey Sirotkin,38.0,0 days 01:23:44.143000,,MEDIUM,34.0,
2018,17,Japanese Grand Prix,18,STR,Lance Stroll,39.0,0 days 01:25:25.799000,,MEDIUM,25.0,
2018,18,United States Grand Prix,14,ALO,Fernando Alonso,1.0,0 days 00:35:50.996000,,SUPERSOFT,1.0,
2018,18,United States Grand Prix,16,LEC,Charles Leclerc,1.0,0 days 00:35:34.839000,,ULTRASOFT,4.0,
2018,18,United States Grand Prix,18,STR,Lance Stroll,1.0,0 days 00:35:35.048000,,SUPERSOFT,1.0,
2018,18,United States Grand Prix,8,GRO,Romain Grosjean,1.0,0 days 00:35:46.996000,,ULTRASOFT,4.0,
2018,18,United States Grand Prix,8,GRO,Romain Grosjean,2.0,0 days 00:38:16.336000,,ULTRASOFT,5.0,
2018,18,United States Grand Prix,18,STR,Lance Stroll,5.0,0 days 00:43:03.170000,,SOFT,3.0,
2018,18,United States Grand Prix,10,KOB,Kamui Kobayashi,10.0,0 days 00:51:20.085000,,SUPERSOFT,10.0,
2018,18,United States Grand Prix,2,VAN,Stoffel Vandoorne,10.0,0 days 00:51:16.443000,,SUPERSOFT,10.0,
2018,18,United States Grand Prix,35,SIR,Sergey Sirotkin,10.0,0 days 00:51:12.153000,,SUPERSOFT,10.0,
2018,18,United States Grand Prix,44,HAM,Lewis Hamilton,11.0,0 days 00:52:39.210000,,SUPERSOFT,16.0,
2018,18,United States Grand Prix,7,RAI,Kimi Raikkonen,21.0,0 days 01:09:44.669000,,ULTRASOFT,24.0,
2018,18,United States Grand Prix,31,OCO,Esteban Ocon,22.0,0 days 01:12:08.088000,,ULTRASOFT,25.0,
2018,18,United States Grand Prix,33,VER,Max Verstappen,22.0,0 days 01:11:29.085000,,SOFT,22.0,
2018,18,United States Grand Prix,27,HUL,Nico Hulkenberg,23.0,0 days 01:13:40.501000,,ULTRASOFT,26.0,
2018,18,United States Grand Prix,77,BOT,Valtteri Bottas,23.0,0 days 01:13:07.436000,,SUPERSOFT,26.0,
2018,18,United States Grand Prix,55,SAI,Carlos Sainz Jnr,24.0,0 days 01:15:25.712000,,SUPERSOFT,24.0,
2018,18,United States Grand Prix,11,PER,Sergio Perez,25.0,0 days 01:17:19.099000,,ULTRASOFT,28.0,
2018,18,United States Grand Prix,5,VET,Sebastian Vettel,26.0,0 days 01:18:25.367000,,SUPERSOFT,29.0,
2018,18,United States Grand Prix,28,STE,Will Stevens,27.0,0 days 01:20:53.980000,,SUPERSOFT,27.0,
2018,18,United States Grand Prix,35,SIR,Sergey Sirotkin,29.0,0 days 01:24:26.787000,,SOFT,19.0,
2018,18,United States Grand Prix,20,MAG,Kevin Magnussen,30.0,0 days 01:25:48.969000,,SUPERSOFT,30.0,
2018,18,United States Grand Prix,9,ERI,Marcus Ericsson,30.0,0 days 01:26:07.967000,,SOFT,30.0,
2018,18,United States Grand Prix,16,LEC,Charles Leclerc,31.0,0 days 01:28:29.993000,,SOFT,29.0,
2018,18,United States Grand Prix,10,KOB,Kamui Kobayashi,36.0,0 days 01:36:34.782000,,SOFT,26.0,
2018,18,United States Grand Prix,44,HAM,Lewis Hamilton,37.0,0 days 01:36:27.938000,,SOFT,26.0,
2018,18,United States Grand Prix,18,STR,Lance Stroll,38.0,0 days 01:40:53.115000,,None,37.0,
2018,18,United States Grand Prix,2,VAN,Stoffel Vandoorne,40.0,0 days 01:43:09.282000,,SOFT,30.0,
2018,19,Mexican Grand Prix,28,STE,Will Stevens,1.0,0 days 00:34:35.407000,,SUPERSOFT,1.0,
2018,19,Mexican Grand Prix,31,OCO,Esteban Ocon,1.0,0 days 00:34:32.721000,,SUPERSOFT,1.0,
2018,19,Mexican Grand Prix,10,KOB,Kamui Kobayashi,5.0,0 days 00:40:36.342000,,HYPERSOFT,5.0,
2018,19,Mexican Grand Prix,18,STR,Lance Stroll,10.0,0 days 00:47:34.173000,,ULTRASOFT,10.0,
2018,19,Mexican Grand Prix,35,SIR,Sergey Sirotkin,11.0,0 days 00:49:05.495000,,ULTRASOFT,11.0,
2018,19,Mexican Grand Prix,44,HAM,Lewis Hamilton,11.0,0 days 00:48:21.599000,,ULTRASOFT,14.0,
2018,19,Mexican Grand Prix,55,SAI,Carlos Sainz Jnr,11.0,0 days 00:48:40.835000,,HYPERSOFT,14.0,
2018,19,Mexican Grand Prix,77,BOT,Valtteri Bottas,11.0,0 days 00:48:31.226000,,ULTRASOFT,16.0,
2018,19,Mexican Grand Prix,2,VAN,Stoffel Vandoorne,12.0,0 days 00:50:25.539000,,ULTRASOFT,12.0,
2018,19,Mexican Grand Prix,27,HUL,Nico Hulkenberg,12.0,0 days 00:50:10.492000,,HYPERSOFT,15.0,
2018,19,Mexican Grand Prix,3,RIC,Daniel Ricciardo,12.0,0 days 00:49:45.414000,,ULTRASOFT,15.0,
2018,19,Mexican Grand Prix,16,LEC,Charles Leclerc,13.0,0 days 00:51:40.766000,,HYPERSOFT,16.0,
2018,19,Mexican Grand Prix,33,VER,Max Verstappen,13.0,0 days 00:51:00.378000,,ULTRASOFT,16.0,
2018,19,Mexican Grand Prix,9,ERI,Marcus Ericsson,16.0,0 days 00:56:10.638000,,HYPERSOFT,19.0,
2018,19,Mexican Grand Prix,5,VET,Sebastian Vettel,17.0,0 days 00:56:38.311000,,ULTRASOFT,20.0,
2018,19,Mexican Grand Prix,7,RAI,Kimi Raikkonen,17.0,0 days 00:56:57.626000,,ULTRASOFT,21.0,
2018,19,Mexican Grand Prix,18,STR,Lance Stroll,23.0,0 days 01:06:14.693000,,ULTRASOFT,13.0,
2018,19,Mexican Grand Prix,28,STE,Will Stevens,24.0,0 days 01:07:36.193000,,ULTRASOFT,23.0,
2018,19,Mexican Grand Prix,10,KOB,Kamui Kobayashi,26.0,0 days 01:10:29.831000,,SUPERSOFT,21.0,
2018,19,Mexican Grand Prix,11,PER,Sergio Perez,30.0,0 days 01:16:04.810000,,SUPERSOFT,30.0,
2018,19,Mexican Grand Prix,31,OCO,Esteban Ocon,30.0,0 days 01:16:33.750000,,SUPERSOFT,34.0,
2018,19,Mexican Grand Prix,11,PER,Sergio Perez,38.0,0 days 01:28:25.337000,,ULTRASOFT,11.0,
2018,19,Mexican Grand Prix,20,MAG,Kevin Magnussen,43.0,0 days 01:35:15.196000,,SUPERSOFT,43.0,
2018,19,Mexican Grand Prix,8,GRO,Romain Grosjean,44.0,0 days 01:36:47.565000,,SUPERSOFT,44.0,
2018,19,Mexican Grand Prix,44,HAM,Lewis Hamilton,47.0,0 days 01:38:42.873000,,SUPERSOFT,36.0,
2018,19,Mexican Grand Prix,5,VET,Sebastian Vettel,47.0,0 days 01:38:25.338000,,SUPERSOFT,30.0,
2018,19,Mexican Grand Prix,33,VER,Max Verstappen,48.0,0 days 01:39:35.795000,,SUPERSOFT,35.0,
2018,19,Mexican Grand Prix,77,BOT,Valtteri Bottas,48.0,0 days 01:40:17.625000,,SUPERSOFT,37.0,
2018,19,Mexican Grand Prix,8,GRO,Romain Grosjean,60.0,0 days 02:00:00.968000,,ULTRASOFT,16.0,
2018,19,Mexican Grand Prix,77,BOT,Valtteri Bottas,62.0,0 days 02:00:33.440000,,ULTRASOFT,19.0,
2018,20,Brazilian Grand Prix,14,ALO,Fernando Alonso,15.0,0 days 00:52:38.656000,,SOFT,15.0,
2018,20,Brazilian Grand Prix,35,SIR,Sergey Sirotkin,16.0,0 days 00:53:56.424000,,SOFT,16.0,
2018,20,Brazilian Grand Prix,18,STR,Lance Stroll,17.0,0 days 00:55:14.189000,,SOFT,17.0,
2018,20,Brazilian Grand Prix,77,BOT,Valtteri Bottas,18.0,0 days 00:55:50.637000,,SUPERSOFT,21.0,
2018,20,Brazilian Grand Prix,9,ERI,Marcus Ericsson,18.0,0 days 00:56:29.648000,,SUPERSOFT,23.0,
2018,20,Brazilian Grand Prix,44,HAM,Lewis Hamilton,19.0,0 days 00:56:57.720000,,SUPERSOFT,22.0,
2018,20,Brazilian Grand Prix,9,ERI,Marcus Ericsson,20.0,0 days 00:59:43.513000,,MEDIUM,2.0,
2018,20,Brazilian Grand Prix,10,KOB,Kamui Kobayashi,22.0,0 days 01:01:19.287000,,SUPERSOFT,26.0,
2018,20,Brazilian Grand Prix,55,SAI,Carlos Sainz Jnr,25.0,0 days 01:05:06.911000,,SOFT,25.0,
2018,20,Brazilian Grand Prix,5,VET,Sebastian Vettel,27.0,0 days 01:07:00.643000,,SOFT,30.0,
2018,20,Brazilian Grand Prix,2,VAN,Stoffel Vandoorne,28.0,0 days 01:09:09.178000,,SOFT,28.0,
2018,20,Brazilian Grand Prix,7,RAI,Kimi Raikkonen,31.0,0 days 01:11:53.494000,,SOFT,34.0,
2018,20,Brazilian Grand Prix,27,HUL,Nico Hulkenberg,32.0,0 days 01:13:54.129000,,SOFT,32.0,
2018,20,Brazilian Grand Prix,8,GRO,Romain Grosjean,32.0,0 days 01:13:31.056000,,SUPERSOFT,35.0,
2018,20,Brazilian Grand Prix,16,LEC,Charles Leclerc,35.0,0 days 01:17:04.440000,,SUPERSOFT,40.0,
2018,20,Brazilian Grand Prix,33,VER,Max Verstappen,35.0,0 days 01:16:39.259000,,SUPERSOFT,38.0,
2018,20,Brazilian Grand Prix,11,PER,Sergio Perez,39.0,0 days 01:22:25.623000,,SUPERSOFT,39.0,
2018,20,Brazilian Grand Prix,3,RIC,Daniel Ricciardo,39.0,0 days 01:21:42.262000,,SUPERSOFT,42.0,
2018,20,Brazilian Grand Prix,31,OCO,Esteban Ocon,40.0,0 days 01:23:51.129000,,SOFT,40.0,
2018,20,Brazilian Grand Prix,20,MAG,Kevin Magnussen,41.0,0 days 01:24:39.632000,,SOFT,41.0,
2018,20,Brazilian Grand Prix,55,SAI,Carlos Sainz Jnr,48.0,0 days 01:34:02.864000,,MEDIUM,23.0,
2018,20,Brazilian Grand Prix,28,STE,Will Stevens,49.0,0 days 01:35:12.101000,,MEDIUM,49.0,
2018,20,Brazilian Grand Prix,5,VET,Sebastian Vettel,53.0,0 days 01:39:07.982000,,MEDIUM,26.0,
2018,20,Brazilian Grand Prix,14,ALO,Fernando Alonso,54.0,0 days 01:42:00.652000,,MEDIUM,39.0,
2018,20,Brazilian Grand Prix,31,OCO,Esteban Ocon,57.0,0 days 01:45:23.949000,,SUPERSOFT,17.0,
2018,20,Brazilian Grand Prix,77,BOT,Valtteri Bottas,59.0,0 days 01:46:17.923000,,MEDIUM,41.0,
2018,20,Brazilian Grand Prix,18,STR,Lance Stroll,65.0,0 days 01:55:55.717000,,MEDIUM,48.0,
2018,21,Abu Dhabi Grand Prix,28,STE,Will Stevens,1.0,0 days 00:36:21.169000,,ULTRASOFT,1.0,
2018,21,Abu Dhabi Grand Prix,16,LEC,Charles Leclerc,7.0,0 days 00:49:43.967000,,HYPERSOFT,10.0,
2018,21,Abu Dhabi Grand Prix,44,HAM,Lewis Hamilton,7.0,0 days 00:49:33.868000,,ULTRASOFT,10.0,
2018,21,Abu Dhabi Grand Prix,7,RAI,Kimi Raikkonen,7.0,0 days 00:52:32.621000,,ULTRASOFT,11.0,
2018,21,Abu Dhabi Grand Prix,8,GRO,Romain Grosjean,7.0,0 days 00:49:48.793000,,HYPERSOFT,10.0,
2018,21,Abu Dhabi Grand Prix,5,VET,Sebastian Vettel,15.0,0 days 01:04:11.756000,,ULTRASOFT,18.0,
2018,21,Abu Dhabi Grand Prix,77,BOT,Valtteri Bottas,16.0,0 days 01:05:52.965000,,ULTRASOFT,19.0,
2018,21,Abu Dhabi Grand Prix,33,VER,Max Verstappen,17.0,0 days 01:07:44.583000,,HYPERSOFT,20.0,
2018,21,Abu Dhabi Grand Prix,31,OCO,Esteban Ocon,18.0,0 days 01:09:58.856000,,HYPERSOFT,21.0,
2018,21,Abu Dhabi Grand Prix,11,PER,Sergio Perez,26.0,0 days 01:24:04.536000,,ULTRASOFT,26.0,
2018,21,Abu Dhabi Grand Prix,14,ALO,Fernando Alonso,27.0,0 days 01:26:10.366000,,ULTRASOFT,27.0,
2018,21,Abu Dhabi Grand Prix,10,KOB,Kamui Kobayashi,29.0,0 days 01:29:35.608000,,SUPERSOFT,29.0,
2018,21,Abu Dhabi Grand Prix,3,RIC,Daniel Ricciardo,33.0,0 days 01:35:29.934000,,ULTRASOFT,37.0,
2018,21,Abu Dhabi Grand Prix,2,VAN,Stoffel Vandoorne,35.0,0 days 01:40:34.750000,,SUPERSOFT,35.0,
2018,21,Abu Dhabi Grand Prix,35,SIR,Sergey Sirotkin,35.0,0 days 01:40:39.614000,,SUPERSOFT,35.0,
2018,21,Abu Dhabi Grand Prix,55,SAI,Carlos Sainz Jnr,37.0,0 days 01:43:10.344000,,ULTRASOFT,37.0,
2018,21,Abu Dhabi Grand Prix,18,STR,Lance Stroll,40.0,0 days 01:49:11.749000,,SUPERSOFT,40.0,
2018,21,Abu Dhabi Grand Prix,77,BOT,Valtteri Bottas,40.0,0 days 01:47:53.118000,,SUPERSOFT,24.0,
2018,21,Abu Dhabi Grand Prix,20,MAG,Kevin Magnussen,41.0,0 days 01:50:42.693000,,SUPERSOFT,41.0,
2018,21,Abu Dhabi Grand Prix,31,OCO,Esteban Ocon,45.0,0 days 02:00:16.442000,,SUPERSOFT,27.0,
