Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,RoundNumber
0 days 02:13:17.682000,OCO,31,0 days 00:01:21.264000,58.0,2.0,0 days 02:11:58.066000,,0 days 00:00:25.237000,0 days 00:00:25.748000,0 days 00:00:30.279000,0 days 02:12:21.720000,0 days 02:12:47.468000,0 days 02:13:17.747000,235.0,278.0,292.0,323.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 02:11:56.418000,,1,10.0,,,False,False,2025,10
0 days 02:23:48.010000,OCO,31,0 days 00:01:46.256000,66.0,2.0,,0 days 02:23:31.335000,0 days 00:00:21.791000,0 days 00:00:34.010000,0 days 00:00:50.455000,0 days 02:22:23.610000,0 days 02:22:57.620000,0 days 02:23:48.075000,255.0,199.0,,201.0,False,MEDIUM,9.0,True,Haas F1 Team,0 days 02:22:01.754000,,24,10.0,,,False,False,2025,10
0 days 02:25:45.098000,OCO,31,0 days 00:01:57.088000,67.0,3.0,0 days 02:23:49.522000,0 days 02:25:28.401000,0 days 00:00:30.699000,0 days 00:00:32.597000,0 days 00:00:53.792000,0 days 02:24:18.774000,0 days 02:24:51.371000,0 days 02:25:45.163000,197.0,210.0,,203.0,False,MEDIUM,10.0,False,Haas F1 Team,0 days 02:23:48.010000,,4,9.0,,,False,False,2025,10
0 days 02:27:48.339000,OCO,31,0 days 00:02:03.241000,68.0,4.0,0 days 02:25:46.630000,0 days 02:27:31.752000,0 days 00:00:33.273000,0 days 00:00:35.833000,0 days 00:00:54.135000,0 days 02:26:18.436000,0 days 02:26:54.269000,0 days 02:27:48.404000,172.0,215.0,,174.0,False,MEDIUM,11.0,False,Haas F1 Team,0 days 02:25:45.098000,,4,9.0,,,False,False,2025,10
0 days 02:29:54.025000,OCO,31,0 days 00:02:05.686000,69.0,5.0,0 days 02:27:49.909000,,0 days 00:00:33.010000,0 days 00:00:36.531000,0 days 00:00:56.145000,0 days 02:28:21.414000,0 days 02:28:57.945000,0 days 02:29:54.090000,151.0,181.0,241.0,104.0,False,MEDIUM,12.0,False,Haas F1 Team,0 days 02:27:48.339000,,4,9.0,,,False,False,2025,10
0 days 01:35:25.899000,NOR,4,0 days 00:01:32.211000,29.0,1.0,,0 days 01:35:04.240000,0 days 00:00:21.259000,0 days 00:00:24.112000,0 days 00:00:46.840000,0 days 01:34:14.969000,0 days 01:34:39.081000,0 days 01:35:25.921000,251.0,279.0,,300.0,False,HARD,29.0,True,McLaren,0 days 01:33:53.688000,,1,5.0,,,False,False,2025,10
0 days 01:36:44.071000,NOR,4,0 days 00:01:18.172000,30.0,2.0,0 days 01:35:27.503000,,0 days 00:00:23.591000,0 days 00:00:24.185000,0 days 00:00:30.396000,0 days 01:35:49.512000,0 days 01:36:13.697000,0 days 01:36:44.093000,245.0,279.0,277.0,299.0,False,MEDIUM,1.0,True,McLaren,0 days 01:35:25.899000,,1,5.0,,,False,False,2025,10
0 days 01:58:18.867000,NOR,4,0 days 00:01:31.610000,47.0,2.0,,0 days 01:57:57.048000,0 days 00:00:21.055000,0 days 00:00:23.977000,0 days 00:00:46.578000,0 days 01:57:08.334000,0 days 01:57:32.311000,0 days 01:58:18.889000,251.0,284.0,,311.0,False,MEDIUM,18.0,True,McLaren,0 days 01:56:47.257000,,1,6.0,,,False,False,2025,10
0 days 01:59:36.851000,NOR,4,0 days 00:01:17.984000,48.0,3.0,0 days 01:58:20.376000,,0 days 00:00:23.421000,0 days 00:00:24.144000,0 days 00:00:30.419000,0 days 01:58:42.310000,0 days 01:59:06.454000,0 days 01:59:36.873000,246.0,285.0,285.0,310.0,False,HARD,1.0,True,McLaren,0 days 01:58:18.867000,,12,6.0,,,False,False,2025,10
0 days 01:16:35.733000,COL,43,0 days 00:01:35.104000,14.0,1.0,,0 days 01:16:12.702000,0 days 00:00:21.899000,0 days 00:00:24.593000,0 days 00:00:48.612000,0 days 01:15:22.581000,0 days 01:15:47.174000,0 days 01:16:35.786000,249.0,275.0,,304.0,False,MEDIUM,19.0,False,Alpine,0 days 01:15:00.629000,,1,19.0,,,False,False,2025,10
0 days 01:17:56.523000,COL,43,0 days 00:01:20.790000,15.0,2.0,0 days 01:16:37.249000,,0 days 00:00:24.491000,0 days 00:00:24.809000,0 days 00:00:31.490000,0 days 01:17:00.277000,0 days 01:17:25.086000,0 days 01:17:56.576000,244.0,271.0,276.0,298.0,False,HARD,1.0,True,Alpine,0 days 01:16:35.733000,,1,19.0,,,False,False,2025,10
0 days 02:24:15.029000,COL,43,0 days 00:01:54.740000,66.0,2.0,,0 days 02:23:58.429000,0 days 00:00:32.150000,0 days 00:00:30.773000,0 days 00:00:51.817000,0 days 02:22:52.492000,0 days 02:23:23.265000,0 days 02:24:15.082000,192.0,175.0,,204.0,False,HARD,52.0,True,Alpine,0 days 02:22:20.289000,,24,14.0,,,False,False,2025,10
0 days 02:26:11.949000,COL,43,0 days 00:01:56.920000,67.0,3.0,0 days 02:24:16.616000,0 days 02:25:55.364000,0 days 00:00:31.454000,0 days 00:00:33.513000,0 days 00:00:51.953000,0 days 02:24:46.536000,0 days 02:25:20.049000,0 days 02:26:12.002000,199.0,154.0,,164.0,False,HARD,53.0,False,Alpine,0 days 02:24:15.029000,,4,13.0,,,False,False,2025,10
0 days 02:27:57.783000,COL,43,0 days 00:01:45.834000,68.0,4.0,0 days 02:26:13.533000,0 days 02:27:41.206000,0 days 00:00:31.154000,0 days 00:00:26.299000,0 days 00:00:48.381000,0 days 02:26:43.156000,0 days 02:27:09.455000,0 days 02:27:57.836000,239.0,262.0,,176.0,False,HARD,54.0,False,Alpine,0 days 02:26:11.949000,,4,13.0,,,False,False,2025,10
0 days 02:29:59.570000,COL,43,0 days 00:02:01.787000,69.0,5.0,0 days 02:27:59.393000,,0 days 00:00:32.166000,0 days 00:00:33.810000,0 days 00:00:55.811000,0 days 02:28:30.002000,0 days 02:29:03.812000,0 days 02:29:59.623000,227.0,142.0,268.0,87.0,False,HARD,55.0,False,Alpine,0 days 02:27:57.783000,,4,13.0,,,False,False,2025,10
0 days 01:17:38.763000,HAM,44,0 days 00:01:34.965000,15.0,1.0,,0 days 01:17:16.765000,0 days 00:00:21.906000,0 days 00:00:24.783000,0 days 00:00:48.276000,0 days 01:16:25.734000,0 days 01:16:50.517000,0 days 01:17:38.793000,248.0,279.0,,309.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:16:03.798000,,1,9.0,,,False,False,2025,10
0 days 01:18:58.949000,HAM,44,0 days 00:01:20.186000,16.0,2.0,0 days 01:17:40.378000,,0 days 00:00:24.306000,0 days 00:00:24.733000,0 days 00:00:31.147000,0 days 01:18:03.099000,0 days 01:18:27.832000,0 days 01:18:58.979000,233.0,281.0,281.0,308.0,False,HARD,1.0,True,Ferrari,0 days 01:17:38.763000,,1,10.0,,,False,False,2025,10
0 days 01:56:09.353000,HAM,44,0 days 00:01:32.121000,45.0,2.0,,0 days 01:55:47.543000,0 days 00:00:21.307000,0 days 00:00:24.110000,0 days 00:00:46.704000,0 days 01:54:58.569000,0 days 01:55:22.679000,0 days 01:56:09.383000,251.0,284.0,,311.0,False,HARD,30.0,True,Ferrari,0 days 01:54:37.232000,,1,7.0,,,False,False,2025,10
0 days 01:57:28.002000,HAM,44,0 days 00:01:18.649000,46.0,3.0,0 days 01:56:10.903000,,0 days 00:00:23.784000,0 days 00:00:24.028000,0 days 00:00:30.837000,0 days 01:56:33.167000,0 days 01:56:57.195000,0 days 01:57:28.032000,248.0,281.0,281.0,301.0,False,HARD,1.0,True,Ferrari,0 days 01:56:09.353000,,1,7.0,,,False,False,2025,10
0 days 02:24:39.166000,HAM,44,0 days 00:01:55.724000,67.0,3.0,,0 days 02:24:22.413000,0 days 00:00:37.809000,0 days 00:00:31.271000,0 days 00:00:46.644000,0 days 02:23:21.281000,0 days 02:23:52.552000,0 days 02:24:39.196000,165.0,263.0,,265.0,False,HARD,22.0,True,Ferrari,0 days 02:22:43.442000,,4,6.0,,,False,False,2025,10
0 days 02:26:29.784000,HAM,44,0 days 00:01:50.618000,68.0,4.0,0 days 02:24:40.745000,0 days 02:26:13.122000,0 days 00:00:29.372000,0 days 00:00:30.597000,0 days 00:00:50.649000,0 days 02:25:08.568000,0 days 02:25:39.165000,0 days 02:26:29.814000,216.0,184.0,,218.0,False,HARD,23.0,False,Ferrari,0 days 02:24:39.166000,,4,6.0,,,False,False,2025,10
0 days 02:28:07.515000,HAM,44,0 days 00:01:37.731000,69.0,5.0,0 days 02:26:31.377000,0 days 02:27:50.909000,0 days 00:00:27.282000,0 days 00:00:26.156000,0 days 00:00:44.293000,0 days 02:26:57.096000,0 days 02:27:23.252000,0 days 02:28:07.545000,239.0,258.0,,288.0,False,HARD,24.0,False,Ferrari,0 days 02:26:29.784000,,4,6.0,,,False,False,2025,10
0 days 02:30:03.265000,HAM,44,0 days 00:01:55.750000,70.0,6.0,0 days 02:28:09.081000,,0 days 00:00:30.432000,0 days 00:00:31.347000,0 days 00:00:53.971000,0 days 02:28:37.977000,0 days 02:29:09.324000,0 days 02:30:03.295000,235.0,163.0,261.0,95.0,False,HARD,25.0,False,Ferrari,0 days 02:28:07.515000,,4,6.0,,,False,False,2025,10
0 days 02:02:00.739000,BOR,5,0 days 00:01:33.551000,49.0,1.0,,0 days 02:01:38.612000,0 days 00:00:21.828000,0 days 00:00:24.687000,0 days 00:00:47.036000,0 days 02:00:49.061000,0 days 02:01:13.748000,0 days 02:02:00.784000,248.0,277.0,,309.0,False,HARD,49.0,True,Kick Sauber,0 days 02:00:27.188000,,1,18.0,,,False,False,2025,10
0 days 02:03:21.589000,BOR,5,0 days 00:01:20.850000,50.0,2.0,0 days 02:02:02.440000,,0 days 00:00:24.878000,0 days 00:00:24.424000,0 days 00:00:31.548000,0 days 02:02:25.662000,0 days 02:02:50.086000,0 days 02:03:21.634000,252.0,278.0,280.0,242.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 02:02:00.739000,,1,18.0,,,False,False,2025,10
0 days 02:24:15.950000,BOR,5,0 days 00:01:53.764000,66.0,2.0,,0 days 02:23:59.319000,0 days 00:00:32.533000,0 days 00:00:30.085000,0 days 00:00:51.146000,0 days 02:22:54.764000,0 days 02:23:24.849000,0 days 02:24:15.995000,150.0,168.0,,205.0,False,MEDIUM,17.0,True,Kick Sauber,0 days 02:22:22.186000,,24,15.0,,,False,False,2025,10
0 days 02:26:13.512000,BOR,5,0 days 00:01:57.562000,67.0,3.0,0 days 02:24:17.585000,0 days 02:25:56.926000,0 days 00:00:32.004000,0 days 00:00:34.424000,0 days 00:00:51.134000,0 days 02:24:47.999000,0 days 02:25:22.423000,0 days 02:26:13.557000,172.0,159.0,,205.0,False,MEDIUM,18.0,False,Kick Sauber,0 days 02:24:15.950000,,4,14.0,,,False,False,2025,10
0 days 02:27:59.542000,BOR,5,0 days 00:01:46.030000,68.0,4.0,0 days 02:26:15.264000,0 days 02:27:42.831000,0 days 00:00:31.233000,0 days 00:00:27.513000,0 days 00:00:47.284000,0 days 02:26:44.790000,0 days 02:27:12.303000,0 days 02:27:59.587000,211.0,255.0,,208.0,False,MEDIUM,19.0,False,Kick Sauber,0 days 02:26:13.512000,,4,14.0,,,False,False,2025,10
0 days 02:30:00.431000,BOR,5,0 days 00:02:00.889000,69.0,5.0,0 days 02:28:01.143000,,0 days 00:00:32.021000,0 days 00:00:32.847000,0 days 00:00:56.021000,0 days 02:28:31.608000,0 days 02:29:04.455000,0 days 02:30:00.476000,225.0,148.0,254.0,85.0,False,MEDIUM,20.0,False,Kick Sauber,0 days 02:27:59.542000,,4,14.0,,,False,False,2025,10
0 days 02:12:00.312000,SAI,55,0 days 00:01:33.451000,57.0,1.0,,0 days 02:11:38.582000,0 days 00:00:22.027000,0 days 00:00:24.412000,0 days 00:00:47.012000,0 days 02:10:48.910000,0 days 02:11:13.322000,0 days 02:12:00.334000,254.0,278.0,,313.0,False,HARD,57.0,True,Williams,0 days 02:10:26.861000,,1,11.0,,,False,False,2025,10
0 days 02:13:18.990000,SAI,55,0 days 00:01:18.678000,58.0,2.0,0 days 02:12:01.848000,,0 days 00:00:24.165000,0 days 00:00:24.380000,0 days 00:00:30.133000,0 days 02:12:24.499000,0 days 02:12:48.879000,0 days 02:13:19.012000,254.0,278.0,295.0,318.0,False,MEDIUM,1.0,True,Williams,0 days 02:12:00.312000,,1,11.0,,,False,False,2025,10
0 days 02:23:48.566000,SAI,55,0 days 00:01:45.951000,66.0,2.0,,0 days 02:23:31.897000,0 days 00:00:21.527000,0 days 00:00:34.095000,0 days 00:00:50.329000,0 days 02:22:24.164000,0 days 02:22:58.259000,0 days 02:23:48.588000,255.0,195.0,,203.0,False,MEDIUM,9.0,True,Williams,0 days 02:22:02.615000,,24,11.0,,,False,False,2025,10
0 days 02:25:46.045000,SAI,55,0 days 00:01:57.479000,67.0,3.0,0 days 02:23:50.163000,0 days 02:25:29.378000,0 days 00:00:31.491000,0 days 00:00:31.969000,0 days 00:00:54.019000,0 days 02:24:20.079000,0 days 02:24:52.048000,0 days 02:25:46.067000,230.0,217.0,,171.0,False,MEDIUM,10.0,False,Williams,0 days 02:23:48.566000,,4,10.0,,,False,False,2025,10
0 days 02:27:49.585000,SAI,55,0 days 00:02:03.540000,68.0,4.0,0 days 02:25:47.630000,0 days 02:27:33.018000,0 days 00:00:33.051000,0 days 00:00:36.086000,0 days 00:00:54.403000,0 days 02:26:19.118000,0 days 02:26:55.204000,0 days 02:27:49.607000,186.0,191.0,,174.0,False,MEDIUM,11.0,False,Williams,0 days 02:25:46.045000,,4,10.0,,,False,False,2025,10
0 days 02:29:54.438000,SAI,55,0 days 00:02:04.853000,69.0,5.0,0 days 02:27:51.159000,,0 days 00:00:32.458000,0 days 00:00:36.779000,0 days 00:00:55.616000,0 days 02:28:22.065000,0 days 02:28:58.844000,0 days 02:29:54.460000,148.0,163.0,258.0,106.0,False,MEDIUM,12.0,False,Williams,0 days 02:27:49.585000,,4,10.0,,,False,False,2025,10
0 days 01:15:21.516000,HAD,6,0 days 00:01:36.665000,13.0,1.0,,0 days 01:14:58.967000,0 days 00:00:22.299000,0 days 00:00:26.039000,0 days 00:00:48.327000,0 days 01:14:07.201000,0 days 01:14:33.240000,0 days 01:15:21.567000,244.0,275.0,,329.0,False,MEDIUM,13.0,True,Racing Bulls,0 days 01:13:44.851000,,1,20.0,,,False,False,2025,10
0 days 01:16:41.812000,HAD,6,0 days 00:01:20.296000,14.0,2.0,0 days 01:15:23.030000,,0 days 00:00:24.256000,0 days 00:00:24.711000,0 days 00:00:31.329000,0 days 01:15:45.823000,0 days 01:16:10.534000,0 days 01:16:41.863000,249.0,279.0,277.0,307.0,False,HARD,2.0,False,Racing Bulls,0 days 01:15:21.516000,,1,20.0,,,False,False,2025,10
0 days 02:24:25.628000,HAD,6,0 days 00:02:01.476000,66.0,2.0,,0 days 02:24:03.491000,0 days 00:00:35.226000,0 days 00:00:29.505000,0 days 00:00:56.745000,0 days 02:22:59.429000,0 days 02:23:28.934000,0 days 02:24:25.679000,191.0,215.0,,242.0,False,HARD,54.0,False,Racing Bulls,0 days 02:22:24.152000,,24,17.0,,,False,False,2025,10
0 days 02:26:21.279000,HAD,6,0 days 00:01:55.651000,67.0,3.0,0 days 02:24:27.172000,0 days 02:26:04.505000,0 days 00:00:32.329000,0 days 00:00:33.557000,0 days 00:00:49.765000,0 days 02:24:58.008000,0 days 02:25:31.565000,0 days 02:26:21.330000,220.0,182.0,,213.0,False,SOFT,4.0,False,Racing Bulls,0 days 02:24:25.628000,,4,16.0,,,False,False,2025,10
0 days 02:28:04.177000,HAD,6,0 days 00:01:42.898000,68.0,4.0,0 days 02:26:22.830000,0 days 02:27:47.503000,0 days 00:00:31.413000,0 days 00:00:25.378000,0 days 00:00:46.107000,0 days 02:26:52.743000,0 days 02:27:18.121000,0 days 02:28:04.228000,251.0,256.0,,222.0,False,SOFT,5.0,False,Racing Bulls,0 days 02:26:21.279000,,4,16.0,,,False,False,2025,10
0 days 02:30:01.289000,HAD,6,0 days 00:01:57.112000,69.0,5.0,0 days 02:28:05.800000,,0 days 00:00:30.589000,0 days 00:00:32.831000,0 days 00:00:53.692000,0 days 02:28:34.817000,0 days 02:29:07.648000,0 days 02:30:01.340000,254.0,172.0,260.0,95.0,False,SOFT,6.0,False,Racing Bulls,0 days 02:28:04.177000,,4,16.0,,,False,False,2025,10
0 days 01:14:53.751000,RUS,63,0 days 00:01:32.351000,13.0,1.0,,0 days 01:14:32.061000,0 days 00:00:21.314000,0 days 00:00:24.358000,0 days 00:00:46.679000,0 days 01:13:42.745000,0 days 01:14:07.103000,0 days 01:14:53.782000,248.0,280.0,,304.0,False,MEDIUM,16.0,False,Mercedes,0 days 01:13:21.400000,,1,7.0,,,False,False,2025,10
0 days 01:16:12.507000,RUS,63,0 days 00:01:18.756000,14.0,2.0,0 days 01:14:55.405000,,0 days 00:00:23.959000,0 days 00:00:24.269000,0 days 00:00:30.528000,0 days 01:15:17.741000,0 days 01:15:42.010000,0 days 01:16:12.538000,244.0,279.0,280.0,309.0,False,HARD,2.0,False,Mercedes,0 days 01:14:53.751000,,1,6.0,,,False,False,2025,10
0 days 01:51:50.476000,RUS,63,0 days 00:01:32.340000,42.0,2.0,,0 days 01:51:27.898000,0 days 00:00:21.163000,0 days 00:00:23.915000,0 days 00:00:47.262000,0 days 01:50:39.330000,0 days 01:51:03.245000,0 days 01:51:50.507000,250.0,284.0,,313.0,False,HARD,30.0,False,Mercedes,0 days 01:50:18.136000,,1,4.0,,,False,False,2025,10
0 days 01:53:08.966000,RUS,63,0 days 00:01:18.490000,43.0,3.0,0 days 01:51:52.210000,,0 days 00:00:24.081000,0 days 00:00:24.029000,0 days 00:00:30.380000,0 days 01:52:14.588000,0 days 01:52:38.617000,0 days 01:53:08.997000,245.0,284.0,284.0,309.0,False,HARD,1.0,True,Mercedes,0 days 01:51:50.476000,,1,4.0,,,False,False,2025,10
0 days 02:23:34.430000,RUS,63,0 days 00:01:43.500000,67.0,3.0,,0 days 02:23:17.819000,0 days 00:00:20.757000,0 days 00:00:30.538000,0 days 00:00:52.205000,0 days 02:22:11.718000,0 days 02:22:42.256000,0 days 02:23:34.461000,253.0,216.0,,191.0,False,HARD,25.0,True,Mercedes,0 days 02:21:50.930000,,124,1.0,,,False,False,2025,10
0 days 02:25:41.199000,RUS,63,0 days 00:02:06.769000,68.0,4.0,0 days 02:23:36.053000,0 days 02:25:23.600000,0 days 00:00:30.445000,0 days 00:00:31.384000,0 days 00:01:04.940000,0 days 02:24:04.906000,0 days 02:24:36.290000,0 days 02:25:41.230000,232.0,186.0,,122.0,False,HARD,26.0,False,Mercedes,0 days 02:23:34.430000,,4,1.0,,,False,False,2025,10
0 days 02:27:45.016000,RUS,63,0 days 00:02:03.817000,69.0,5.0,0 days 02:25:42.942000,0 days 02:27:28.393000,0 days 00:00:35.051000,0 days 00:00:35.243000,0 days 00:00:53.523000,0 days 02:26:16.281000,0 days 02:26:51.524000,0 days 02:27:45.047000,143.0,198.0,,191.0,False,HARD,27.0,False,Mercedes,0 days 02:25:41.199000,,4,1.0,,,False,False,2025,10
0 days 02:29:52.552000,RUS,63,0 days 00:02:07.536000,70.0,6.0,0 days 02:27:46.581000,,0 days 00:00:33.947000,0 days 00:00:36.857000,0 days 00:00:56.732000,0 days 02:28:18.994000,0 days 02:28:55.851000,0 days 02:29:52.583000,126.0,177.0,272.0,107.0,False,HARD,28.0,False,Mercedes,0 days 02:27:45.016000,,4,1.0,,,False,False,2025,10
0 days 01:18:51.030000,PIA,81,0 days 00:01:32.816000,16.0,1.0,,0 days 01:18:29.425000,0 days 00:00:21.740000,0 days 00:00:24.503000,0 days 00:00:46.573000,0 days 01:17:39.999000,0 days 01:18:04.502000,0 days 01:18:51.075000,246.0,278.0,,304.0,False,MEDIUM,16.0,True,McLaren,0 days 01:17:18.214000,,1,7.0,,,False,False,2025,10
0 days 01:20:10.743000,PIA,81,0 days 00:01:19.713000,17.0,2.0,0 days 01:18:52.644000,,0 days 00:00:24.070000,0 days 00:00:24.644000,0 days 00:00:30.999000,0 days 01:19:15.145000,0 days 01:19:39.789000,0 days 01:20:10.788000,238.0,281.0,282.0,310.0,False,HARD,1.0,True,McLaren,0 days 01:18:51.030000,,1,7.0,,,False,False,2025,10
0 days 01:55:44.455000,PIA,81,0 days 00:01:31.172000,45.0,2.0,,0 days 01:55:22.981000,0 days 00:00:21.100000,0 days 00:00:23.927000,0 days 00:00:46.145000,0 days 01:54:34.428000,0 days 01:54:58.355000,0 days 01:55:44.500000,253.0,285.0,,312.0,False,HARD,29.0,True,McLaren,0 days 01:54:13.283000,,1,5.0,,,False,False,2025,10
0 days 01:57:02.533000,PIA,81,0 days 00:01:18.078000,46.0,3.0,0 days 01:55:46.028000,,0 days 00:00:23.517000,0 days 00:00:24.207000,0 days 00:00:30.354000,0 days 01:56:08.017000,0 days 01:56:32.224000,0 days 01:57:02.578000,249.0,285.0,284.0,309.0,False,HARD,1.0,True,McLaren,0 days 01:55:44.455000,,1,6.0,,,False,False,2025,10
0 days 02:23:48.789000,PIA,81,0 days 00:01:51.532000,67.0,3.0,,0 days 02:23:24.428000,0 days 00:00:21.248000,0 days 00:00:33.977000,0 days 00:00:56.307000,0 days 02:22:18.550000,0 days 02:22:52.527000,0 days 02:23:48.834000,256.0,178.0,,252.0,False,HARD,22.0,True,McLaren,0 days 02:21:57.257000,,124,4.0,,,False,False,2025,10
0 days 02:25:47.236000,PIA,81,0 days 00:01:58.447000,68.0,4.0,0 days 02:23:50.882000,0 days 02:25:30.537000,0 days 00:00:32.991000,0 days 00:00:32.022000,0 days 00:00:53.434000,0 days 02:24:21.825000,0 days 02:24:53.847000,0 days 02:25:47.281000,193.0,212.0,,177.0,False,SOFT,4.0,False,McLaren,0 days 02:23:48.789000,,4,4.0,,,False,False,2025,10
0 days 02:27:51.171000,PIA,81,0 days 00:02:03.935000,69.0,5.0,0 days 02:25:48.880000,0 days 02:27:34.549000,0 days 00:00:33.300000,0 days 00:00:36.143000,0 days 00:00:54.492000,0 days 02:26:20.581000,0 days 02:26:56.724000,0 days 02:27:51.216000,197.0,183.0,,163.0,False,SOFT,5.0,False,McLaren,0 days 02:25:47.236000,,4,4.0,,,False,False,2025,10
0 days 02:29:54.661000,PIA,81,0 days 00:02:03.490000,70.0,6.0,0 days 02:27:52.737000,,0 days 00:00:31.670000,0 days 00:00:36.829000,0 days 00:00:54.991000,0 days 02:28:22.886000,0 days 02:28:59.715000,0 days 02:29:54.706000,173.0,191.0,282.0,93.0,False,SOFT,6.0,False,McLaren,0 days 02:27:51.171000,,4,4.0,,,False,False,2025,10
0 days 01:21:53.500000,BEA,87,0 days 00:01:35.065000,18.0,1.0,,0 days 01:21:31.473000,0 days 00:00:22.245000,0 days 00:00:24.748000,0 days 00:00:48.072000,0 days 01:20:40.706000,0 days 01:21:05.454000,0 days 01:21:53.526000,242.0,278.0,,309.0,False,MEDIUM,18.0,True,Haas F1 Team,0 days 01:20:18.435000,,1,20.0,,,False,False,2025,10
0 days 01:23:13.546000,BEA,87,0 days 00:01:20.046000,19.0,2.0,0 days 01:21:55.099000,,0 days 00:00:24.220000,0 days 00:00:24.808000,0 days 00:00:31.018000,0 days 01:22:17.746000,0 days 01:22:42.554000,0 days 01:23:13.572000,239.0,273.0,278.0,300.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:21:53.500000,,1,20.0,,,False,False,2025,10
0 days 02:24:10.147000,BEA,87,0 days 00:01:58.863000,66.0,2.0,,0 days 02:23:43.804000,0 days 00:00:26.852000,0 days 00:00:32.728000,0 days 00:00:59.283000,0 days 02:22:38.162000,0 days 02:23:10.890000,0 days 02:24:10.173000,117.0,192.0,,216.0,False,HARD,48.0,True,Haas F1 Team,0 days 02:22:11.284000,,24,12.0,,,False,False,2025,10
0 days 02:26:06.979000,BEA,87,0 days 00:01:56.832000,67.0,3.0,0 days 02:24:11.741000,0 days 02:25:50.301000,0 days 00:00:31.324000,0 days 00:00:34.649000,0 days 00:00:50.859000,0 days 02:24:41.497000,0 days 02:25:16.146000,0 days 02:26:07.005000,198.0,163.0,,245.0,False,SOFT,1.0,True,Haas F1 Team,0 days 02:24:10.147000,,4,11.0,,,False,False,2025,10
0 days 02:27:54.044000,BEA,87,0 days 00:01:47.065000,68.0,4.0,0 days 02:26:08.505000,0 days 02:27:37.362000,0 days 00:00:29.283000,0 days 00:00:25.581000,0 days 00:00:52.201000,0 days 02:26:36.288000,0 days 02:27:01.869000,0 days 02:27:54.070000,239.0,258.0,,187.0,False,SOFT,2.0,False,Haas F1 Team,0 days 02:26:06.979000,,4,11.0,,,False,False,2025,10
0 days 02:29:56.269000,BEA,87,0 days 00:02:02.225000,69.0,5.0,0 days 02:27:55.534000,,0 days 00:00:31.481000,0 days 00:00:36.457000,0 days 00:00:54.287000,0 days 02:28:25.551000,0 days 02:29:02.008000,0 days 02:29:56.295000,237.0,174.0,258.0,88.0,False,SOFT,3.0,False,Haas F1 Team,0 days 02:27:54.044000,,4,11.0,,,False,False,2025,10
0 days 01:36:23.939000,NOR,4,0 days 00:01:13.982000,20.0,1.0,,0 days 01:36:20.748000,0 days 00:00:17.709000,0 days 00:00:31.431000,0 days 00:00:24.842000,0 days 01:35:27.700000,0 days 01:35:59.131000,0 days 01:36:23.973000,301.0,229.0,,297.0,False,MEDIUM,20.0,True,McLaren,0 days 01:35:09.957000,,1,2.0,,,False,False,2025,11
0 days 01:37:51.754000,NOR,4,0 days 00:01:27.815000,21.0,2.0,0 days 01:36:42.709000,,0 days 00:00:35.278000,0 days 00:00:31.151000,0 days 00:00:21.386000,0 days 01:36:59.251000,0 days 01:37:30.402000,0 days 01:37:51.788000,295.0,229.0,271.0,290.0,False,HARD,1.0,True,McLaren,0 days 01:36:23.939000,,1,4.0,,,False,False,2025,11
0 days 02:13:59.333000,NOR,4,0 days 00:01:13.952000,52.0,2.0,,0 days 02:13:56.072000,0 days 00:00:17.582000,0 days 00:00:31.453000,0 days 00:00:24.917000,0 days 02:13:02.997000,0 days 02:13:34.450000,0 days 02:13:59.367000,298.0,226.0,,299.0,False,HARD,32.0,True,McLaren,0 days 02:12:45.381000,,1,2.0,,,False,False,2025,11
0 days 02:15:25.458000,NOR,4,0 days 00:01:26.125000,53.0,3.0,0 days 02:14:17.430000,,0 days 00:00:34.475000,0 days 00:00:30.674000,0 days 00:00:20.976000,0 days 02:14:33.842000,0 days 02:15:04.516000,0 days 02:15:25.492000,299.0,234.0,276.0,295.0,False,MEDIUM,1.0,True,McLaren,0 days 02:13:59.333000,,1,2.0,,,False,False,2025,11
0 days 01:41:09.112000,PIA,81,0 days 00:01:14.728000,24.0,1.0,,0 days 01:41:05.817000,0 days 00:00:17.939000,0 days 00:00:31.898000,0 days 00:00:24.891000,0 days 01:40:12.349000,0 days 01:40:44.247000,0 days 01:41:09.138000,295.0,223.0,,291.0,False,MEDIUM,24.0,True,McLaren,0 days 01:39:54.384000,,1,1.0,,,False,False,2025,11
0 days 01:42:37.441000,PIA,81,0 days 00:01:28.329000,25.0,2.0,0 days 01:41:28.494000,,0 days 00:00:35.618000,0 days 00:00:31.405000,0 days 00:00:21.306000,0 days 01:41:44.756000,0 days 01:42:16.161000,0 days 01:42:37.467000,297.0,230.0,272.0,293.0,False,HARD,1.0,True,McLaren,0 days 01:41:09.112000,,1,4.0,,,False,False,2025,11
