Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Year,RoundNumber
0 days 01:23:16.331000,RIC,3,0 days 00:01:34.437000,16.0,1.0,,,0 days 00:00:30.036000,0 days 00:00:38.307000,0 days 00:00:26.094000,0 days 01:22:12.012000,0 days 01:22:50.319000,0 days 01:23:16.413000,293.0,258.0,246.0,318.0,False,MEDIUM,16.0,True,2024,12
0 days 01:24:52.216000,RIC,3,0 days 00:01:35.885000,17.0,1.0,,,0 days 00:00:29.662000,0 days 00:00:38.406000,0 days 00:00:27.817000,0 days 01:23:46.075000,0 days 01:24:24.481000,0 days 01:24:52.298000,307.0,254.0,239.0,317.0,False,MEDIUM,17.0,True,2024,12
0 days 01:26:29.043000,RIC,3,0 days 00:01:36.827000,18.0,1.0,,,0 days 00:00:30.315000,0 days 00:00:38.749000,0 days 00:00:27.763000,0 days 01:25:22.613000,0 days 01:26:01.362000,0 days 01:26:29.125000,306.0,248.0,238.0,300.0,False,MEDIUM,18.0,True,2024,12
0 days 01:28:13.965000,RIC,3,0 days 00:01:44.922000,19.0,1.0,,,0 days 00:00:34.743000,0 days 00:00:41.888000,0 days 00:00:28.291000,0 days 01:27:03.868000,0 days 01:27:45.756000,0 days 01:28:14.047000,264.0,230.0,231.0,298.0,False,MEDIUM,19.0,True,2024,12
0 days 01:29:51.295000,RIC,3,0 days 00:01:37.330000,20.0,1.0,,,0 days 00:00:31.631000,0 days 00:00:39.154000,0 days 00:00:26.545000,0 days 01:28:45.678000,0 days 01:29:24.832000,0 days 01:29:51.377000,294.0,248.0,235.0,300.0,False,MEDIUM,20.0,True,2024,12
0 days 01:31:26.017000,RIC,3,0 days 00:01:34.722000,21.0,1.0,,,0 days 00:00:30.185000,0 days 00:00:38.393000,0 days 00:00:26.144000,0 days 01:30:21.562000,0 days 01:30:59.955000,0 days 01:31:26.099000,292.0,252.0,243.0,300.0,False,MEDIUM,21.0,True,2024,12
0 days 01:32:59.032000,RIC,3,0 days 00:01:33.015000,22.0,1.0,,,0 days 00:00:29.678000,0 days 00:00:37.782000,0 days 00:00:25.555000,0 days 01:31:55.777000,0 days 01:32:33.559000,0 days 01:32:59.114000,290.0,255.0,245.0,301.0,False,MEDIUM,22.0,True,2024,12
0 days 01:34:33.256000,RIC,3,0 days 00:01:34.224000,23.0,1.0,,,0 days 00:00:29.690000,0 days 00:00:38.201000,0 days 00:00:26.333000,0 days 01:33:28.804000,0 days 01:34:07.005000,0 days 01:34:33.338000,291.0,251.0,244.0,297.0,False,MEDIUM,23.0,True,2024,12
0 days 01:36:09.739000,RIC,3,0 days 00:01:36.483000,24.0,1.0,,,0 days 00:00:30.177000,0 days 00:00:39.232000,0 days 00:00:27.074000,0 days 01:35:03.515000,0 days 01:35:42.747000,0 days 01:36:09.821000,288.0,252.0,236.0,297.0,False,MEDIUM,24.0,True,2024,12
0 days 01:37:48.464000,RIC,3,0 days 00:01:38.725000,25.0,1.0,,,0 days 00:00:30.630000,0 days 00:00:40.504000,0 days 00:00:27.591000,0 days 01:36:40.451000,0 days 01:37:20.955000,0 days 01:37:48.546000,289.0,252.0,220.0,300.0,False,MEDIUM,25.0,True,2024,12
0 days 01:39:33.277000,RIC,3,0 days 00:01:44.813000,26.0,1.0,,0 days 01:39:27.190000,0 days 00:00:31.531000,0 days 00:00:45.143000,0 days 00:00:28.139000,0 days 01:38:20.077000,0 days 01:39:05.220000,0 days 01:39:33.359000,291.0,237.0,,297.0,False,MEDIUM,26.0,True,2024,12
0 days 01:41:36.065000,RIC,3,0 days 00:02:02.788000,27.0,2.0,0 days 01:39:56.001000,,0 days 00:00:51.716000,0 days 00:00:42.430000,0 days 00:00:28.642000,0 days 01:40:25.075000,0 days 01:41:07.505000,0 days 01:41:36.147000,286.0,240.0,224.0,297.0,False,INTERMEDIATE,1.0,True,2024,12
0 days 01:43:19.403000,RIC,3,0 days 00:01:43.338000,28.0,2.0,,,0 days 00:00:32.195000,0 days 00:00:42.262000,0 days 00:00:28.881000,0 days 01:42:08.342000,0 days 01:42:50.604000,0 days 01:43:19.485000,295.0,240.0,215.0,299.0,False,INTERMEDIATE,2.0,True,2024,12
0 days 01:45:02.780000,RIC,3,0 days 00:01:43.377000,29.0,2.0,,,0 days 00:00:32.484000,0 days 00:00:41.934000,0 days 00:00:28.959000,0 days 01:43:51.969000,0 days 01:44:33.903000,0 days 01:45:02.862000,293.0,234.0,219.0,297.0,False,INTERMEDIATE,3.0,True,2024,12
0 days 01:46:46.078000,RIC,3,0 days 00:01:43.298000,30.0,2.0,,,0 days 00:00:32.445000,0 days 00:00:41.612000,0 days 00:00:29.241000,0 days 01:45:35.307000,0 days 01:46:16.919000,0 days 01:46:46.160000,292.0,238.0,222.0,295.0,False,INTERMEDIATE,4.0,True,2024,12
0 days 01:48:29.777000,RIC,3,0 days 00:01:43.699000,31.0,2.0,,,0 days 00:00:32.472000,0 days 00:00:42.030000,0 days 00:00:29.197000,0 days 01:47:18.632000,0 days 01:48:00.662000,0 days 01:48:29.859000,291.0,236.0,222.0,295.0,False,INTERMEDIATE,5.0,True,2024,12
0 days 01:50:13.921000,RIC,3,0 days 00:01:44.144000,32.0,2.0,,,0 days 00:00:32.457000,0 days 00:00:41.969000,0 days 00:00:29.718000,0 days 01:49:02.316000,0 days 01:49:44.285000,0 days 01:50:14.003000,294.0,236.0,213.0,297.0,False,INTERMEDIATE,6.0,True,2024,12
0 days 01:51:58.776000,RIC,3,0 days 00:01:44.855000,33.0,2.0,,,0 days 00:00:32.877000,0 days 00:00:42.380000,0 days 00:00:29.598000,0 days 01:50:46.880000,0 days 01:51:29.260000,0 days 01:51:58.858000,293.0,236.0,215.0,296.0,False,INTERMEDIATE,7.0,True,2024,12
0 days 01:53:44.745000,RIC,3,0 days 00:01:45.969000,34.0,2.0,,,0 days 00:00:33.254000,0 days 00:00:43.215000,0 days 00:00:29.500000,0 days 01:52:32.112000,0 days 01:53:15.327000,0 days 01:53:44.827000,292.0,236.0,213.0,297.0,False,INTERMEDIATE,8.0,True,2024,12
0 days 01:55:30.280000,RIC,3,0 days 00:01:45.535000,35.0,2.0,,,0 days 00:00:33.149000,0 days 00:00:43.700000,0 days 00:00:28.686000,0 days 01:54:17.976000,0 days 01:55:01.676000,0 days 01:55:30.362000,292.0,241.0,222.0,297.0,False,INTERMEDIATE,9.0,True,2024,12
0 days 01:57:13.493000,RIC,3,0 days 00:01:43.213000,36.0,2.0,,,0 days 00:00:32.500000,0 days 00:00:42.387000,0 days 00:00:28.326000,0 days 01:56:02.862000,0 days 01:56:45.249000,0 days 01:57:13.575000,295.0,239.0,231.0,299.0,False,INTERMEDIATE,10.0,True,2024,12
0 days 01:58:53.976000,RIC,3,0 days 00:01:40.483000,37.0,2.0,,0 days 01:58:47.921000,0 days 00:00:32.042000,0 days 00:00:41.775000,0 days 00:00:26.666000,0 days 01:57:45.617000,0 days 01:58:27.392000,0 days 01:58:54.058000,295.0,240.0,,301.0,False,INTERMEDIATE,11.0,True,2024,12
0 days 02:00:57.304000,RIC,3,0 days 00:02:03.328000,38.0,3.0,0 days 01:59:17.887000,,0 days 00:00:55.795000,0 days 00:00:40.479000,0 days 00:00:27.054000,0 days 01:59:49.853000,0 days 02:00:30.332000,0 days 02:00:57.386000,292.0,252.0,246.0,300.0,False,SOFT,1.0,True,2024,12
0 days 02:02:30.442000,RIC,3,0 days 00:01:33.138000,39.0,3.0,,,0 days 00:00:29.476000,0 days 00:00:37.962000,0 days 00:00:25.700000,0 days 02:01:26.862000,0 days 02:02:04.824000,0 days 02:02:30.524000,295.0,257.0,249.0,307.0,False,SOFT,2.0,True,2024,12
0 days 02:04:02.870000,RIC,3,0 days 00:01:32.428000,40.0,3.0,,,0 days 00:00:29.333000,0 days 00:00:37.421000,0 days 00:00:25.674000,0 days 02:02:59.857000,0 days 02:03:37.278000,0 days 02:04:02.952000,291.0,255.0,249.0,302.0,True,SOFT,3.0,True,2024,12
0 days 02:05:34.159000,RIC,3,0 days 00:01:31.289000,41.0,3.0,,,0 days 00:00:29.171000,0 days 00:00:36.935000,0 days 00:00:25.183000,0 days 02:04:32.123000,0 days 02:05:09.058000,0 days 02:05:34.241000,291.0,258.0,248.0,301.0,True,SOFT,4.0,True,2024,12
0 days 02:07:04.924000,RIC,3,0 days 00:01:30.765000,42.0,3.0,,,0 days 00:00:29.208000,0 days 00:00:36.632000,0 days 00:00:24.925000,0 days 02:06:03.449000,0 days 02:06:40.081000,0 days 02:07:05.006000,293.0,258.0,249.0,301.0,True,SOFT,5.0,True,2024,12
0 days 02:08:36.122000,RIC,3,0 days 00:01:31.198000,43.0,3.0,,,0 days 00:00:29.188000,0 days 00:00:36.801000,0 days 00:00:25.209000,0 days 02:07:34.194000,0 days 02:08:10.995000,0 days 02:08:36.204000,292.0,258.0,248.0,299.0,False,SOFT,6.0,True,2024,12
0 days 02:10:07.202000,RIC,3,0 days 00:01:31.080000,44.0,3.0,,,0 days 00:00:29.273000,0 days 00:00:36.824000,0 days 00:00:24.983000,0 days 02:09:05.477000,0 days 02:09:42.301000,0 days 02:10:07.284000,291.0,260.0,250.0,299.0,False,SOFT,7.0,True,2024,12
0 days 02:11:38.157000,RIC,3,0 days 00:01:30.955000,45.0,3.0,,,0 days 00:00:29.229000,0 days 00:00:36.719000,0 days 00:00:25.007000,0 days 02:10:36.513000,0 days 02:11:13.232000,0 days 02:11:38.239000,292.0,260.0,250.0,300.0,False,SOFT,8.0,True,2024,12
0 days 02:13:09.006000,RIC,3,0 days 00:01:30.849000,46.0,3.0,,,0 days 00:00:29.180000,0 days 00:00:36.720000,0 days 00:00:24.949000,0 days 02:12:07.419000,0 days 02:12:44.139000,0 days 02:13:09.088000,292.0,259.0,250.0,300.0,False,SOFT,9.0,True,2024,12
0 days 02:14:39.741000,RIC,3,0 days 00:01:30.735000,47.0,3.0,,,0 days 00:00:29.140000,0 days 00:00:36.665000,0 days 00:00:24.930000,0 days 02:13:38.228000,0 days 02:14:14.893000,0 days 02:14:39.823000,292.0,259.0,249.0,301.0,True,SOFT,10.0,True,2024,12
0 days 02:16:10.850000,RIC,3,0 days 00:01:31.109000,48.0,3.0,,,0 days 00:00:29.302000,0 days 00:00:36.824000,0 days 00:00:24.983000,0 days 02:15:09.125000,0 days 02:15:45.949000,0 days 02:16:10.932000,292.0,258.0,250.0,300.0,False,SOFT,11.0,True,2024,12
0 days 02:17:43.776000,RIC,3,0 days 00:01:32.926000,49.0,3.0,,,0 days 00:00:29.324000,0 days 00:00:36.947000,0 days 00:00:26.655000,0 days 02:16:40.256000,0 days 02:17:17.203000,0 days 02:17:43.858000,293.0,258.0,248.0,301.0,False,SOFT,12.0,True,2024,12
0 days 02:19:17.926000,RIC,3,0 days 00:01:34.150000,50.0,3.0,,,0 days 00:00:29.532000,0 days 00:00:39.195000,0 days 00:00:25.423000,0 days 02:18:13.390000,0 days 02:18:52.585000,0 days 02:19:18.008000,293.0,257.0,248.0,301.0,False,SOFT,13.0,True,2024,12
0 days 02:20:52.740000,RIC,3,0 days 00:01:34.814000,51.0,3.0,,,0 days 00:00:29.907000,0 days 00:00:39.398000,0 days 00:00:25.509000,0 days 02:19:47.915000,0 days 02:20:27.313000,0 days 02:20:52.822000,297.0,260.0,236.0,323.0,False,SOFT,14.0,True,2024,12
0 days 00:59:55.407000,LEC,16,0 days 00:01:39.663000,1.0,1.0,,,,0 days 00:00:38.818000,0 days 00:00:25.950000,,0 days 00:59:29.570000,0 days 00:59:55.494000,298.0,256.0,247.0,306.0,False,MEDIUM,1.0,True,2024,12
0 days 01:01:28.265000,LEC,16,0 days 00:01:32.858000,2.0,1.0,,,0 days 00:00:29.575000,0 days 00:00:37.979000,0 days 00:00:25.304000,0 days 01:00:25.035000,0 days 01:01:03.014000,0 days 01:01:28.318000,312.0,259.0,246.0,325.0,True,MEDIUM,2.0,True,2024,12
0 days 01:03:00.634000,LEC,16,0 days 00:01:32.369000,3.0,1.0,,,0 days 00:00:29.447000,0 days 00:00:37.703000,0 days 00:00:25.219000,0 days 01:01:57.765000,0 days 01:02:35.468000,0 days 01:03:00.687000,310.0,259.0,248.0,318.0,True,MEDIUM,3.0,True,2024,12
0 days 01:04:33.339000,LEC,16,0 days 00:01:32.705000,4.0,1.0,,,0 days 00:00:29.583000,0 days 00:00:37.670000,0 days 00:00:25.452000,0 days 01:03:30.270000,0 days 01:04:07.940000,0 days 01:04:33.392000,307.0,259.0,248.0,320.0,False,MEDIUM,4.0,True,2024,12
0 days 01:06:06.036000,LEC,16,0 days 00:01:32.697000,5.0,1.0,,,0 days 00:00:29.536000,0 days 00:00:37.776000,0 days 00:00:25.385000,0 days 01:05:02.928000,0 days 01:05:40.704000,0 days 01:06:06.089000,308.0,260.0,248.0,321.0,False,MEDIUM,5.0,True,2024,12
0 days 01:07:38.794000,LEC,16,0 days 00:01:32.758000,6.0,1.0,,,0 days 00:00:29.562000,0 days 00:00:37.512000,0 days 00:00:25.684000,0 days 01:06:35.651000,0 days 01:07:13.163000,0 days 01:07:38.847000,308.0,260.0,248.0,326.0,False,MEDIUM,6.0,True,2024,12
0 days 01:09:11.456000,LEC,16,0 days 00:01:32.662000,7.0,1.0,,,0 days 00:00:29.662000,0 days 00:00:37.652000,0 days 00:00:25.348000,0 days 01:08:08.509000,0 days 01:08:46.161000,0 days 01:09:11.509000,307.0,261.0,248.0,315.0,False,MEDIUM,7.0,True,2024,12
0 days 01:10:44.316000,LEC,16,0 days 00:01:32.860000,8.0,1.0,,,0 days 00:00:29.689000,0 days 00:00:37.715000,0 days 00:00:25.456000,0 days 01:09:41.198000,0 days 01:10:18.913000,0 days 01:10:44.369000,306.0,258.0,247.0,317.0,False,MEDIUM,8.0,True,2024,12
0 days 01:12:16.642000,LEC,16,0 days 00:01:32.326000,9.0,1.0,,,0 days 00:00:29.579000,0 days 00:00:37.457000,0 days 00:00:25.290000,0 days 01:11:13.948000,0 days 01:11:51.405000,0 days 01:12:16.695000,306.0,260.0,248.0,316.0,True,MEDIUM,9.0,True,2024,12
0 days 01:13:49.138000,LEC,16,0 days 00:01:32.496000,10.0,1.0,,,0 days 00:00:29.590000,0 days 00:00:37.473000,0 days 00:00:25.433000,0 days 01:12:46.285000,0 days 01:13:23.758000,0 days 01:13:49.191000,307.0,259.0,248.0,318.0,False,MEDIUM,10.0,True,2024,12
0 days 01:15:21.486000,LEC,16,0 days 00:01:32.348000,11.0,1.0,,,0 days 00:00:29.594000,0 days 00:00:37.375000,0 days 00:00:25.379000,0 days 01:14:18.785000,0 days 01:14:56.160000,0 days 01:15:21.539000,307.0,260.0,247.0,318.0,False,MEDIUM,11.0,True,2024,12
0 days 01:16:53.722000,LEC,16,0 days 00:01:32.236000,12.0,1.0,,,0 days 00:00:29.622000,0 days 00:00:37.261000,0 days 00:00:25.353000,0 days 01:15:51.161000,0 days 01:16:28.422000,0 days 01:16:53.775000,304.0,260.0,249.0,316.0,True,MEDIUM,12.0,True,2024,12
0 days 01:18:25.711000,LEC,16,0 days 00:01:31.989000,13.0,1.0,,,0 days 00:00:29.643000,0 days 00:00:37.343000,0 days 00:00:25.003000,0 days 01:17:23.418000,0 days 01:18:00.761000,0 days 01:18:25.764000,304.0,262.0,248.0,328.0,True,MEDIUM,13.0,True,2024,12
0 days 01:19:58.107000,LEC,16,0 days 00:01:32.396000,14.0,1.0,,,0 days 00:00:29.708000,0 days 00:00:37.354000,0 days 00:00:25.334000,0 days 01:18:55.472000,0 days 01:19:32.826000,0 days 01:19:58.160000,285.0,258.0,247.0,292.0,False,MEDIUM,14.0,True,2024,12
0 days 01:21:30.862000,LEC,16,0 days 00:01:32.755000,15.0,1.0,,,0 days 00:00:29.798000,0 days 00:00:37.529000,0 days 00:00:25.428000,0 days 01:20:27.958000,0 days 01:21:05.487000,0 days 01:21:30.915000,286.0,257.0,248.0,300.0,False,MEDIUM,15.0,True,2024,12
0 days 01:23:03.785000,LEC,16,0 days 00:01:32.923000,16.0,1.0,,,0 days 00:00:29.790000,0 days 00:00:37.303000,0 days 00:00:25.830000,0 days 01:22:00.705000,0 days 01:22:38.008000,0 days 01:23:03.838000,284.0,257.0,248.0,290.0,False,MEDIUM,16.0,True,2024,12
0 days 01:24:39.065000,LEC,16,0 days 00:01:35.280000,17.0,1.0,,,0 days 00:00:29.679000,0 days 00:00:37.906000,0 days 00:00:27.695000,0 days 01:23:33.517000,0 days 01:24:11.423000,0 days 01:24:39.118000,284.0,252.0,235.0,293.0,False,MEDIUM,17.0,True,2024,12
0 days 01:26:15.016000,LEC,16,0 days 00:01:35.951000,18.0,1.0,,,0 days 00:00:30.445000,0 days 00:00:38.347000,0 days 00:00:27.159000,0 days 01:25:09.563000,0 days 01:25:47.910000,0 days 01:26:15.069000,283.0,252.0,225.0,295.0,False,MEDIUM,18.0,True,2024,12
0 days 01:28:00.884000,LEC,16,0 days 00:01:45.868000,19.0,1.0,,0 days 01:27:54.908000,0 days 00:00:34.904000,0 days 00:00:43.084000,0 days 00:00:27.880000,0 days 01:26:49.973000,0 days 01:27:33.057000,0 days 01:28:00.937000,279.0,208.0,,290.0,False,MEDIUM,19.0,True,2024,12
0 days 01:30:01.153000,LEC,16,0 days 00:02:00.269000,20.0,2.0,0 days 01:28:23.453000,,0 days 00:00:51.724000,0 days 00:00:40.760000,0 days 00:00:27.785000,0 days 01:28:52.661000,0 days 01:29:33.421000,0 days 01:30:01.206000,284.0,246.0,228.0,289.0,False,INTERMEDIATE,1.0,True,2024,12
0 days 01:31:43.999000,LEC,16,0 days 00:01:42.846000,21.0,2.0,,,0 days 00:00:32.126000,0 days 00:00:42.102000,0 days 00:00:28.618000,0 days 01:30:33.332000,0 days 01:31:15.434000,0 days 01:31:44.052000,289.0,230.0,222.0,296.0,False,INTERMEDIATE,2.0,True,2024,12
0 days 01:33:28.351000,LEC,16,0 days 00:01:44.352000,22.0,2.0,,,0 days 00:00:33.006000,0 days 00:00:42.617000,0 days 00:00:28.729000,0 days 01:32:17.058000,0 days 01:32:59.675000,0 days 01:33:28.404000,282.0,240.0,217.0,290.0,False,INTERMEDIATE,3.0,True,2024,12
0 days 01:35:14.944000,LEC,16,0 days 00:01:46.593000,23.0,2.0,,,0 days 00:00:33.765000,0 days 00:00:43.351000,0 days 00:00:29.477000,0 days 01:34:02.169000,0 days 01:34:45.520000,0 days 01:35:14.997000,284.0,237.0,211.0,295.0,False,INTERMEDIATE,4.0,True,2024,12
0 days 01:37:06.676000,LEC,16,0 days 00:01:51.732000,24.0,2.0,,,0 days 00:00:34.243000,0 days 00:00:47.110000,0 days 00:00:30.379000,0 days 01:35:49.240000,0 days 01:36:36.350000,0 days 01:37:06.729000,283.0,173.0,210.0,290.0,False,INTERMEDIATE,5.0,True,2024,12
0 days 01:38:55.977000,LEC,16,0 days 00:01:49.301000,25.0,2.0,,,0 days 00:00:35.278000,0 days 00:00:45.054000,0 days 00:00:28.969000,0 days 01:37:42.007000,0 days 01:38:27.061000,0 days 01:38:56.030000,290.0,240.0,214.0,299.0,False,INTERMEDIATE,6.0,True,2024,12
0 days 01:40:41.632000,LEC,16,0 days 00:01:45.655000,26.0,2.0,,,0 days 00:00:33.033000,0 days 00:00:43.323000,0 days 00:00:29.299000,0 days 01:39:29.063000,0 days 01:40:12.386000,0 days 01:40:41.685000,292.0,241.0,214.0,299.0,False,INTERMEDIATE,7.0,True,2024,12
0 days 01:42:27.544000,LEC,16,0 days 00:01:45.912000,27.0,2.0,,0 days 01:42:21.352000,0 days 00:00:33.574000,0 days 00:00:45.425000,0 days 00:00:26.913000,0 days 01:41:15.259000,0 days 01:42:00.684000,0 days 01:42:27.597000,261.0,235.0,,299.0,False,INTERMEDIATE,8.0,True,2024,12
0 days 01:44:30.682000,LEC,16,0 days 00:02:03.138000,28.0,3.0,0 days 01:42:50.558000,,0 days 00:00:53.064000,0 days 00:00:41.740000,0 days 00:00:28.334000,0 days 01:43:20.661000,0 days 01:44:02.401000,0 days 01:44:30.735000,281.0,244.0,229.0,288.0,False,INTERMEDIATE,1.0,True,2024,12
0 days 01:46:12.284000,LEC,16,0 days 00:01:41.602000,29.0,3.0,,,0 days 00:00:32.252000,0 days 00:00:41.348000,0 days 00:00:28.002000,0 days 01:45:02.987000,0 days 01:45:44.335000,0 days 01:46:12.337000,288.0,244.0,229.0,295.0,False,INTERMEDIATE,2.0,True,2024,12
0 days 01:47:54.583000,LEC,16,0 days 00:01:42.299000,30.0,3.0,,,0 days 00:00:32.289000,0 days 00:00:41.321000,0 days 00:00:28.689000,0 days 01:46:44.626000,0 days 01:47:25.947000,0 days 01:47:54.636000,289.0,241.0,227.0,295.0,False,INTERMEDIATE,3.0,True,2024,12
0 days 01:49:38.533000,LEC,16,0 days 00:01:43.950000,31.0,3.0,,,0 days 00:00:32.660000,0 days 00:00:42.069000,0 days 00:00:29.221000,0 days 01:48:27.296000,0 days 01:49:09.365000,0 days 01:49:38.586000,291.0,239.0,223.0,297.0,False,INTERMEDIATE,4.0,True,2024,12
0 days 01:51:22.328000,LEC,16,0 days 00:01:43.795000,32.0,3.0,,,0 days 00:00:32.750000,0 days 00:00:42.098000,0 days 00:00:28.947000,0 days 01:50:11.336000,0 days 01:50:53.434000,0 days 01:51:22.381000,291.0,239.0,221.0,296.0,False,INTERMEDIATE,5.0,True,2024,12
0 days 01:53:05.545000,LEC,16,0 days 00:01:43.217000,33.0,3.0,,,0 days 00:00:32.727000,0 days 00:00:41.794000,0 days 00:00:28.696000,0 days 01:51:55.108000,0 days 01:52:36.902000,0 days 01:53:05.598000,290.0,240.0,220.0,293.0,False,INTERMEDIATE,6.0,True,2024,12
0 days 01:54:49.149000,LEC,16,0 days 00:01:43.604000,34.0,3.0,,,0 days 00:00:32.822000,0 days 00:00:42.268000,0 days 00:00:28.514000,0 days 01:53:38.420000,0 days 01:54:20.688000,0 days 01:54:49.202000,292.0,243.0,224.0,297.0,False,INTERMEDIATE,7.0,True,2024,12
0 days 01:56:31.564000,LEC,16,0 days 00:01:42.415000,35.0,3.0,,,0 days 00:00:32.363000,0 days 00:00:42.147000,0 days 00:00:27.905000,0 days 01:55:21.565000,0 days 01:56:03.712000,0 days 01:56:31.617000,293.0,244.0,236.0,297.0,False,INTERMEDIATE,8.0,True,2024,12
0 days 01:58:11.655000,LEC,16,0 days 00:01:40.091000,36.0,3.0,,,0 days 00:00:31.807000,0 days 00:00:41.036000,0 days 00:00:27.248000,0 days 01:57:03.424000,0 days 01:57:44.460000,0 days 01:58:11.708000,290.0,245.0,238.0,297.0,False,INTERMEDIATE,9.0,True,2024,12
0 days 01:59:50.012000,LEC,16,0 days 00:01:38.357000,37.0,3.0,,0 days 01:59:44.116000,0 days 00:00:31.693000,0 days 00:00:40.640000,0 days 00:00:26.024000,0 days 01:58:43.401000,0 days 01:59:24.041000,0 days 01:59:50.065000,289.0,246.0,,295.0,False,INTERMEDIATE,10.0,True,2024,12
0 days 02:01:47.823000,LEC,16,0 days 00:01:57.811000,38.0,4.0,0 days 02:00:13.195000,,0 days 00:00:53.271000,0 days 00:00:38.515000,0 days 00:00:26.025000,0 days 02:00:43.336000,0 days 02:01:21.851000,0 days 02:01:47.876000,288.0,257.0,249.0,296.0,False,SOFT,1.0,True,2024,12
0 days 02:03:19.304000,LEC,16,0 days 00:01:31.481000,39.0,4.0,,,0 days 00:00:29.086000,0 days 00:00:37.097000,0 days 00:00:25.298000,0 days 02:02:16.962000,0 days 02:02:54.059000,0 days 02:03:19.357000,291.0,259.0,251.0,295.0,True,SOFT,2.0,True,2024,12
0 days 02:04:50.182000,LEC,16,0 days 00:01:30.878000,40.0,4.0,,,0 days 00:00:29.065000,0 days 00:00:36.635000,0 days 00:00:25.178000,0 days 02:03:48.422000,0 days 02:04:25.057000,0 days 02:04:50.235000,288.0,256.0,252.0,293.0,True,SOFT,3.0,True,2024,12
0 days 02:06:20.217000,LEC,16,0 days 00:01:30.035000,41.0,4.0,,,0 days 00:00:29.019000,0 days 00:00:36.276000,0 days 00:00:24.740000,0 days 02:05:19.254000,0 days 02:05:55.530000,0 days 02:06:20.270000,287.0,261.0,251.0,293.0,True,SOFT,4.0,True,2024,12
0 days 02:07:50.049000,LEC,16,0 days 00:01:29.832000,42.0,4.0,,,0 days 00:00:28.930000,0 days 00:00:36.325000,0 days 00:00:24.577000,0 days 02:06:49.200000,0 days 02:07:25.525000,0 days 02:07:50.102000,293.0,261.0,251.0,299.0,True,SOFT,5.0,True,2024,12
0 days 02:09:19.797000,LEC,16,0 days 00:01:29.748000,43.0,4.0,,,0 days 00:00:28.997000,0 days 00:00:36.106000,0 days 00:00:24.645000,0 days 02:08:19.099000,0 days 02:08:55.205000,0 days 02:09:19.850000,290.0,262.0,251.0,296.0,True,SOFT,6.0,True,2024,12
0 days 02:10:49.730000,LEC,16,0 days 00:01:29.933000,44.0,4.0,,,0 days 00:00:29.086000,0 days 00:00:36.174000,0 days 00:00:24.673000,0 days 02:09:48.936000,0 days 02:10:25.110000,0 days 02:10:49.783000,286.0,262.0,251.0,294.0,False,SOFT,7.0,True,2024,12
0 days 02:12:19.641000,LEC,16,0 days 00:01:29.911000,45.0,4.0,,,0 days 00:00:29.015000,0 days 00:00:36.210000,0 days 00:00:24.686000,0 days 02:11:18.798000,0 days 02:11:55.008000,0 days 02:12:19.694000,286.0,260.0,252.0,294.0,False,SOFT,8.0,True,2024,12
0 days 02:13:49.692000,LEC,16,0 days 00:01:30.051000,46.0,4.0,,,0 days 00:00:29.135000,0 days 00:00:36.266000,0 days 00:00:24.650000,0 days 02:12:48.829000,0 days 02:13:25.095000,0 days 02:13:49.745000,286.0,262.0,251.0,294.0,False,SOFT,9.0,True,2024,12
0 days 02:15:19.981000,LEC,16,0 days 00:01:30.289000,47.0,4.0,,,0 days 00:00:29.193000,0 days 00:00:36.412000,0 days 00:00:24.684000,0 days 02:14:18.938000,0 days 02:14:55.350000,0 days 02:15:20.034000,291.0,260.0,251.0,298.0,False,SOFT,10.0,True,2024,12
0 days 02:16:50.185000,LEC,16,0 days 00:01:30.204000,48.0,4.0,,,0 days 00:00:29.050000,0 days 00:00:36.463000,0 days 00:00:24.691000,0 days 02:15:49.084000,0 days 02:16:25.547000,0 days 02:16:50.238000,294.0,261.0,251.0,299.0,False,SOFT,11.0,True,2024,12
0 days 02:18:21.114000,LEC,16,0 days 00:01:30.929000,49.0,4.0,,,0 days 00:00:29.311000,0 days 00:00:36.650000,0 days 00:00:24.968000,0 days 02:17:19.549000,0 days 02:17:56.199000,0 days 02:18:21.167000,292.0,261.0,252.0,301.0,False,SOFT,12.0,True,2024,12
0 days 02:19:51.602000,LEC,16,0 days 00:01:30.488000,50.0,4.0,,,0 days 00:00:29.114000,0 days 00:00:36.846000,0 days 00:00:24.528000,0 days 02:18:50.281000,0 days 02:19:27.127000,0 days 02:19:51.655000,308.0,265.0,250.0,325.0,False,SOFT,13.0,True,2024,12
0 days 02:21:23.276000,LEC,16,0 days 00:01:31.674000,51.0,4.0,,,0 days 00:00:29.653000,0 days 00:00:36.704000,0 days 00:00:25.317000,0 days 02:20:21.308000,0 days 02:20:58.012000,0 days 02:21:23.329000,284.0,260.0,247.0,292.0,False,SOFT,14.0,True,2024,12
0 days 01:00:00.034000,BOT,77,0 days 00:01:44.290000,1.0,1.0,,,,0 days 00:00:40.380000,0 days 00:00:26.634000,,0 days 00:59:33.682000,0 days 01:00:00.255000,275.0,252.0,244.0,297.0,False,MEDIUM,1.0,True,2024,12
