Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,RoundNumber
0 days 01:20:10.184000,VER,33,0 days 00:01:36.187000,25.0,2.0,,0 days 01:20:07.800000,0 days 00:00:20.502000,0 days 00:00:41.573000,0 days 00:00:34.112000,0 days 01:18:54.543000,0 days 01:19:36.116000,0 days 01:20:10.228000,167.0,236.0,,321.0,False,INTERMEDIATE,22.0,True,Red Bull Racing,0 days 01:18:33.997000,,1,3.0,,,False,False,2019,11
0 days 01:22:04.816000,VER,33,0 days 00:01:54.632000,26.0,3.0,0 days 01:20:27.453000,,0 days 00:00:38.454000,0 days 00:00:41.041000,0 days 00:00:35.137000,0 days 01:20:48.682000,0 days 01:21:29.723000,0 days 01:22:04.860000,151.0,239.0,228.0,297.0,False,MEDIUM,3.0,False,Red Bull Racing,0 days 01:20:10.184000,,12,4.0,,,False,False,2019,11
0 days 01:27:42.788000,VER,33,0 days 00:02:05.520000,29.0,3.0,,0 days 01:27:40.404000,0 days 00:00:28.451000,0 days 00:00:54.488000,0 days 00:00:42.581000,0 days 01:26:05.763000,0 days 01:27:00.251000,0 days 01:27:42.832000,113.0,201.0,,287.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 01:25:37.268000,,24,3.0,,,False,False,2019,11
0 days 01:29:54.730000,VER,33,0 days 00:02:11.942000,30.0,4.0,0 days 01:28:01.925000,,0 days 00:00:38.615000,0 days 00:00:54.924000,0 days 00:00:38.403000,0 days 01:28:21.447000,0 days 01:29:16.371000,0 days 01:29:54.774000,128.0,207.0,205.0,220.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 01:27:42.788000,,4,1.0,,,False,False,2019,11
0 days 01:48:45.581000,VER,33,0 days 00:01:43.455000,41.0,4.0,,0 days 01:48:43.220000,0 days 00:00:19.564000,0 days 00:00:48.131000,0 days 00:00:35.760000,0 days 01:47:21.734000,0 days 01:48:09.865000,0 days 01:48:45.625000,191.0,125.0,,298.0,False,INTERMEDIATE,12.0,True,Red Bull Racing,0 days 01:47:02.126000,,124,1.0,,,False,False,2019,11
0 days 01:51:03.376000,VER,33,0 days 00:02:17.795000,42.0,5.0,0 days 01:49:02.519000,,0 days 00:00:38.595000,0 days 00:00:55.434000,0 days 00:00:43.766000,0 days 01:49:24.220000,0 days 01:50:19.654000,0 days 01:51:03.420000,94.0,189.0,118.0,281.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 01:48:45.581000,,4,1.0,,,False,False,2019,11
0 days 01:58:37.955000,VER,33,0 days 00:01:26.240000,46.0,5.0,,0 days 01:58:35.611000,0 days 00:00:18.009000,0 days 00:00:38.394000,0 days 00:00:29.837000,0 days 01:57:29.768000,0 days 01:58:08.162000,0 days 01:58:37.999000,206.0,250.0,,299.0,False,INTERMEDIATE,5.0,True,Red Bull Racing,0 days 01:57:11.715000,,1,1.0,,,False,False,2019,11
0 days 02:00:17.659000,VER,33,0 days 00:01:39.704000,47.0,6.0,0 days 01:58:54.644000,,0 days 00:00:34.984000,0 days 00:00:38.605000,0 days 00:00:26.115000,0 days 01:59:12.983000,0 days 01:59:51.588000,0 days 02:00:17.703000,208.0,248.0,262.0,306.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:58:37.955000,,1,5.0,,,False,False,2019,11
0 days 00:51:12.634000,NOR,4,0 days 00:01:44.246000,6.0,1.0,,0 days 00:51:10.260000,0 days 00:00:22.766000,0 days 00:00:45.259000,0 days 00:00:36.221000,0 days 00:49:51.223000,0 days 00:50:36.482000,0 days 00:51:12.703000,162.0,227.0,,301.0,False,WET,6.0,True,McLaren,0 days 00:49:28.388000,,1,13.0,,,False,False,2019,11
0 days 00:53:01.542000,NOR,4,0 days 00:01:48.908000,7.0,2.0,0 days 00:51:31.652000,,0 days 00:00:36.793000,0 days 00:00:42.231000,0 days 00:00:29.884000,0 days 00:51:49.496000,0 days 00:52:31.727000,0 days 00:53:01.611000,194.0,238.0,251.0,301.0,False,INTERMEDIATE,1.0,True,McLaren,0 days 00:51:12.634000,,1,18.0,,,False,False,2019,11
0 days 01:21:18.359000,NOR,4,0 days 00:01:39.025000,25.0,2.0,,0 days 01:21:15.981000,0 days 00:00:21.022000,0 days 00:00:42.586000,0 days 00:00:35.417000,0 days 01:20:00.425000,0 days 01:20:43.011000,0 days 01:21:18.428000,171.0,233.0,,323.0,False,INTERMEDIATE,19.0,True,McLaren,0 days 01:19:39.334000,,1,14.0,,,False,False,2019,11
0 days 00:45:15.856000,HAM,44,0 days 00:02:01.968000,3.0,1.0,,0 days 00:45:13.431000,0 days 00:00:27.479000,0 days 00:00:53.097000,0 days 00:00:41.392000,0 days 00:43:41.440000,0 days 00:44:34.537000,0 days 00:45:15.929000,118.0,189.0,,243.0,False,WET,3.0,True,Mercedes,0 days 00:43:13.888000,,14,1.0,,,False,False,2019,11
0 days 00:47:42.879000,HAM,44,0 days 00:02:27.023000,4.0,2.0,0 days 00:45:33.677000,,0 days 00:00:38.313000,0 days 00:01:06.250000,0 days 00:00:42.460000,0 days 00:45:54.242000,0 days 00:47:00.492000,0 days 00:47:42.952000,138.0,153.0,245.0,148.0,False,INTERMEDIATE,1.0,True,Mercedes,0 days 00:45:15.856000,,41,1.0,,,False,False,2019,11
0 days 01:25:00.757000,HAM,44,0 days 00:01:58.286000,28.0,2.0,,0 days 01:24:58.326000,0 days 00:00:23.145000,0 days 00:00:54.421000,0 days 00:00:40.720000,0 days 01:23:25.689000,0 days 01:24:20.110000,0 days 01:25:00.830000,95.0,188.0,,254.0,False,INTERMEDIATE,25.0,True,Mercedes,0 days 01:23:02.471000,,2671,1.0,,,False,False,2019,11
0 days 01:27:35.776000,HAM,44,,29.0,3.0,0 days 01:25:21.327000,0 days 01:27:33.133000,0 days 00:00:42.805000,0 days 00:01:01.813000,0 days 00:00:50.360000,0 days 01:25:43.781000,0 days 01:26:45.489000,0 days 01:27:36.600000,118.0,214.0,,154.0,False,SOFT,4.0,False,Mercedes,0 days 01:25:00.757000,,124,1.0,,,False,False,2019,11
0 days 01:30:30.900000,HAM,44,,30.0,4.0,0 days 01:28:42.154000,,0 days 00:01:27.496000,0 days 00:00:45.754000,0 days 00:00:41.904000,0 days 01:29:03.329000,0 days 01:29:49.083000,0 days 01:30:31.106000,136.0,218.0,234.0,285.0,False,INTERMEDIATE,1.0,True,Mercedes,0 days 01:27:35.776000,,4,5.0,,,False,False,2019,11
0 days 02:00:13.448000,HAM,44,0 days 00:01:31.518000,47.0,4.0,,0 days 02:00:11.058000,0 days 00:00:19.291000,0 days 00:00:40.059000,0 days 00:00:32.168000,0 days 01:59:01.294000,0 days 01:59:41.353000,0 days 02:00:13.521000,180.0,245.0,,299.0,False,INTERMEDIATE,18.0,True,Mercedes,0 days 01:58:41.930000,,1,1.0,,,False,False,2019,11
0 days 02:02:01.533000,HAM,44,0 days 00:01:48.085000,48.0,5.0,0 days 02:00:38.121000,,0 days 00:00:44.540000,0 days 00:00:38.570000,0 days 00:00:24.975000,0 days 02:00:58.061000,0 days 02:01:36.631000,0 days 02:02:01.606000,163.0,251.0,259.0,302.0,False,SOFT,6.0,False,Mercedes,0 days 02:00:13.448000,,1,12.0,,,False,False,2019,11
0 days 02:08:56.038000,HAM,44,0 days 00:01:37.709000,53.0,5.0,,0 days 02:08:53.646000,0 days 00:00:27.957000,0 days 00:00:39.362000,0 days 00:00:30.390000,0 days 02:07:46.359000,0 days 02:08:25.721000,0 days 02:08:56.111000,172.0,244.0,,300.0,False,SOFT,11.0,False,Mercedes,0 days 02:07:18.329000,,12,14.0,,,False,False,2019,11
0 days 02:10:33.908000,HAM,44,0 days 00:01:37.870000,54.0,6.0,0 days 02:09:13.653000,,0 days 00:00:36.234000,0 days 00:00:37.392000,0 days 00:00:24.244000,0 days 02:09:32.345000,0 days 02:10:09.737000,0 days 02:10:33.981000,187.0,255.0,263.0,299.0,False,SOFT,5.0,False,Mercedes,0 days 02:08:56.038000,,1,15.0,,,False,False,2019,11
0 days 02:13:31.791000,HAM,44,0 days 00:01:38.634000,56.0,6.0,,0 days 02:13:29.390000,0 days 00:00:17.305000,0 days 00:00:38.134000,0 days 00:00:43.195000,0 days 02:12:10.535000,0 days 02:12:48.669000,0 days 02:13:31.864000,209.0,164.0,,299.0,False,SOFT,7.0,False,Mercedes,0 days 02:11:53.157000,,124,15.0,,,False,False,2019,11
0 days 02:15:41.006000,HAM,44,0 days 00:02:09.215000,57.0,7.0,0 days 02:13:48.983000,,0 days 00:00:38.017000,0 days 00:00:54.694000,0 days 00:00:36.504000,0 days 02:14:09.881000,0 days 02:15:04.575000,0 days 02:15:41.079000,123.0,132.0,246.0,111.0,False,SOFT,6.0,False,Mercedes,0 days 02:13:31.791000,,4,14.0,,,False,False,2019,11
0 days 00:43:40.857000,VET,5,0 days 00:01:47.381000,2.0,1.0,,0 days 00:43:38.470000,0 days 00:00:23.293000,0 days 00:00:45.635000,0 days 00:00:38.453000,0 days 00:42:16.817000,0 days 00:43:02.452000,0 days 00:43:40.905000,151.0,222.0,,298.0,False,WET,2.0,True,Ferrari,0 days 00:41:53.476000,,14,12.0,,,False,False,2019,11
0 days 00:45:52.711000,VET,5,0 days 00:02:11.854000,3.0,2.0,0 days 00:43:58.553000,,0 days 00:00:41.397000,0 days 00:00:52.958000,0 days 00:00:37.499000,0 days 00:44:22.302000,0 days 00:45:15.260000,0 days 00:45:52.759000,127.0,175.0,249.0,199.0,False,INTERMEDIATE,1.0,True,Ferrari,0 days 00:43:40.857000,,4,18.0,,,False,False,2019,11
0 days 01:17:42.761000,VET,5,0 days 00:01:38.863000,23.0,2.0,,0 days 01:17:40.402000,0 days 00:00:20.591000,0 days 00:00:42.874000,0 days 00:00:35.398000,0 days 01:16:24.537000,0 days 01:17:07.411000,0 days 01:17:42.809000,172.0,234.0,,302.0,False,INTERMEDIATE,21.0,True,Ferrari,0 days 01:16:03.898000,,1,8.0,,,False,False,2019,11
0 days 01:19:35.915000,VET,5,0 days 00:01:53.154000,24.0,3.0,0 days 01:18:01.150000,,0 days 00:00:39.413000,0 days 00:00:40.893000,0 days 00:00:32.848000,0 days 01:18:22.222000,0 days 01:19:03.115000,0 days 01:19:35.963000,145.0,243.0,232.0,299.0,False,SOFT,1.0,True,Ferrari,0 days 01:17:42.761000,,1,11.0,,,False,False,2019,11
0 days 01:26:43.502000,VET,5,0 days 00:02:02.599000,28.0,3.0,,0 days 01:26:41.083000,0 days 00:00:26.701000,0 days 00:00:47.224000,0 days 00:00:48.674000,0 days 01:25:07.652000,0 days 01:25:54.876000,0 days 01:26:43.550000,138.0,107.0,,295.0,False,SOFT,5.0,True,Ferrari,0 days 01:24:40.903000,,67124,7.0,,,False,False,2019,11
0 days 01:28:51.633000,VET,5,0 days 00:02:08.131000,29.0,4.0,0 days 01:27:03.098000,,0 days 00:00:40.584000,0 days 00:00:48.590000,0 days 00:00:38.957000,0 days 01:27:24.134000,0 days 01:28:12.724000,0 days 01:28:51.681000,139.0,212.0,246.0,262.0,False,INTERMEDIATE,1.0,True,Ferrari,0 days 01:26:43.502000,,4,8.0,,,False,False,2019,11
0 days 01:49:23.544000,VET,5,0 days 00:01:54.838000,41.0,4.0,,0 days 01:49:21.192000,0 days 00:00:19.642000,0 days 00:00:53.235000,0 days 00:00:41.961000,0 days 01:47:48.396000,0 days 01:48:41.631000,0 days 01:49:23.592000,185.0,179.0,,150.0,False,INTERMEDIATE,13.0,True,Ferrari,0 days 01:47:28.706000,,24,7.0,,,False,False,2019,11
0 days 01:51:34.707000,VET,5,0 days 00:02:11.163000,42.0,5.0,0 days 01:49:42.428000,,0 days 00:00:37.850000,0 days 00:00:57.372000,0 days 00:00:35.941000,0 days 01:50:01.442000,0 days 01:50:58.814000,0 days 01:51:34.755000,131.0,149.0,209.0,220.0,False,INTERMEDIATE,1.0,True,Ferrari,0 days 01:49:23.544000,,4,10.0,,,False,False,2019,11
0 days 02:00:16.964000,VET,5,0 days 00:01:31.812000,47.0,5.0,,0 days 02:00:14.619000,0 days 00:00:18.902000,0 days 00:00:40.283000,0 days 00:00:32.627000,0 days 01:59:04.102000,0 days 01:59:44.385000,0 days 02:00:17.012000,175.0,249.0,,314.0,False,INTERMEDIATE,6.0,True,Ferrari,0 days 01:58:45.152000,,1,3.0,,,False,False,2019,11
0 days 02:01:55.042000,VET,5,0 days 00:01:38.078000,48.0,6.0,0 days 02:00:34.199000,,0 days 00:00:35.637000,0 days 00:00:37.813000,0 days 00:00:24.628000,0 days 02:00:52.649000,0 days 02:01:30.462000,0 days 02:01:55.090000,190.0,256.0,264.0,308.0,False,SOFT,1.0,True,Ferrari,0 days 02:00:16.964000,,1,9.0,,,False,False,2019,11
0 days 00:45:37.181000,SAI,55,0 days 00:01:59.561000,3.0,1.0,,0 days 00:45:34.793000,0 days 00:00:25.969000,0 days 00:00:52.937000,0 days 00:00:40.655000,0 days 00:44:03.663000,0 days 00:44:56.600000,0 days 00:45:37.255000,141.0,217.0,,131.0,False,WET,3.0,True,McLaren,0 days 00:43:37.620000,,4,10.0,,,False,False,2019,11
0 days 00:47:51.312000,SAI,55,0 days 00:02:14.131000,4.0,2.0,0 days 00:45:58.136000,,0 days 00:00:42.253000,0 days 00:00:52.649000,0 days 00:00:39.229000,0 days 00:46:19.508000,0 days 00:47:12.157000,0 days 00:47:51.386000,142.0,163.0,245.0,227.0,False,INTERMEDIATE,1.0,True,McLaren,0 days 00:45:37.181000,,41,13.0,,,False,False,2019,11
0 days 01:24:46.043000,SAI,55,0 days 00:01:56.592000,27.0,2.0,,0 days 01:24:43.669000,0 days 00:00:21.222000,0 days 00:00:52.728000,0 days 00:00:42.642000,0 days 01:23:10.747000,0 days 01:24:03.475000,0 days 01:24:46.117000,171.0,179.0,,91.0,False,INTERMEDIATE,24.0,True,McLaren,0 days 01:22:49.451000,,26,9.0,,,False,False,2019,11
0 days 01:26:45.235000,SAI,55,0 days 00:01:59.192000,28.0,3.0,0 days 01:25:03.652000,,0 days 00:00:35.183000,0 days 00:00:44.986000,0 days 00:00:39.023000,0 days 01:25:21.300000,0 days 01:26:06.286000,0 days 01:26:45.309000,178.0,192.0,175.0,316.0,False,INTERMEDIATE,1.0,True,McLaren,0 days 01:24:46.043000,,67124,8.0,,,False,False,2019,11
0 days 01:58:47.093000,SAI,55,0 days 00:01:31.802000,46.0,3.0,,0 days 01:58:44.738000,0 days 00:00:19.384000,0 days 00:00:40.506000,0 days 00:00:31.912000,0 days 01:57:34.749000,0 days 01:58:15.255000,0 days 01:58:47.167000,201.0,247.0,,293.0,False,INTERMEDIATE,19.0,True,McLaren,0 days 01:57:15.291000,,1,6.0,,,False,False,2019,11
0 days 02:00:27.506000,SAI,55,0 days 00:01:40.413000,47.0,4.0,0 days 01:59:05.427000,,0 days 00:00:36.495000,0 days 00:00:38.551000,0 days 00:00:25.367000,0 days 01:59:23.662000,0 days 02:00:02.213000,0 days 02:00:27.580000,194.0,251.0,264.0,305.0,False,SOFT,4.0,False,McLaren,0 days 01:58:47.093000,,1,10.0,,,False,False,2019,11
0 days 00:52:58.707000,RUS,63,0 days 00:01:45.319000,7.0,1.0,,0 days 00:52:56.331000,0 days 00:00:22.948000,0 days 00:00:45.618000,0 days 00:00:36.753000,0 days 00:51:36.397000,0 days 00:52:22.015000,0 days 00:52:58.768000,160.0,224.0,,287.0,False,WET,7.0,True,Williams,0 days 00:51:13.388000,,1,17.0,,,False,False,2019,11
0 days 00:54:47.457000,RUS,63,0 days 00:01:48.750000,8.0,2.0,0 days 00:53:17.052000,,0 days 00:00:36.190000,0 days 00:00:42.579000,0 days 00:00:29.981000,0 days 00:53:34.958000,0 days 00:54:17.537000,0 days 00:54:47.518000,186.0,234.0,247.0,288.0,False,INTERMEDIATE,1.0,True,Williams,0 days 00:52:58.707000,,1,18.0,,,False,False,2019,11
0 days 01:20:37.418000,RUS,63,0 days 00:01:40.667000,24.0,2.0,,0 days 01:20:35.056000,0 days 00:00:21.790000,0 days 00:00:43.548000,0 days 00:00:35.329000,0 days 01:19:18.602000,0 days 01:20:02.150000,0 days 01:20:37.479000,162.0,229.0,,292.0,False,INTERMEDIATE,17.0,True,Williams,0 days 01:18:56.751000,,1,17.0,,,False,False,2019,11
0 days 01:22:26.425000,RUS,63,0 days 00:01:49.007000,25.0,3.0,0 days 01:20:54.307000,,0 days 00:00:35.340000,0 days 00:00:42.977000,0 days 00:00:30.690000,0 days 01:21:12.819000,0 days 01:21:55.796000,0 days 01:22:26.486000,171.0,233.0,246.0,295.0,False,INTERMEDIATE,1.0,True,Williams,0 days 01:20:37.418000,,12,17.0,,,False,False,2019,11
0 days 01:50:17.185000,RUS,63,0 days 00:02:01.647000,41.0,3.0,,0 days 01:50:14.805000,0 days 00:00:26.666000,0 days 00:00:55.090000,0 days 00:00:39.891000,0 days 01:48:42.265000,0 days 01:49:37.355000,0 days 01:50:17.246000,153.0,212.0,,208.0,False,INTERMEDIATE,17.0,True,Williams,0 days 01:48:15.538000,,4,14.0,,,False,False,2019,11
0 days 01:52:03.768000,RUS,63,0 days 00:01:46.583000,42.0,4.0,0 days 01:50:34.152000,,0 days 00:00:35.329000,0 days 00:00:42.400000,0 days 00:00:28.854000,0 days 01:50:52.575000,0 days 01:51:34.975000,0 days 01:52:03.829000,173.0,236.0,248.0,291.0,False,INTERMEDIATE,1.0,True,Williams,0 days 01:50:17.185000,,4,13.0,,,False,False,2019,11
0 days 02:00:26.616000,RUS,63,0 days 00:01:36.238000,47.0,4.0,,0 days 02:00:24.251000,0 days 00:00:20.472000,0 days 00:00:42.780000,0 days 00:00:32.986000,0 days 01:59:10.911000,0 days 01:59:53.691000,0 days 02:00:26.677000,172.0,232.0,,294.0,False,INTERMEDIATE,6.0,True,Williams,0 days 01:58:50.378000,,1,9.0,,,False,False,2019,11
0 days 02:02:10.352000,RUS,63,0 days 00:01:43.736000,48.0,5.0,0 days 02:00:45.902000,,0 days 00:00:37.724000,0 days 00:00:39.860000,0 days 00:00:26.152000,0 days 02:01:04.401000,0 days 02:01:44.261000,0 days 02:02:10.413000,193.0,248.0,260.0,296.0,False,SOFT,1.0,True,Williams,0 days 02:00:26.616000,,1,14.0,,,False,False,2019,11
0 days 02:15:11.360000,RUS,63,0 days 00:02:03.258000,57.0,5.0,,0 days 02:15:08.995000,0 days 00:00:25.560000,0 days 00:00:55.292000,0 days 00:00:42.406000,0 days 02:13:33.723000,0 days 02:14:29.015000,0 days 02:15:11.421000,102.0,187.0,,245.0,False,SOFT,10.0,True,Williams,0 days 02:13:08.102000,,4,13.0,,,False,False,2019,11
0 days 02:16:55.158000,RUS,63,0 days 00:01:43.798000,58.0,6.0,0 days 02:15:32.413000,,0 days 00:00:39.009000,0 days 00:00:39.179000,0 days 00:00:25.610000,0 days 02:15:50.430000,0 days 02:16:29.609000,0 days 02:16:55.219000,195.0,248.0,260.0,293.0,False,SOFT,4.0,False,Williams,0 days 02:15:11.360000,,4,13.0,,,False,False,2019,11
0 days 00:45:25.587000,RAI,7,0 days 00:02:03.694000,3.0,1.0,,0 days 00:45:23.197000,0 days 00:00:29.921000,0 days 00:00:52.838000,0 days 00:00:40.935000,0 days 00:43:51.874000,0 days 00:44:44.712000,0 days 00:45:25.647000,166.0,171.0,,240.0,False,WET,3.0,True,Alfa Romeo Racing,0 days 00:43:21.893000,,4,4.0,,,False,False,2019,11
0 days 00:47:50.381000,RAI,7,0 days 00:02:24.794000,4.0,2.0,0 days 00:45:50.450000,,0 days 00:00:47.181000,0 days 00:00:56.491000,0 days 00:00:41.122000,0 days 00:46:12.828000,0 days 00:47:09.319000,0 days 00:47:50.441000,113.0,138.0,240.0,173.0,False,INTERMEDIATE,1.0,True,Alfa Romeo Racing,0 days 00:45:25.587000,,41,11.0,,,False,False,2019,11
0 days 01:22:18.211000,RAI,7,0 days 00:01:37.544000,26.0,2.0,,0 days 01:22:15.905000,0 days 00:00:20.880000,0 days 00:00:41.552000,0 days 00:00:35.112000,0 days 01:21:01.607000,0 days 01:21:43.159000,0 days 01:22:18.271000,173.0,237.0,,300.0,False,INTERMEDIATE,23.0,True,Alfa Romeo Racing,0 days 01:20:40.667000,,12,6.0,,,False,False,2019,11
0 days 01:24:34.963000,RAI,7,0 days 00:02:16.752000,27.0,3.0,0 days 01:22:38.142000,,0 days 00:00:42.368000,0 days 00:00:53.157000,0 days 00:00:41.227000,0 days 01:23:00.639000,0 days 01:23:53.796000,0 days 01:24:35.023000,138.0,180.0,179.0,292.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,0 days 01:22:18.211000,,126,7.0,,,False,False,2019,11
0 days 01:26:42.911000,RAI,7,0 days 00:02:07.948000,28.0,3.0,,0 days 01:26:40.457000,0 days 00:00:28.107000,0 days 00:00:51.257000,0 days 00:00:48.584000,0 days 01:25:03.130000,0 days 01:25:54.387000,0 days 01:26:42.971000,120.0,108.0,,281.0,False,MEDIUM,2.0,True,Alfa Romeo Racing,0 days 01:24:34.963000,,67124,6.0,,,False,False,2019,11
0 days 01:28:50.595000,RAI,7,0 days 00:02:07.684000,29.0,4.0,0 days 01:27:01.635000,,0 days 00:00:40.491000,0 days 00:00:47.708000,0 days 00:00:39.485000,0 days 01:27:23.462000,0 days 01:28:11.170000,0 days 01:28:50.655000,143.0,149.0,219.0,268.0,False,INTERMEDIATE,1.0,True,Alfa Romeo Racing,0 days 01:26:42.911000,,4,7.0,,,False,False,2019,11
0 days 02:00:16.271000,RAI,7,0 days 00:01:31.536000,47.0,4.0,,0 days 02:00:13.901000,0 days 00:00:19.046000,0 days 00:00:40.104000,0 days 00:00:32.386000,0 days 01:59:03.841000,0 days 01:59:43.945000,0 days 02:00:16.331000,184.0,242.0,,301.0,False,INTERMEDIATE,19.0,True,Alfa Romeo Racing,0 days 01:58:44.735000,,1,2.0,,,False,False,2019,11
0 days 02:01:58.397000,RAI,7,0 days 00:01:42.126000,48.0,5.0,0 days 02:00:34.855000,,0 days 00:00:37.694000,0 days 00:00:38.993000,0 days 00:00:25.439000,0 days 02:00:54.025000,0 days 02:01:33.018000,0 days 02:01:58.457000,184.0,249.0,259.0,309.0,False,SOFT,4.0,False,Alfa Romeo Racing,0 days 02:00:16.271000,,1,11.0,,,False,False,2019,11
0 days 00:45:22.520000,BOT,77,0 days 00:02:05.182000,3.0,1.0,,0 days 00:45:20.027000,0 days 00:00:28.260000,0 days 00:00:55.551000,0 days 00:00:41.371000,0 days 00:43:45.659000,0 days 00:44:41.210000,0 days 00:45:22.581000,127.0,157.0,,184.0,False,WET,3.0,True,Mercedes,0 days 00:43:17.338000,,14,2.0,,,False,False,2019,11
0 days 00:47:44.564000,BOT,77,0 days 00:02:22.044000,4.0,2.0,0 days 00:45:42.233000,,0 days 00:00:39.478000,0 days 00:00:59.898000,0 days 00:00:42.668000,0 days 00:46:02.059000,0 days 00:47:01.957000,0 days 00:47:44.625000,153.0,136.0,249.0,158.0,False,INTERMEDIATE,1.0,True,Mercedes,0 days 00:45:22.520000,,41,3.0,,,False,False,2019,11
0 days 01:21:42.716000,BOT,77,0 days 00:01:36.761000,26.0,2.0,,0 days 01:21:40.293000,0 days 00:00:20.429000,0 days 00:00:41.572000,0 days 00:00:34.760000,0 days 01:20:26.445000,0 days 01:21:08.017000,0 days 01:21:42.777000,174.0,238.0,,299.0,False,INTERMEDIATE,23.0,True,Mercedes,0 days 01:20:05.955000,,1,2.0,,,False,False,2019,11
0 days 01:23:44.464000,BOT,77,0 days 00:02:01.748000,27.0,3.0,0 days 01:22:00.830000,,0 days 00:00:39.864000,0 days 00:00:43.267000,0 days 00:00:38.617000,0 days 01:22:22.641000,0 days 01:23:05.908000,0 days 01:23:44.525000,141.0,229.0,209.0,296.0,False,MEDIUM,4.0,False,Mercedes,0 days 01:21:42.716000,,126,3.0,,,False,False,2019,11
0 days 01:29:54.813000,BOT,77,0 days 00:02:16.954000,30.0,3.0,,0 days 01:29:52.352000,0 days 00:00:29.571000,0 days 00:00:58.420000,0 days 00:00:48.963000,0 days 01:28:07.491000,0 days 01:29:05.911000,0 days 01:29:54.874000,120.0,169.0,,279.0,False,MEDIUM,7.0,False,Mercedes,0 days 01:27:37.859000,,4,2.0,,,False,False,2019,11
0 days 01:32:15.370000,BOT,77,0 days 00:02:20.557000,31.0,4.0,0 days 01:30:13.491000,,0 days 00:00:37.007000,0 days 00:00:57.298000,0 days 00:00:46.252000,0 days 01:30:31.881000,0 days 01:31:29.179000,0 days 01:32:15.431000,158.0,181.0,131.0,170.0,False,INTERMEDIATE,1.0,True,Mercedes,0 days 01:29:54.813000,,4,3.0,,,False,False,2019,11
0 days 01:58:43.857000,BOT,77,0 days 00:01:30.493000,46.0,4.0,,0 days 01:58:41.456000,0 days 00:00:18.898000,0 days 00:00:39.489000,0 days 00:00:32.106000,0 days 01:57:32.323000,0 days 01:58:11.812000,0 days 01:58:43.918000,191.0,243.0,,301.0,False,INTERMEDIATE,16.0,True,Mercedes,0 days 01:57:13.364000,,1,3.0,,,False,False,2019,11
0 days 02:00:26.288000,BOT,77,0 days 00:01:42.431000,47.0,5.0,0 days 01:59:02.626000,,0 days 00:00:37.619000,0 days 00:00:38.333000,0 days 00:00:26.479000,0 days 01:59:21.537000,0 days 01:59:59.870000,0 days 02:00:26.349000,188.0,250.0,261.0,304.0,False,SOFT,3.0,False,Mercedes,0 days 01:58:43.857000,,1,8.0,,,False,False,2019,11
0 days 00:45:33.677000,GRO,8,0 days 00:02:01.462000,3.0,1.0,,0 days 00:45:31.291000,0 days 00:00:26.311000,0 days 00:00:53.971000,0 days 00:00:41.180000,0 days 00:43:58.609000,0 days 00:44:52.580000,0 days 00:45:33.760000,148.0,179.0,,160.0,False,WET,3.0,True,Haas F1 Team,0 days 00:43:32.215000,,4,7.0,,,False,False,2019,11
0 days 00:47:52.880000,GRO,8,0 days 00:02:19.203000,4.0,2.0,0 days 00:45:58.529000,,0 days 00:00:48.026000,0 days 00:00:52.861000,0 days 00:00:38.316000,0 days 00:46:21.786000,0 days 00:47:14.647000,0 days 00:47:52.963000,119.0,172.0,247.0,209.0,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 00:45:33.677000,,41,15.0,,,False,False,2019,11
0 days 01:22:47.010000,GRO,8,0 days 00:01:39.333000,26.0,2.0,,0 days 01:22:44.628000,0 days 00:00:21.567000,0 days 00:00:42.446000,0 days 00:00:35.320000,0 days 01:21:29.327000,0 days 01:22:11.773000,0 days 01:22:47.093000,162.0,235.0,,294.0,False,INTERMEDIATE,23.0,True,Haas F1 Team,0 days 01:21:07.677000,,12,11.0,,,False,False,2019,11
0 days 01:25:18.682000,GRO,8,,27.0,3.0,0 days 01:23:06.253000,,0 days 00:00:41.843000,0 days 00:00:54.939000,0 days 00:00:54.887000,0 days 01:23:29.067000,0 days 01:24:23.921000,0 days 01:25:18.921000,113.0,199.0,190.0,202.0,False,SOFT,4.0,False,Haas F1 Team,0 days 01:22:47.010000,,2671,13.0,,,False,False,2019,11
0 days 01:27:29.991000,GRO,8,0 days 00:02:11.309000,28.0,3.0,,0 days 01:27:27.603000,0 days 00:00:26.703000,0 days 00:01:02.085000,0 days 00:00:42.521000,0 days 01:25:45.468000,0 days 01:26:47.553000,0 days 01:27:30.074000,128.0,193.0,,178.0,False,SOFT,5.0,False,Haas F1 Team,0 days 01:25:18.682000,,124,13.0,,,False,False,2019,11
