Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,Year,RoundNumber
2023-05-28 14:22:08,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 2 (SAR) - SPEEDING IN THE PIT LANE,,,,,,59,2023,6
2023-05-28 14:22:20,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 63 (RUS) - UNSAFE REJOIN,,,,,,59,2023,6
2023-05-28 14:23:06,Other,CAR 21 (DEV) TIME 1:43.778 DELETED - TRACK LIMITS AT TURN 10 LAP 58 16:22:23,,,,,,60,2023,6
2023-05-28 14:23:12,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,60,2023,6
2023-05-28 14:23:12,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,60,2023,6
2023-05-28 14:23:13,Other,DRS DISABLED IN ZONE 1,,,,,,60,2023,6
2023-05-28 14:23:50,Other,DRS ENABLED IN ZONE 1,,,,,,60,2023,6
2023-05-28 14:23:50,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,60,2023,6
2023-05-28 14:24:06,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 2,,,,,,60,2023,6
2023-05-28 14:24:17,Other,INCIDENT INVOLVING CAR 27 (HUL) NOTED - SERVING PENALTY INCORRECTLY ,,,,,,60,2023,6
2023-05-28 14:24:21,Other,CAR 23 (ALB) TIME 1:46.101 DELETED - TRACK LIMITS AT TURN 11 LAP 58 16:22:39,,,,,,61,2023,6
2023-05-28 14:25:32,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,61,2023,6
2023-05-28 14:25:42,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,61,2023,6
2023-05-28 14:25:45,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,61,2023,6
2023-05-28 14:25:49,Other,CAR 11 (PER) TIME 1:40.595 DELETED - TRACK LIMITS AT TURN 10 LAP 59 16:24:45,,,,,,61,2023,6
2023-05-28 14:26:12,Other,CAR 4 (NOR) TIME 1:41.789 DELETED - TRACK LIMITS AT TURN 11 LAP 60 16:25:25,,,,,,62,2023,6
2023-05-28 14:28:06,Other,CAR 81 (PIA) TIME 1:41.089 DELETED - TRACK LIMITS AT TURN 10 LAP 61 16:27:07,,,,,,63,2023,6
2023-05-28 14:28:59,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - SERVING PENALTY INCORRECTLY ,,,,,,63,2023,6
2023-05-28 14:29:26,Other,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 27 (HUL) - SERVING PENALTY INCORRECTLY ,,,,,,64,2023,6
2023-05-28 14:30:58,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:30:57,,BLUE,Driver,,2,64,2023,6
2023-05-28 14:31:13,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:31:13,,BLUE,Driver,,2,65,2023,6
2023-05-28 14:31:58,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:31:57,,BLUE,Driver,,22,65,2023,6
2023-05-28 14:32:10,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,65,2023,6
2023-05-28 14:32:13,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,65,2023,6
2023-05-28 14:32:20,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:32:19,,BLUE,Driver,,24,65,2023,6
2023-05-28 14:32:41,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6,,,,,,66,2023,6
2023-05-28 14:32:43,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,66,2023,6
2023-05-28 14:32:55,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:32:54,,BLUE,Driver,,24,66,2023,6
2023-05-28 14:33:05,Other,CAR 11 (PER) TRACK LIMITS TURN 10 LAP 53,,,,,,66,2023,6
2023-05-28 14:33:10,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:33:10,,BLUE,Driver,,24,66,2023,6
2023-05-28 14:33:33,Flag,BLACK AND WHITE FLAG FOR CAR 11 (PER) - TRACK LIMITS,,BLACK AND WHITE,Driver,,11,66,2023,6
2023-05-28 14:34:22,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7,,,,,,67,2023,6
2023-05-28 14:34:52,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:34:52,,BLUE,Driver,,2,67,2023,6
2023-05-28 14:34:58,Other,CAR 21 (DEV) TIME 1:36.475 DELETED - TRACK LIMITS AT TURN 10 LAP 65 16:34:10,,,,,,67,2023,6
2023-05-28 14:35:09,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,67,2023,6
2023-05-28 14:35:19,Other,CAR 10 (GAS) TIME 1:36.252 DELETED - TRACK LIMITS AT TURN 10 LAP 66 16:34:26,,,,,,67,2023,6
2023-05-28 14:35:44,Flag,BLACK AND WHITE FLAG FOR CAR 10 (GAS) - TRACK LIMITS,,BLACK AND WHITE,Driver,,10,68,2023,6
2023-05-28 14:36:14,Flag,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 16:36:13,,BLUE,Driver,,21,68,2023,6
2023-05-28 14:36:47,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:36:47,,BLUE,Driver,,20,68,2023,6
2023-05-28 14:37:41,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:37:41,,BLUE,Driver,,2,69,2023,6
2023-05-28 14:37:41,Flag,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 16:37:41,,BLUE,Driver,,21,69,2023,6
2023-05-28 14:38:02,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,69,2023,6
2023-05-28 14:38:07,Flag,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 16:38:07,,BLUE,Driver,,21,69,2023,6
2023-05-28 14:38:13,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,69,2023,6
2023-05-28 14:38:16,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:38:15,,BLUE,Driver,,2,69,2023,6
2023-05-28 14:38:16,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,69,2023,6
2023-05-28 14:38:30,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,69,2023,6
2023-05-28 14:38:33,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,69,2023,6
2023-05-28 14:39:08,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:39:07,,BLUE,Driver,,22,70,2023,6
2023-05-28 14:39:19,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:39:19,,BLUE,Driver,,22,70,2023,6
2023-05-28 14:39:19,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:39:19,,BLUE,Driver,,20,70,2023,6
2023-05-28 14:39:25,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:39:25,,BLUE,Driver,,22,70,2023,6
2023-05-28 14:40:26,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:40:26,,BLUE,Driver,,20,71,2023,6
2023-05-28 14:41:11,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:41:10,,BLUE,Driver,,20,71,2023,6
2023-05-28 14:41:35,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:41:34,,BLUE,Driver,,20,71,2023,6
2023-05-28 14:41:53,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:41:52,,BLUE,Driver,,20,72,2023,6
2023-05-28 14:42:22,Other,CAR 2 (SAR) TIME 1:33.193 DELETED - TRACK LIMITS AT TURN 10 LAP 69 16:41:42,,,,,,72,2023,6
2023-05-28 14:42:25,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:42:24,,BLUE,Driver,,27,72,2023,6
2023-05-28 14:43:11,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:43:10,,BLUE,Driver,,27,72,2023,6
2023-05-28 14:43:16,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:43:16,,BLUE,Driver,,2,72,2023,6
2023-05-28 14:43:35,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:43:34,,BLUE,Driver,,77,73,2023,6
2023-05-28 14:43:50,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:43:49,,BLUE,Driver,,20,73,2023,6
2023-05-28 14:43:51,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:43:50,,BLUE,Driver,,11,73,2023,6
2023-05-28 14:44:00,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:43:59,,BLUE,Driver,,20,73,2023,6
2023-05-28 14:44:35,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:44:34,,BLUE,Driver,,20,73,2023,6
2023-05-28 14:44:51,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:44:51,,BLUE,Driver,,27,74,2023,6
2023-05-28 14:45:11,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:45:11,,BLUE,Driver,,20,74,2023,6
2023-05-28 14:45:13,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:45:12,,BLUE,Driver,,2,74,2023,6
2023-05-28 14:45:52,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:45:51,,BLUE,Driver,,2,74,2023,6
2023-05-28 14:46:00,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:45:59,,BLUE,Driver,,2,74,2023,6
2023-05-28 14:46:14,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:46:14,,BLUE,Driver,,20,74,2023,6
2023-05-28 14:46:25,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:46:24,,BLUE,Driver,,20,75,2023,6
2023-05-28 14:46:37,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:46:37,,BLUE,Driver,,20,75,2023,6
2023-05-28 14:46:41,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:46:41,,BLUE,Driver,,20,75,2023,6
2023-05-28 14:47:11,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:47:10,,BLUE,Driver,,20,75,2023,6
2023-05-28 14:47:33,Other,CAR 23 (ALB) TIME 1:32.141 DELETED - TRACK LIMITS AT TURN 10 LAP 73 16:46:49,,,,,,75,2023,6
2023-05-28 14:48:13,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:48:12,,BLUE,Driver,,27,76,2023,6
2023-05-28 14:48:38,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:48:38,,BLUE,Driver,,27,76,2023,6
2023-05-28 14:49:33,Other,INCIDENT INVOLVING CAR 23 (ALB) NOTED - MULTIPLE TRACK LIMIT INFRINGEMENTS,,,,,,77,2023,6
2023-05-28 14:50:03,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:50:02,,BLUE,Driver,,11,77,2023,6
2023-05-28 14:50:12,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:50:12,,BLUE,Driver,,27,77,2023,6
2023-05-28 14:50:18,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:50:17,,BLUE,Driver,,11,77,2023,6
2023-05-28 14:50:21,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:50:21,,BLUE,Driver,,27,77,2023,6
2023-05-28 14:50:37,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:50:36,,BLUE,Driver,,22,78,2023,6
2023-05-28 14:51:07,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:51:07,,BLUE,Driver,,22,78,2023,6
2023-05-28 14:51:53,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:51:53,,BLUE,Driver,,2,78,2023,6
2023-05-28 14:51:58,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,78,2023,6
2023-05-28 14:52:01,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:52:01,,BLUE,Driver,,2,78,2023,6
2023-05-28 14:52:38,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) REVIEWED NO FURTHER INVESTIGATION - MULTIPLE TRACK LIMIT INFRINGEMENTS,,,,,,78,2023,6
2023-06-04 12:09:44,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,1,2023,7
2023-06-04 12:10:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2023,7
2023-06-04 12:20:00,Other,PIT EXIT CLOSED,,,,,,1,2023,7
2023-06-04 12:45:14,Other,RISK OF RAIN FOR F1 RACE IS 40%,,,,,,1,2023,7
2023-06-04 12:57:07,Drs,DRS DISABLED,DISABLED,,,,,1,2023,7
2023-06-04 13:03:16,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2023,7
2023-06-04 13:06:10,Drs,DRS ENABLED,ENABLED,,,,,3,2023,7
2023-06-04 13:08:48,Other,TURN 1 INCIDENT INVOLVING CAR 63 (RUS) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,5,2023,7
2023-06-04 13:13:34,Other,CAR 20 (MAG) TIME 1:22.097 DELETED - TRACK LIMITS AT TURN 2 LAP 4 15:07:44,,,,,,8,2023,7
2023-06-04 13:14:29,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 63 (RUS) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,9,2023,7
2023-06-04 13:34:28,Other,CAR 27 (HUL) TIME 1:20.991 DELETED - TRACK LIMITS AT TURN 9 LAP 22 15:33:09,,,,,,24,2023,7
2023-06-04 13:50:19,Other,CAR 14 (ALO) TIME 1:20.634 DELETED - TRACK LIMITS AT TURN 13 LAP 34 15:49:32,,,,,,36,2023,7
2023-06-04 13:54:05,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:54:04,,BLUE,Driver,,4,38,2023,7
2023-06-04 13:54:48,Other,CAR 20 (MAG) TIME 1:21.792 DELETED - TRACK LIMITS AT TURN 9 LAP 37 15:53:42,,,,,,39,2023,7
2023-06-04 13:55:39,Other,CAR 1 (VER) TIME 1:19.322 DELETED - TRACK LIMITS AT TURN 5 LAP 39 15:54:53,,,,,,40,2023,7
2023-06-04 13:55:56,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:55:55,,BLUE,Driver,,77,40,2023,7
2023-06-04 13:57:09,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:57:08,,BLUE,Driver,,20,41,2023,7
2023-06-04 13:57:48,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:57:48,,BLUE,Driver,,10,41,2023,7
2023-06-04 14:00:16,Other,CAR 4 (NOR) TIME 1:20.992 DELETED - TRACK LIMITS AT TURN 9 LAP 41 15:59:09,,,,,,43,2023,7
2023-06-04 14:02:49,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:02:49,,BLUE,Driver,,77,45,2023,7
2023-06-04 14:03:40,Other,CAR 1 (VER) TIME 1:19.104 DELETED - TRACK LIMITS AT TURN 5 LAP 45 16:02:48,,,,,,46,2023,7
2023-06-04 14:08:30,Flag,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:08:29,,BLUE,Driver,,81,49,2023,7
2023-06-04 14:15:13,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:15:13,,BLUE,Driver,,77,54,2023,7
2023-06-04 14:17:08,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 16:17:08,,BLUE,Driver,,4,56,2023,7
2023-06-04 14:17:30,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:17:30,,BLUE,Driver,,2,56,2023,7
2023-06-04 14:17:32,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:17:31,,BLUE,Driver,,27,56,2023,7
2023-06-04 14:18:38,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:18:38,,BLUE,Driver,,77,57,2023,7
2023-06-04 14:20:50,Other,CAR 1 (VER) TIME 1:17.183 DELETED - TRACK LIMITS AT TURN 10 LAP 56 16:17:58,,,,,,58,2023,7
2023-06-04 14:21:01,Flag,BLACK AND WHITE FLAG FOR CAR 1 (VER) - TRACK LIMITS,,BLACK AND WHITE,Driver,,1,59,2023,7
2023-06-04 14:21:15,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:21:15,,BLUE,Driver,,2,59,2023,7
2023-06-04 14:21:27,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:21:26,,BLUE,Driver,,77,59,2023,7
2023-06-04 14:21:47,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 16:21:47,,BLUE,Driver,,4,59,2023,7
2023-06-04 14:21:50,Other,TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 24 (ZHO) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,59,2023,7
2023-06-04 14:22:27,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 24 (ZHO) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,60,2023,7
2023-06-04 14:22:49,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 16:22:48,,BLUE,Driver,,4,60,2023,7
2023-06-04 14:23:23,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:23:22,,BLUE,Driver,,20,60,2023,7
2023-06-04 14:23:23,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:23:23,,BLUE,Driver,,2,60,2023,7
2023-06-04 14:24:48,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:24:48,,BLUE,Driver,,23,62,2023,7
2023-06-04 14:24:57,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,62,2023,7
2023-06-04 14:25:20,Other,CAR 24 (ZHO) TIME 1:20.335 DELETED - TRACK LIMITS AT TURN 2 LAP 56 16:18:06,,,,,,62,2023,7
2023-06-04 14:25:54,Flag,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 16:25:54,,BLUE,Driver,,21,62,2023,7
2023-06-04 14:27:27,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:27:26,,BLUE,Driver,,2,64,2023,7
2023-06-04 14:27:27,Flag,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:27:26,,BLUE,Driver,,81,64,2023,7
2023-06-04 14:29:25,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:29:24,,BLUE,Driver,,20,65,2023,7
2023-06-04 14:29:42,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:29:42,,BLUE,Driver,,77,65,2023,7
2023-06-04 14:30:21,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:30:21,,BLUE,Driver,,20,66,2023,7
2023-06-04 14:31:14,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,66,2023,7
2023-06-18 17:10:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2023,8
2023-06-18 17:20:00,Other,PIT EXIT CLOSED,,,,,,1,2023,8
2023-06-18 17:21:20,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,1,2023,8
2023-06-18 17:22:55,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,1,2023,8
2023-06-18 17:25:40,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,1,2023,8
2023-06-18 17:25:49,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,1,2023,8
2023-06-18 17:45:14,Other,RISK OF RAIN FOR F1 RACE IS 10 %,,,,,,1,2023,8
2023-06-18 17:57:03,Drs,DRS DISABLED,DISABLED,,,,,1,2023,8
2023-06-18 18:03:05,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2023,8
2023-06-18 18:05:47,Drs,DRS ENABLED,ENABLED,,,,,3,2023,8
2023-06-18 18:06:03,Other,CAR 20 (MAG) LAP DELETED - TRACK LIMITS AT TURN 13 LAP 1 14:04:30,,,,,,3,2023,8
2023-06-18 18:10:20,Other,CAR 21 (DEV) TIME 1:19.152 DELETED - TRACK LIMITS AT TURN 13 LAP 4 14:08:31,,,,,,6,2023,8
2023-06-18 18:11:47,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,7,2023,8
2023-06-18 18:12:28,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,8,2023,8
2023-06-18 18:13:02,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,8,2023,8
2023-06-18 18:13:14,Flag,TRACK CLEAR,,CLEAR,Track,,,8,2023,8
2023-06-18 18:13:14,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,8,2023,8
2023-06-18 18:13:18,Drs,DRS ENABLED,ENABLED,,,,,8,2023,8
2023-06-18 18:18:38,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,12,2023,8
2023-06-18 18:18:39,Other,DRS DISABLED IN ZONE 1,,,,,,12,2023,8
2023-06-18 18:18:43,Other,DRS ENABLED IN ZONE 1,,,,,,12,2023,8
2023-06-18 18:18:43,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,12,2023,8
2023-06-18 18:18:44,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,12,2023,8
2023-06-18 18:21:14,Other,PIT LANE INCIDENT INVOLVING CARS 44 (HAM) AND 14 (ALO) NOTED - UNSAFE RELEASE,,,,,,13,2023,8
2023-06-18 18:22:21,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,14,2023,8
2023-06-18 18:25:48,Other,"PIT EXIT INCIDENT INVOLVING CARS 31 (OCO), 77 (BOT) AND 20 (MAG) NOTED - OVERTAKING UNDER SAFETY CAR",,,,,,16,2023,8
2023-06-18 18:26:11,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,16,2023,8
2023-06-18 18:26:21,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,16,2023,8
2023-06-18 18:27:16,Flag,TRACK CLEAR,,CLEAR,Track,,,16,2023,8
2023-06-18 18:28:56,Other,PIT LANE INCIDENT INVOLVING CAR 4 (NOR) NOTED - UNSAFE RELEASE,,,,,,17,2023,8
2023-06-18 18:29:08,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 44 (HAM) AND 14 (ALO) UNDER INVESTIGATION - UNSAFE RELEASE,,,,,,17,2023,8
2023-06-18 18:29:25,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 4 (NOR) UNDER INVESTIGATION - UNSAFE RELEASE,,,,,,18,2023,8
2023-06-18 18:30:32,Drs,DRS ENABLED,ENABLED,,,,,19,2023,8
2023-06-18 18:32:32,Other,CAR 81 (PIA) TIME 1:18.501 DELETED - TRACK LIMITS AT TURN 13 LAP 19 14:31:54,,,,,,20,2023,8
2023-06-18 18:33:55,Other,"FIA STEWARDS: PIT EXIT INCIDENT INVOLVING CARS 31 (OCO), 77 (BOT) AND 20 (MAG) REVIEWED NO FURTHER INVESTIGATION - POSITIONS GIVEN BACK ",,,,,,21,2023,8
2023-06-18 18:36:58,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 44 (HAM) AND 14 (ALO) NO FURTHER ACTION - UNSAFE RELEASE,,,,,,24,2023,8
2023-06-18 18:37:03,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 4 (NOR) NO FURTHER ACTION - UNSAFE RELEASE,,,,,,24,2023,8
2023-06-18 18:37:31,Other,CAR 23 (ALB) TIME 1:18.868 DELETED - TRACK LIMITS AT TURN 13 LAP 22 14:35:49,,,,,,24,2023,8
2023-06-18 18:38:26,Other,TURN 10 INCIDENT INVOLVING CAR 4 (NOR) NOTED - DRIVING UNNECESSARILY SLOWLY,,,,,,25,2023,8
2023-06-18 18:43:39,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,29,2023,8
2023-06-18 18:43:43,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,29,2023,8
2023-06-18 18:49:15,Other,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CAR 4 (NOR) UNDER INVESTIGATION - DRIVING UNNECESSARILY SLOWLY,,,,,,33,2023,8
2023-06-18 18:51:56,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,35,2023,8
2023-06-18 18:52:17,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,36,2023,8
2023-06-18 18:52:31,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,36,2023,8
2023-06-18 18:52:50,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,36,2023,8
2023-06-18 18:52:55,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,36,2023,8
2023-06-18 18:52:57,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:52:57,,BLUE,Driver,,20,36,2023,8
2023-06-18 18:53:50,Other,TURN 2 INCIDENT INVOLVING CARS 21 (DEV) AND 20 (MAG) NOTED - CAUSING A COLLISION,,,,,,37,2023,8
2023-06-18 18:55:18,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 4 (NOR) - UNSPORTSMANLIKE BEHAVIOUR ,,,,,,38,2023,8
2023-06-18 18:58:04,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:58:04,,BLUE,Driver,,20,40,2023,8
2023-06-18 18:58:28,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 21 (DEV) AND 20 (MAG) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,40,2023,8
2023-06-18 19:00:10,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 21 (DEV) AND 20 (MAG) NO FURTHER ACTION - CAUSING A COLLISION,,,,,,42,2023,8
2023-06-18 19:00:40,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:00:39,,BLUE,Driver,,20,42,2023,8
2023-06-18 19:01:07,Flag,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 15:01:07,,BLUE,Driver,,21,42,2023,8
