Year,RoundNumber,EventName,EventDate,Driver,DriverNumber,Team,LapNumber,LapTime,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,TrackStatus,Position,IsAccurate
2018,9,Austrian Grand Prix,2018-07-01,HAR,28,Toro Rosso,43.0,0 days 00:01:09.381000,1.0,,,0 days 00:00:17.411000,0 days 00:00:30.809000,0 days 00:00:21.161000,298.0,226.0,274.0,293.0,False,SUPERSOFT,42.0,True,1.0,12.0,True
2018,9,Austrian Grand Prix,2018-07-01,HAR,28,Toro Rosso,44.0,0 days 00:01:09.323000,1.0,,,0 days 00:00:17.292000,0 days 00:00:30.750000,0 days 00:00:21.281000,302.0,226.0,272.0,297.0,False,SUPERSOFT,43.0,True,1.0,12.0,True
2018,9,Austrian Grand Prix,2018-07-01,HAR,28,Toro Rosso,45.0,0 days 00:01:09.433000,1.0,,,0 days 00:00:17.461000,0 days 00:00:30.608000,0 days 00:00:21.364000,300.0,225.0,271.0,296.0,False,SUPERSOFT,44.0,True,1.0,12.0,True
2018,9,Austrian Grand Prix,2018-07-01,HAR,28,Toro Rosso,46.0,0 days 00:01:11.095000,1.0,,,0 days 00:00:17.452000,0 days 00:00:30.628000,0 days 00:00:23.015000,297.0,231.0,278.0,298.0,False,SUPERSOFT,45.0,True,1.0,11.0,True
2018,9,Austrian Grand Prix,2018-07-01,HAR,28,Toro Rosso,47.0,0 days 00:01:11.548000,1.0,,,0 days 00:00:18.919000,0 days 00:00:31.221000,0 days 00:00:21.408000,298.0,225.0,275.0,311.0,False,SUPERSOFT,46.0,True,1.0,11.0,True
2018,9,Austrian Grand Prix,2018-07-01,HAR,28,Toro Rosso,48.0,0 days 00:01:09.458000,1.0,,,0 days 00:00:17.518000,0 days 00:00:30.729000,0 days 00:00:21.211000,303.0,232.0,275.0,300.0,False,SUPERSOFT,47.0,True,1.0,11.0,True
2018,9,Austrian Grand Prix,2018-07-01,HAR,28,Toro Rosso,49.0,0 days 00:01:09.574000,1.0,,,0 days 00:00:17.404000,0 days 00:00:30.629000,0 days 00:00:21.541000,298.0,226.0,273.0,299.0,False,SUPERSOFT,48.0,True,1.0,11.0,True
2018,9,Austrian Grand Prix,2018-07-01,HAR,28,Toro Rosso,50.0,0 days 00:01:09.683000,1.0,,,0 days 00:00:17.390000,0 days 00:00:30.908000,0 days 00:00:21.385000,299.0,224.0,274.0,296.0,False,SUPERSOFT,49.0,True,1.0,11.0,True
2018,9,Austrian Grand Prix,2018-07-01,HAR,28,Toro Rosso,51.0,0 days 00:01:09.554000,1.0,,,0 days 00:00:17.412000,0 days 00:00:30.754000,0 days 00:00:21.388000,299.0,228.0,276.0,299.0,False,SUPERSOFT,50.0,True,1.0,11.0,True
2018,9,Austrian Grand Prix,2018-07-01,HAR,28,Toro Rosso,52.0,0 days 00:01:09.449000,1.0,,,0 days 00:00:17.343000,0 days 00:00:30.778000,0 days 00:00:21.328000,296.0,229.0,276.0,292.0,False,SUPERSOFT,51.0,True,1.0,11.0,True
2018,9,Austrian Grand Prix,2018-07-01,HAR,28,Toro Rosso,53.0,0 days 00:01:09.775000,1.0,,,0 days 00:00:17.143000,0 days 00:00:31.146000,0 days 00:00:21.486000,313.0,227.0,282.0,307.0,False,SUPERSOFT,52.0,True,12.0,11.0,True
2018,9,Austrian Grand Prix,2018-07-01,HAR,28,Toro Rosso,54.0,0 days 00:01:30.779000,1.0,,,0 days 00:00:17.931000,0 days 00:00:31.432000,0 days 00:00:41.416000,292.0,224.0,189.0,291.0,False,SUPERSOFT,53.0,True,21.0,15.0,True
2018,9,Austrian Grand Prix,2018-07-01,HAR,28,Toro Rosso,55.0,,1.0,,,,,,,,,,,SUPERSOFT,54.0,True,12.0,,False
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,1.0,0 days 00:01:16.306000,,,,,0 days 00:00:32.101000,0 days 00:00:22.717000,315.0,230.0,273.0,307.0,False,,,True,,5.0,False
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,2.0,0 days 00:01:10.661000,1.0,,,0 days 00:00:17.644000,0 days 00:00:31.201000,0 days 00:00:21.816000,293.0,227.0,274.0,304.0,True,SUPERSOFT,4.0,False,21.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,3.0,0 days 00:01:10.348000,1.0,,,0 days 00:00:17.604000,0 days 00:00:30.956000,0 days 00:00:21.788000,291.0,230.0,273.0,299.0,True,SUPERSOFT,5.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,4.0,0 days 00:01:09.946000,1.0,,,0 days 00:00:17.553000,0 days 00:00:30.783000,0 days 00:00:21.610000,289.0,229.0,273.0,288.0,True,SUPERSOFT,6.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,5.0,0 days 00:01:09.758000,1.0,,,0 days 00:00:17.630000,0 days 00:00:30.717000,0 days 00:00:21.411000,290.0,230.0,275.0,288.0,True,SUPERSOFT,7.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,6.0,0 days 00:01:09.594000,1.0,,,0 days 00:00:17.603000,0 days 00:00:30.671000,0 days 00:00:21.320000,289.0,231.0,279.0,289.0,True,SUPERSOFT,8.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,7.0,0 days 00:01:09.896000,1.0,,,0 days 00:00:17.317000,0 days 00:00:30.782000,0 days 00:00:21.797000,306.0,230.0,278.0,314.0,False,SUPERSOFT,9.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,8.0,0 days 00:01:09.683000,1.0,,,0 days 00:00:17.247000,0 days 00:00:30.945000,0 days 00:00:21.491000,305.0,231.0,280.0,303.0,False,SUPERSOFT,10.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,9.0,0 days 00:01:09.628000,1.0,,,0 days 00:00:17.229000,0 days 00:00:30.946000,0 days 00:00:21.453000,309.0,230.0,277.0,316.0,False,SUPERSOFT,11.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,10.0,0 days 00:01:09.719000,1.0,,,0 days 00:00:17.250000,0 days 00:00:30.886000,0 days 00:00:21.583000,308.0,230.0,279.0,300.0,False,SUPERSOFT,12.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,11.0,0 days 00:01:09.387000,1.0,,,0 days 00:00:17.192000,0 days 00:00:30.724000,0 days 00:00:21.471000,306.0,231.0,279.0,301.0,True,SUPERSOFT,13.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,12.0,0 days 00:01:09.365000,1.0,,,0 days 00:00:17.142000,0 days 00:00:30.714000,0 days 00:00:21.509000,306.0,229.0,273.0,303.0,True,SUPERSOFT,14.0,False,12.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,13.0,0 days 00:01:09.882000,1.0,,,0 days 00:00:17.850000,0 days 00:00:30.581000,0 days 00:00:21.451000,295.0,231.0,273.0,299.0,False,SUPERSOFT,15.0,False,21.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,14.0,0 days 00:01:09.135000,1.0,,,0 days 00:00:17.402000,0 days 00:00:30.457000,0 days 00:00:21.276000,293.0,231.0,276.0,291.0,True,SUPERSOFT,16.0,False,12.0,4.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,15.0,0 days 00:01:28.735000,1.0,,0 days 00:24:32.397000,0 days 00:00:17.376000,0 days 00:00:42.172000,0 days 00:00:29.187000,295.0,133.0,,221.0,False,SUPERSOFT,17.0,False,26.0,4.0,False
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,16.0,0 days 00:01:33.130000,2.0,0 days 00:24:54.196000,,0 days 00:00:39.761000,0 days 00:00:32.277000,0 days 00:00:21.092000,185.0,238.0,280.0,290.0,False,SOFT,1.0,True,671.0,4.0,False
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,17.0,0 days 00:01:08.228000,2.0,,,0 days 00:00:17.122000,0 days 00:00:30.139000,0 days 00:00:20.967000,307.0,233.0,281.0,301.0,True,SOFT,2.0,True,1.0,4.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,18.0,0 days 00:01:08.319000,2.0,,,0 days 00:00:17.068000,0 days 00:00:30.158000,0 days 00:00:21.093000,308.0,233.0,281.0,304.0,False,SOFT,3.0,True,1.0,4.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,19.0,0 days 00:01:08.558000,2.0,,,0 days 00:00:17.011000,0 days 00:00:30.401000,0 days 00:00:21.146000,310.0,232.0,279.0,300.0,False,SOFT,4.0,True,1.0,4.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,20.0,0 days 00:01:08.201000,2.0,,,0 days 00:00:17.049000,0 days 00:00:30.106000,0 days 00:00:21.046000,307.0,232.0,274.0,312.0,True,SOFT,5.0,True,1.0,3.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,21.0,0 days 00:01:08.580000,2.0,,,0 days 00:00:17.346000,0 days 00:00:30.220000,0 days 00:00:21.014000,289.0,232.0,273.0,287.0,False,SOFT,6.0,True,1.0,3.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,22.0,0 days 00:01:08.656000,2.0,,,0 days 00:00:17.442000,0 days 00:00:30.235000,0 days 00:00:20.979000,288.0,231.0,273.0,287.0,False,SOFT,7.0,True,1.0,3.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,23.0,0 days 00:01:08.808000,2.0,,,0 days 00:00:17.512000,0 days 00:00:30.383000,0 days 00:00:20.913000,288.0,231.0,276.0,286.0,False,SOFT,8.0,True,1.0,3.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,24.0,0 days 00:01:08.696000,2.0,,,0 days 00:00:17.450000,0 days 00:00:30.328000,0 days 00:00:20.918000,287.0,232.0,274.0,288.0,False,SOFT,9.0,True,1.0,3.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,25.0,0 days 00:01:08.525000,2.0,,,0 days 00:00:17.380000,0 days 00:00:30.164000,0 days 00:00:20.981000,290.0,232.0,274.0,289.0,False,SOFT,10.0,True,1.0,3.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,26.0,0 days 00:01:08.585000,2.0,,,0 days 00:00:17.457000,0 days 00:00:30.233000,0 days 00:00:20.895000,290.0,233.0,275.0,290.0,False,SOFT,11.0,True,1.0,2.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,27.0,0 days 00:01:08.389000,2.0,,,0 days 00:00:17.322000,0 days 00:00:30.241000,0 days 00:00:20.826000,292.0,231.0,275.0,289.0,False,SOFT,12.0,True,1.0,2.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,28.0,0 days 00:01:08.745000,2.0,,,0 days 00:00:17.439000,0 days 00:00:30.341000,0 days 00:00:20.965000,290.0,231.0,273.0,288.0,False,SOFT,13.0,True,1.0,2.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,29.0,0 days 00:01:08.886000,2.0,,,0 days 00:00:17.473000,0 days 00:00:30.439000,0 days 00:00:20.974000,288.0,232.0,274.0,290.0,False,SOFT,14.0,True,1.0,2.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,30.0,0 days 00:01:08.676000,2.0,,,0 days 00:00:17.501000,0 days 00:00:30.270000,0 days 00:00:20.905000,290.0,233.0,275.0,290.0,False,SOFT,15.0,True,1.0,2.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,31.0,0 days 00:01:08.681000,2.0,,,0 days 00:00:17.368000,0 days 00:00:30.254000,0 days 00:00:21.059000,291.0,235.0,275.0,298.0,False,SOFT,16.0,True,1.0,2.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,32.0,0 days 00:01:08.592000,2.0,,,0 days 00:00:17.304000,0 days 00:00:30.289000,0 days 00:00:20.999000,295.0,233.0,277.0,295.0,False,SOFT,17.0,True,1.0,2.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,33.0,0 days 00:01:08.710000,2.0,,,0 days 00:00:17.449000,0 days 00:00:30.302000,0 days 00:00:20.959000,293.0,233.0,272.0,290.0,False,SOFT,18.0,True,1.0,2.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,34.0,0 days 00:01:08.735000,2.0,,,0 days 00:00:17.524000,0 days 00:00:30.279000,0 days 00:00:20.932000,288.0,233.0,274.0,288.0,False,SOFT,19.0,True,1.0,2.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,35.0,0 days 00:01:08.816000,2.0,,,0 days 00:00:17.464000,0 days 00:00:30.366000,0 days 00:00:20.986000,289.0,233.0,273.0,287.0,False,SOFT,20.0,True,1.0,2.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,36.0,0 days 00:01:08.809000,2.0,,,0 days 00:00:17.445000,0 days 00:00:30.430000,0 days 00:00:20.934000,292.0,232.0,275.0,291.0,False,SOFT,21.0,True,1.0,2.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,37.0,0 days 00:01:09.178000,2.0,,,0 days 00:00:17.381000,0 days 00:00:30.494000,0 days 00:00:21.303000,293.0,230.0,275.0,301.0,False,SOFT,22.0,True,1.0,2.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,38.0,0 days 00:01:14.630000,2.0,,0 days 00:51:21.508000,0 days 00:00:17.555000,0 days 00:00:31.625000,0 days 00:00:25.450000,290.0,224.0,,301.0,False,SOFT,23.0,True,1.0,5.0,False
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,39.0,0 days 00:01:26.081000,3.0,0 days 00:51:42.776000,,0 days 00:00:34.272000,0 days 00:00:30.775000,0 days 00:00:21.034000,293.0,233.0,274.0,288.0,False,SUPERSOFT,6.0,False,1.0,5.0,False
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,40.0,0 days 00:01:08.855000,3.0,,,0 days 00:00:17.349000,0 days 00:00:30.512000,0 days 00:00:20.994000,287.0,233.0,274.0,287.0,False,SUPERSOFT,7.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,41.0,0 days 00:01:08.628000,3.0,,,0 days 00:00:17.408000,0 days 00:00:30.222000,0 days 00:00:20.998000,288.0,233.0,274.0,285.0,False,SUPERSOFT,8.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,42.0,0 days 00:01:08.484000,3.0,,,0 days 00:00:17.420000,0 days 00:00:30.297000,0 days 00:00:20.767000,292.0,233.0,275.0,283.0,False,SUPERSOFT,9.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,43.0,0 days 00:01:08.435000,3.0,,,0 days 00:00:17.505000,0 days 00:00:30.159000,0 days 00:00:20.771000,289.0,234.0,276.0,281.0,False,SUPERSOFT,10.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,44.0,0 days 00:01:08.147000,3.0,,,0 days 00:00:17.259000,0 days 00:00:30.258000,0 days 00:00:20.630000,292.0,233.0,276.0,284.0,True,SUPERSOFT,11.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,45.0,0 days 00:01:08.027000,3.0,,,0 days 00:00:17.317000,0 days 00:00:30.060000,0 days 00:00:20.650000,291.0,235.0,275.0,286.0,True,SUPERSOFT,12.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,46.0,0 days 00:01:07.591000,3.0,,,0 days 00:00:17.244000,0 days 00:00:29.835000,0 days 00:00:20.512000,295.0,234.0,276.0,288.0,True,SUPERSOFT,13.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,47.0,0 days 00:01:08.689000,3.0,,,0 days 00:00:17.283000,0 days 00:00:30.386000,0 days 00:00:21.020000,295.0,232.0,276.0,288.0,False,SUPERSOFT,14.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,48.0,0 days 00:01:08.490000,3.0,,,0 days 00:00:17.263000,0 days 00:00:30.164000,0 days 00:00:21.063000,294.0,236.0,283.0,288.0,False,SUPERSOFT,15.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,49.0,0 days 00:01:07.835000,3.0,,,0 days 00:00:17.100000,0 days 00:00:29.959000,0 days 00:00:20.776000,305.0,233.0,275.0,285.0,False,SUPERSOFT,16.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,50.0,0 days 00:01:08.806000,3.0,,,0 days 00:00:17.242000,0 days 00:00:30.407000,0 days 00:00:21.157000,291.0,233.0,279.0,287.0,False,SUPERSOFT,17.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,51.0,0 days 00:01:08.719000,3.0,,,0 days 00:00:17.512000,0 days 00:00:30.189000,0 days 00:00:21.018000,287.0,232.0,274.0,283.0,False,SUPERSOFT,18.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,52.0,0 days 00:01:08.358000,3.0,,,0 days 00:00:17.399000,0 days 00:00:30.224000,0 days 00:00:20.735000,288.0,231.0,276.0,281.0,False,SUPERSOFT,19.0,False,1.0,5.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,53.0,0 days 00:01:07.943000,3.0,,,0 days 00:00:17.143000,0 days 00:00:30.128000,0 days 00:00:20.672000,287.0,232.0,277.0,276.0,False,SUPERSOFT,20.0,False,1.0,4.0,True
2018,9,Austrian Grand Prix,2018-07-01,RIC,3,Red Bull Racing,54.0,,3.0,,,,,,,,,,,SUPERSOFT,21.0,False,12.0,,False
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,1.0,0 days 00:01:18.318000,,,,,0 days 00:00:32.919000,0 days 00:00:23.016000,306.0,229.0,276.0,293.0,False,,,True,,10.0,False
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,2.0,0 days 00:01:12.462000,1.0,,,0 days 00:00:17.694000,0 days 00:00:32.353000,0 days 00:00:22.415000,312.0,228.0,276.0,308.0,True,SUPERSOFT,1.0,True,21.0,10.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,3.0,0 days 00:01:11.440000,1.0,,,0 days 00:00:17.466000,0 days 00:00:31.529000,0 days 00:00:22.445000,314.0,229.0,282.0,311.0,True,SUPERSOFT,2.0,True,1.0,10.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,4.0,0 days 00:01:10.958000,1.0,,,0 days 00:00:17.101000,0 days 00:00:31.592000,0 days 00:00:22.265000,317.0,229.0,281.0,311.0,True,SUPERSOFT,3.0,True,1.0,10.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,5.0,0 days 00:01:10.723000,1.0,,,0 days 00:00:17.232000,0 days 00:00:31.395000,0 days 00:00:22.096000,318.0,230.0,282.0,315.0,True,SUPERSOFT,4.0,True,1.0,10.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,6.0,0 days 00:01:10.885000,1.0,,,0 days 00:00:17.215000,0 days 00:00:31.510000,0 days 00:00:22.160000,318.0,233.0,281.0,315.0,False,SUPERSOFT,5.0,True,1.0,10.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,7.0,0 days 00:01:10.376000,1.0,,,0 days 00:00:17.116000,0 days 00:00:31.285000,0 days 00:00:21.975000,319.0,231.0,282.0,315.0,True,SUPERSOFT,6.0,True,1.0,10.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,8.0,0 days 00:01:10.593000,1.0,,,0 days 00:00:17.254000,0 days 00:00:31.451000,0 days 00:00:21.888000,316.0,227.0,282.0,312.0,False,SUPERSOFT,7.0,True,1.0,10.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,9.0,0 days 00:01:10.795000,1.0,,,0 days 00:00:17.266000,0 days 00:00:31.455000,0 days 00:00:22.074000,316.0,227.0,274.0,314.0,False,SUPERSOFT,8.0,True,1.0,10.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,10.0,0 days 00:01:10.545000,1.0,,,0 days 00:00:17.532000,0 days 00:00:31.218000,0 days 00:00:21.795000,305.0,230.0,276.0,299.0,False,SUPERSOFT,9.0,True,1.0,10.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,11.0,0 days 00:01:10.977000,1.0,,,0 days 00:00:17.509000,0 days 00:00:31.068000,0 days 00:00:22.400000,303.0,232.0,277.0,300.0,False,SUPERSOFT,10.0,True,1.0,9.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,12.0,0 days 00:01:10.420000,1.0,,,0 days 00:00:17.504000,0 days 00:00:31.152000,0 days 00:00:21.764000,300.0,229.0,275.0,295.0,False,SUPERSOFT,11.0,True,12.0,9.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,13.0,0 days 00:01:10.424000,1.0,,,0 days 00:00:17.563000,0 days 00:00:31.102000,0 days 00:00:21.759000,301.0,230.0,275.0,297.0,False,SUPERSOFT,12.0,True,1.0,9.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,14.0,0 days 00:01:10.416000,1.0,,,0 days 00:00:17.412000,0 days 00:00:31.121000,0 days 00:00:21.883000,303.0,233.0,277.0,301.0,False,SUPERSOFT,13.0,True,12.0,8.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,15.0,0 days 00:01:35.360000,1.0,,0 days 00:24:54.929000,0 days 00:00:26.393000,0 days 00:00:39.987000,0 days 00:00:28.980000,192.0,197.0,,206.0,False,SUPERSOFT,14.0,True,26.0,8.0,False
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,16.0,0 days 00:01:28.772000,2.0,0 days 00:25:17.464000,,0 days 00:00:36.792000,0 days 00:00:30.692000,0 days 00:00:21.288000,292.0,236.0,276.0,302.0,False,SOFT,1.0,True,671.0,9.0,False
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,17.0,0 days 00:01:09.405000,2.0,,,0 days 00:00:17.359000,0 days 00:00:30.540000,0 days 00:00:21.506000,304.0,235.0,273.0,299.0,True,SOFT,2.0,True,1.0,9.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,18.0,0 days 00:01:09.803000,2.0,,,0 days 00:00:17.515000,0 days 00:00:30.796000,0 days 00:00:21.492000,299.0,227.0,275.0,294.0,False,SOFT,3.0,True,1.0,9.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,19.0,0 days 00:01:09.902000,2.0,,,0 days 00:00:17.538000,0 days 00:00:30.807000,0 days 00:00:21.557000,300.0,229.0,274.0,293.0,False,SOFT,4.0,True,1.0,9.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,20.0,0 days 00:01:09.696000,2.0,,,0 days 00:00:17.479000,0 days 00:00:30.758000,0 days 00:00:21.459000,299.0,232.0,275.0,293.0,False,SOFT,5.0,True,1.0,9.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,21.0,0 days 00:01:09.762000,2.0,,,0 days 00:00:17.450000,0 days 00:00:30.741000,0 days 00:00:21.571000,300.0,234.0,274.0,297.0,False,SOFT,6.0,True,1.0,9.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,22.0,0 days 00:01:09.643000,2.0,,,0 days 00:00:17.502000,0 days 00:00:30.745000,0 days 00:00:21.396000,300.0,231.0,275.0,293.0,False,SOFT,7.0,True,1.0,9.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,23.0,0 days 00:01:09.844000,2.0,,,0 days 00:00:17.446000,0 days 00:00:30.881000,0 days 00:00:21.517000,298.0,233.0,276.0,296.0,False,SOFT,8.0,True,1.0,9.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,24.0,0 days 00:01:09.889000,2.0,,,0 days 00:00:17.459000,0 days 00:00:30.995000,0 days 00:00:21.435000,300.0,231.0,275.0,299.0,False,SOFT,9.0,True,1.0,9.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,25.0,0 days 00:01:09.637000,2.0,,,0 days 00:00:17.475000,0 days 00:00:30.703000,0 days 00:00:21.459000,298.0,234.0,275.0,293.0,False,SOFT,10.0,True,1.0,9.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,26.0,0 days 00:01:09.700000,2.0,,,0 days 00:00:17.455000,0 days 00:00:30.650000,0 days 00:00:21.595000,302.0,235.0,274.0,298.0,False,SOFT,11.0,True,1.0,9.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,27.0,0 days 00:01:09.807000,2.0,,,0 days 00:00:17.433000,0 days 00:00:30.856000,0 days 00:00:21.518000,298.0,231.0,275.0,293.0,False,SOFT,12.0,True,1.0,9.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,28.0,0 days 00:01:09.897000,2.0,,,0 days 00:00:17.469000,0 days 00:00:30.823000,0 days 00:00:21.605000,298.0,233.0,273.0,294.0,False,SOFT,13.0,True,1.0,8.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,29.0,0 days 00:01:10.051000,2.0,,,0 days 00:00:17.531000,0 days 00:00:31.006000,0 days 00:00:21.514000,297.0,234.0,274.0,293.0,False,SOFT,14.0,True,1.0,7.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,30.0,0 days 00:01:10.154000,2.0,,,0 days 00:00:17.544000,0 days 00:00:31.031000,0 days 00:00:21.579000,296.0,230.0,274.0,293.0,False,SOFT,15.0,True,1.0,7.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,31.0,0 days 00:01:09.965000,2.0,,,0 days 00:00:17.409000,0 days 00:00:31.008000,0 days 00:00:21.548000,301.0,232.0,274.0,294.0,False,SOFT,16.0,True,1.0,7.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,32.0,0 days 00:01:10.073000,2.0,,,0 days 00:00:17.485000,0 days 00:00:30.954000,0 days 00:00:21.634000,298.0,231.0,273.0,292.0,False,SOFT,17.0,True,1.0,7.0,True
2018,9,Austrian Grand Prix,2018-07-01,OCO,31,Force India,33.0,0 days 00:01:10.042000,2.0,,,0 days 00:00:17.465000,0 days 00:00:31.054000,0 days 00:00:21.523000,298.0,231.0,272.0,295.0,False,SOFT,18.0,True,1.0,7.0,True
