Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,IsAccurate,Season,Round,EventName
0 days 03:55:16.362000,LAT,6,0 days 00:01:19.024000,59.0,4.0,,,0 days 00:00:20.672000,0 days 00:00:37.329000,0 days 00:00:21.023000,193.0,188.0,261.0,282.0,False,MEDIUM,,False,Williams,12,15.0,,,True,2022,7,Monaco Grand Prix
0 days 03:56:37.229000,LAT,6,0 days 00:01:20.867000,60.0,4.0,,,0 days 00:00:20.627000,0 days 00:00:37.904000,0 days 00:00:22.336000,196.0,184.0,171.0,280.0,False,MEDIUM,,False,Williams,1,15.0,,,True,2022,7,Monaco Grand Prix
0 days 03:58:01.671000,LAT,6,0 days 00:01:24.442000,61.0,4.0,,,0 days 00:00:24.939000,0 days 00:00:38.130000,0 days 00:00:21.373000,175.0,182.0,262.0,286.0,False,MEDIUM,,False,Williams,1,15.0,,,True,2022,7,Monaco Grand Prix
0 days 03:59:21.300000,LAT,6,0 days 00:01:19.629000,62.0,4.0,,,0 days 00:00:20.848000,0 days 00:00:37.529000,0 days 00:00:21.252000,191.0,187.0,262.0,285.0,False,MEDIUM,,False,Williams,1,15.0,,,True,2022,7,Monaco Grand Prix
0 days 04:00:40.779000,LAT,6,0 days 00:01:19.479000,63.0,4.0,,,0 days 00:00:20.792000,0 days 00:00:37.364000,0 days 00:00:21.323000,193.0,183.0,263.0,285.0,False,MEDIUM,,False,Williams,1,15.0,,,True,2022,7,Monaco Grand Prix
0 days 02:06:41.527000,RUS,63,0 days 00:02:41.065000,1.0,1.0,0 days 02:04:29.643000,,,0 days 00:01:03.146000,0 days 00:00:31.942000,115.0,120.0,147.0,154.0,False,WET,1.0,False,Mercedes,12,6.0,,,False,2022,7,Monaco Grand Prix
0 days 02:09:01.950000,RUS,63,0 days 00:02:20.423000,2.0,1.0,,,0 days 00:00:34.793000,0 days 00:01:03.787000,0 days 00:00:41.843000,80.0,115.0,211.0,173.0,True,WET,2.0,False,Mercedes,14,6.0,,,False,2022,7,Monaco Grand Prix
0 days 02:10:48.470000,RUS,63,0 days 00:01:46.520000,3.0,1.0,,,0 days 00:00:29.011000,0 days 00:00:49.352000,0 days 00:00:28.157000,130.0,135.0,226.0,237.0,True,WET,3.0,False,Mercedes,1,6.0,,,True,2022,7,Monaco Grand Prix
0 days 02:12:30.990000,RUS,63,0 days 00:01:42.520000,4.0,1.0,,,0 days 00:00:27.505000,0 days 00:00:47.747000,0 days 00:00:27.268000,132.0,141.0,236.0,247.0,True,WET,4.0,False,Mercedes,1,6.0,,,True,2022,7,Monaco Grand Prix
0 days 02:14:11.630000,RUS,63,0 days 00:01:40.640000,5.0,1.0,,,0 days 00:00:26.722000,0 days 00:00:47.089000,0 days 00:00:26.829000,135.0,140.0,242.0,251.0,True,WET,5.0,False,Mercedes,1,6.0,,,True,2022,7,Monaco Grand Prix
0 days 02:15:51.200000,RUS,63,0 days 00:01:39.570000,6.0,1.0,,,0 days 00:00:26.205000,0 days 00:00:46.865000,0 days 00:00:26.500000,141.0,142.0,243.0,256.0,True,WET,6.0,False,Mercedes,12,6.0,,,True,2022,7,Monaco Grand Prix
0 days 02:17:30.294000,RUS,63,0 days 00:01:39.094000,7.0,1.0,,,0 days 00:00:26.130000,0 days 00:00:46.424000,0 days 00:00:26.540000,140.0,132.0,243.0,256.0,True,WET,7.0,False,Mercedes,1,6.0,,,True,2022,7,Monaco Grand Prix
0 days 02:19:09.238000,RUS,63,0 days 00:01:38.944000,8.0,1.0,,,0 days 00:00:26.063000,0 days 00:00:46.454000,0 days 00:00:26.427000,145.0,140.0,244.0,260.0,True,WET,8.0,False,Mercedes,1,6.0,,,True,2022,7,Monaco Grand Prix
0 days 02:20:47.365000,RUS,63,0 days 00:01:38.127000,9.0,1.0,,,0 days 00:00:25.677000,0 days 00:00:46.113000,0 days 00:00:26.337000,147.0,138.0,243.0,253.0,True,WET,9.0,False,Mercedes,1,6.0,,,True,2022,7,Monaco Grand Prix
0 days 02:22:25.217000,RUS,63,0 days 00:01:37.852000,10.0,1.0,,,0 days 00:00:25.823000,0 days 00:00:45.652000,0 days 00:00:26.377000,147.0,133.0,244.0,262.0,True,WET,10.0,False,Mercedes,12,6.0,,,True,2022,7,Monaco Grand Prix
0 days 02:24:01.748000,RUS,63,0 days 00:01:36.531000,11.0,1.0,,,0 days 00:00:25.447000,0 days 00:00:44.914000,0 days 00:00:26.170000,148.0,134.0,242.0,259.0,True,WET,11.0,False,Mercedes,12,6.0,,,True,2022,7,Monaco Grand Prix
0 days 02:25:38.204000,RUS,63,0 days 00:01:36.456000,12.0,1.0,,,0 days 00:00:25.639000,0 days 00:00:44.355000,0 days 00:00:26.462000,144.0,135.0,243.0,261.0,True,WET,12.0,False,Mercedes,1,6.0,,,True,2022,7,Monaco Grand Prix
0 days 02:27:14,RUS,63,0 days 00:01:35.796000,13.0,1.0,,,0 days 00:00:25.736000,0 days 00:00:43.892000,0 days 00:00:26.168000,143.0,142.0,243.0,238.0,True,WET,13.0,False,Mercedes,1,6.0,,,True,2022,7,Monaco Grand Prix
0 days 02:28:48.818000,RUS,63,0 days 00:01:34.818000,14.0,1.0,,,0 days 00:00:25.321000,0 days 00:00:43.377000,0 days 00:00:26.120000,150.0,143.0,243.0,262.0,True,WET,14.0,False,Mercedes,1,6.0,,,True,2022,7,Monaco Grand Prix
0 days 02:30:22.615000,RUS,63,0 days 00:01:33.797000,15.0,1.0,,,0 days 00:00:24.693000,0 days 00:00:42.992000,0 days 00:00:26.112000,156.0,147.0,243.0,265.0,True,WET,15.0,False,Mercedes,1,6.0,,,True,2022,7,Monaco Grand Prix
0 days 02:31:56.278000,RUS,63,0 days 00:01:33.663000,16.0,1.0,,,0 days 00:00:24.945000,0 days 00:00:42.750000,0 days 00:00:25.968000,152.0,147.0,244.0,266.0,True,WET,16.0,False,Mercedes,1,6.0,,,True,2022,7,Monaco Grand Prix
0 days 02:33:29.849000,RUS,63,0 days 00:01:33.571000,17.0,1.0,,,0 days 00:00:25.466000,0 days 00:00:42.344000,0 days 00:00:25.761000,148.0,151.0,244.0,268.0,True,WET,17.0,False,Mercedes,12,5.0,,,True,2022,7,Monaco Grand Prix
0 days 02:35:02.818000,RUS,63,0 days 00:01:32.969000,18.0,1.0,,,0 days 00:00:24.307000,0 days 00:00:42.632000,0 days 00:00:26.030000,160.0,152.0,243.0,226.0,True,WET,18.0,False,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 02:36:35.059000,RUS,63,0 days 00:01:32.241000,19.0,1.0,,,0 days 00:00:24.776000,0 days 00:00:42.059000,0 days 00:00:25.406000,154.0,155.0,245.0,267.0,True,WET,19.0,False,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 02:38:06.570000,RUS,63,0 days 00:01:31.511000,20.0,1.0,,,0 days 00:00:24.309000,0 days 00:00:42.089000,0 days 00:00:25.113000,157.0,155.0,245.0,268.0,True,WET,20.0,False,Mercedes,12,5.0,,,True,2022,7,Monaco Grand Prix
0 days 02:39:54.584000,RUS,63,0 days 00:01:48.014000,21.0,1.0,,0 days 02:39:30.008000,0 days 00:00:24.034000,0 days 00:00:42.014000,0 days 00:00:41.966000,157.0,159.0,,269.0,False,WET,21.0,False,Mercedes,1,6.0,,,False,2022,7,Monaco Grand Prix
0 days 02:41:26.504000,RUS,63,0 days 00:01:31.920000,22.0,2.0,0 days 02:39:55.311000,,0 days 00:00:27.379000,0 days 00:00:40.312000,0 days 00:00:24.229000,158.0,159.0,252.0,267.0,False,HARD,,True,Mercedes,1,6.0,,,False,2022,7,Monaco Grand Prix
0 days 02:42:50.137000,RUS,63,0 days 00:01:23.633000,23.0,2.0,,,0 days 00:00:22.922000,0 days 00:00:38.192000,0 days 00:00:22.519000,170.0,174.0,252.0,274.0,True,HARD,,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 02:44:14.066000,RUS,63,0 days 00:01:23.929000,24.0,2.0,,,0 days 00:00:22.211000,0 days 00:00:38.320000,0 days 00:00:23.398000,170.0,167.0,252.0,278.0,False,HARD,,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 02:45:35.103000,RUS,63,0 days 00:01:21.037000,25.0,2.0,,,0 days 00:00:21.537000,0 days 00:00:37.444000,0 days 00:00:22.056000,177.0,174.0,253.0,275.0,True,HARD,,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 02:47:01.631000,RUS,63,0 days 00:01:26.528000,26.0,2.0,,,0 days 00:00:21.402000,0 days 00:00:37.021000,0 days 00:00:28.105000,175.0,181.0,176.0,278.0,False,HARD,,True,Mercedes,126,5.0,,,False,2022,7,Monaco Grand Prix
0 days 02:48:59.967000,RUS,63,0 days 00:01:58.336000,27.0,2.0,,,0 days 00:00:32.329000,0 days 00:00:54.691000,0 days 00:00:31.316000,140.0,124.0,110.0,108.0,False,HARD,,True,Mercedes,64,5.0,,,False,2022,7,Monaco Grand Prix
0 days 02:51:02.743000,RUS,63,0 days 00:02:02.776000,28.0,2.0,,,0 days 00:00:31.893000,0 days 00:00:52.838000,0 days 00:00:38.045000,111.0,115.0,165.0,179.0,False,HARD,,True,Mercedes,4,5.0,,,False,2022,7,Monaco Grand Prix
0 days 02:53:01.293000,RUS,63,0 days 00:01:58.550000,29.0,2.0,,,0 days 00:00:29.530000,0 days 00:00:53.759000,0 days 00:00:35.261000,117.0,127.0,173.0,174.0,False,HARD,,True,Mercedes,4,5.0,,,False,2022,7,Monaco Grand Prix
0 days 03:14:32.060000,RUS,63,,30.0,2.0,,0 days 02:54:55.256000,0 days 00:00:32.126000,0 days 00:00:51.943000,,130.0,88.0,,185.0,False,HARD,,True,Mercedes,451,5.0,,,False,2022,7,Monaco Grand Prix
0 days 03:16:58.998000,RUS,63,0 days 00:02:26.938000,31.0,3.0,0 days 03:14:32.777000,,0 days 00:00:41.401000,0 days 00:01:09.767000,0 days 00:00:35.770000,97.0,120.0,177.0,77.0,False,MEDIUM,1.0,True,Mercedes,1,5.0,,,False,2022,7,Monaco Grand Prix
0 days 03:18:58.411000,RUS,63,0 days 00:01:59.413000,32.0,3.0,,,0 days 00:00:34.404000,0 days 00:00:54.979000,0 days 00:00:30.030000,93.0,138.0,251.0,150.0,False,MEDIUM,2.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:20:22.713000,RUS,63,0 days 00:01:24.302000,33.0,3.0,,,0 days 00:00:23.158000,0 days 00:00:38.906000,0 days 00:00:22.238000,153.0,177.0,254.0,267.0,False,MEDIUM,3.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:21:44.237000,RUS,63,0 days 00:01:21.524000,34.0,3.0,,,0 days 00:00:21.638000,0 days 00:00:37.794000,0 days 00:00:22.092000,173.0,176.0,254.0,276.0,False,MEDIUM,4.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:23:03.616000,RUS,63,0 days 00:01:19.379000,35.0,3.0,,,0 days 00:00:21.332000,0 days 00:00:36.835000,0 days 00:00:21.212000,180.0,186.0,255.0,274.0,True,MEDIUM,5.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:24:22.948000,RUS,63,0 days 00:01:19.332000,36.0,3.0,,,0 days 00:00:21.214000,0 days 00:00:36.767000,0 days 00:00:21.351000,178.0,184.0,255.0,277.0,True,MEDIUM,6.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:25:41.755000,RUS,63,0 days 00:01:18.807000,37.0,3.0,,,0 days 00:00:21.030000,0 days 00:00:36.619000,0 days 00:00:21.158000,185.0,187.0,256.0,277.0,True,MEDIUM,7.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:26:59.749000,RUS,63,0 days 00:01:17.994000,38.0,3.0,,,0 days 00:00:20.932000,0 days 00:00:36.244000,0 days 00:00:20.818000,189.0,190.0,256.0,277.0,True,MEDIUM,8.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:28:17.072000,RUS,63,0 days 00:01:17.323000,39.0,3.0,,,0 days 00:00:20.744000,0 days 00:00:35.937000,0 days 00:00:20.642000,192.0,190.0,256.0,278.0,True,MEDIUM,9.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:29:34.102000,RUS,63,0 days 00:01:17.030000,40.0,3.0,,,0 days 00:00:20.609000,0 days 00:00:35.838000,0 days 00:00:20.583000,198.0,191.0,257.0,277.0,True,MEDIUM,10.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:30:50.966000,RUS,63,0 days 00:01:16.864000,41.0,3.0,,,0 days 00:00:20.489000,0 days 00:00:35.862000,0 days 00:00:20.513000,195.0,193.0,256.0,276.0,True,MEDIUM,11.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:32:07.796000,RUS,63,0 days 00:01:16.830000,42.0,3.0,,,0 days 00:00:20.449000,0 days 00:00:35.837000,0 days 00:00:20.544000,199.0,193.0,258.0,278.0,True,MEDIUM,12.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:33:24.843000,RUS,63,0 days 00:01:17.047000,43.0,3.0,,,0 days 00:00:20.420000,0 days 00:00:36,0 days 00:00:20.627000,198.0,192.0,258.0,278.0,False,MEDIUM,13.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:34:41.868000,RUS,63,0 days 00:01:17.025000,44.0,3.0,,,0 days 00:00:20.553000,0 days 00:00:35.955000,0 days 00:00:20.517000,197.0,193.0,257.0,277.0,False,MEDIUM,14.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:35:58.908000,RUS,63,0 days 00:01:17.040000,45.0,3.0,,,0 days 00:00:20.450000,0 days 00:00:36.098000,0 days 00:00:20.492000,187.0,193.0,257.0,277.0,False,MEDIUM,15.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:37:15.932000,RUS,63,0 days 00:01:17.024000,46.0,3.0,,,0 days 00:00:20.485000,0 days 00:00:36.005000,0 days 00:00:20.534000,194.0,194.0,257.0,278.0,False,MEDIUM,16.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:38:32.928000,RUS,63,0 days 00:01:16.996000,47.0,3.0,,,0 days 00:00:20.424000,0 days 00:00:36.012000,0 days 00:00:20.560000,198.0,193.0,257.0,279.0,False,MEDIUM,17.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:39:50.370000,RUS,63,0 days 00:01:17.442000,48.0,3.0,,,0 days 00:00:20.478000,0 days 00:00:36.228000,0 days 00:00:20.736000,196.0,192.0,256.0,278.0,False,MEDIUM,18.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:41:07.642000,RUS,63,0 days 00:01:17.272000,49.0,3.0,,,0 days 00:00:20.532000,0 days 00:00:36.155000,0 days 00:00:20.585000,195.0,194.0,256.0,277.0,False,MEDIUM,19.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:42:25.332000,RUS,63,0 days 00:01:17.690000,50.0,3.0,,,0 days 00:00:20.607000,0 days 00:00:36.202000,0 days 00:00:20.881000,197.0,193.0,256.0,278.0,False,MEDIUM,20.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:43:42.742000,RUS,63,0 days 00:01:17.410000,51.0,3.0,,,0 days 00:00:20.597000,0 days 00:00:36.242000,0 days 00:00:20.571000,198.0,192.0,257.0,277.0,False,MEDIUM,21.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:45:00.662000,RUS,63,0 days 00:01:17.920000,52.0,3.0,,,0 days 00:00:20.646000,0 days 00:00:36.540000,0 days 00:00:20.734000,198.0,192.0,256.0,278.0,False,MEDIUM,22.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:46:18.239000,RUS,63,0 days 00:01:17.577000,53.0,3.0,,,0 days 00:00:20.592000,0 days 00:00:36.361000,0 days 00:00:20.624000,195.0,195.0,257.0,279.0,False,MEDIUM,23.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:47:36.498000,RUS,63,0 days 00:01:18.259000,54.0,3.0,,,0 days 00:00:20.647000,0 days 00:00:36.763000,0 days 00:00:20.849000,188.0,191.0,257.0,276.0,False,MEDIUM,24.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:48:54.636000,RUS,63,0 days 00:01:18.138000,55.0,3.0,,,0 days 00:00:20.712000,0 days 00:00:36.677000,0 days 00:00:20.749000,194.0,193.0,257.0,278.0,False,MEDIUM,25.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:50:12.724000,RUS,63,0 days 00:01:18.088000,56.0,3.0,,,0 days 00:00:20.738000,0 days 00:00:36.600000,0 days 00:00:20.750000,198.0,194.0,256.0,279.0,False,MEDIUM,26.0,True,Mercedes,12,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:51:31.838000,RUS,63,0 days 00:01:19.114000,57.0,3.0,,,0 days 00:00:20.931000,0 days 00:00:36.953000,0 days 00:00:21.230000,191.0,191.0,256.0,279.0,False,MEDIUM,27.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:52:50.759000,RUS,63,0 days 00:01:18.921000,58.0,3.0,,,0 days 00:00:20.936000,0 days 00:00:36.961000,0 days 00:00:21.024000,189.0,192.0,256.0,279.0,False,MEDIUM,28.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:54:09.609000,RUS,63,0 days 00:01:18.850000,59.0,3.0,,,0 days 00:00:20.828000,0 days 00:00:37.024000,0 days 00:00:20.998000,193.0,192.0,257.0,278.0,False,MEDIUM,29.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:55:28.675000,RUS,63,0 days 00:01:19.066000,60.0,3.0,,,0 days 00:00:20.868000,0 days 00:00:37.112000,0 days 00:00:21.086000,195.0,192.0,257.0,278.0,False,MEDIUM,30.0,True,Mercedes,12,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:56:47.193000,RUS,63,0 days 00:01:18.518000,61.0,3.0,,,0 days 00:00:20.849000,0 days 00:00:36.830000,0 days 00:00:20.839000,192.0,193.0,258.0,279.0,False,MEDIUM,31.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:58:05.256000,RUS,63,0 days 00:01:18.063000,62.0,3.0,,,0 days 00:00:20.578000,0 days 00:00:36.690000,0 days 00:00:20.795000,194.0,195.0,258.0,280.0,False,MEDIUM,32.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 03:59:23.696000,RUS,63,0 days 00:01:18.440000,63.0,3.0,,,0 days 00:00:20.746000,0 days 00:00:36.810000,0 days 00:00:20.884000,187.0,196.0,259.0,279.0,False,MEDIUM,33.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 04:00:42.696000,RUS,63,0 days 00:01:19,64.0,3.0,,,0 days 00:00:20.697000,0 days 00:00:37.032000,0 days 00:00:21.271000,185.0,195.0,259.0,283.0,False,MEDIUM,34.0,True,Mercedes,1,5.0,,,True,2022,7,Monaco Grand Prix
0 days 02:06:54.033000,BOT,77,0 days 00:02:53.571000,1.0,1.0,0 days 02:04:49.206000,,,0 days 00:00:59.709000,0 days 00:00:32.917000,110.0,108.0,152.0,133.0,False,WET,1.0,True,Alfa Romeo,12,12.0,,,False,2022,7,Monaco Grand Prix
0 days 02:09:07.466000,BOT,77,0 days 00:02:13.433000,2.0,1.0,,,0 days 00:00:35.955000,0 days 00:00:59.111000,0 days 00:00:38.367000,107.0,119.0,204.0,116.0,True,WET,2.0,True,Alfa Romeo,14,12.0,,,False,2022,7,Monaco Grand Prix
0 days 02:10:56.732000,BOT,77,0 days 00:01:49.266000,3.0,1.0,,,0 days 00:00:29.448000,0 days 00:00:51.137000,0 days 00:00:28.681000,124.0,125.0,228.0,229.0,True,WET,3.0,True,Alfa Romeo,1,12.0,,,True,2022,7,Monaco Grand Prix
0 days 02:12:42.165000,BOT,77,0 days 00:01:45.433000,4.0,1.0,,,0 days 00:00:28.135000,0 days 00:00:49.061000,0 days 00:00:28.237000,127.0,132.0,235.0,243.0,True,WET,4.0,True,Alfa Romeo,1,12.0,,,True,2022,7,Monaco Grand Prix
0 days 02:14:25.934000,BOT,77,0 days 00:01:43.769000,5.0,1.0,,,0 days 00:00:27.916000,0 days 00:00:48.094000,0 days 00:00:27.759000,127.0,134.0,242.0,250.0,True,WET,5.0,True,Alfa Romeo,1,12.0,,,True,2022,7,Monaco Grand Prix
0 days 02:16:10.110000,BOT,77,0 days 00:01:44.176000,6.0,1.0,,,0 days 00:00:27.984000,0 days 00:00:48.566000,0 days 00:00:27.626000,131.0,134.0,243.0,243.0,False,WET,6.0,True,Alfa Romeo,12,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:17:50.611000,BOT,77,0 days 00:01:40.501000,7.0,1.0,,,0 days 00:00:26.884000,0 days 00:00:46.913000,0 days 00:00:26.704000,128.0,136.0,242.0,253.0,True,WET,7.0,True,Alfa Romeo,1,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:19:30.087000,BOT,77,0 days 00:01:39.476000,8.0,1.0,,,0 days 00:00:26.320000,0 days 00:00:46.602000,0 days 00:00:26.554000,142.0,138.0,243.0,254.0,True,WET,8.0,True,Alfa Romeo,1,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:21:09.722000,BOT,77,0 days 00:01:39.635000,9.0,1.0,,,0 days 00:00:26.547000,0 days 00:00:46.558000,0 days 00:00:26.530000,145.0,130.0,242.0,254.0,False,WET,9.0,True,Alfa Romeo,1,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:22:48.665000,BOT,77,0 days 00:01:38.943000,10.0,1.0,,,0 days 00:00:25.946000,0 days 00:00:46.423000,0 days 00:00:26.574000,142.0,134.0,238.0,260.0,True,WET,10.0,True,Alfa Romeo,12,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:24:27.506000,BOT,77,0 days 00:01:38.841000,11.0,1.0,,,0 days 00:00:26.076000,0 days 00:00:45.856000,0 days 00:00:26.909000,147.0,133.0,243.0,259.0,True,WET,11.0,True,Alfa Romeo,12,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:26:05.629000,BOT,77,0 days 00:01:38.123000,12.0,1.0,,,0 days 00:00:26.183000,0 days 00:00:45.210000,0 days 00:00:26.730000,147.0,134.0,242.0,259.0,True,WET,12.0,True,Alfa Romeo,1,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:27:42.897000,BOT,77,0 days 00:01:37.268000,13.0,1.0,,,0 days 00:00:25.741000,0 days 00:00:44.761000,0 days 00:00:26.766000,152.0,129.0,242.0,257.0,True,WET,13.0,True,Alfa Romeo,1,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:29:18.733000,BOT,77,0 days 00:01:35.836000,14.0,1.0,,,0 days 00:00:25.583000,0 days 00:00:43.994000,0 days 00:00:26.259000,156.0,141.0,243.0,260.0,True,WET,14.0,True,Alfa Romeo,1,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:30:53.963000,BOT,77,0 days 00:01:35.230000,15.0,1.0,,,0 days 00:00:25.096000,0 days 00:00:43.630000,0 days 00:00:26.504000,161.0,145.0,242.0,260.0,True,WET,15.0,True,Alfa Romeo,1,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:32:29,BOT,77,0 days 00:01:35.037000,16.0,1.0,,,0 days 00:00:25.721000,0 days 00:00:43.147000,0 days 00:00:26.169000,155.0,149.0,243.0,260.0,True,WET,16.0,True,Alfa Romeo,1,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:34:03.451000,BOT,77,0 days 00:01:34.451000,17.0,1.0,,,0 days 00:00:25.227000,0 days 00:00:43.443000,0 days 00:00:25.781000,160.0,146.0,244.0,261.0,True,WET,17.0,True,Alfa Romeo,12,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:35:37.659000,BOT,77,0 days 00:01:34.208000,18.0,1.0,,,0 days 00:00:25.311000,0 days 00:00:43.070000,0 days 00:00:25.827000,161.0,148.0,245.0,261.0,True,WET,18.0,True,Alfa Romeo,1,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:37:10.391000,BOT,77,0 days 00:01:32.732000,19.0,1.0,,,0 days 00:00:24.671000,0 days 00:00:42.513000,0 days 00:00:25.548000,162.0,150.0,245.0,259.0,True,WET,19.0,True,Alfa Romeo,1,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:38:59.930000,BOT,77,0 days 00:01:49.539000,20.0,1.0,,0 days 02:38:34.823000,0 days 00:00:24.440000,0 days 00:00:42.336000,0 days 00:00:42.763000,168.0,156.0,,264.0,False,WET,20.0,True,Alfa Romeo,12,14.0,,,False,2022,7,Monaco Grand Prix
0 days 02:40:35.829000,BOT,77,0 days 00:01:35.899000,21.0,2.0,0 days 02:39:00.663000,,0 days 00:00:28.508000,0 days 00:00:41.909000,0 days 00:00:25.482000,161.0,143.0,246.0,251.0,False,HARD,,False,Alfa Romeo,1,13.0,,,False,2022,7,Monaco Grand Prix
0 days 02:42:04.942000,BOT,77,0 days 00:01:29.113000,22.0,2.0,,,0 days 00:00:24.630000,0 days 00:00:40.459000,0 days 00:00:24.024000,169.0,151.0,247.0,255.0,True,HARD,,False,Alfa Romeo,1,12.0,,,True,2022,7,Monaco Grand Prix
0 days 02:43:32.342000,BOT,77,0 days 00:01:27.400000,23.0,2.0,,,0 days 00:00:24.168000,0 days 00:00:39.667000,0 days 00:00:23.565000,169.0,157.0,251.0,257.0,True,HARD,,False,Alfa Romeo,1,11.0,,,True,2022,7,Monaco Grand Prix
0 days 02:44:57.939000,BOT,77,0 days 00:01:25.597000,24.0,2.0,,,0 days 00:00:23.159000,0 days 00:00:39.357000,0 days 00:00:23.081000,171.0,166.0,251.0,264.0,True,HARD,,False,Alfa Romeo,1,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:46:21.995000,BOT,77,0 days 00:01:24.056000,25.0,2.0,,,0 days 00:00:22.885000,0 days 00:00:38.455000,0 days 00:00:22.716000,180.0,163.0,251.0,265.0,True,HARD,,False,Alfa Romeo,1,10.0,,,True,2022,7,Monaco Grand Prix
0 days 02:48:12.900000,BOT,77,0 days 00:01:50.905000,26.0,2.0,,,0 days 00:00:22.726000,0 days 00:00:53.675000,0 days 00:00:34.504000,178.0,105.0,222.0,200.0,False,HARD,,False,Alfa Romeo,126,10.0,,,False,2022,7,Monaco Grand Prix
0 days 02:50:06.994000,BOT,77,0 days 00:01:54.094000,27.0,2.0,,,0 days 00:00:27.881000,0 days 00:00:54.043000,0 days 00:00:32.170000,114.0,108.0,216.0,183.0,False,HARD,,False,Alfa Romeo,64,10.0,,,False,2022,7,Monaco Grand Prix
0 days 02:51:59.505000,BOT,77,0 days 00:01:52.511000,28.0,2.0,,,0 days 00:00:28.758000,0 days 00:00:54.508000,0 days 00:00:29.245000,88.0,88.0,222.0,209.0,False,HARD,,False,Alfa Romeo,4,10.0,,,False,2022,7,Monaco Grand Prix
