Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,RoundNumber
15.703,23.2,72.2,1015.5,False,42.9,237,0.9,2019,1
75.716,23.4,71.0,1015.4,False,41.7,177,1.5,2019,1
135.726,23.4,71.2,1015.5,False,41.7,0,1.0,2019,1
195.737,23.5,70.8,1015.4,False,45.0,356,0.5,2019,1
255.808,23.6,70.6,1015.5,False,45.0,195,0.9,2019,1
315.994,23.6,70.7,1015.4,False,45.0,0,1.4,2019,1
375.77,23.8,70.4,1015.5,False,45.0,126,0.0,2019,1
435.783,24.0,68.3,1015.5,False,45.0,0,1.1,2019,1
495.793,24.0,68.3,1015.5,False,45.0,0,1.1,2019,1
555.806,23.8,70.0,1015.4,False,45.0,176,1.1,2019,1
615.817,23.8,70.0,1015.4,False,45.0,176,1.1,2019,1
675.829,24.0,68.8,1015.5,False,45.0,165,1.1,2019,1
735.847,23.9,69.6,1015.4,False,45.0,183,1.3,2019,1
795.853,23.9,69.3,1015.5,False,45.0,169,1.5,2019,1
855.867,23.9,69.3,1015.5,False,45.0,169,1.5,2019,1
915.878,24.0,69.2,1015.5,False,45.0,182,0.4,2019,1
975.89,24.0,69.2,1015.5,False,45.0,182,0.4,2019,1
1035.9,24.0,69.0,1015.5,False,45.0,151,0.9,2019,1
1096.067,24.0,69.0,1015.5,False,45.0,151,0.9,2019,1
1156.229,23.8,69.4,1015.3,False,43.8,295,0.6,2019,1
1216.361,23.8,69.4,1015.3,False,43.8,295,0.6,2019,1
1275.95,24.1,68.3,1015.4,False,43.0,179,1.3,2019,1
1335.962,23.9,69.2,1015.4,False,42.5,20,1.2,2019,1
1395.974,23.8,69.9,1015.4,False,42.5,155,0.4,2019,1
1455.986,23.8,69.9,1015.4,False,42.5,155,0.4,2019,1
1516.0,24.0,68.9,1015.4,False,43.7,269,1.1,2019,1
1576.013,24.1,68.8,1015.4,False,43.9,171,0.9,2019,1
1636.033,24.1,68.9,1015.4,False,43.9,160,1.1,2019,1
1696.036,23.9,68.9,1015.3,False,43.8,196,0.9,2019,1
1756.047,23.7,69.6,1015.4,False,43.8,172,0.8,2019,1
1816.06,23.8,70.3,1015.4,False,43.8,184,1.1,2019,1
1876.071,23.9,69.7,1015.3,False,43.8,0,1.2,2019,1
1936.109,23.9,69.7,1015.3,False,43.8,0,1.2,2019,1
1996.307,23.8,69.5,1015.4,False,44.3,170,1.1,2019,1
2056.11,23.7,70.3,1015.4,False,43.6,176,1.4,2019,1
2116.205,23.6,69.7,1015.5,False,43.5,158,1.2,2019,1
2176.132,23.6,70.1,1015.3,False,43.3,191,1.3,2019,1
2236.303,23.5,70.5,1015.4,False,43.4,68,1.3,2019,1
2296.346,23.6,70.3,1015.4,False,43.4,194,0.8,2019,1
2356.17,23.7,69.1,1015.3,False,43.4,328,1.8,2019,1
2416.185,23.7,69.1,1015.4,False,43.0,149,1.2,2019,1
2476.345,23.6,69.4,1015.3,False,43.0,184,1.6,2019,1
2536.215,23.5,70.5,1015.3,False,42.9,178,2.2,2019,1
2596.232,23.4,70.8,1015.3,False,42.9,0,1.4,2019,1
2656.409,23.4,70.8,1015.3,False,42.5,193,1.0,2019,1
2716.438,23.4,70.7,1015.3,False,42.5,333,1.1,2019,1
2776.284,23.5,70.0,1015.3,False,42.8,152,1.7,2019,1
2836.441,23.5,69.7,1015.4,False,42.8,198,0.9,2019,1
2896.689,23.5,70.3,1015.4,False,42.3,98,1.2,2019,1
2956.34,23.5,70.2,1015.4,False,42.3,184,0.9,2019,1
3016.353,23.6,69.8,1015.4,False,42.0,192,1.1,2019,1
3076.369,23.5,70.5,1015.3,False,41.6,175,1.5,2019,1
3136.385,23.4,70.8,1015.3,False,41.5,187,1.4,2019,1
3196.403,23.3,70.5,1015.3,False,41.9,178,1.7,2019,1
3256.424,23.4,69.7,1015.4,False,41.9,0,1.8,2019,1
3316.437,23.4,69.9,1015.4,False,41.5,200,1.2,2019,1
3376.484,23.4,70.5,1015.3,False,41.5,0,1.5,2019,1
3436.471,23.5,70.2,1015.3,False,41.6,181,0.7,2019,1
3496.657,23.5,70.4,1015.4,False,41.6,171,0.6,2019,1
3556.891,23.5,70.1,1015.4,False,41.2,156,1.3,2019,1
3616.518,23.5,70.1,1015.4,False,41.2,156,1.3,2019,1
3676.889,23.4,70.0,1015.4,False,41.3,162,0.7,2019,1
3736.55,23.4,70.0,1015.4,False,41.3,162,0.7,2019,1
3796.566,23.3,70.4,1015.4,False,41.9,191,1.4,2019,1
3856.723,23.3,70.6,1015.4,False,41.7,179,1.3,2019,1
3916.659,23.3,70.7,1015.3,False,41.7,183,1.4,2019,1
3976.615,23.3,70.6,1015.3,False,41.1,182,1.0,2019,1
4036.74,23.3,70.6,1015.4,False,41.1,182,0.7,2019,1
4096.648,23.3,70.6,1015.4,False,41.1,182,0.7,2019,1
4156.662,23.3,70.6,1015.4,False,41.1,182,0.7,2019,1
4216.895,23.3,70.8,1015.3,False,41.3,184,0.9,2019,1
4276.693,23.3,70.8,1015.3,False,41.3,184,0.9,2019,1
4336.942,23.3,70.7,1015.4,False,40.4,186,1.6,2019,1
4397.076,23.2,71.0,1015.4,False,40.6,167,1.7,2019,1
4456.891,23.1,71.2,1015.4,False,40.6,0,1.6,2019,1
4517.002,23.1,71.2,1015.4,False,40.6,0,1.6,2019,1
4577.04,23.3,70.4,1015.2,False,40.6,176,1.6,2019,1
4636.874,23.3,70.7,1015.3,False,40.6,186,1.8,2019,1
4696.804,23.1,71.0,1015.3,False,40.6,151,2.4,2019,1
4756.884,22.8,72.3,1015.3,False,40.0,187,1.1,2019,1
4816.836,22.9,72.1,1015.2,False,40.2,146,0.9,2019,1
4876.94,22.9,72.1,1015.2,False,40.2,146,0.9,2019,1
4936.951,23.0,72.4,1015.3,False,40.2,168,1.5,2019,1
4997.0,23.1,71.4,1015.3,False,40.3,191,1.6,2019,1
5056.898,23.1,71.7,1015.2,False,40.0,184,1.1,2019,1
5117.25,23.2,71.6,1015.3,False,40.0,194,1.5,2019,1
5177.363,23.1,72.1,1015.3,False,39.6,167,1.9,2019,1
5236.946,23.1,71.9,1015.2,False,39.6,155,1.4,2019,1
5297.154,23.2,71.5,1015.3,False,39.4,182,1.1,2019,1
5357.104,23.2,71.6,1015.3,False,39.1,174,1.7,2019,1
5416.992,23.2,71.6,1015.3,False,39.1,174,1.7,2019,1
5477.008,23.1,71.6,1015.4,False,38.8,189,1.0,2019,1
5537.02,23.3,71.5,1015.3,False,38.6,16,1.2,2019,1
5597.032,23.3,70.8,1015.3,False,38.8,165,1.5,2019,1
5657.042,23.3,70.8,1015.3,False,38.8,165,1.5,2019,1
5717.055,23.2,70.8,1015.3,False,39.0,188,1.5,2019,1
5777.074,23.2,71.3,1015.2,False,38.9,190,1.2,2019,1
5837.098,23.2,71.5,1015.4,False,38.6,192,1.3,2019,1
5897.087,23.3,71.4,1015.3,False,38.6,147,1.6,2019,1
5957.177,23.4,71.0,1015.3,False,38.5,226,1.1,2019,1
6017.521,23.3,71.0,1015.2,False,38.5,208,0.9,2019,1
6077.122,23.3,71.0,1015.3,False,38.2,178,1.6,2019,1
6137.23,23.3,71.1,1015.2,False,38.2,182,1.8,2019,1
6197.467,23.3,71.7,1015.2,False,38.4,180,1.4,2019,1
6257.534,23.3,71.8,1015.2,False,38.6,284,1.5,2019,1
6317.466,23.3,71.7,1015.2,False,38.2,139,1.2,2019,1
6377.189,23.3,71.7,1015.2,False,38.2,139,1.2,2019,1
6437.482,23.4,71.1,1015.2,False,37.7,208,0.7,2019,1
6497.29,23.4,70.6,1015.2,False,37.6,0,1.2,2019,1
6557.213,23.4,71.1,1015.3,False,37.6,185,0.6,2019,1
6617.827,23.4,71.1,1015.3,False,37.6,185,0.6,2019,1
6677.241,23.4,71.0,1015.2,False,37.2,0,1.3,2019,1
6737.916,23.4,71.0,1015.2,False,37.2,0,1.3,2019,1
6797.267,23.3,71.3,1015.1,False,37.7,179,0.8,2019,1
6857.281,23.3,71.3,1015.1,False,37.7,179,0.8,2019,1
6917.446,23.4,70.4,1015.2,False,37.6,0,0.7,2019,1
6977.309,23.4,70.4,1015.2,False,37.6,0,0.7,2019,1
7037.396,23.5,70.2,1015.2,False,37.6,170,0.9,2019,1
7097.76,23.5,70.2,1015.2,False,37.6,170,0.9,2019,1
7157.349,23.6,69.6,1015.2,False,37.3,0,1.1,2019,1
7217.367,23.5,69.7,1015.1,False,37.3,188,1.5,2019,1
7277.377,23.4,70.1,1015.2,False,37.1,195,1.0,2019,1
51.252,26.3,53.6,1003.7,False,29.4,14,3.0,2019,2
111.265,26.3,53.6,1003.7,False,29.4,4,2.4,2019,2
171.282,26.2,53.7,1003.7,False,29.3,24,2.6,2019,2
231.295,26.2,53.9,1003.7,False,29.1,341,2.9,2019,2
291.312,26.2,53.9,1003.7,False,29.0,6,3.4,2019,2
351.325,26.1,54.2,1003.8,False,29.0,6,3.3,2019,2
411.34,26.1,54.3,1003.7,False,28.9,23,2.9,2019,2
471.354,26.1,54.5,1003.6,False,28.9,25,3.5,2019,2
531.368,26.1,54.9,1003.7,False,28.9,13,3.1,2019,2
591.384,26.0,55.0,1003.7,False,28.8,1,3.0,2019,2
651.399,26.0,55.3,1003.7,False,28.7,20,2.8,2019,2
711.412,26.0,55.6,1003.6,False,28.7,24,2.3,2019,2
771.43,26.0,55.5,1003.5,False,28.7,350,3.2,2019,2
831.441,26.0,55.4,1003.6,False,28.7,13,2.9,2019,2
891.457,26.0,55.7,1003.7,False,28.6,10,3.5,2019,2
951.473,25.9,55.8,1003.7,False,28.5,349,3.4,2019,2
1011.487,26.0,55.8,1003.5,False,28.6,11,3.1,2019,2
1071.501,26.0,55.8,1003.6,False,29.5,30,2.9,2019,2
1131.536,26.0,55.8,1003.8,False,29.5,58,2.5,2019,2
1191.528,26.0,56.0,1003.7,False,29.5,15,2.6,2019,2
1251.54,26.0,55.9,1003.5,False,29.4,357,2.4,2019,2
1311.555,26.0,55.8,1003.5,False,29.4,16,3.2,2019,2
1371.569,26.0,56.0,1003.6,False,29.5,16,2.7,2019,2
1431.584,25.9,56.3,1003.5,False,29.4,9,3.2,2019,2
1491.595,25.9,55.7,1003.5,False,29.4,358,3.2,2019,2
1551.61,25.9,55.8,1003.5,False,29.4,9,3.3,2019,2
1611.623,25.9,55.7,1003.3,False,29.3,36,3.0,2019,2
1671.635,25.9,55.8,1003.3,False,29.2,24,2.8,2019,2
1731.649,25.9,55.4,1003.5,False,29.2,12,2.4,2019,2
1791.664,26.0,55.0,1003.4,False,29.2,61,3.6,2019,2
1851.676,26.0,55.0,1003.4,False,29.3,25,3.9,2019,2
1911.692,26.0,54.4,1003.4,False,29.3,21,2.5,2019,2
1971.705,26.0,54.4,1003.4,False,29.3,356,2.5,2019,2
2031.719,26.1,54.5,1003.3,False,29.2,16,2.3,2019,2
2091.735,26.1,54.1,1003.5,False,29.2,45,2.8,2019,2
2151.745,26.1,53.9,1003.5,False,29.3,22,2.3,2019,2
2211.761,26.1,53.7,1003.5,False,29.3,70,3.0,2019,2
2271.864,26.2,53.6,1003.4,False,29.3,11,1.6,2019,2
2331.879,26.2,53.8,1003.4,False,29.3,36,1.9,2019,2
2391.801,26.2,54.0,1003.4,False,29.3,10,1.9,2019,2
2451.814,26.2,54.0,1003.5,False,29.2,41,3.1,2019,2
2511.828,26.2,53.9,1003.5,False,29.2,29,3.1,2019,2
2571.842,26.2,54.2,1003.5,False,29.3,59,3.4,2019,2
2631.899,26.2,54.3,1003.4,False,29.2,3,2.3,2019,2
2691.88,26.2,54.3,1003.5,False,29.2,15,2.3,2019,2
2751.929,26.2,54.2,1003.6,False,29.1,40,2.9,2019,2
2811.963,26.2,54.3,1003.5,False,29.1,355,2.4,2019,2
2871.999,26.2,54.4,1003.6,False,29.1,49,2.9,2019,2
2931.942,26.2,54.3,1003.6,False,28.9,41,2.7,2019,2
2992.026,26.1,54.7,1003.5,False,28.9,53,3.1,2019,2
3051.949,26.1,54.9,1003.6,False,28.8,22,1.9,2019,2
3111.965,26.1,55.1,1003.5,False,28.8,334,2.5,2019,2
3171.982,26.1,55.0,1003.5,False,28.8,33,1.7,2019,2
3232.006,26.1,54.9,1003.6,False,28.8,31,2.5,2019,2
3292.005,26.1,55.2,1003.6,False,28.8,4,2.5,2019,2
3352.02,26.1,55.2,1003.7,False,28.9,352,1.6,2019,2
3412.033,26.1,55.1,1003.8,False,28.8,29,1.8,2019,2
3472.051,26.1,55.2,1003.7,False,28.8,26,2.1,2019,2
3532.061,26.1,55.3,1003.7,False,28.8,17,2.0,2019,2
3592.076,26.1,55.5,1003.7,False,28.8,47,2.1,2019,2
3652.091,26.1,55.5,1003.7,False,28.7,34,2.4,2019,2
3712.104,26.1,55.3,1003.7,False,28.7,2,2.7,2019,2
3772.117,26.1,55.2,1003.7,False,28.7,27,2.1,2019,2
3832.127,26.1,54.8,1003.7,False,28.8,85,2.2,2019,2
3892.144,26.1,54.0,1003.7,False,28.8,59,2.3,2019,2
3952.16,26.2,53.6,1003.7,False,29.0,345,2.5,2019,2
4012.305,26.3,53.4,1003.5,False,29.0,31,3.0,2019,2
4072.187,26.3,53.1,1003.6,False,28.8,30,2.2,2019,2
4132.199,26.3,52.8,1003.5,False,28.8,50,2.2,2019,2
4192.214,26.3,52.2,1003.6,False,28.9,63,2.5,2019,2
4252.225,26.4,51.9,1003.6,False,28.9,59,2.1,2019,2
4312.242,26.4,51.3,1003.3,False,28.9,9,2.9,2019,2
4372.253,26.5,51.3,1003.5,False,28.9,12,1.9,2019,2
4432.269,26.5,51.3,1003.4,False,28.9,37,2.2,2019,2
4492.289,26.5,51.3,1003.4,False,28.9,31,2.7,2019,2
4552.465,26.5,50.9,1003.4,False,28.8,39,2.1,2019,2
4612.315,26.5,50.4,1003.3,False,28.8,44,2.5,2019,2
4672.325,26.5,50.0,1003.3,False,28.8,30,2.4,2019,2
4732.337,26.5,49.0,1003.2,False,28.8,40,3.2,2019,2
4792.351,26.6,48.9,1003.3,False,28.9,12,2.3,2019,2
4852.366,26.6,48.8,1003.4,False,28.8,27,3.0,2019,2
4912.377,26.6,48.9,1003.4,False,28.7,22,2.9,2019,2
4972.392,26.6,49.1,1003.3,False,28.6,41,2.5,2019,2
5032.407,26.6,49.2,1003.4,False,28.6,50,2.5,2019,2
5092.419,26.6,49.4,1003.3,False,28.6,9,2.4,2019,2
5152.432,26.6,49.5,1003.2,False,28.5,36,3.1,2019,2
5212.449,26.6,49.7,1003.2,False,28.4,19,2.6,2019,2
5272.465,26.6,49.9,1003.2,False,28.4,38,2.6,2019,2
5332.492,26.6,49.9,1003.2,False,28.4,54,2.6,2019,2
5392.498,26.5,50.0,1003.4,False,28.3,357,2.9,2019,2
5452.507,26.5,50.2,1003.4,False,28.3,50,2.3,2019,2
5512.522,26.5,50.5,1003.3,False,28.3,43,3.1,2019,2
5572.534,26.5,50.5,1003.3,False,28.3,65,2.0,2019,2
5632.55,26.5,50.8,1003.4,False,28.3,17,2.8,2019,2
5692.564,26.5,50.9,1003.2,False,28.2,55,3.0,2019,2
5752.579,26.5,51.0,1003.4,False,28.1,28,2.3,2019,2
5812.602,26.4,51.3,1003.3,False,28.1,52,2.8,2019,2
5872.609,26.4,51.5,1003.3,False,28.0,45,2.4,2019,2
5932.623,26.4,51.5,1003.3,False,28.0,45,2.4,2019,2
5992.639,26.4,51.7,1003.2,False,28.0,31,2.6,2019,2
6052.657,26.4,51.8,1003.2,False,28.0,23,3.3,2019,2
6112.669,26.3,51.7,1003.3,False,28.0,53,2.7,2019,2
6172.68,26.3,51.8,1003.2,False,28.0,22,3.4,2019,2
6232.766,26.3,51.8,1003.2,False,28.0,47,2.8,2019,2
6292.827,26.3,52.0,1003.1,False,28.0,69,3.2,2019,2
6352.782,26.3,52.3,1003.3,False,27.8,62,2.6,2019,2
6412.737,26.3,52.5,1003.4,False,27.8,59,2.5,2019,2
6472.759,26.3,52.7,1003.2,False,27.7,63,3.1,2019,2
6532.766,26.2,52.8,1003.2,False,27.7,63,2.8,2019,2
6592.779,26.2,52.9,1003.4,False,27.7,39,2.6,2019,2
6652.793,26.2,53.0,1003.3,False,27.7,60,2.9,2019,2
6712.808,26.2,53.2,1003.3,False,27.6,33,3.3,2019,2
6772.825,26.2,53.3,1003.4,False,27.6,56,3.3,2019,2
6832.835,26.1,53.5,1003.2,False,27.5,58,2.9,2019,2
6892.846,26.1,53.8,1003.1,False,27.5,60,2.9,2019,2
6952.866,26.1,53.6,1003.0,False,27.5,19,3.6,2019,2
7012.882,26.1,53.7,1003.4,False,27.5,57,2.9,2019,2
7072.89,26.1,53.7,1003.3,False,27.5,44,2.5,2019,2
7132.906,26.1,53.9,1003.3,False,27.6,30,2.3,2019,2
7192.919,26.1,53.9,1003.3,False,27.6,52,2.6,2019,2
7252.937,26.1,54.0,1003.3,False,27.6,39,3.0,2019,2
7312.947,26.1,53.8,1003.2,False,27.6,40,2.7,2019,2
7372.96,26.1,53.9,1003.0,False,27.5,13,2.9,2019,2
7433.181,26.1,53.9,1003.1,False,27.5,25,3.4,2019,2
7493.043,26.1,53.7,1003.1,False,27.6,41,3.2,2019,2
7553.002,26.1,53.8,1003.1,False,27.6,24,3.4,2019,2
7613.016,26.1,54.1,1003.1,False,27.4,56,3.0,2019,2
7673.134,26.1,54.1,1003.2,False,27.4,19,2.5,2019,2
7733.045,26.1,54.2,1003.2,False,27.4,57,3.5,2019,2
36.061,19.5,43.9,1019.3,False,30.6,135,2.1,2019,3
96.077,19.6,43.2,1019.1,False,30.4,85,2.2,2019,3
156.09,19.5,43.6,1019.2,False,30.4,116,2.7,2019,3
216.105,19.4,42.8,1019.0,False,30.1,84,3.5,2019,3
276.117,19.3,43.5,1019.2,False,30.0,142,1.9,2019,3
336.132,19.3,43.6,1019.1,False,29.9,114,3.3,2019,3
396.147,19.2,44.1,1019.0,False,29.9,103,3.1,2019,3
456.265,19.2,44.3,1019.2,False,29.7,106,3.7,2019,3
516.181,19.1,44.7,1019.1,False,29.6,83,3.4,2019,3
576.377,19.2,44.7,1019.1,False,29.6,105,2.4,2019,3
636.203,19.3,44.4,1019.3,False,29.6,88,2.4,2019,3
696.216,19.2,44.7,1019.2,False,29.2,177,3.3,2019,3
756.231,19.1,45.3,1019.2,False,29.2,104,2.2,2019,3
816.246,19.0,45.7,1019.1,False,29.3,93,2.3,2019,3
876.257,19.1,45.7,1019.1,False,29.3,98,2.2,2019,3
936.273,19.2,45.4,1019.2,False,29.5,76,1.5,2019,3
996.286,19.4,45.0,1019.2,False,29.5,105,2.3,2019,3
1056.3,19.4,44.8,1019.2,False,29.4,113,2.6,2019,3
1116.315,19.4,45.4,1019.2,False,29.3,85,2.4,2019,3
1176.335,19.5,45.4,1019.2,False,29.3,114,3.7,2019,3
1236.341,19.4,45.4,1019.2,False,29.3,147,3.7,2019,3
1296.356,19.3,45.9,1019.2,False,29.0,92,1.5,2019,3
1356.451,19.4,45.9,1019.2,False,29.2,105,2.3,2019,3
1416.638,19.4,45.7,1019.3,False,29.2,131,2.1,2019,3
1476.396,19.6,45.7,1019.3,False,29.3,109,2.2,2019,3
1536.412,19.5,45.5,1019.2,False,29.3,105,2.5,2019,3
1596.424,19.5,45.6,1019.2,False,29.1,97,3.3,2019,3
1656.438,19.6,45.9,1019.3,False,29.1,85,3.5,2019,3
1716.452,19.4,45.3,1019.2,False,29.0,114,3.5,2019,3
1776.467,19.4,45.0,1019.2,False,29.0,119,3.4,2019,3
1836.48,19.4,45.0,1019.3,False,29.0,98,2.2,2019,3
1896.493,19.4,44.9,1019.2,False,29.0,74,2.2,2019,3
1956.507,19.5,44.5,1019.2,False,29.0,111,3.8,2019,3
2016.572,19.6,44.7,1019.2,False,28.8,130,3.0,2019,3
2076.537,19.4,45.4,1019.1,False,28.8,113,2.7,2019,3
2136.746,19.4,45.1,1019.1,False,28.9,79,2.6,2019,3
2196.693,19.7,45.1,1019.1,False,28.9,87,4.0,2019,3
2257.047,19.8,43.4,1019.1,False,28.9,84,3.2,2019,3
2316.597,19.7,43.3,1019.1,False,28.5,92,4.1,2019,3
2376.606,19.6,43.8,1019.1,False,28.3,89,3.3,2019,3
2436.821,19.6,43.9,1019.1,False,28.3,88,3.9,2019,3
2496.657,19.4,44.0,1019.1,False,28.2,91,4.0,2019,3
2556.649,19.5,43.5,1019.1,False,28.1,68,3.4,2019,3
2616.662,19.5,43.9,1019.1,False,28.1,86,3.7,2019,3
2676.677,19.6,43.4,1019.1,False,28.1,77,4.6,2019,3
2736.698,19.6,44.0,1019.2,False,28.1,97,2.7,2019,3
2796.705,19.6,44.5,1019.2,False,28.0,99,3.6,2019,3
2856.721,19.5,44.7,1019.2,False,27.9,108,3.2,2019,3
2916.733,19.6,45.0,1019.2,False,27.9,61,4.0,2019,3
2976.746,19.6,45.1,1019.2,False,27.9,90,3.6,2019,3
3036.868,19.7,44.8,1019.2,False,28.0,84,3.5,2019,3
3097.114,19.6,45.2,1019.1,False,27.8,84,3.6,2019,3
3156.789,19.6,45.3,1019.1,False,27.8,76,3.3,2019,3
3216.815,19.5,45.7,1019.0,False,27.8,95,3.9,2019,3
3276.815,19.7,44.6,1019.1,False,27.5,101,3.6,2019,3
3336.829,19.7,44.6,1019.1,False,27.5,101,3.6,2019,3
3396.844,19.6,44.1,1019.2,False,27.5,90,3.2,2019,3
3456.858,19.7,43.2,1019.2,False,27.6,96,4.1,2019,3
3517.517,19.6,43.3,1019.2,False,27.6,85,3.2,2019,3
3576.885,19.8,43.0,1019.2,False,27.2,90,3.3,2019,3
3637.208,19.6,43.3,1019.2,False,27.2,104,3.8,2019,3
3696.915,19.6,43.5,1019.2,False,27.2,106,4.3,2019,3
3757.238,19.5,43.3,1019.2,False,27.2,102,4.8,2019,3
3817.696,19.3,43.7,1019.2,False,27.0,95,3.6,2019,3
3877.223,19.3,44.2,1019.2,False,27.0,94,3.2,2019,3
3938.075,19.4,44.4,1019.2,False,27.0,92,3.8,2019,3
3997.512,19.5,44.5,1019.2,False,27.0,82,3.7,2019,3
4057.001,19.4,44.9,1019.2,False,27.0,90,4.0,2019,3
4117.032,19.5,45.0,1019.1,False,26.8,90,4.3,2019,3
4177.029,19.4,45.2,1019.1,False,26.8,86,3.7,2019,3
4237.167,19.4,45.5,1019.1,False,26.6,109,3.9,2019,3
4297.067,19.4,45.9,1019.2,False,26.4,87,3.0,2019,3
4357.071,19.3,46.2,1019.1,False,26.4,103,3.2,2019,3
4417.131,19.3,46.2,1019.2,False,26.7,91,2.7,2019,3
4477.308,19.3,46.5,1019.3,False,26.7,82,3.5,2019,3
4537.496,19.4,46.3,1019.1,False,26.7,98,3.2,2019,3
4597.128,19.4,45.6,1019.2,False,26.7,85,2.7,2019,3
4657.144,19.4,45.9,1019.2,False,26.5,74,2.7,2019,3
4717.157,19.5,45.7,1019.3,False,26.5,87,2.8,2019,3
4777.421,19.7,45.5,1019.2,False,26.4,86,3.7,2019,3
4837.29,19.5,45.3,1019.2,False,26.4,89,3.7,2019,3
4897.202,19.4,45.3,1019.3,False,26.2,86,4.3,2019,3
4957.224,19.3,46.0,1019.3,False,26.2,101,4.1,2019,3
5017.23,19.3,46.6,1019.3,False,26.1,72,3.0,2019,3
5077.367,19.3,47.1,1019.3,False,26.1,76,3.1,2019,3
5137.259,19.3,47.1,1019.4,False,26.0,91,4.2,2019,3
5197.32,19.4,47.6,1019.2,False,25.9,79,3.3,2019,3
5257.286,19.4,47.3,1019.2,False,26.0,90,4.4,2019,3
5317.615,19.2,47.9,1019.3,False,25.7,85,4.1,2019,3
5377.315,19.2,47.7,1019.2,False,25.6,87,4.0,2019,3
5437.932,19.1,47.8,1019.2,False,25.6,104,4.0,2019,3
5497.491,18.9,48.0,1019.2,False,25.6,74,3.8,2019,3
5557.483,19.1,47.7,1019.2,False,25.6,79,2.8,2019,3
5618.232,19.2,46.9,1019.2,False,25.6,104,2.9,2019,3
5677.724,19.1,46.3,1019.1,False,25.6,75,3.3,2019,3
5737.516,19.0,46.7,1019.3,False,25.5,107,3.4,2019,3
5797.421,18.9,47.6,1019.3,False,25.5,77,3.6,2019,3
5857.427,19.1,48.3,1019.3,False,25.5,87,3.0,2019,3
5917.989,19.0,49.1,1019.3,False,25.5,87,3.6,2019,3
5977.454,19.0,48.3,1019.3,False,25.9,90,4.0,2019,3
6037.475,19.2,48.2,1019.3,False,25.7,85,2.9,2019,3
6097.485,19.1,48.2,1019.3,False,25.7,88,3.8,2019,3
6157.499,19.2,48.4,1019.4,False,25.8,90,2.8,2019,3
6217.83,19.3,47.3,1019.3,False,25.7,89,4.2,2019,3
6277.526,19.2,47.6,1019.4,False,25.6,91,4.4,2019,3
6337.538,19.0,47.5,1019.4,False,25.6,84,3.3,2019,3
6397.553,18.9,47.5,1019.4,False,25.6,82,3.1,2019,3
6457.82,19.0,47.6,1019.4,False,25.6,96,3.8,2019,3
6517.843,19.1,47.6,1019.4,False,25.6,86,3.0,2019,3
6577.597,19.1,47.8,1019.3,False,25.7,86,4.0,2019,3
6637.608,19.0,48.3,1019.3,False,25.7,91,3.4,2019,3
6697.623,19.0,48.3,1019.4,False,25.7,85,3.4,2019,3
6757.636,19.1,48.5,1019.3,False,25.7,97,4.1,2019,3
6817.656,19.0,48.6,1019.4,False,25.8,83,3.6,2019,3
6877.666,18.9,49.1,1019.4,False,25.8,99,3.3,2019,3
6937.679,19.1,49.0,1019.3,False,25.8,76,3.3,2019,3
6997.696,19.2,48.8,1019.3,False,25.8,95,3.4,2019,3
7057.724,19.2,48.3,1019.4,False,25.4,85,4.4,2019,3
7117.733,19.1,48.6,1019.3,False,25.4,80,3.7,2019,3
7177.853,19.1,48.8,1019.3,False,25.3,81,4.0,2019,3
7237.748,18.9,49.7,1019.3,False,25.3,90,3.1,2019,3
7297.931,19.0,49.8,1019.3,False,25.2,87,2.7,2019,3
7357.919,19.0,50.1,1019.2,False,25.2,86,3.1,2019,3
7418.09,19.0,50.4,1019.3,False,25.3,106,3.3,2019,3
7477.803,19.0,50.4,1019.3,False,25.3,106,3.3,2019,3
7537.817,19.0,51.1,1019.3,False,25.2,76,3.2,2019,3
7597.831,19.0,51.1,1019.3,False,25.1,76,3.0,2019,3
46.006,19.9,50.1,1014.0,False,43.3,301,1.4,2019,4
106.019,19.9,50.9,1014.0,False,43.3,91,0.8,2019,4
166.029,20.0,50.3,1014.0,False,43.3,0,1.2,2019,4
226.044,20.1,49.8,1014.0,False,43.3,54,0.7,2019,4
286.064,20.2,49.4,1014.0,False,43.6,126,0.6,2019,4
346.074,20.2,49.8,1014.0,False,43.6,88,0.6,2019,4
406.087,20.6,48.8,1013.9,False,43.5,32,0.8,2019,4
466.226,20.7,48.4,1013.9,False,43.4,138,0.4,2019,4
526.424,20.8,48.1,1013.9,False,43.3,213,0.7,2019,4
586.426,20.7,47.5,1013.9,False,43.3,0,0.5,2019,4
646.603,21.0,47.1,1013.9,False,43.5,315,0.3,2019,4
706.159,21.0,46.4,1013.8,False,43.4,48,0.5,2019,4
766.172,21.0,46.2,1013.9,False,43.2,359,0.8,2019,4
826.185,20.9,46.7,1013.9,False,43.0,137,0.7,2019,4
886.201,20.9,46.0,1013.9,False,43.2,334,0.5,2019,4
946.213,21.0,46.4,1013.9,False,43.0,52,1.3,2019,4
1006.226,20.8,46.6,1013.9,False,42.6,51,0.8,2019,4
1066.241,20.8,46.1,1013.9,False,42.9,311,0.8,2019,4
1126.256,20.9,45.8,1013.9,False,43.0,119,0.9,2019,4
1186.27,21.0,46.3,1013.9,False,43.0,9,1.1,2019,4
1246.29,20.8,46.3,1013.8,False,42.9,29,1.4,2019,4
1306.299,20.8,46.9,1013.9,False,42.7,338,1.0,2019,4
