Time,Driver,DriverNumber,LapNumber,Stint,PitInTime,PitOutTime,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Year,RoundNumber
0 days 01:41:00.920000,ALO,14,27.0,1.0,0 days 01:40:55.058000,,MEDIUM,27.0,True,Aston Martin,0 days 01:39:12.407000,1,7.0,2024,12
0 days 01:43:05.347000,ALO,14,28.0,2.0,,0 days 01:41:24.436000,INTERMEDIATE,1.0,True,Aston Martin,0 days 01:41:00.920000,1,9.0,2024,12
0 days 02:00:12.314000,ALO,14,38.0,2.0,0 days 02:00:06.460000,,INTERMEDIATE,11.0,True,Aston Martin,0 days 01:58:33.630000,1,8.0,2024,12
0 days 02:02:11.548000,ALO,14,39.0,3.0,,0 days 02:00:36.179000,MEDIUM,1.0,True,Aston Martin,0 days 02:00:12.314000,1,8.0,2024,12
0 days 01:41:02.888000,ALB,23,27.0,1.0,0 days 01:40:56.978000,,MEDIUM,27.0,True,Williams,0 days 01:39:15.134000,1,9.0,2024,12
0 days 01:43:11.347000,ALB,23,28.0,2.0,,0 days 01:41:31.731000,INTERMEDIATE,1.0,True,Williams,0 days 01:41:02.888000,1,11.0,2024,12
0 days 02:00:20.306000,ALB,23,38.0,2.0,0 days 02:00:14.387000,,INTERMEDIATE,11.0,True,Williams,0 days 01:58:42.463000,1,10.0,2024,12
0 days 02:02:17.984000,ALB,23,39.0,3.0,,0 days 02:00:43.902000,MEDIUM,1.0,True,Williams,0 days 02:00:20.306000,1,10.0,2024,12
0 days 01:41:02.175000,TSU,22,27.0,1.0,0 days 01:40:56.345000,,MEDIUM,27.0,True,RB,0 days 01:39:14.049000,1,8.0,2024,12
0 days 01:43:05.623000,TSU,22,28.0,2.0,,0 days 01:41:26.285000,INTERMEDIATE,1.0,True,RB,0 days 01:41:02.175000,1,10.0,2024,12
0 days 02:00:17.328000,TSU,22,38.0,2.0,0 days 02:00:11.160000,,INTERMEDIATE,11.0,True,RB,0 days 01:58:38.658000,1,9.0,2024,12
0 days 02:02:15.965000,TSU,22,39.0,3.0,,0 days 02:00:40.841000,SOFT,1.0,True,RB,0 days 02:00:17.328000,1,9.0,2024,12
0 days 01:41:11.149000,SAR,2,27.0,1.0,0 days 01:41:05.089000,,MEDIUM,27.0,True,Williams,0 days 01:39:18.903000,1,11.0,2024,12
0 days 01:43:17.130000,SAR,2,28.0,2.0,,0 days 01:41:37.946000,INTERMEDIATE,1.0,True,Williams,0 days 01:41:11.149000,1,13.0,2024,12
0 days 02:00:33.078000,SAR,2,38.0,2.0,0 days 02:00:27.139000,,INTERMEDIATE,11.0,True,Williams,0 days 01:58:54.267000,1,11.0,2024,12
0 days 02:02:29.334000,SAR,2,39.0,3.0,,0 days 02:00:56.574000,SOFT,1.0,True,Williams,0 days 02:00:33.078000,1,12.0,2024,12
0 days 01:41:08.979000,MAG,20,27.0,1.0,0 days 01:41:03.244000,,MEDIUM,27.0,True,Haas F1 Team,0 days 01:39:17.654000,1,10.0,2024,12
0 days 01:43:14.278000,MAG,20,28.0,2.0,,0 days 01:41:33.409000,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 01:41:08.979000,1,12.0,2024,12
0 days 01:58:51.004000,MAG,20,37.0,2.0,0 days 01:58:45.121000,,INTERMEDIATE,10.0,True,Haas F1 Team,0 days 01:57:08.966000,1,11.0,2024,12
0 days 02:00:54.935000,MAG,20,38.0,3.0,,0 days 01:59:15.005000,SOFT,1.0,True,Haas F1 Team,0 days 01:58:51.004000,1,12.0,2024,12
0 days 01:39:33.277000,RIC,3,26.0,1.0,0 days 01:39:27.190000,,MEDIUM,26.0,True,RB,0 days 01:37:48.464000,1,14.0,2024,12
0 days 01:41:36.065000,RIC,3,27.0,2.0,,0 days 01:39:56.001000,INTERMEDIATE,1.0,True,RB,0 days 01:39:33.277000,1,14.0,2024,12
0 days 01:58:53.976000,RIC,3,37.0,2.0,0 days 01:58:47.921000,,INTERMEDIATE,11.0,True,RB,0 days 01:57:13.493000,1,12.0,2024,12
0 days 02:00:57.304000,RIC,3,38.0,3.0,,0 days 01:59:17.887000,SOFT,1.0,True,RB,0 days 01:58:53.976000,1,13.0,2024,12
0 days 01:28:00.884000,LEC,16,19.0,1.0,0 days 01:27:54.908000,,MEDIUM,19.0,True,Ferrari,0 days 01:26:15.016000,1,7.0,2024,12
0 days 01:30:01.153000,LEC,16,20.0,2.0,,0 days 01:28:23.453000,INTERMEDIATE,1.0,True,Ferrari,0 days 01:28:00.884000,1,15.0,2024,12
0 days 01:42:27.544000,LEC,16,27.0,2.0,0 days 01:42:21.352000,,INTERMEDIATE,8.0,True,Ferrari,0 days 01:40:41.632000,1,16.0,2024,12
0 days 01:44:30.682000,LEC,16,28.0,3.0,,0 days 01:42:50.558000,INTERMEDIATE,1.0,True,Ferrari,0 days 01:42:27.544000,1,17.0,2024,12
0 days 01:59:50.012000,LEC,16,37.0,3.0,0 days 01:59:44.116000,,INTERMEDIATE,10.0,True,Ferrari,0 days 01:58:11.655000,1,15.0,2024,12
0 days 02:01:47.823000,LEC,16,38.0,4.0,,0 days 02:00:13.195000,SOFT,1.0,True,Ferrari,0 days 01:59:50.012000,1,15.0,2024,12
0 days 01:39:51.397000,BOT,77,26.0,1.0,0 days 01:39:45.423000,,MEDIUM,26.0,True,Kick Sauber,0 days 01:38:01.864000,1,15.0,2024,12
0 days 01:41:56.764000,BOT,77,27.0,2.0,,0 days 01:40:16.020000,INTERMEDIATE,1.0,True,Kick Sauber,0 days 01:39:51.397000,1,15.0,2024,12
0 days 01:59:14.991000,BOT,77,37.0,2.0,0 days 01:59:09.116000,,INTERMEDIATE,11.0,True,Kick Sauber,0 days 01:57:35.004000,1,14.0,2024,12
0 days 02:01:21.619000,BOT,77,38.0,3.0,,0 days 01:59:40.628000,SOFT,1.0,True,Kick Sauber,0 days 01:59:14.991000,1,14.0,2024,12
0 days 01:28:31.047000,OCO,31,19.0,1.0,0 days 01:28:25.181000,,SOFT,19.0,True,Alpine,0 days 01:26:49.316000,1,18.0,2024,12
0 days 01:30:32.072000,OCO,31,20.0,2.0,,0 days 01:28:53.720000,INTERMEDIATE,1.0,True,Alpine,0 days 01:28:31.047000,1,18.0,2024,12
0 days 01:32:11.808000,OCO,31,21.0,2.0,0 days 01:32:05.879000,,INTERMEDIATE,2.0,True,Alpine,0 days 01:30:32.072000,1,18.0,2024,12
0 days 01:34:07.016000,OCO,31,22.0,3.0,,0 days 01:32:34.278000,MEDIUM,1.0,True,Alpine,0 days 01:32:11.808000,1,18.0,2024,12
0 days 01:41:06.651000,OCO,31,26.0,3.0,0 days 01:41:00.845000,,MEDIUM,5.0,True,Alpine,0 days 01:39:07.941000,1,18.0,2024,12
0 days 01:43:09.387000,OCO,31,27.0,4.0,,0 days 01:41:30.027000,INTERMEDIATE,1.0,True,Alpine,0 days 01:41:06.651000,1,18.0,2024,12
0 days 02:02:02.179000,OCO,31,38.0,4.0,0 days 02:01:56.244000,,INTERMEDIATE,12.0,True,Alpine,0 days 02:00:22.739000,1,16.0,2024,12
0 days 02:04:02.309000,OCO,31,39.0,5.0,,0 days 02:02:25.298000,MEDIUM,1.0,True,Alpine,0 days 02:02:02.179000,1,17.0,2024,12
0 days 01:00:05.202000,PER,11,1.0,1.0,,0 days 00:58:28.260000,HARD,1.0,True,Red Bull Racing,0 days 00:58:15.512000,1,19.0,2024,12
0 days 01:28:08.918000,PER,11,19.0,1.0,0 days 01:28:03.182000,,HARD,19.0,True,Red Bull Racing,0 days 01:26:27.050000,1,15.0,2024,12
0 days 01:30:08.068000,PER,11,20.0,2.0,,0 days 01:28:31.485000,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 01:28:08.918000,1,17.0,2024,12
0 days 01:44:22.769000,PER,11,28.0,2.0,0 days 01:44:16.811000,,INTERMEDIATE,9.0,True,Red Bull Racing,0 days 01:42:37.545000,1,16.0,2024,12
0 days 01:46:27.154000,PER,11,29.0,3.0,,0 days 01:44:49.177000,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 01:44:22.769000,1,17.0,2024,12
0 days 02:00:08.648000,PER,11,37.0,3.0,0 days 02:00:02.791000,,INTERMEDIATE,9.0,True,Red Bull Racing,0 days 01:58:28.951000,1,16.0,2024,12
0 days 02:02:08.819000,PER,11,38.0,4.0,,0 days 02:00:31.987000,MEDIUM,1.0,True,Red Bull Racing,0 days 02:00:08.648000,1,17.0,2024,12
0 days 02:15:48.234000,PER,11,47.0,4.0,0 days 02:15:42.430000,,MEDIUM,10.0,True,Red Bull Racing,0 days 02:14:17.439000,1,16.0,2024,12
0 days 02:17:53.741000,PER,11,48.0,5.0,,0 days 02:16:11.325000,SOFT,1.0,True,Red Bull Racing,0 days 02:15:48.234000,1,17.0,2024,12
0 days 01:17:16.535000,ZHO,24,12.0,1.0,0 days 01:17:10.690000,,SOFT,12.0,True,Kick Sauber,0 days 01:15:42.300000,1,19.0,2024,12
0 days 01:19:11.584000,ZHO,24,13.0,2.0,,0 days 01:17:39.833000,MEDIUM,1.0,True,Kick Sauber,0 days 01:17:16.535000,1,19.0,2024,12
0 days 01:28:55.771000,ZHO,24,19.0,2.0,0 days 01:28:49.813000,,MEDIUM,7.0,True,Kick Sauber,0 days 01:27:09.458000,1,19.0,2024,12
0 days 01:31:01.726000,ZHO,24,20.0,3.0,,0 days 01:29:19.709000,INTERMEDIATE,1.0,True,Kick Sauber,0 days 01:28:55.771000,1,19.0,2024,12
0 days 01:41:48.840000,ZHO,24,26.0,3.0,0 days 01:41:42.992000,,INTERMEDIATE,7.0,True,Kick Sauber,0 days 01:40:03.727000,1,19.0,2024,12
0 days 01:43:53.355000,ZHO,24,27.0,4.0,,0 days 01:42:12.065000,INTERMEDIATE,1.0,True,Kick Sauber,0 days 01:41:48.840000,1,19.0,2024,12
0 days 02:01:10.138000,ZHO,24,37.0,4.0,0 days 02:01:04.272000,,INTERMEDIATE,11.0,True,Kick Sauber,0 days 01:59:28.530000,1,18.0,2024,12
0 days 02:03:16.867000,ZHO,24,38.0,5.0,,0 days 02:01:37.255000,SOFT,2.0,False,Kick Sauber,0 days 02:01:10.138000,1,18.0,2024,12
0 days 01:40:30.229000,RUS,63,27.0,1.0,0 days 01:40:23.995000,,MEDIUM,27.0,True,Mercedes,0 days 01:38:42.531000,1,4.0,2024,12
0 days 01:42:34.571000,RUS,63,28.0,2.0,,0 days 01:40:56.134000,INTERMEDIATE,1.0,True,Mercedes,0 days 01:40:30.229000,1,5.0,2024,12
0 days 01:51:07.421000,RUS,63,33.0,2.0,0 days 01:50:59.953000,,INTERMEDIATE,6.0,True,Mercedes,0 days 01:49:21.200000,1,4.0,2024,12
0 days 01:20:24.414000,PIA,81,18.0,1.0,0 days 01:20:22.641000,,MEDIUM,18.0,True,McLaren,0 days 01:18:57.918000,1,1.0,2024,13
0 days 01:22:06.893000,PIA,81,19.0,2.0,,0 days 01:20:44.313000,HARD,2.0,False,McLaren,0 days 01:20:24.414000,1,4.0,2024,13
0 days 02:01:13.619000,PIA,81,47.0,2.0,0 days 02:01:11.866000,,HARD,30.0,False,McLaren,0 days 01:59:47.367000,1,1.0,2024,13
0 days 02:02:55.003000,PIA,81,48.0,3.0,,0 days 02:01:33.722000,MEDIUM,2.0,False,McLaren,0 days 02:01:13.619000,1,3.0,2024,13
0 days 01:19:03.657000,NOR,4,17.0,1.0,0 days 01:19:02.037000,,MEDIUM,17.0,True,McLaren,0 days 01:17:37.172000,1,2.0,2024,13
0 days 01:20:45.464000,NOR,4,18.0,2.0,,0 days 01:19:23.763000,HARD,2.0,False,McLaren,0 days 01:19:03.657000,1,5.0,2024,13
0 days 01:58:27.431000,NOR,4,45.0,2.0,0 days 01:58:25.665000,,HARD,29.0,False,McLaren,0 days 01:57:01.103000,1,2.0,2024,13
0 days 02:00:06.382000,NOR,4,46.0,3.0,,0 days 01:58:46.944000,MEDIUM,2.0,False,McLaren,0 days 01:58:27.431000,1,4.0,2024,13
0 days 01:17:44.831000,HAM,44,16.0,1.0,0 days 01:17:43.066000,,MEDIUM,16.0,True,Mercedes,0 days 01:16:17.585000,1,5.0,2024,13
0 days 01:19:25.147000,HAM,44,17.0,2.0,,0 days 01:18:04.379000,HARD,1.0,True,Mercedes,0 days 01:17:44.831000,1,7.0,2024,13
0 days 01:51:36.890000,HAM,44,40.0,2.0,0 days 01:51:35.192000,,HARD,24.0,True,Mercedes,0 days 01:50:09.157000,1,4.0,2024,13
0 days 01:53:17.908000,HAM,44,41.0,3.0,,0 days 01:51:57.122000,HARD,1.0,True,Mercedes,0 days 01:51:36.890000,1,5.0,2024,13
0 days 01:27:39.116000,LEC,16,23.0,1.0,0 days 01:27:37.483000,,MEDIUM,23.0,True,Ferrari,0 days 01:26:12.198000,1,1.0,2024,13
0 days 01:29:21.144000,LEC,16,24.0,2.0,,0 days 01:27:59.355000,HARD,1.0,True,Ferrari,0 days 01:27:39.116000,1,5.0,2024,13
0 days 01:51:38.171000,LEC,16,40.0,2.0,0 days 01:51:36.502000,,HARD,17.0,True,Ferrari,0 days 01:50:10.897000,1,5.0,2024,13
0 days 01:53:18.987000,LEC,16,41.0,3.0,,0 days 01:51:58.155000,MEDIUM,1.0,True,Ferrari,0 days 01:51:38.171000,1,6.0,2024,13
0 days 01:24:46.643000,VER,1,21.0,1.0,0 days 01:24:44.883000,,MEDIUM,21.0,True,Red Bull Racing,0 days 01:23:19.616000,1,1.0,2024,13
0 days 01:26:28.431000,VER,1,22.0,2.0,,0 days 01:25:07.126000,HARD,1.0,True,Red Bull Racing,0 days 01:24:46.643000,1,5.0,2024,13
0 days 02:04:11.320000,VER,1,49.0,2.0,0 days 02:04:09.648000,,HARD,28.0,True,Red Bull Racing,0 days 02:02:44.852000,1,1.0,2024,13
0 days 02:05:50.610000,VER,1,50.0,3.0,,0 days 02:04:30.977000,MEDIUM,1.0,True,Red Bull Racing,0 days 02:04:11.320000,1,5.0,2024,13
0 days 01:24:55.507000,SAI,55,21.0,1.0,0 days 01:24:53.849000,,MEDIUM,21.0,True,Ferrari,0 days 01:23:28.183000,1,4.0,2024,13
0 days 01:26:37.671000,SAI,55,22.0,2.0,,0 days 01:25:15.394000,HARD,1.0,True,Ferrari,0 days 01:24:55.507000,1,9.0,2024,13
0 days 02:01:32.487000,SAI,55,47.0,2.0,0 days 02:01:30.819000,,HARD,26.0,True,Ferrari,0 days 02:00:05.272000,1,4.0,2024,13
0 days 02:03:12.851000,SAI,55,48.0,3.0,,0 days 02:01:52.306000,MEDIUM,1.0,True,Ferrari,0 days 02:01:32.487000,1,6.0,2024,13
0 days 01:35:12.541000,PER,11,28.0,1.0,0 days 01:35:10.888000,,HARD,28.0,True,Red Bull Racing,0 days 01:33:44.413000,1,9.0,2024,13
0 days 01:36:55.227000,PER,11,29.0,2.0,,0 days 01:35:32.211000,MEDIUM,1.0,True,Red Bull Racing,0 days 01:35:12.541000,1,14.0,2024,13
0 days 02:01:54.500000,PER,11,47.0,2.0,0 days 02:01:52.777000,,MEDIUM,19.0,True,Red Bull Racing,0 days 02:00:28.622000,1,8.0,2024,13
0 days 02:03:34.008000,PER,11,48.0,3.0,,0 days 02:02:13.837000,MEDIUM,1.0,True,Red Bull Racing,0 days 02:01:54.500000,1,8.0,2024,13
0 days 01:42:18.369000,RUS,63,33.0,1.0,0 days 01:42:16.715000,,HARD,33.0,True,Mercedes,0 days 01:40:50.178000,1,7.0,2024,13
0 days 01:43:58.579000,RUS,63,34.0,2.0,,0 days 01:42:38.091000,MEDIUM,1.0,True,Mercedes,0 days 01:42:18.369000,1,11.0,2024,13
0 days 02:10:13.635000,RUS,63,53.0,2.0,0 days 02:10:11.921000,,MEDIUM,20.0,True,Mercedes,0 days 02:08:48.302000,1,7.0,2024,13
0 days 02:11:52.200000,RUS,63,54.0,3.0,,0 days 02:10:33.236000,HARD,1.0,True,Mercedes,0 days 02:10:13.635000,1,8.0,2024,13
0 days 01:36:36.410000,TSU,22,29.0,1.0,0 days 01:36:34.763000,,MEDIUM,29.0,True,RB,0 days 01:35:08.225000,1,8.0,2024,13
0 days 01:38:18.066000,TSU,22,30.0,2.0,,0 days 01:36:56.241000,HARD,1.0,True,RB,0 days 01:36:36.410000,1,10.0,2024,13
0 days 01:15:10.486000,STR,18,14.0,1.0,0 days 01:15:08.732000,,SOFT,17.0,False,Aston Martin,0 days 01:13:42.389000,1,8.0,2024,13
0 days 01:16:55.354000,STR,18,15.0,2.0,,0 days 01:15:32.107000,MEDIUM,2.0,False,Aston Martin,0 days 01:15:10.486000,1,16.0,2024,13
0 days 01:59:26.040000,STR,18,45.0,2.0,0 days 01:59:24.306000,,MEDIUM,32.0,False,Aston Martin,0 days 01:57:58.942000,1,10.0,2024,13
0 days 02:01:08.094000,STR,18,46.0,3.0,,0 days 01:59:46.684000,HARD,2.0,False,Aston Martin,0 days 01:59:26.040000,1,14.0,2024,13
0 days 01:05:14.073000,ALO,14,7.0,1.0,0 days 01:05:12.367000,,SOFT,9.0,False,Aston Martin,0 days 01:03:47.912000,1,8.0,2024,13
0 days 01:06:57.365000,ALO,14,8.0,2.0,,0 days 01:05:34.905000,MEDIUM,2.0,False,Aston Martin,0 days 01:05:14.073000,1,15.0,2024,13
0 days 01:48:05.531000,ALO,14,37.0,2.0,0 days 01:48:03.791000,,MEDIUM,31.0,False,Aston Martin,0 days 01:46:38.207000,1,8.0,2024,13
0 days 01:49:46.360000,ALO,14,38.0,3.0,,0 days 01:48:25.670000,HARD,2.0,False,Aston Martin,0 days 01:48:05.531000,1,13.0,2024,13
0 days 01:05:16.913000,RIC,3,7.0,1.0,0 days 01:05:15.255000,,MEDIUM,7.0,True,RB,0 days 01:03:50.613000,1,10.0,2024,13
0 days 01:06:59.997000,RIC,3,8.0,2.0,,0 days 01:05:36.335000,HARD,1.0,True,RB,0 days 01:05:16.913000,1,18.0,2024,13
0 days 01:35:31.812000,RIC,3,28.0,2.0,0 days 01:35:30.100000,,HARD,21.0,True,RB,0 days 01:34:03.680000,1,17.0,2024,13
0 days 01:37:11.739000,RIC,3,29.0,3.0,,0 days 01:35:51.494000,HARD,1.0,True,RB,0 days 01:35:31.812000,1,20.0,2024,13
0 days 00:58:09.944000,HUL,27,2.0,1.0,0 days 00:58:08.236000,,MEDIUM,2.0,True,Haas F1 Team,0 days 00:56:41.123000,1,17.0,2024,13
0 days 00:59:51.210000,HUL,27,3.0,2.0,,0 days 00:58:30.600000,HARD,1.0,True,Haas F1 Team,0 days 00:58:09.944000,1,20.0,2024,13
0 days 01:36:53.950000,HUL,27,29.0,2.0,0 days 01:36:52.231000,,HARD,27.0,True,Haas F1 Team,0 days 01:35:26.060000,1,11.0,2024,13
0 days 01:38:36.716000,HUL,27,30.0,3.0,,0 days 01:37:14.797000,HARD,1.0,True,Haas F1 Team,0 days 01:36:53.950000,1,19.0,2024,13
0 days 01:03:51.636000,ALB,23,6.0,1.0,0 days 01:03:49.888000,,SOFT,6.0,True,Williams,0 days 01:02:23.578000,1,11.0,2024,13
0 days 01:05:33.834000,ALB,23,7.0,2.0,,0 days 01:04:11.969000,HARD,1.0,True,Williams,0 days 01:03:51.636000,1,18.0,2024,13
0 days 01:36:55.292000,ALB,23,29.0,2.0,0 days 01:36:53.545000,,HARD,23.0,True,Williams,0 days 01:35:27.324000,1,15.0,2024,13
0 days 01:38:39.028000,ALB,23,30.0,3.0,,0 days 01:37:17.126000,HARD,1.0,True,Williams,0 days 01:36:55.292000,1,20.0,2024,13
0 days 01:03:52.445000,MAG,20,6.0,1.0,0 days 01:03:50.698000,,SOFT,6.0,True,Haas F1 Team,0 days 01:02:24.379000,1,13.0,2024,13
0 days 01:05:34.875000,MAG,20,7.0,2.0,,0 days 01:04:12.589000,HARD,1.0,True,Haas F1 Team,0 days 01:03:52.445000,1,19.0,2024,13
0 days 01:44:05.774000,MAG,20,34.0,2.0,0 days 01:44:04.207000,,HARD,28.0,True,Haas F1 Team,0 days 01:42:37.669000,1,13.0,2024,13
0 days 01:45:49.178000,MAG,20,35.0,3.0,,0 days 01:44:26.692000,HARD,1.0,True,Haas F1 Team,0 days 01:44:05.774000,1,17.0,2024,13
0 days 01:18:06.600000,BOT,77,16.0,1.0,0 days 01:18:04.867000,,MEDIUM,17.0,False,Kick Sauber,0 days 01:16:38.590000,1,10.0,2024,13
0 days 01:19:49.501000,BOT,77,17.0,2.0,,0 days 01:18:27.003000,HARD,1.0,True,Kick Sauber,0 days 01:18:06.600000,1,18.0,2024,13
0 days 01:59:44.299000,BOT,77,45.0,2.0,0 days 01:59:42.690000,,HARD,29.0,True,Kick Sauber,0 days 01:58:15.624000,1,15.0,2024,13
0 days 02:01:26.612000,BOT,77,46.0,3.0,,0 days 02:00:04.587000,HARD,1.0,True,Kick Sauber,0 days 01:59:44.299000,1,18.0,2024,13
0 days 01:06:46.948000,SAR,2,8.0,1.0,0 days 01:06:45.280000,,MEDIUM,8.0,True,Williams,0 days 01:05:19.512000,1,12.0,2024,13
0 days 01:08:29.694000,SAR,2,9.0,2.0,,0 days 01:07:06.962000,HARD,1.0,True,Williams,0 days 01:06:46.948000,1,19.0,2024,13
0 days 01:42:43.397000,SAR,2,33.0,2.0,0 days 01:42:41.760000,,HARD,25.0,True,Williams,0 days 01:41:15.387000,1,14.0,2024,13
0 days 01:44:25.307000,SAR,2,34.0,3.0,,0 days 01:43:03.181000,HARD,1.0,True,Williams,0 days 01:42:43.397000,1,19.0,2024,13
0 days 02:25:31.291000,SAR,2,63.0,3.0,0 days 02:25:29.641000,,HARD,30.0,True,Williams,0 days 02:24:01.302000,1,18.0,2024,13
0 days 02:27:11.101000,SAR,2,64.0,4.0,,0 days 02:25:51.516000,SOFT,1.0,True,Williams,0 days 02:25:31.291000,1,19.0,2024,13
0 days 01:03:55.753000,OCO,31,6.0,1.0,0 days 01:03:54.022000,,MEDIUM,6.0,True,Alpine,0 days 01:02:27.200000,1,18.0,2024,13
0 days 01:05:37.514000,OCO,31,7.0,2.0,,0 days 01:04:15.964000,HARD,1.0,True,Alpine,0 days 01:03:55.753000,1,20.0,2024,13
0 days 01:38:26.482000,OCO,31,30.0,2.0,0 days 01:38:24.835000,,HARD,24.0,True,Alpine,0 days 01:36:57.888000,1,15.0,2024,13
0 days 01:40:08.186000,OCO,31,31.0,3.0,,0 days 01:38:46.210000,HARD,1.0,True,Alpine,0 days 01:38:26.482000,1,20.0,2024,13
0 days 02:26:55.425000,OCO,31,64.0,3.0,0 days 02:26:53.966000,,HARD,34.0,True,Alpine,0 days 02:25:23.610000,1,17.0,2024,13
0 days 02:28:36.834000,OCO,31,65.0,4.0,,0 days 02:27:15.135000,SOFT,1.0,True,Alpine,0 days 02:26:55.425000,1,19.0,2024,13
0 days 01:05:23.716000,ZHO,24,7.0,1.0,0 days 01:05:22.041000,,MEDIUM,8.0,False,Kick Sauber,0 days 01:03:55.570000,1,16.0,2024,13
0 days 01:07:06.128000,ZHO,24,8.0,2.0,,0 days 01:05:43.972000,HARD,1.0,True,Kick Sauber,0 days 01:05:23.716000,1,20.0,2024,13
0 days 01:47:11.905000,ZHO,24,36.0,2.0,0 days 01:47:10.178000,,HARD,29.0,True,Kick Sauber,0 days 01:45:42.755000,1,16.0,2024,13
0 days 01:48:55.833000,ZHO,24,37.0,3.0,,0 days 01:47:32.355000,HARD,1.0,True,Kick Sauber,0 days 01:47:11.905000,1,19.0,2024,13
0 days 00:56:43.800000,GAS,10,1.0,1.0,,0 days 00:55:15.973000,HARD,1.0,True,Alpine,0 days 00:55:04.938000,1,20.0,2024,13
0 days 01:35:25.365000,GAS,10,28.0,1.0,0 days 01:35:23.659000,,HARD,28.0,True,Alpine,0 days 01:33:56.393000,1,12.0,2024,13
0 days 01:37:07.036000,GAS,10,29.0,2.0,,0 days 01:35:45.056000,MEDIUM,1.0,True,Alpine,0 days 01:35:25.365000,1,19.0,2024,13
0 days 01:42:44.457000,GAS,10,33.0,2.0,0 days 01:42:42.762000,,MEDIUM,5.0,True,Alpine,0 days 01:41:17.306000,1,15.0,2024,13
0 days 01:15:28.283000,HAM,44,11.0,1.0,0 days 01:15:24.524000,,MEDIUM,11.0,True,Mercedes,0 days 01:13:33.955000,1,2.0,2024,14
0 days 01:17:33.075000,HAM,44,12.0,2.0,,0 days 01:15:47.722000,HARD,1.0,True,Mercedes,0 days 01:15:28.283000,1,5.0,2024,14
0 days 01:42:50.692000,HAM,44,26.0,2.0,0 days 01:42:46.977000,,HARD,15.0,True,Mercedes,0 days 01:40:58.645000,1,1.0,2024,14
0 days 01:44:51.992000,HAM,44,27.0,3.0,,0 days 01:43:09.642000,HARD,1.0,True,Mercedes,0 days 01:42:50.692000,1,6.0,2024,14
0 days 01:15:34.202000,PIA,81,11.0,1.0,0 days 01:15:30.513000,,MEDIUM,11.0,True,McLaren,0 days 01:13:39.931000,1,6.0,2024,14
0 days 01:17:37.305000,PIA,81,12.0,2.0,,0 days 01:15:53.197000,HARD,1.0,True,McLaren,0 days 01:15:34.202000,1,7.0,2024,14
0 days 01:50:05.161000,PIA,81,30.0,2.0,0 days 01:50:01.410000,,HARD,19.0,True,McLaren,0 days 01:48:13.423000,1,1.0,2024,14
0 days 01:52:06.585000,PIA,81,31.0,3.0,,0 days 01:50:25.654000,HARD,1.0,True,McLaren,0 days 01:50:05.161000,1,4.0,2024,14
0 days 01:17:20.118000,LEC,16,12.0,1.0,0 days 01:17:16.307000,,MEDIUM,12.0,True,Ferrari,0 days 01:15:26.027000,1,1.0,2024,14
0 days 01:19:22.785000,LEC,16,13.0,2.0,,0 days 01:17:39.684000,HARD,1.0,True,Ferrari,0 days 01:17:20.118000,1,4.0,2024,14
0 days 01:41:05.579000,LEC,16,25.0,2.0,0 days 01:41:01.845000,,HARD,13.0,True,Ferrari,0 days 01:39:13.221000,1,3.0,2024,14
0 days 01:43:07.551000,LEC,16,26.0,3.0,,0 days 01:41:25.239000,HARD,1.0,True,Ferrari,0 days 01:41:05.579000,1,7.0,2024,14
0 days 01:13:47.957000,VER,1,10.0,1.0,0 days 01:13:44.188000,,MEDIUM,10.0,True,Red Bull Racing,0 days 01:11:53.302000,1,8.0,2024,14
0 days 01:15:50.746000,VER,1,11.0,2.0,,0 days 01:14:07.325000,HARD,1.0,True,Red Bull Racing,0 days 01:13:47.957000,1,13.0,2024,14
0 days 01:46:37.072000,VER,1,28.0,2.0,0 days 01:46:33.171000,,HARD,18.0,True,Red Bull Racing,0 days 01:44:45.046000,1,4.0,2024,14
0 days 01:48:37.561000,VER,1,29.0,3.0,,0 days 01:46:56.099000,MEDIUM,1.0,True,Red Bull Racing,0 days 01:46:37.072000,1,7.0,2024,14
0 days 01:22:55.958000,NOR,4,15.0,1.0,0 days 01:22:52.183000,,MEDIUM,15.0,True,McLaren,0 days 01:21:02.030000,12,2.0,2024,14
0 days 01:24:57.719000,NOR,4,16.0,2.0,,0 days 01:23:14.930000,HARD,1.0,True,McLaren,0 days 01:22:55.958000,1,8.0,2024,14
0 days 01:48:25.428000,NOR,4,29.0,2.0,0 days 01:48:21.728000,,HARD,14.0,True,McLaren,0 days 01:46:33.647000,1,3.0,2024,14
0 days 01:50:25.690000,NOR,4,30.0,3.0,,0 days 01:48:44.341000,HARD,1.0,True,McLaren,0 days 01:48:25.428000,1,7.0,2024,14
0 days 01:31:59.794000,SAI,55,20.0,1.0,0 days 01:31:56.204000,,HARD,20.0,True,Ferrari,0 days 01:30:06.076000,1,3.0,2024,14
0 days 01:34:02.428000,SAI,55,21.0,2.0,,0 days 01:32:19.120000,MEDIUM,1.0,True,Ferrari,0 days 01:31:59.794000,1,8.0,2024,14
