Time,Driver,DriverNumber,LapNumber,Stint,PitInTime,PitOutTime,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Year,RoundNumber
0 days 01:04:01.387000,PER,11,1.0,1.0,0 days 01:03:37.245000,,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:02.950000,12,18.0,2023,6
0 days 01:05:21.091000,PER,11,2.0,2.0,,0 days 01:04:02.058000,HARD,1.0,True,Red Bull Racing,0 days 01:04:01.387000,1,18.0,2023,6
0 days 01:47:57.728000,PER,11,34.0,2.0,0 days 01:47:25.730000,,HARD,33.0,True,Red Bull Racing,0 days 01:46:11.277000,1,19.0,2023,6
0 days 01:49:17.309000,PER,11,35.0,3.0,,0 days 01:47:58.386000,MEDIUM,2.0,False,Red Bull Racing,0 days 01:47:57.728000,1,19.0,2023,6
0 days 02:13:42.115000,PER,11,53.0,3.0,0 days 02:13:18.655000,,MEDIUM,20.0,False,Red Bull Racing,0 days 02:11:46.571000,1,19.0,2023,6
0 days 02:15:24.447000,PER,11,54.0,4.0,,0 days 02:13:42.827000,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 02:13:42.115000,12,17.0,2023,6
0 days 02:20:55.787000,PER,11,57.0,4.0,0 days 02:20:27.429000,,INTERMEDIATE,4.0,True,Red Bull Racing,0 days 02:18:49.948000,12,17.0,2023,6
0 days 02:22:41.776000,PER,11,58.0,5.0,,0 days 02:20:56.475000,WET,1.0,True,Red Bull Racing,0 days 02:20:55.787000,12,17.0,2023,6
0 days 02:42:40.975000,PER,11,70.0,5.0,0 days 02:42:16.515000,,WET,13.0,True,Red Bull Racing,0 days 02:40:42.909000,1,17.0,2023,6
0 days 02:44:17.719000,PER,11,71.0,6.0,,0 days 02:42:41.702000,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 02:42:40.975000,1,17.0,2023,6
0 days 02:12:55.370000,ALO,14,54.0,1.0,0 days 02:12:31.906000,,HARD,55.0,False,Aston Martin,0 days 02:11:05.059000,1,2.0,2023,6
0 days 02:15:02.005000,ALO,14,55.0,2.0,0 days 02:14:36.873000,0 days 02:12:56.125000,MEDIUM,2.0,False,Aston Martin,0 days 02:12:55.370000,12,2.0,2023,6
0 days 02:16:50.536000,ALO,14,56.0,3.0,,0 days 02:15:02.716000,INTERMEDIATE,1.0,True,Aston Martin,0 days 02:15:02.005000,21,2.0,2023,6
0 days 01:59:48.130000,LEC,16,44.0,1.0,0 days 01:59:24.702000,,HARD,44.0,True,Ferrari,0 days 01:58:12.688000,1,8.0,2023,6
0 days 02:01:07.693000,LEC,16,45.0,2.0,,0 days 01:59:48.889000,MEDIUM,1.0,True,Ferrari,0 days 01:59:48.130000,1,8.0,2023,6
0 days 02:15:27.524000,LEC,16,55.0,2.0,0 days 02:15:02.560000,,MEDIUM,11.0,True,Ferrari,0 days 02:13:18.278000,12,6.0,2023,6
0 days 02:17:10.532000,LEC,16,56.0,3.0,,0 days 02:15:28.262000,INTERMEDIATE,1.0,True,Ferrari,0 days 02:15:27.524000,21,6.0,2023,6
0 days 02:10:16.158000,STR,18,51.0,1.0,0 days 02:09:52.253000,,HARD,52.0,False,Aston Martin,0 days 02:08:31.657000,1,19.0,2023,6
0 days 02:11:48.347000,STR,18,52.0,2.0,,0 days 02:10:16.893000,INTERMEDIATE,1.0,True,Aston Martin,0 days 02:10:16.158000,1,17.0,2023,6
0 days 01:29:25.267000,SAR,2,20.0,1.0,0 days 01:29:01.859000,,MEDIUM,20.0,True,Williams,0 days 01:27:48.056000,1,20.0,2023,6
0 days 01:30:46.913000,SAR,2,21.0,2.0,,0 days 01:29:25.968000,HARD,1.0,True,Williams,0 days 01:29:25.267000,1,20.0,2023,6
0 days 01:33:42.591000,SAR,2,23.0,2.0,0 days 01:33:15.776000,,HARD,3.0,True,Williams,0 days 01:32:04.396000,1,20.0,2023,6
0 days 01:35:03.273000,SAR,2,24.0,3.0,,0 days 01:33:43.307000,SOFT,1.0,True,Williams,0 days 01:33:42.591000,1,20.0,2023,6
0 days 02:12:44.183000,SAR,2,52.0,3.0,0 days 02:12:19.188000,,SOFT,29.0,True,Williams,0 days 02:10:46.265000,1,20.0,2023,6
0 days 02:14:26.224000,SAR,2,53.0,4.0,,0 days 02:12:44.906000,INTERMEDIATE,1.0,True,Williams,0 days 02:12:44.183000,12,20.0,2023,6
0 days 02:20:16.282000,MAG,20,56.0,1.0,0 days 02:19:25.914000,,HARD,56.0,True,Haas F1 Team,0 days 02:17:04.180000,12,19.0,2023,6
0 days 02:22:04.300000,MAG,20,57.0,2.0,,0 days 02:20:16.992000,WET,1.0,True,Haas F1 Team,0 days 02:20:16.282000,21,19.0,2023,6
0 days 02:46:17.043000,MAG,20,71.0,2.0,0 days 02:46:17.057000,,WET,15.0,True,Haas F1 Team,0 days 02:44:40.035000,1,19.0,2023,6
0 days 02:13:10.418000,DEV,21,53.0,1.0,0 days 02:12:46.843000,,MEDIUM,53.0,True,AlphaTauri,0 days 02:11:11.623000,1,13.0,2023,6
0 days 02:14:58.276000,DEV,21,54.0,2.0,,0 days 02:13:11.062000,INTERMEDIATE,1.0,True,AlphaTauri,0 days 02:13:10.418000,12,13.0,2023,6
0 days 02:12:51.174000,TSU,22,53.0,1.0,0 days 02:12:18.203000,,MEDIUM,53.0,True,AlphaTauri,0 days 02:10:45.487000,1,11.0,2023,6
0 days 02:14:32.184000,TSU,22,54.0,2.0,,0 days 02:12:51.812000,INTERMEDIATE,1.0,True,AlphaTauri,0 days 02:12:51.174000,12,9.0,2023,6
0 days 01:26:35.488000,ALB,23,18.0,1.0,0 days 01:26:12.175000,,MEDIUM,18.0,True,Williams,0 days 01:24:57.074000,1,20.0,2023,6
0 days 01:27:58.681000,ALB,23,19.0,2.0,,0 days 01:26:36.205000,HARD,1.0,True,Williams,0 days 01:26:35.488000,1,20.0,2023,6
0 days 02:12:03.358000,ALB,23,52.0,2.0,0 days 02:11:37.126000,,HARD,34.0,True,Williams,0 days 02:10:07.506000,1,19.0,2023,6
0 days 02:13:39.639000,ALB,23,53.0,3.0,,0 days 02:12:04.141000,INTERMEDIATE,1.0,True,Williams,0 days 02:12:03.358000,1,18.0,2023,6
0 days 01:04:01.982000,ZHO,24,1.0,1.0,0 days 01:03:36.589000,,SOFT,1.0,True,Alfa Romeo,0 days 01:02:02.950000,12,19.0,2023,6
0 days 01:05:22.739000,ZHO,24,2.0,2.0,,0 days 01:04:02.714000,HARD,1.0,True,Alfa Romeo,0 days 01:04:01.982000,1,19.0,2023,6
0 days 02:11:59.348000,ZHO,24,52.0,2.0,0 days 02:11:34.813000,,HARD,51.0,True,Alfa Romeo,0 days 02:10:07.351000,1,18.0,2023,6
0 days 02:13:36.283000,ZHO,24,53.0,3.0,,0 days 02:12:00.251000,INTERMEDIATE,1.0,True,Alfa Romeo,0 days 02:11:59.348000,1,17.0,2023,6
0 days 01:04:03.289000,HUL,27,1.0,1.0,0 days 01:03:31.449000,,MEDIUM,1.0,True,Haas F1 Team,0 days 01:02:02.950000,12,20.0,2023,6
0 days 01:05:23.723000,HUL,27,2.0,2.0,,0 days 01:04:03.995000,HARD,1.0,True,Haas F1 Team,0 days 01:04:03.289000,1,20.0,2023,6
0 days 02:15:34.503000,HUL,27,54.0,2.0,0 days 02:15:00.544000,,HARD,53.0,True,Haas F1 Team,0 days 02:13:14.860000,12,18.0,2023,6
0 days 02:17:18.723000,HUL,27,55.0,3.0,,0 days 02:15:35.247000,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 02:15:34.503000,21,18.0,2023,6
0 days 02:24:26.762000,HUL,27,59.0,3.0,0 days 02:24:01.863000,,INTERMEDIATE,5.0,True,Haas F1 Team,0 days 02:22:27.299000,21,17.0,2023,6
0 days 02:26:09.544000,HUL,27,60.0,4.0,,0 days 02:24:27.487000,WET,1.0,True,Haas F1 Team,0 days 02:24:26.762000,12,17.0,2023,6
0 days 01:44:09.949000,OCO,31,32.0,1.0,0 days 01:43:44.750000,,MEDIUM,32.0,True,Alpine,0 days 01:42:35.281000,1,7.0,2023,6
0 days 01:45:29.238000,OCO,31,33.0,2.0,,0 days 01:44:10.702000,HARD,1.0,True,Alpine,0 days 01:44:09.949000,1,7.0,2023,6
0 days 02:13:30.343000,OCO,31,54.0,2.0,0 days 02:13:06.406000,,HARD,22.0,True,Alpine,0 days 02:11:35.796000,1,6.0,2023,6
0 days 02:15:12.722000,OCO,31,55.0,3.0,,0 days 02:13:31.077000,INTERMEDIATE,1.0,True,Alpine,0 days 02:13:30.343000,12,3.0,2023,6
0 days 02:08:12.279000,NOR,4,50.0,1.0,0 days 02:07:48.380000,,MEDIUM,50.0,True,McLaren,0 days 02:06:36.305000,1,11.0,2023,6
0 days 02:09:39.985000,NOR,4,51.0,2.0,,0 days 02:08:12.989000,HARD,1.0,True,McLaren,0 days 02:08:12.279000,1,11.0,2023,6
0 days 02:14:52.825000,NOR,4,54.0,2.0,0 days 02:14:20.155000,,HARD,4.0,True,McLaren,0 days 02:12:40.822000,12,11.0,2023,6
0 days 02:16:36.205000,NOR,4,55.0,3.0,,0 days 02:14:53.591000,INTERMEDIATE,1.0,True,McLaren,0 days 02:14:52.825000,21,11.0,2023,6
0 days 01:42:58.065000,HAM,44,31.0,1.0,0 days 01:42:34.329000,,MEDIUM,31.0,True,Mercedes,0 days 01:41:22.598000,1,8.0,2023,6
0 days 01:44:16.230000,HAM,44,32.0,2.0,,0 days 01:42:58.797000,HARD,1.0,True,Mercedes,0 days 01:42:58.065000,1,8.0,2023,6
0 days 02:13:34.498000,HAM,44,54.0,2.0,0 days 02:13:08.562000,,HARD,23.0,True,Mercedes,0 days 02:11:39.357000,1,7.0,2023,6
0 days 02:15:14.101000,HAM,44,55.0,3.0,,0 days 02:13:35.202000,INTERMEDIATE,1.0,True,Mercedes,0 days 02:13:34.498000,12,4.0,2023,6
0 days 01:45:28.156000,SAI,55,33.0,1.0,0 days 01:45:04.670000,,HARD,33.0,True,Ferrari,0 days 01:43:54.544000,1,6.0,2023,6
0 days 01:46:48.923000,SAI,55,34.0,2.0,,0 days 01:45:28.904000,MEDIUM,1.0,True,Ferrari,0 days 01:45:28.156000,1,7.0,2023,6
0 days 02:15:32.974000,SAI,55,55.0,2.0,0 days 02:15:04.653000,,MEDIUM,22.0,True,Ferrari,0 days 02:13:13.593000,12,8.0,2023,6
0 days 02:17:15.294000,SAI,55,56.0,3.0,,0 days 02:15:33.684000,INTERMEDIATE,1.0,True,Ferrari,0 days 02:15:32.974000,21,8.0,2023,6
0 days 02:13:27.079000,RUS,63,54.0,1.0,0 days 02:12:56.843000,,HARD,54.0,True,Mercedes,0 days 02:11:29.534000,1,5.0,2023,6
0 days 02:15:22.883000,RUS,63,55.0,2.0,,0 days 02:13:27.718000,INTERMEDIATE,1.0,True,Mercedes,0 days 02:13:27.079000,12,5.0,2023,6
0 days 02:10:15.532000,BOT,77,51.0,1.0,0 days 02:09:45.894000,,HARD,51.0,True,Alfa Romeo,0 days 02:08:25.946000,1,18.0,2023,6
0 days 02:11:47.686000,BOT,77,52.0,2.0,,0 days 02:10:16.268000,INTERMEDIATE,1.0,True,Alfa Romeo,0 days 02:10:15.532000,1,16.0,2023,6
0 days 02:14:43.450000,PIA,81,54.0,1.0,0 days 02:14:18.342000,,HARD,54.0,True,McLaren,0 days 02:12:31.591000,12,10.0,2023,6
0 days 02:16:29.476000,PIA,81,55.0,2.0,,0 days 02:14:44.201000,INTERMEDIATE,1.0,True,McLaren,0 days 02:14:43.450000,21,10.0,2023,6
0 days 01:37:09.485000,VER,1,26.0,1.0,0 days 01:37:06.753000,,MEDIUM,26.0,True,Red Bull Racing,0 days 01:35:45.642000,1,1.0,2023,7
0 days 01:38:47.912000,VER,1,27.0,2.0,,0 days 01:37:29.019000,HARD,1.0,True,Red Bull Racing,0 days 01:37:09.485000,1,1.0,2023,7
0 days 02:11:47.766000,VER,1,52.0,2.0,0 days 02:11:45.029000,,HARD,26.0,True,Red Bull Racing,0 days 02:10:24.917000,1,1.0,2023,7
0 days 02:13:24.997000,VER,1,53.0,3.0,,0 days 02:12:07.388000,SOFT,3.0,False,Red Bull Racing,0 days 02:11:47.766000,1,1.0,2023,7
0 days 01:34:41.037000,HAM,44,24.0,1.0,0 days 01:34:38.319000,,SOFT,27.0,False,Mercedes,0 days 01:33:16.365000,1,2.0,2023,7
0 days 01:36:20.350000,HAM,44,25.0,2.0,,0 days 01:35:00.896000,MEDIUM,1.0,True,Mercedes,0 days 01:34:41.037000,1,5.0,2023,7
0 days 02:09:25.886000,HAM,44,50.0,2.0,0 days 02:09:23.172000,,MEDIUM,26.0,True,Mercedes,0 days 02:08:03.185000,1,2.0,2023,7
0 days 02:11:04.574000,HAM,44,51.0,3.0,,0 days 02:09:45.890000,SOFT,4.0,False,Mercedes,0 days 02:09:25.886000,1,2.0,2023,7
0 days 01:36:10.938000,RUS,63,25.0,1.0,0 days 01:36:08.223000,,SOFT,25.0,True,Mercedes,0 days 01:34:46.306000,1,2.0,2023,7
0 days 01:37:49.339000,RUS,63,26.0,2.0,,0 days 01:36:30.473000,MEDIUM,1.0,True,Mercedes,0 days 01:36:10.938000,1,6.0,2023,7
0 days 02:03:01.172000,RUS,63,45.0,2.0,0 days 02:02:58.429000,,MEDIUM,20.0,True,Mercedes,0 days 02:01:38.191000,1,3.0,2023,7
0 days 02:04:38.353000,RUS,63,46.0,3.0,,0 days 02:03:20.475000,SOFT,4.0,False,Mercedes,0 days 02:03:01.172000,1,4.0,2023,7
0 days 01:39:00.175000,PER,11,27.0,1.0,0 days 01:38:57.486000,,MEDIUM,27.0,True,Red Bull Racing,0 days 01:37:34.998000,1,4.0,2023,7
0 days 01:40:38.379000,PER,11,28.0,2.0,,0 days 01:39:19.204000,HARD,1.0,True,Red Bull Racing,0 days 01:39:00.175000,1,9.0,2023,7
0 days 02:09:45.466000,PER,11,50.0,2.0,0 days 02:09:42.859000,,HARD,23.0,True,Red Bull Racing,0 days 02:08:22.427000,1,3.0,2023,7
0 days 02:11:21.065000,PER,11,51.0,3.0,,0 days 02:10:04.249000,SOFT,1.0,True,Red Bull Racing,0 days 02:09:45.466000,1,5.0,2023,7
0 days 01:22:36.615000,SAI,55,15.0,1.0,0 days 01:22:33.894000,,SOFT,18.0,False,Ferrari,0 days 01:21:11.634000,1,3.0,2023,7
0 days 01:24:15.694000,SAI,55,16.0,2.0,,0 days 01:22:56.175000,MEDIUM,1.0,True,Ferrari,0 days 01:22:36.615000,1,8.0,2023,7
0 days 01:57:50.080000,SAI,55,41.0,2.0,0 days 01:57:47.341000,,MEDIUM,26.0,True,Ferrari,0 days 01:56:25.800000,1,5.0,2023,7
0 days 01:59:29.232000,SAI,55,42.0,3.0,,0 days 01:58:09.746000,HARD,1.0,True,Ferrari,0 days 01:57:50.080000,1,6.0,2023,7
0 days 01:21:22.256000,STR,18,14.0,1.0,0 days 01:21:19.583000,,SOFT,17.0,False,Aston Martin,0 days 01:19:56.562000,1,5.0,2023,7
0 days 01:23:01.996000,STR,18,15.0,2.0,,0 days 01:21:41.880000,SOFT,4.0,False,Aston Martin,0 days 01:21:22.256000,1,11.0,2023,7
0 days 01:48:37.569000,STR,18,34.0,2.0,0 days 01:48:34.819000,,SOFT,23.0,False,Aston Martin,0 days 01:47:12.369000,1,7.0,2023,7
0 days 01:50:17.679000,STR,18,35.0,3.0,,0 days 01:48:58.209000,HARD,1.0,False,Aston Martin,0 days 01:48:37.569000,1,13.0,2023,7
0 days 01:28:12.461000,ALO,14,19.0,1.0,0 days 01:28:10.013000,,SOFT,22.0,False,Aston Martin,0 days 01:26:47.493000,1,5.0,2023,7
0 days 01:29:51.478000,ALO,14,20.0,2.0,,0 days 01:28:32.247000,SOFT,4.0,False,Aston Martin,0 days 01:28:12.461000,1,10.0,2023,7
0 days 02:02:04.224000,ALO,14,44.0,2.0,0 days 02:02:01.492000,,SOFT,28.0,False,Aston Martin,0 days 02:00:40.322000,1,5.0,2023,7
0 days 02:03:42.983000,ALO,14,45.0,3.0,,0 days 02:02:24.398000,HARD,1.0,False,Aston Martin,0 days 02:02:04.224000,1,10.0,2023,7
0 days 01:20:04.935000,OCO,31,13.0,1.0,0 days 01:20:02.225000,,SOFT,16.0,False,Alpine,0 days 01:18:39.463000,1,8.0,2023,7
0 days 01:21:43.863000,OCO,31,14.0,2.0,,0 days 01:20:24.381000,MEDIUM,1.0,True,Alpine,0 days 01:20:04.935000,1,13.0,2023,7
0 days 01:50:00.304000,OCO,31,35.0,2.0,0 days 01:49:57.599000,,MEDIUM,22.0,True,Alpine,0 days 01:48:35.949000,1,7.0,2023,7
0 days 01:51:40.982000,OCO,31,36.0,3.0,,0 days 01:50:21.692000,HARD,1.0,True,Alpine,0 days 01:50:00.304000,1,14.0,2023,7
0 days 01:14:41.988000,ZHO,24,9.0,1.0,0 days 01:14:39.246000,,SOFT,9.0,True,Alfa Romeo,0 days 01:13:15.825000,1,11.0,2023,7
0 days 01:16:23.103000,ZHO,24,10.0,2.0,,0 days 01:15:02.652000,HARD,1.0,True,Alfa Romeo,0 days 01:14:41.988000,1,16.0,2023,7
0 days 01:51:28.603000,ZHO,24,36.0,2.0,0 days 01:51:25.957000,,HARD,27.0,True,Alfa Romeo,0 days 01:50:04.253000,1,9.0,2023,7
0 days 01:53:08.459000,ZHO,24,37.0,3.0,,0 days 01:51:48.753000,HARD,1.0,True,Alfa Romeo,0 days 01:51:28.603000,1,15.0,2023,7
0 days 01:28:21.688000,GAS,10,19.0,1.0,0 days 01:28:18.997000,,SOFT,22.0,False,Alpine,0 days 01:26:55.501000,1,7.0,2023,7
0 days 01:30:02.430000,GAS,10,20.0,2.0,,0 days 01:28:42.341000,MEDIUM,1.0,True,Alpine,0 days 01:28:21.688000,1,16.0,2023,7
0 days 01:55:33.117000,GAS,10,39.0,2.0,0 days 01:55:30.390000,,MEDIUM,20.0,True,Alpine,0 days 01:54:08.970000,1,9.0,2023,7
0 days 01:57:13.199000,GAS,10,40.0,3.0,,0 days 01:55:54.030000,HARD,1.0,True,Alpine,0 days 01:55:33.117000,1,14.0,2023,7
0 days 01:03:51.962000,LEC,16,1.0,1.0,,0 days 01:02:26.603000,HARD,1.0,True,Ferrari,0 days 01:02:15.963000,1,20.0,2023,7
0 days 01:24:20.619000,LEC,16,16.0,1.0,0 days 01:24:17.861000,,HARD,16.0,True,Ferrari,0 days 01:22:54.342000,1,9.0,2023,7
0 days 01:26:00.483000,LEC,16,17.0,2.0,,0 days 01:24:39.689000,SOFT,1.0,True,Ferrari,0 days 01:24:20.619000,1,18.0,2023,7
0 days 01:58:16.424000,LEC,16,41.0,2.0,0 days 01:58:13.699000,,SOFT,25.0,True,Ferrari,0 days 01:56:52.698000,1,8.0,2023,7
0 days 01:59:55.786000,LEC,16,42.0,3.0,,0 days 01:58:36.730000,HARD,26.0,False,Ferrari,0 days 01:58:16.424000,1,14.0,2023,7
0 days 01:16:04.443000,TSU,22,10.0,1.0,0 days 01:16:01.776000,,SOFT,10.0,True,AlphaTauri,0 days 01:14:39.485000,1,10.0,2023,7
0 days 01:17:44.949000,TSU,22,11.0,2.0,,0 days 01:16:23.901000,HARD,1.0,True,AlphaTauri,0 days 01:16:04.443000,1,16.0,2023,7
0 days 01:48:41.771000,TSU,22,34.0,2.0,0 days 01:48:38.975000,,HARD,24.0,True,AlphaTauri,0 days 01:47:17.266000,1,9.0,2023,7
0 days 01:50:19.755000,TSU,22,35.0,3.0,,0 days 01:49:01.022000,MEDIUM,1.0,True,AlphaTauri,0 days 01:48:41.771000,1,14.0,2023,7
0 days 01:25:36.052000,PIA,81,17.0,1.0,0 days 01:25:33.328000,,SOFT,19.0,False,McLaren,0 days 01:24:11.148000,1,8.0,2023,7
0 days 01:27:16.375000,PIA,81,18.0,2.0,,0 days 01:25:55.703000,HARD,1.0,True,McLaren,0 days 01:25:36.052000,1,15.0,2023,7
0 days 01:55:32.008000,PIA,81,39.0,2.0,0 days 01:55:29.296000,,HARD,22.0,True,McLaren,0 days 01:54:07.896000,1,7.0,2023,7
0 days 01:57:10.913000,PIA,81,40.0,3.0,,0 days 01:55:52.108000,MEDIUM,1.0,True,McLaren,0 days 01:55:32.008000,1,13.0,2023,7
0 days 01:14:47.863000,DEV,21,9.0,1.0,0 days 01:14:45.153000,,SOFT,9.0,True,AlphaTauri,0 days 01:13:22.587000,1,16.0,2023,7
0 days 01:16:28.306000,DEV,21,10.0,2.0,,0 days 01:15:07.652000,HARD,1.0,True,AlphaTauri,0 days 01:14:47.863000,1,19.0,2023,7
0 days 01:54:20.534000,DEV,21,38.0,2.0,0 days 01:54:17.797000,,HARD,29.0,True,AlphaTauri,0 days 01:52:56.256000,1,13.0,2023,7
0 days 01:55:58.972000,DEV,21,39.0,3.0,,0 days 01:54:39.813000,MEDIUM,1.0,True,AlphaTauri,0 days 01:54:20.534000,1,17.0,2023,7
0 days 01:13:24.891000,HUL,27,8.0,1.0,0 days 01:13:22.201000,,SOFT,11.0,False,Haas F1 Team,0 days 01:11:57.957000,1,17.0,2023,7
0 days 01:15:03.619000,HUL,27,9.0,2.0,,0 days 01:13:44.732000,MEDIUM,1.0,True,Haas F1 Team,0 days 01:13:24.891000,1,19.0,2023,7
0 days 01:38:07.292000,HUL,27,26.0,2.0,0 days 01:38:04.612000,,MEDIUM,18.0,True,Haas F1 Team,0 days 01:36:42.542000,1,14.0,2023,7
0 days 01:39:47.135000,HUL,27,27.0,3.0,,0 days 01:38:27.815000,HARD,1.0,True,Haas F1 Team,0 days 01:38:07.292000,1,18.0,2023,7
0 days 02:01:08.167000,HUL,27,43.0,3.0,0 days 02:01:05.446000,,HARD,17.0,True,Haas F1 Team,0 days 01:59:43.088000,1,12.0,2023,7
0 days 02:02:49.006000,HUL,27,44.0,4.0,,0 days 02:01:29.930000,MEDIUM,1.0,True,Haas F1 Team,0 days 02:01:08.167000,1,16.0,2023,7
0 days 01:24:27.350000,ALB,23,16.0,1.0,0 days 01:24:24.705000,,SOFT,16.0,True,Williams,0 days 01:23:00.587000,1,14.0,2023,7
0 days 01:26:09.604000,ALB,23,17.0,2.0,,0 days 01:24:48.032000,HARD,1.0,True,Williams,0 days 01:24:27.350000,1,20.0,2023,7
0 days 01:53:15.954000,ALB,23,37.0,2.0,0 days 01:53:13.252000,,HARD,21.0,True,Williams,0 days 01:51:49.722000,1,19.0,2023,7
0 days 01:54:54.877000,ALB,23,38.0,3.0,,0 days 01:53:36.783000,MEDIUM,1.0,True,Williams,0 days 01:53:15.954000,1,19.0,2023,7
0 days 01:03:47.600000,NOR,4,1.0,1.0,0 days 01:03:44.836000,,SOFT,3.0,False,McLaren,0 days 01:02:15.963000,1,14.0,2023,7
0 days 01:05:43.600000,NOR,4,2.0,2.0,,0 days 01:04:22.570000,HARD,1.0,True,McLaren,0 days 01:03:47.600000,1,20.0,2023,7
0 days 01:32:53.819000,NOR,4,22.0,2.0,0 days 01:32:51.102000,,HARD,21.0,True,McLaren,0 days 01:31:28.485000,1,18.0,2023,7
0 days 01:34:34.255000,NOR,4,23.0,3.0,,0 days 01:33:13.898000,MEDIUM,1.0,True,McLaren,0 days 01:32:53.819000,1,20.0,2023,7
0 days 02:10:42.736000,NOR,4,50.0,3.0,0 days 02:10:40.014000,,MEDIUM,28.0,True,McLaren,0 days 02:09:18.802000,1,15.0,2023,7
0 days 02:12:20.753000,NOR,4,51.0,4.0,,0 days 02:11:02.045000,SOFT,4.0,False,McLaren,0 days 02:10:42.736000,1,20.0,2023,7
0 days 01:16:09.932000,MAG,20,10.0,1.0,0 days 01:16:07.276000,,SOFT,10.0,True,Haas F1 Team,0 days 01:14:43.280000,1,14.0,2023,7
0 days 01:17:49.442000,MAG,20,11.0,2.0,,0 days 01:16:29.354000,MEDIUM,1.0,True,Haas F1 Team,0 days 01:16:09.932000,1,19.0,2023,7
0 days 01:35:29.550000,MAG,20,24.0,2.0,0 days 01:35:26.927000,,MEDIUM,14.0,True,Haas F1 Team,0 days 01:34:03.619000,1,16.0,2023,7
0 days 01:37:11.285000,MAG,20,25.0,3.0,,0 days 01:35:51.599000,HARD,1.0,True,Haas F1 Team,0 days 01:35:29.550000,1,19.0,2023,7
0 days 02:00:02.800000,MAG,20,42.0,3.0,0 days 02:00:00.119000,,HARD,18.0,True,Haas F1 Team,0 days 01:58:36.644000,1,17.0,2023,7
0 days 02:01:41.074000,MAG,20,43.0,4.0,,0 days 02:00:22.385000,MEDIUM,1.0,True,Haas F1 Team,0 days 02:00:02.800000,1,19.0,2023,7
0 days 01:09:21.776000,BOT,77,5.0,1.0,0 days 01:09:19.002000,,SOFT,5.0,True,Alfa Romeo,0 days 01:07:56.227000,1,19.0,2023,7
0 days 01:11:02.656000,BOT,77,6.0,2.0,,0 days 01:09:42.736000,HARD,1.0,True,Alfa Romeo,0 days 01:09:21.776000,1,19.0,2023,7
0 days 01:56:01.144000,BOT,77,39.0,2.0,0 days 01:55:58.405000,,HARD,34.0,True,Alfa Romeo,0 days 01:54:33.591000,1,18.0,2023,7
0 days 01:57:44.179000,BOT,77,40.0,3.0,,0 days 01:56:22.467000,HARD,1.0,True,Alfa Romeo,0 days 01:56:01.144000,1,20.0,2023,7
0 days 01:03:50.473000,SAR,2,1.0,1.0,,0 days 01:02:25.603000,MEDIUM,1.0,True,Williams,0 days 01:02:15.963000,1,19.0,2023,7
0 days 01:25:53.024000,SAR,2,17.0,1.0,0 days 01:25:50.297000,,MEDIUM,17.0,True,Williams,0 days 01:24:26.166000,1,14.0,2023,7
0 days 01:27:34.491000,SAR,2,18.0,2.0,,0 days 01:26:13.140000,HARD,1.0,True,Williams,0 days 01:25:53.024000,1,20.0,2023,7
0 days 01:51:56.802000,SAR,2,36.0,2.0,0 days 01:51:54.097000,,HARD,19.0,True,Williams,0 days 01:50:31.998000,1,20.0,2023,7
0 days 01:53:38.618000,SAR,2,37.0,3.0,,0 days 01:52:18.018000,HARD,1.0,True,Williams,0 days 01:51:56.802000,1,20.0,2023,7
0 days 01:18:12.358000,VER,1,12.0,1.0,0 days 01:17:50.274000,,MEDIUM,12.0,True,Red Bull Racing,0 days 01:16:39.166000,124,1.0,2023,8
0 days 01:20:42.269000,VER,1,13.0,2.0,,0 days 01:18:13.899000,HARD,1.0,True,Red Bull Racing,0 days 01:18:12.358000,4,1.0,2023,8
0 days 02:00:33.382000,VER,1,42.0,2.0,0 days 02:00:11.011000,,HARD,30.0,True,Red Bull Racing,0 days 01:59:00.109000,1,1.0,2023,8
0 days 02:01:52.693000,VER,1,43.0,3.0,,0 days 02:00:34.963000,MEDIUM,1.0,True,Red Bull Racing,0 days 02:00:33.382000,1,1.0,2023,8
0 days 01:16:02.546000,GAS,10,10.0,1.0,0 days 01:15:36.573000,,SOFT,10.0,True,Alpine,0 days 01:14:22.430000,1,19.0,2023,8
0 days 01:17:24.486000,GAS,10,11.0,2.0,,0 days 01:16:04.073000,HARD,1.0,False,Alpine,0 days 01:16:02.546000,1,19.0,2023,8
0 days 01:49:37.622000,GAS,10,33.0,2.0,0 days 01:49:15.038000,,HARD,23.0,False,Alpine,0 days 01:48:02.478000,1,18.0,2023,8
0 days 01:50:58.533000,GAS,10,34.0,3.0,,0 days 01:49:39.147000,HARD,1.0,True,Alpine,0 days 01:49:37.622000,12,18.0,2023,8
0 days 01:54:28.260000,PER,11,37.0,1.0,0 days 01:54:06.501000,,HARD,37.0,True,Red Bull Racing,0 days 01:52:54.610000,1,6.0,2023,8
0 days 01:55:48.034000,PER,11,38.0,2.0,,0 days 01:54:29.813000,MEDIUM,1.0,True,Red Bull Racing,0 days 01:54:28.260000,1,7.0,2023,8
