Time,Driver,DriverNumber,LapNumber,Stint,PitInTime,PitOutTime,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Year,RoundNumber
0 days 01:34:19.707000,RUS,63,18.0,1.0,0 days 01:34:16.444000,,MEDIUM,18.0,True,Mercedes,0 days 01:33:04.458000,1,6.0,2025,11
0 days 01:35:47.584000,RUS,63,19.0,2.0,,0 days 01:34:37.817000,MEDIUM,1.0,True,Mercedes,0 days 01:34:19.707000,1,11.0,2025,11
0 days 02:06:32.997000,RUS,63,45.0,2.0,0 days 02:06:29.755000,,MEDIUM,27.0,True,Mercedes,0 days 02:05:18.774000,1,5.0,2025,11
0 days 02:07:59.836000,RUS,63,46.0,3.0,,0 days 02:06:51.596000,HARD,1.0,True,Mercedes,0 days 02:06:32.997000,1,9.0,2025,11
0 days 01:51:10.155000,LAW,30,32.0,1.0,0 days 01:51:06.939000,,MEDIUM,32.0,False,Racing Bulls,0 days 01:49:54.866000,1,6.0,2025,11
0 days 01:52:39.344000,LAW,30,33.0,2.0,,0 days 01:51:28.316000,HARD,1.0,True,Racing Bulls,0 days 01:51:10.155000,1,12.0,2025,11
0 days 01:52:24.166000,ALO,14,33.0,1.0,0 days 01:52:20.826000,,MEDIUM,34.0,False,Aston Martin,0 days 01:51:08.355000,1,6.0,2025,11
0 days 01:53:52.170000,ALO,14,34.0,2.0,,0 days 01:52:42.705000,HARD,2.0,False,Aston Martin,0 days 01:52:24.166000,1,12.0,2025,11
0 days 01:37:57.446000,BOR,5,21.0,1.0,0 days 01:37:54.269000,,MEDIUM,21.0,True,Kick Sauber,0 days 01:36:42.384000,1,7.0,2025,11
0 days 01:39:26.689000,BOR,5,22.0,2.0,,0 days 01:38:15.808000,MEDIUM,1.0,True,Kick Sauber,0 days 01:37:57.446000,1,13.0,2025,11
0 days 02:11:21.733000,BOR,5,49.0,2.0,0 days 02:11:18.413000,,MEDIUM,28.0,True,Kick Sauber,0 days 02:10:07.060000,1,5.0,2025,11
0 days 02:12:50.577000,BOR,5,50.0,3.0,,0 days 02:11:39.650000,HARD,1.0,True,Kick Sauber,0 days 02:11:21.733000,1,10.0,2025,11
0 days 01:27:19.061000,HUL,27,12.0,1.0,0 days 01:27:15.761000,,SOFT,12.0,True,Kick Sauber,0 days 01:26:03.975000,1,16.0,2025,11
0 days 01:28:46.561000,HUL,27,13.0,2.0,,0 days 01:27:36.949000,MEDIUM,1.0,True,Kick Sauber,0 days 01:27:19.061000,1,17.0,2025,11
0 days 02:03:09.915000,HUL,27,42.0,2.0,0 days 02:03:06.602000,,MEDIUM,30.0,True,Kick Sauber,0 days 02:01:55.436000,1,8.0,2025,11
0 days 02:04:36.943000,HUL,27,43.0,3.0,,0 days 02:03:27.666000,MEDIUM,1.0,True,Kick Sauber,0 days 02:03:09.915000,1,11.0,2025,11
0 days 01:35:40.838000,OCO,31,19.0,1.0,0 days 01:35:37.593000,,MEDIUM,19.0,True,Haas F1 Team,0 days 01:34:25.522000,1,8.0,2025,11
0 days 01:37:10.148000,OCO,31,20.0,2.0,,0 days 01:36:00.667000,HARD,1.0,True,Haas F1 Team,0 days 01:35:40.838000,1,15.0,2025,11
0 days 02:12:38.352000,OCO,31,50.0,2.0,0 days 02:12:35.021000,,HARD,31.0,True,Haas F1 Team,0 days 02:11:23.672000,1,7.0,2025,11
0 days 02:14:05.967000,OCO,31,51.0,3.0,,0 days 02:12:57.345000,HARD,1.0,True,Haas F1 Team,0 days 02:12:38.352000,1,11.0,2025,11
0 days 01:26:03.592000,BEA,87,11.0,1.0,0 days 01:26:00.232000,,SOFT,11.0,True,Haas F1 Team,0 days 01:24:49.054000,1,15.0,2025,11
0 days 01:27:31.752000,BEA,87,12.0,2.0,,0 days 01:26:22.216000,HARD,1.0,True,Haas F1 Team,0 days 01:26:03.592000,1,17.0,2025,11
0 days 01:59:44.625000,BEA,87,39.0,2.0,0 days 01:59:41.314000,,HARD,28.0,True,Haas F1 Team,0 days 01:58:30.542000,1,10.0,2025,11
0 days 02:01:12.864000,BEA,87,40.0,3.0,,0 days 02:00:03.095000,MEDIUM,1.0,True,Haas F1 Team,0 days 01:59:44.625000,1,13.0,2025,11
0 days 01:14:47.955000,HAD,6,2.0,1.0,0 days 01:14:44.738000,,SOFT,2.0,False,Racing Bulls,0 days 01:13:05.638000,4,15.0,2025,11
0 days 01:16:31.944000,HAD,6,3.0,2.0,,0 days 01:15:05.962000,MEDIUM,1.0,True,Racing Bulls,0 days 01:14:47.955000,41,17.0,2025,11
0 days 01:46:34.150000,HAD,6,28.0,2.0,0 days 01:46:30.897000,,MEDIUM,26.0,True,Racing Bulls,0 days 01:45:19.316000,1,10.0,2025,11
0 days 01:48:02.434000,HAD,6,29.0,3.0,,0 days 01:46:52.493000,HARD,1.0,True,Racing Bulls,0 days 01:46:34.150000,1,15.0,2025,11
0 days 01:27:13.989000,GAS,10,12.0,1.0,0 days 01:27:10.734000,,SOFT,15.0,False,Alpine,0 days 01:25:58.013000,1,11.0,2025,11
0 days 01:28:43.343000,GAS,10,13.0,2.0,,0 days 01:27:32.699000,HARD,1.0,True,Alpine,0 days 01:27:13.989000,1,16.0,2025,11
0 days 01:58:36.581000,GAS,10,38.0,2.0,0 days 01:58:33.205000,,HARD,26.0,True,Alpine,0 days 01:57:21.268000,1,12.0,2025,11
0 days 02:00:05.179000,GAS,10,39.0,3.0,,0 days 01:58:55.377000,MEDIUM,1.0,True,Alpine,0 days 01:58:36.581000,1,15.0,2025,11
0 days 01:44:15.304000,STR,18,26.0,1.0,0 days 01:44:11.971000,,MEDIUM,27.0,False,Aston Martin,0 days 01:42:56.899000,1,15.0,2025,11
0 days 01:45:44.536000,STR,18,27.0,2.0,,0 days 01:44:34.877000,HARD,2.0,False,Aston Martin,0 days 01:44:15.304000,1,16.0,2025,11
0 days 02:16:36.646000,STR,18,53.0,2.0,0 days 02:16:33.467000,,HARD,28.0,False,Aston Martin,0 days 02:15:21.010000,1,14.0,2025,11
0 days 02:18:03.843000,STR,18,54.0,3.0,,0 days 02:16:55.119000,SOFT,1.0,False,Aston Martin,0 days 02:16:36.646000,1,16.0,2025,11
0 days 01:28:30.268000,COL,43,13.0,1.0,0 days 01:28:26.973000,,SOFT,13.0,True,Alpine,0 days 01:27:13.818000,1,14.0,2025,11
0 days 01:30:00.075000,COL,43,14.0,2.0,,0 days 01:28:49.942000,MEDIUM,1.0,True,Alpine,0 days 01:28:30.268000,1,17.0,2025,11
0 days 01:59:58.312000,COL,43,39.0,2.0,0 days 01:59:54.939000,,MEDIUM,26.0,True,Alpine,0 days 01:58:42.619000,1,14.0,2025,11
0 days 02:01:25.718000,COL,43,40.0,3.0,,0 days 02:00:16.141000,HARD,1.0,True,Alpine,0 days 01:59:58.312000,1,16.0,2025,11
0 days 01:34:31.762000,TSU,22,18.0,1.0,0 days 01:34:28.493000,,MEDIUM,18.0,True,Red Bull Racing,0 days 01:33:16.731000,1,12.0,2025,11
0 days 01:35:59.433000,TSU,22,19.0,2.0,,0 days 01:34:50.057000,HARD,1.0,True,Red Bull Racing,0 days 01:34:31.762000,1,16.0,2025,11
0 days 01:49:09.025000,TSU,22,30.0,2.0,0 days 01:49:05.703000,,HARD,12.0,True,Red Bull Racing,0 days 01:47:49.986000,12,14.0,2025,11
0 days 01:50:46.533000,TSU,22,31.0,3.0,,0 days 01:49:35.770000,MEDIUM,1.0,True,Red Bull Racing,0 days 01:49:09.025000,1,16.0,2025,11
0 days 02:25:02.097000,TSU,22,60.0,3.0,0 days 02:24:58.946000,,MEDIUM,30.0,True,Red Bull Racing,0 days 02:23:48.064000,1,15.0,2025,11
0 days 02:26:42.735000,TSU,22,61.0,4.0,,0 days 02:25:31.846000,SOFT,1.0,True,Red Bull Racing,0 days 02:25:02.097000,1,16.0,2025,11
0 days 01:28:22.319000,ALB,23,13.0,1.0,0 days 01:28:19.065000,,MEDIUM,13.0,True,Williams,0 days 01:27:08.289000,1,7.0,2025,11
0 days 01:29:49.934000,ALB,23,14.0,2.0,,0 days 01:28:40.345000,MEDIUM,1.0,True,Williams,0 days 01:28:22.319000,1,13.0,2025,11
0 days 01:31:08.779000,ALB,23,15.0,2.0,0 days 01:31:05.506000,,MEDIUM,2.0,True,Williams,0 days 01:29:49.934000,1,16.0,2025,11
0 days 01:17:29.799000,VER,1,11.0,1.0,0 days 01:17:23.948000,,INTERMEDIATE,11.0,True,Red Bull Racing,0 days 01:15:39.302000,1,3.0,2025,12
0 days 01:19:36.713000,VER,1,12.0,2.0,,0 days 01:17:52.088000,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 01:17:29.799000,1,2.0,2025,12
0 days 02:16:47.175000,VER,1,41.0,2.0,0 days 02:16:41.355000,,INTERMEDIATE,30.0,True,Red Bull Racing,0 days 02:15:07.710000,1,6.0,2025,12
0 days 02:18:54.959000,VER,1,42.0,3.0,,0 days 02:17:11.002000,MEDIUM,1.0,True,Red Bull Racing,0 days 02:16:47.175000,12,9.0,2025,12
0 days 01:17:39.896000,GAS,10,11.0,1.0,0 days 01:17:34.025000,,INTERMEDIATE,11.0,True,Alpine,0 days 01:15:50.656000,1,5.0,2025,12
0 days 01:19:46.899000,GAS,10,12.0,2.0,,0 days 01:18:02.828000,INTERMEDIATE,1.0,True,Alpine,0 days 01:17:39.896000,1,9.0,2025,12
0 days 02:16:49.634000,GAS,10,41.0,2.0,0 days 02:16:43.664000,,INTERMEDIATE,30.0,True,Alpine,0 days 02:15:07.508000,1,7.0,2025,12
0 days 02:18:56.264000,GAS,10,42.0,3.0,,0 days 02:17:12.127000,MEDIUM,1.0,True,Alpine,0 days 02:16:49.634000,12,10.0,2025,12
0 days 01:00:14.055000,ANT,12,2.0,1.0,0 days 01:00:08.067000,,INTERMEDIATE,2.0,True,Mercedes,0 days 00:58:00.826000,26,4.0,2025,12
0 days 01:02:47.614000,ANT,12,3.0,2.0,,0 days 01:00:36.856000,HARD,1.0,True,Mercedes,0 days 01:00:14.055000,67,13.0,2025,12
0 days 01:14:20.664000,ANT,12,9.0,2.0,0 days 01:14:14.745000,,HARD,7.0,True,Mercedes,0 days 01:12:41.328000,1,14.0,2025,12
0 days 01:16:26.643000,ANT,12,10.0,3.0,,0 days 01:14:43.467000,INTERMEDIATE,1.0,True,Mercedes,0 days 01:14:20.664000,1,17.0,2025,12
0 days 01:39:31.365000,ANT,12,20.0,3.0,0 days 01:39:25.387000,,INTERMEDIATE,11.0,True,Mercedes,0 days 01:36:57.026000,4,6.0,2025,12
0 days 01:42:16.194000,ANT,12,21.0,4.0,,0 days 01:39:55.175000,INTERMEDIATE,1.0,True,Mercedes,0 days 01:39:31.365000,41,16.0,2025,12
0 days 01:46:08.395000,ANT,12,23.0,4.0,0 days 01:46:02.187000,,INTERMEDIATE,3.0,True,Mercedes,0 days 01:44:11.695000,1,16.0,2025,12
0 days 01:17:40.931000,ALO,14,11.0,1.0,0 days 01:17:35.022000,,INTERMEDIATE,11.0,True,Aston Martin,0 days 01:15:51.453000,1,6.0,2025,12
0 days 01:19:48.447000,ALO,14,12.0,2.0,,0 days 01:18:03.719000,INTERMEDIATE,1.0,True,Aston Martin,0 days 01:17:40.931000,1,10.0,2025,12
0 days 02:10:00.628000,ALO,14,37.0,2.0,0 days 02:09:54.708000,,INTERMEDIATE,26.0,True,Aston Martin,0 days 02:08:20.490000,1,7.0,2025,12
0 days 02:12:17.429000,ALO,14,38.0,3.0,,0 days 02:10:23.290000,MEDIUM,2.0,False,Aston Martin,0 days 02:10:00.628000,1,15.0,2025,12
0 days 00:58:21.200000,LEC,16,1.0,1.0,,0 days 00:56:24.191000,MEDIUM,1.0,True,Ferrari,0 days 00:56:09.003000,126,15.0,2025,12
0 days 01:16:02.605000,LEC,16,10.0,1.0,0 days 01:15:56.680000,,MEDIUM,10.0,True,Ferrari,0 days 01:14:22.513000,1,13.0,2025,12
0 days 01:18:11.181000,LEC,16,11.0,2.0,,0 days 01:16:25.769000,INTERMEDIATE,1.0,True,Ferrari,0 days 01:16:02.605000,1,14.0,2025,12
0 days 02:18:35.935000,LEC,16,42.0,2.0,0 days 02:18:30.020000,,INTERMEDIATE,32.0,True,Ferrari,0 days 02:16:53.015000,12,4.0,2025,12
0 days 02:20:56.985000,LEC,16,43.0,3.0,,0 days 02:18:58.818000,SOFT,4.0,False,Ferrari,0 days 02:18:35.935000,12,14.0,2025,12
0 days 01:08:29.440000,STR,18,6.0,1.0,0 days 01:08:23.537000,,INTERMEDIATE,6.0,True,Aston Martin,0 days 01:06:17.453000,6,8.0,2025,12
0 days 01:10:41.263000,STR,18,7.0,2.0,,0 days 01:08:52.659000,SOFT,1.0,True,Aston Martin,0 days 01:08:29.440000,671,12.0,2025,12
0 days 01:15:50.236000,STR,18,10.0,2.0,0 days 01:15:44.281000,,SOFT,4.0,True,Aston Martin,0 days 01:14:09.528000,1,5.0,2025,12
0 days 01:17:56.500000,STR,18,11.0,3.0,,0 days 01:16:13.146000,INTERMEDIATE,1.0,True,Aston Martin,0 days 01:15:50.236000,1,11.0,2025,12
0 days 02:16:43.618000,STR,18,41.0,3.0,0 days 02:16:37.690000,,INTERMEDIATE,31.0,True,Aston Martin,0 days 02:15:02.667000,1,5.0,2025,12
0 days 02:18:48.043000,STR,18,42.0,4.0,,0 days 02:17:06.220000,SOFT,1.0,True,Aston Martin,0 days 02:16:43.618000,12,8.0,2025,12
0 days 01:17:49.904000,TSU,22,11.0,1.0,0 days 01:17:43.967000,,INTERMEDIATE,11.0,True,Red Bull Racing,0 days 01:15:58.659000,1,9.0,2025,12
0 days 01:19:58.265000,TSU,22,12.0,2.0,,0 days 01:18:12.578000,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 01:17:49.904000,1,13.0,2025,12
0 days 02:17:24.041000,TSU,22,41.0,2.0,0 days 02:17:18.191000,,INTERMEDIATE,30.0,True,Red Bull Racing,0 days 02:15:40.783000,1,13.0,2025,12
0 days 02:19:48.107000,TSU,22,42.0,3.0,,0 days 02:17:58.302000,MEDIUM,1.0,True,Red Bull Racing,0 days 02:17:24.041000,12,15.0,2025,12
0 days 01:19:37.533000,ALB,23,12.0,1.0,0 days 01:19:31.664000,,INTERMEDIATE,12.0,True,Williams,0 days 01:17:47.853000,1,3.0,2025,12
0 days 01:21:56.293000,ALB,23,13.0,2.0,,0 days 01:20:00.918000,INTERMEDIATE,1.0,True,Williams,0 days 01:19:37.533000,124,12.0,2025,12
0 days 02:18:39.881000,ALB,23,42.0,2.0,0 days 02:18:33.848000,,INTERMEDIATE,30.0,True,Williams,0 days 02:17:00.661000,12,5.0,2025,12
0 days 02:20:44.046000,ALB,23,43.0,3.0,,0 days 02:19:03.131000,MEDIUM,1.0,True,Williams,0 days 02:18:39.881000,12,8.0,2025,12
0 days 01:14:06.559000,HUL,27,9.0,1.0,0 days 01:14:00.711000,,INTERMEDIATE,9.0,True,Kick Sauber,0 days 01:12:20.680000,1,8.0,2025,12
0 days 01:16:11.231000,HUL,27,10.0,2.0,,0 days 01:14:30.446000,INTERMEDIATE,1.0,True,Kick Sauber,0 days 01:14:06.559000,1,16.0,2025,12
0 days 02:18:08.560000,HUL,27,42.0,2.0,0 days 02:18:02.637000,,INTERMEDIATE,33.0,True,Kick Sauber,0 days 02:16:29.648000,1,3.0,2025,12
0 days 02:20:09.819000,HUL,27,43.0,3.0,,0 days 02:18:32.770000,MEDIUM,1.0,True,Kick Sauber,0 days 02:18:08.560000,12,3.0,2025,12
0 days 01:34:11.049000,OCO,31,18.0,1.0,0 days 01:34:05.049000,,INTERMEDIATE,18.0,True,Haas F1 Team,0 days 01:32:07.597000,124,6.0,2025,12
0 days 01:36:58.073000,OCO,31,19.0,2.0,,0 days 01:34:34.616000,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 01:34:11.049000,4,16.0,2025,12
0 days 02:18:42.566000,OCO,31,42.0,2.0,0 days 02:18:36.551000,,INTERMEDIATE,24.0,True,Haas F1 Team,0 days 02:17:02.622000,12,7.0,2025,12
0 days 02:20:54.852000,OCO,31,43.0,3.0,,0 days 02:19:05.209000,MEDIUM,1.0,True,Haas F1 Team,0 days 02:18:42.566000,12,13.0,2025,12
0 days 01:17:28.403000,NOR,4,11.0,1.0,0 days 01:17:22.431000,,INTERMEDIATE,11.0,True,McLaren,0 days 01:15:40.668000,1,2.0,2025,12
0 days 01:19:38.854000,NOR,4,12.0,2.0,,0 days 01:17:53.064000,INTERMEDIATE,1.0,True,McLaren,0 days 01:17:28.403000,1,4.0,2025,12
0 days 02:20:54.395000,NOR,4,44.0,2.0,0 days 02:20:48.417000,,INTERMEDIATE,33.0,True,McLaren,0 days 02:19:15.492000,12,1.0,2025,12
0 days 02:22:52.343000,NOR,4,45.0,3.0,,0 days 02:21:16.628000,MEDIUM,1.0,True,McLaren,0 days 02:20:54.395000,1,1.0,2025,12
0 days 01:17:38.663000,HAM,44,11.0,1.0,0 days 01:17:32.787000,,INTERMEDIATE,11.0,True,Ferrari,0 days 01:15:49.179000,1,4.0,2025,12
0 days 01:19:45.707000,HAM,44,12.0,2.0,,0 days 01:18:01.672000,INTERMEDIATE,1.0,True,Ferrari,0 days 01:17:38.663000,1,8.0,2025,12
0 days 02:16:30.973000,HAM,44,41.0,2.0,0 days 02:16:24.964000,,INTERMEDIATE,30.0,True,Ferrari,0 days 02:14:51.420000,1,4.0,2025,12
0 days 02:18:40.745000,HAM,44,42.0,3.0,,0 days 02:16:54.162000,SOFT,4.0,False,Ferrari,0 days 02:16:30.973000,12,6.0,2025,12
0 days 00:58:24.424000,BOR,5,1.0,1.0,,0 days 00:56:25.786000,MEDIUM,1.0,True,Kick Sauber,0 days 00:56:09.003000,126,17.0,2025,12
0 days 01:17:42.500000,SAI,55,11.0,1.0,0 days 01:17:36.614000,,INTERMEDIATE,11.0,True,Williams,0 days 01:15:52.812000,1,7.0,2025,12
0 days 01:19:50.634000,SAI,55,12.0,2.0,,0 days 01:18:06.125000,INTERMEDIATE,1.0,True,Williams,0 days 01:17:42.500000,1,12.0,2025,12
0 days 02:16:58.564000,SAI,55,41.0,2.0,0 days 02:16:52.699000,,INTERMEDIATE,30.0,True,Williams,0 days 02:15:18.300000,1,9.0,2025,12
0 days 02:19:02.635000,SAI,55,42.0,3.0,,0 days 02:17:21.287000,MEDIUM,1.0,True,Williams,0 days 02:16:58.564000,12,11.0,2025,12
0 days 00:58:22.393000,HAD,6,1.0,1.0,,0 days 00:56:24.826000,MEDIUM,1.0,True,Racing Bulls,0 days 00:56:09.003000,126,16.0,2025,12
0 days 01:16:08.146000,HAD,6,10.0,1.0,0 days 01:16:02.226000,,MEDIUM,10.0,True,Racing Bulls,0 days 01:14:25.455000,1,14.0,2025,12
0 days 01:18:18.123000,HAD,6,11.0,2.0,,0 days 01:16:30.859000,INTERMEDIATE,1.0,True,Racing Bulls,0 days 01:16:08.146000,1,16.0,2025,12
0 days 00:58:19.789000,RUS,63,1.0,1.0,,0 days 00:56:22.315000,HARD,1.0,True,Mercedes,0 days 00:56:09.003000,126,14.0,2025,12
0 days 01:15:56.367000,RUS,63,10.0,1.0,0 days 01:15:50.497000,,HARD,10.0,True,Mercedes,0 days 01:14:13.950000,1,10.0,2025,12
0 days 01:18:01.248000,RUS,63,11.0,2.0,,0 days 01:16:19.162000,INTERMEDIATE,1.0,True,Mercedes,0 days 01:15:56.367000,1,13.0,2025,12
0 days 02:11:42.227000,RUS,63,38.0,2.0,0 days 02:11:36.329000,,INTERMEDIATE,28.0,True,Mercedes,0 days 02:10:01.049000,1,6.0,2025,12
0 days 02:13:59.749000,RUS,63,39.0,3.0,,0 days 02:12:04.554000,HARD,1.0,True,Mercedes,0 days 02:11:42.227000,12,14.0,2025,12
0 days 01:17:20.772000,PIA,81,11.0,1.0,0 days 01:17:14.916000,,INTERMEDIATE,11.0,True,McLaren,0 days 01:15:34.835000,1,1.0,2025,12
0 days 01:19:26.922000,PIA,81,12.0,2.0,,0 days 01:17:44.304000,INTERMEDIATE,1.0,True,McLaren,0 days 01:17:20.772000,1,1.0,2025,12
0 days 02:19:12.598000,PIA,81,43.0,2.0,0 days 02:19:06.693000,,INTERMEDIATE,32.0,True,McLaren,0 days 02:17:35.120000,12,1.0,2025,12
0 days 02:21:22.234000,PIA,81,44.0,3.0,,0 days 02:19:47.025000,MEDIUM,1.0,True,McLaren,0 days 02:19:12.598000,12,2.0,2025,12
0 days 00:58:25.564000,BEA,87,1.0,1.0,,0 days 00:56:26.410000,HARD,1.0,True,Haas F1 Team,0 days 00:56:09.003000,126,18.0,2025,12
0 days 01:16:10.470000,BEA,87,10.0,1.0,0 days 01:16:04.657000,,HARD,10.0,True,Haas F1 Team,0 days 01:14:27.262000,1,15.0,2025,12
0 days 01:18:19.286000,BEA,87,11.0,2.0,,0 days 01:16:33.749000,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 01:16:10.470000,1,17.0,2025,12
0 days 02:16:59.815000,BEA,87,41.0,2.0,0 days 02:16:53.990000,,INTERMEDIATE,31.0,True,Haas F1 Team,0 days 02:15:19.940000,1,10.0,2025,12
0 days 02:19:04.771000,BEA,87,42.0,3.0,,0 days 02:17:23.069000,MEDIUM,1.0,True,Haas F1 Team,0 days 02:16:59.815000,12,12.0,2025,12
0 days 02:17:37.928000,PIA,81,1.0,1.0,,0 days 02:14:45.252000,INTERMEDIATE,1.0,True,McLaren,0 days 02:14:32.096000,14,2.0,2025,13
0 days 02:42:35.650000,PIA,81,12.0,1.0,0 days 02:42:31.751000,,INTERMEDIATE,12.0,True,McLaren,0 days 02:40:29.631000,1,2.0,2025,13
0 days 02:44:45.974000,PIA,81,13.0,2.0,,0 days 02:42:55.576000,MEDIUM,1.0,True,McLaren,0 days 02:42:35.650000,1,2.0,2025,13
0 days 02:17:37.017000,NOR,4,1.0,1.0,,0 days 02:14:41.752000,INTERMEDIATE,1.0,True,McLaren,0 days 02:14:32.096000,14,1.0,2025,13
0 days 02:44:35.023000,NOR,4,13.0,1.0,0 days 02:44:31.199000,,INTERMEDIATE,13.0,True,McLaren,0 days 02:42:32.061000,1,1.0,2025,13
0 days 02:46:45.939000,NOR,4,14.0,2.0,,0 days 02:44:55.556000,HARD,1.0,True,McLaren,0 days 02:44:35.023000,1,2.0,2025,13
0 days 02:17:40.888000,LEC,16,1.0,1.0,,0 days 02:14:48.268000,INTERMEDIATE,1.0,True,Ferrari,0 days 02:14:32.096000,14,3.0,2025,13
0 days 02:42:45.824000,LEC,16,12.0,1.0,0 days 02:42:42.092000,,INTERMEDIATE,12.0,True,Ferrari,0 days 02:40:39.969000,1,3.0,2025,13
0 days 02:45:02.487000,LEC,16,13.0,2.0,,0 days 02:43:05.873000,MEDIUM,1.0,True,Ferrari,0 days 02:42:45.824000,1,5.0,2025,13
0 days 02:17:42.391000,VER,1,1.0,1.0,,0 days 02:14:52.932000,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 02:14:32.096000,14,4.0,2025,13
0 days 02:42:46.240000,VER,1,12.0,1.0,0 days 02:42:42.509000,,INTERMEDIATE,12.0,True,Red Bull Racing,0 days 02:40:40.614000,1,4.0,2025,13
0 days 02:45:03.239000,VER,1,13.0,2.0,,0 days 02:43:08.560000,MEDIUM,1.0,True,Red Bull Racing,0 days 02:42:46.240000,1,6.0,2025,13
0 days 02:17:46.120000,RUS,63,1.0,1.0,,0 days 02:14:59.051000,INTERMEDIATE,1.0,True,Mercedes,0 days 02:14:32.096000,14,6.0,2025,13
0 days 02:42:50.380000,RUS,63,12.0,1.0,0 days 02:42:46.609000,,INTERMEDIATE,12.0,True,Mercedes,0 days 02:40:43.643000,1,5.0,2025,13
0 days 02:45:03.796000,RUS,63,13.0,2.0,,0 days 02:43:10.342000,MEDIUM,1.0,True,Mercedes,0 days 02:42:50.380000,1,7.0,2025,13
0 days 02:17:43.654000,ALB,23,1.0,1.0,,0 days 02:14:56.100000,INTERMEDIATE,1.0,True,Williams,0 days 02:14:32.096000,14,5.0,2025,13
0 days 02:42:52.086000,ALB,23,12.0,1.0,0 days 02:42:48.435000,,INTERMEDIATE,12.0,True,Williams,0 days 02:40:45.402000,1,7.0,2025,13
0 days 02:45:05.329000,ALB,23,13.0,2.0,,0 days 02:43:12.373000,MEDIUM,1.0,True,Williams,0 days 02:42:52.086000,1,8.0,2025,13
0 days 02:18:05.985000,HAM,44,1.0,1.0,,0 days 02:15:53.006000,INTERMEDIATE,1.0,True,Ferrari,0 days 02:14:32.096000,14,18.0,2025,13
0 days 02:41:03.583000,HAM,44,11.0,1.0,0 days 02:40:59.936000,,INTERMEDIATE,11.0,True,Ferrari,0 days 02:38:52.986000,1,14.0,2025,13
0 days 02:43:15.797000,HAM,44,12.0,2.0,,0 days 02:41:23.170000,MEDIUM,1.0,True,Ferrari,0 days 02:41:03.583000,1,17.0,2025,13
0 days 02:17:50.718000,LAW,30,1.0,1.0,,0 days 02:15:14.179000,INTERMEDIATE,1.0,True,Racing Bulls,0 days 02:14:32.096000,14,9.0,2025,13
0 days 02:42:58.605000,LAW,30,12.0,1.0,0 days 02:42:55.029000,,INTERMEDIATE,12.0,True,Racing Bulls,0 days 02:40:50.909000,1,9.0,2025,13
0 days 02:45:12.418000,LAW,30,13.0,2.0,,0 days 02:43:18.264000,MEDIUM,1.0,True,Racing Bulls,0 days 02:42:58.605000,1,11.0,2025,13
0 days 02:17:51.822000,BOR,5,1.0,1.0,,0 days 02:15:17.861000,INTERMEDIATE,1.0,True,Kick Sauber,0 days 02:14:32.096000,14,10.0,2025,13
0 days 02:43:00.810000,BOR,5,12.0,1.0,0 days 02:42:57.217000,,INTERMEDIATE,12.0,True,Kick Sauber,0 days 02:40:52.841000,1,10.0,2025,13
0 days 02:45:13.287000,BOR,5,13.0,2.0,,0 days 02:43:20.426000,MEDIUM,1.0,True,Kick Sauber,0 days 02:43:00.810000,1,12.0,2025,13
0 days 02:17:56.827000,GAS,10,1.0,1.0,,0 days 02:15:31.943000,INTERMEDIATE,1.0,True,Alpine,0 days 02:14:32.096000,14,13.0,2025,13
0 days 02:41:06.673000,GAS,10,11.0,1.0,0 days 02:41:02.999000,,INTERMEDIATE,11.0,True,Alpine,0 days 02:38:56.615000,1,18.0,2025,13
0 days 02:43:22.168000,GAS,10,12.0,2.0,,0 days 02:41:29.713000,MEDIUM,1.0,True,Alpine,0 days 02:41:06.673000,1,19.0,2025,13
0 days 02:17:54.480000,BEA,87,1.0,1.0,,0 days 02:15:27.631000,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 02:14:32.096000,14,12.0,2025,13
0 days 02:43:01.855000,BEA,87,12.0,1.0,0 days 02:42:58.076000,,INTERMEDIATE,12.0,True,Haas F1 Team,0 days 02:40:54.594000,1,12.0,2025,13
0 days 02:45:15.688000,BEA,87,13.0,2.0,,0 days 02:43:22.451000,MEDIUM,1.0,True,Haas F1 Team,0 days 02:43:01.855000,1,15.0,2025,13
0 days 02:17:58.963000,HUL,27,1.0,1.0,,0 days 02:15:36.143000,INTERMEDIATE,1.0,True,Kick Sauber,0 days 02:14:32.096000,14,14.0,2025,13
0 days 02:41:07.228000,HUL,27,11.0,1.0,0 days 02:41:03.577000,,INTERMEDIATE,11.0,True,Kick Sauber,0 days 02:38:57.533000,1,19.0,2025,13
0 days 02:43:18.906000,HUL,27,12.0,2.0,,0 days 02:41:27.174000,MEDIUM,1.0,True,Kick Sauber,0 days 02:41:07.228000,1,18.0,2025,13
0 days 03:19:37.889000,HUL,27,32.0,2.0,0 days 03:19:34.128000,,MEDIUM,21.0,True,Kick Sauber,0 days 03:17:45.533000,1,10.0,2025,13
0 days 03:21:41.131000,HUL,27,33.0,3.0,,0 days 03:19:58.010000,None,,False,Kick Sauber,0 days 03:19:37.889000,1,15.0,2025,13
