time,lap,compound,stint,s1,s2,s3,ms1,ms2,ms3,life,pos,status,pb,sesT,drv,dNum,pout,pin,s1T,s2T,s3T,vi1,vi2,vfl,vst,fresh,team,lST,lSD,del,delR,ff1G,iacc,wT,wAT,wH,wP,wR,wTT,wWD,wWS
93.392,6,MEDIUM,1,29.344,38.43,25.618,None,None,None,9,10,1,True,2566.717,LEC,16,None,None,2502.692,2541.122,2566.74,304.0,259.0,246.0,332.0,False,Ferrari,2473.325,2020-08-09T13:21:13.371000000,False,None,False,True,2490.11,25.1,58.7,1001.0,False,43.3,18,2.4
93.191,7,MEDIUM,1,29.281,38.164,25.746,None,None,None,10,9,1,True,2659.908,LEC,16,None,None,2596.021,2634.185,2659.931,299.0,256.0,246.0,316.0,False,Ferrari,2566.717,2020-08-09T13:22:46.763000000,False,None,False,True,2610.119,25.1,58.3,1001.0,False,43.1,6,3.0
93.057,8,MEDIUM,1,29.11,38.305,25.642,None,None,None,11,8,1,True,2752.965,LEC,16,None,None,2689.041,2727.346,2752.988,312.0,259.0,246.0,327.0,False,Ferrari,2659.908,2020-08-09T13:24:19.954000000,False,None,False,True,2670.103,25.1,58.4,1001.0,False,43.1,285,3.0
92.831,9,MEDIUM,1,29.115,38.145,25.571,None,None,None,12,8,1,True,2845.796,LEC,16,None,None,2782.103,2820.248,2845.819,313.0,258.0,247.0,324.0,False,Ferrari,2752.965,2020-08-09T13:25:53.011000000,False,None,False,True,2790.154,25.4,57.8,1000.9,False,43.4,3,2.3
93.132,10,MEDIUM,1,28.985,38.321,25.826,None,None,None,13,8,1,False,2938.928,LEC,16,None,None,2874.804,2913.125,2938.951,313.0,258.0,247.0,323.0,False,Ferrari,2845.796,2020-08-09T13:27:25.842000000,False,None,False,True,2850.101,25.5,58.3,1001.0,False,43.8,7,2.1
92.946,11,MEDIUM,1,29.147,38.094,25.705,None,None,None,14,8,1,False,3031.874,LEC,16,None,None,2968.098,3006.192,3031.897,311.0,257.0,246.0,324.0,False,Ferrari,2938.928,2020-08-09T13:28:58.974000000,False,None,False,True,2970.13,25.5,58.5,1000.9,False,44.0,22,2.1
92.915,12,MEDIUM,1,29.239,38.186,25.49,None,None,None,15,8,1,False,3124.789,LEC,16,None,None,3061.136,3099.322,3124.812,299.0,256.0,246.0,324.0,False,Ferrari,3031.874,2020-08-09T13:30:31.920000000,False,None,False,True,3030.127,25.7,57.3,1000.9,False,44.0,10,3.0
92.429,13,MEDIUM,1,29.1,37.789,25.54,None,None,None,16,7,1,True,3217.218,LEC,16,None,None,3153.912,3191.701,3217.241,297.0,257.0,247.0,314.0,False,Ferrari,3124.789,2020-08-09T13:32:04.835000000,False,None,False,True,3150.113,25.7,56.8,1000.9,False,43.5,330,1.3
92.68,14,MEDIUM,1,29.154,37.929,25.597,None,None,None,17,7,1,False,3309.898,LEC,16,None,None,3246.395,3284.324,3309.921,311.0,256.0,247.0,315.0,False,Ferrari,3217.218,2020-08-09T13:33:37.264000000,False,None,False,True,3210.123,25.5,57.4,1000.9,False,42.9,343,1.8
93.151,15,MEDIUM,1,29.143,37.939,26.069,None,None,None,18,6,1,False,3403.049,LEC,16,None,None,3339.064,3377.003,3403.072,299.0,257.0,246.0,315.0,False,Ferrari,3309.898,2020-08-09T13:35:09.944000000,False,None,False,True,3330.18,25.5,58.3,1000.7,False,43.3,28,2.2
92.252,16,MEDIUM,1,28.978,37.889,25.385,None,None,None,19,5,1,True,3495.301,LEC,16,None,None,3432.05,3469.939,3495.324,313.0,257.0,247.0,318.0,False,Ferrari,3403.049,2020-08-09T13:36:43.095000000,False,None,False,True,3390.154,25.4,58.4,1000.9,False,43.5,61,2.3
92.711,17,MEDIUM,1,29.206,37.777,25.728,None,None,None,20,5,1,False,3588.012,LEC,16,None,None,3524.53,3562.307,3588.035,297.0,258.0,248.0,314.0,False,Ferrari,3495.301,2020-08-09T13:38:15.347000000,False,None,False,True,3510.14,25.4,58.5,1000.8,False,43.6,29,2.1
91.751,18,MEDIUM,1,29.042,37.791,24.918,None,None,None,21,5,1,False,3679.763,LEC,16,None,3673.903,3617.077,3654.868,3679.786,293.0,257.0,None,309.0,False,Ferrari,3588.012,2020-08-09T13:39:48.058000000,False,None,False,False,3570.133,25.2,59.1,1001.0,False,43.6,1,2.4
113.869,19,HARD,2,50.322,37.598,25.949,None,None,None,1,12,1,False,3793.632,LEC,16,3703.358,None,3730.108,3767.706,3793.655,305.0,262.0,251.0,329.0,True,Ferrari,3679.763,2020-08-09T13:41:19.809000000,False,None,False,False,3690.124,25.5,58.4,1000.9,False,43.9,6,1.8
91.776,20,HARD,2,28.777,37.53,25.469,None,None,None,2,10,1,True,3885.408,LEC,16,None,None,3822.432,3859.962,3885.431,309.0,259.0,247.0,307.0,True,Ferrari,3793.632,2020-08-09T13:43:13.678000000,False,None,False,True,3810.162,25.5,57.8,1000.9,False,43.6,14,2.5
91.79,21,HARD,2,28.859,37.507,25.424,None,None,None,3,10,1,False,3977.198,LEC,16,None,None,3914.29,3951.797,3977.221,297.0,259.0,249.0,310.0,True,Ferrari,3885.408,2020-08-09T13:44:45.454000000,False,None,False,True,3870.143,25.6,57.9,1000.8,False,44.0,22,2.3
91.467,22,HARD,2,28.607,37.42,25.44,None,None,None,4,10,1,True,4068.665,LEC,16,None,None,4005.828,4043.248,4068.688,302.0,259.0,248.0,313.0,True,Ferrari,3977.198,2020-08-09T13:46:17.244000000,False,None,False,True,3990.133,25.8,56.8,1001.0,False,43.8,13,2.1
91.378,23,HARD,2,28.733,37.348,25.297,None,None,None,5,7,1,True,4160.043,LEC,16,None,None,4097.421,4134.769,4160.066,298.0,260.0,248.0,310.0,True,Ferrari,4068.665,2020-08-09T13:47:48.711000000,False,None,False,True,4050.112,25.9,56.5,1000.9,False,43.8,4,1.0
91.567,24,HARD,2,28.799,37.437,25.331,None,None,None,6,7,1,False,4251.61,LEC,16,None,None,4188.865,4226.302,4251.633,300.0,260.0,248.0,310.0,True,Ferrari,4160.043,2020-08-09T13:49:20.089000000,False,None,False,True,4170.17,26.4,54.7,1000.9,False,44.6,287,1.0
91.364,25,HARD,2,28.699,37.316,25.349,None,None,None,7,7,1,True,4342.974,LEC,16,None,None,4280.332,4317.648,4342.997,300.0,260.0,249.0,313.0,True,Ferrari,4251.61,2020-08-09T13:50:51.656000000,False,None,False,True,4230.187,26.5,54.6,1000.9,False,44.6,33,1.8
91.398,26,HARD,2,28.807,37.478,25.113,None,None,None,8,7,1,False,4434.372,LEC,16,None,None,4371.804,4409.282,4434.395,301.0,260.0,249.0,329.0,True,Ferrari,4342.974,2020-08-09T13:52:23.020000000,False,None,False,True,4350.19,26.6,54.5,1000.9,False,44.8,7,1.4
91.012,27,HARD,2,28.776,37.102,25.134,None,None,None,9,6,1,True,4525.384,LEC,16,None,None,4463.171,4500.273,4525.407,296.0,261.0,248.0,312.0,True,Ferrari,4434.372,2020-08-09T13:53:54.418000000,False,None,False,True,4410.191,26.7,55.0,1000.9,False,44.4,9,3.0
90.804,28,HARD,2,28.791,36.988,25.025,None,None,None,10,6,1,True,4616.188,LEC,16,None,None,4554.198,4591.186,4616.211,294.0,262.0,250.0,313.0,True,Ferrari,4525.384,2020-08-09T13:55:25.430000000,False,None,False,True,4530.212,26.2,56.5,1000.8,False,43.2,23,3.3
90.668,29,HARD,2,28.597,36.905,25.166,None,None,None,11,6,1,True,4706.856,LEC,16,None,None,4644.808,4681.713,4706.879,298.0,261.0,248.0,313.0,True,Ferrari,4616.188,2020-08-09T13:56:56.234000000,False,None,False,True,4650.232,25.9,56.8,1000.8,False,43.6,21,1.1
90.731,30,HARD,2,28.583,37.05,25.098,None,None,None,12,6,1,False,4797.587,LEC,16,None,None,4735.462,4772.512,4797.61,299.0,261.0,248.0,312.0,True,Ferrari,4706.856,2020-08-09T13:58:26.902000000,False,None,False,True,4710.237,25.9,56.5,1000.9,False,43.6,14,1.5
90.704,31,HARD,2,28.584,37.058,25.062,None,None,None,13,5,12,False,4888.291,LEC,16,None,None,4826.194,4863.252,4888.314,300.0,262.0,249.0,314.0,True,Ferrari,4797.587,2020-08-09T13:59:57.633000000,False,None,False,True,4830.313,25.8,57.1,1000.8,False,43.6,38,2.0
90.629,32,HARD,2,28.542,37.034,25.053,None,None,None,14,4,1,True,4978.92,LEC,16,None,None,4916.856,4953.89,4978.943,297.0,261.0,249.0,312.0,True,Ferrari,4888.291,2020-08-09T14:01:28.337000000,False,None,False,True,4890.265,25.8,57.0,1000.7,False,43.6,23,2.2
91.415,33,HARD,2,28.742,37.392,25.281,None,None,None,15,4,1,False,5070.335,LEC,16,None,None,5007.685,5045.077,5070.358,298.0,260.0,249.0,316.0,True,Ferrari,4978.92,2020-08-09T14:02:58.966000000,False,None,False,True,5010.272,25.6,58.2,1000.8,False,43.2,2,2.0
91.201,34,HARD,2,28.716,37.225,25.26,None,None,None,16,4,1,False,5161.536,LEC,16,None,None,5099.074,5136.299,5161.559,301.0,261.0,248.0,316.0,True,Ferrari,5070.335,2020-08-09T14:04:30.381000000,False,None,False,True,5070.281,25.6,57.7,1000.8,False,43.2,14,1.8
90.978,35,HARD,2,28.626,37.291,25.061,None,None,None,17,4,1,False,5252.514,LEC,16,None,None,5190.185,5227.476,5252.537,302.0,260.0,249.0,318.0,True,Ferrari,5161.536,2020-08-09T14:06:01.582000000,False,None,False,True,5190.281,26.0,56.8,1000.7,False,43.7,11,1.5
90.952,36,HARD,2,28.626,37.174,25.152,None,None,None,18,4,1,False,5343.466,LEC,16,None,None,None,5318.337,5343.489,302.0,262.0,249.0,313.0,True,Ferrari,5252.514,2020-08-09T14:07:32.560000000,False,None,False,True,5250.297,26.5,54.8,1000.7,False,45.1,25,2.4
90.911,37,HARD,2,28.599,37.186,25.126,None,None,None,19,4,1,False,5434.377,LEC,16,None,None,5372.088,5409.274,5434.4,304.0,261.0,249.0,314.0,True,Ferrari,5343.466,2020-08-09T14:09:03.512000000,False,None,False,True,5370.329,26.8,54.5,1000.8,False,44.3,17,2.3
90.638,38,HARD,2,28.551,37.042,25.045,None,None,None,20,4,1,False,5525.015,LEC,16,None,None,5462.951,5499.993,5525.038,303.0,261.0,250.0,314.0,True,Ferrari,5434.377,2020-08-09T14:10:34.423000000,False,None,False,True,5430.343,26.6,54.9,1000.7,False,44.0,17,3.4
90.552,39,HARD,2,28.477,36.975,25.1,None,None,None,21,4,1,True,5615.567,LEC,16,None,None,5553.515,5590.49,5615.59,303.0,260.0,251.0,315.0,True,Ferrari,5525.015,2020-08-09T14:12:05.061000000,False,None,False,True,5550.337,26.4,55.3,1000.7,False,43.7,16,1.5
90.753,40,HARD,2,28.593,37.076,25.084,None,None,None,22,4,1,False,5706.32,LEC,16,None,None,5644.183,5681.259,5706.343,299.0,261.0,251.0,318.0,True,Ferrari,5615.567,2020-08-09T14:13:35.613000000,False,None,False,True,5670.376,26.2,56.2,1000.7,False,43.6,2,1.7
91.054,41,HARD,2,28.633,37.258,25.163,None,None,None,23,4,1,False,5797.374,LEC,16,None,None,5734.976,5772.234,5797.397,310.0,261.0,251.0,317.0,True,Ferrari,5706.32,2020-08-09T14:15:06.366000000,False,None,False,True,5730.374,26.3,55.7,1000.7,False,43.7,4,1.6
91.212,42,HARD,2,28.629,37.333,25.25,None,None,None,24,3,1,False,5888.586,LEC,16,None,None,5826.026,5863.359,5888.609,298.0,260.0,250.0,315.0,True,Ferrari,5797.374,2020-08-09T14:16:37.420000000,False,None,False,True,5850.384,26.4,56.1,1000.7,False,43.7,48,1.8
91.122,43,HARD,2,28.567,37.273,25.282,None,None,None,25,3,1,False,5979.708,LEC,16,None,None,5917.176,5954.449,5979.731,302.0,260.0,250.0,314.0,True,Ferrari,5888.586,2020-08-09T14:18:08.632000000,False,None,False,True,5910.382,26.2,56.5,1000.7,False,44.1,245,2.4
90.832,44,HARD,2,28.503,37.206,25.123,None,None,None,26,3,1,False,6070.54,LEC,16,None,None,6008.234,6045.44,6070.563,304.0,262.0,252.0,316.0,True,Ferrari,5979.708,2020-08-09T14:19:39.754000000,False,None,False,True,6030.377,26.4,55.2,1000.7,False,44.3,15,2.0
91.719,45,HARD,2,28.489,37.208,26.022,None,None,None,27,4,1,False,6162.259,LEC,16,None,None,6099.052,6136.26,6162.282,303.0,262.0,249.0,313.0,True,Ferrari,6070.54,2020-08-09T14:21:10.586000000,False,None,False,True,6090.37,26.2,56.6,1000.8,False,44.3,20,1.4
91.513,46,HARD,2,28.97,37.434,25.109,None,None,None,28,4,1,False,6253.772,LEC,16,None,None,6191.252,6228.686,6253.795,299.0,260.0,250.0,316.0,True,Ferrari,6162.259,2020-08-09T14:22:42.305000000,False,None,False,True,6210.391,26.6,55.6,1000.7,False,43.9,28,1.4
91.373,47,HARD,2,28.783,37.533,25.057,None,None,None,29,4,1,False,6345.145,LEC,16,None,None,6282.578,6320.111,6345.168,299.0,261.0,250.0,314.0,True,Ferrari,6253.772,2020-08-09T14:24:13.818000000,False,None,False,True,6270.377,26.8,54.3,1000.7,False,43.9,357,3.0
91.602,48,HARD,2,28.681,37.592,25.329,None,None,None,30,4,1,False,6436.747,LEC,16,None,None,6373.849,6411.441,6436.77,299.0,259.0,251.0,315.0,True,Ferrari,6345.145,2020-08-09T14:25:45.191000000,False,None,False,True,6330.379,26.3,56.0,1000.6,False,43.7,42,3.1
92.063,49,HARD,2,28.738,37.753,25.572,None,None,None,31,4,1,False,6528.81,LEC,16,None,None,6465.508,6503.261,6528.833,298.0,259.0,250.0,314.0,True,Ferrari,6436.747,2020-08-09T14:27:16.793000000,False,None,False,True,6451.381,26.2,56.4,1000.8,False,43.8,357,2.5
94.054,50,HARD,2,29.33,38.197,26.527,None,None,None,32,4,1,False,6622.864,LEC,16,None,None,6558.163,6596.36,6622.887,299.0,260.0,246.0,316.0,True,Ferrari,6528.81,2020-08-09T14:28:48.856000000,False,None,False,True,6510.37,26.0,56.5,1000.7,False,43.6,349,2.2
93.817,51,HARD,2,29.535,38.573,25.709,None,None,None,33,4,1,False,6716.681,LEC,16,None,None,6652.422,6690.995,6716.704,304.0,260.0,251.0,315.0,True,Ferrari,6622.864,2020-08-09T14:30:22.910000000,False,None,False,True,6630.387,25.9,57.4,1000.7,False,43.2,15,1.8
91.841,52,HARD,2,28.667,37.745,25.429,None,None,None,34,4,1,False,6808.522,LEC,16,None,None,6745.371,6783.116,6808.545,301.0,259.0,249.0,311.0,True,Ferrari,6716.681,2020-08-09T14:31:56.727000000,False,None,False,True,6690.398,26.0,57.4,1000.8,False,43.3,337,1.5
101.958,1,MEDIUM,1,None,40.245,26.424,None,None,None,1,13,12,False,2099.198,MAG,20,None,None,None,2072.89,2099.346,308.0,253.0,243.0,316.0,True,Haas F1 Team,1997.072,2020-08-09T13:13:17.118000000,False,None,False,False,2010.085,24.2,61.2,1001.1,False,42.9,13,3.2
95.587,2,MEDIUM,1,29.938,39.332,26.317,None,None,None,2,13,1,True,2194.785,MAG,20,None,None,2129.179,2168.511,2194.828,301.0,250.0,245.0,312.0,True,Haas F1 Team,2099.198,2020-08-09T13:14:59.244000000,False,None,False,True,2130.084,24.5,61.2,1001.1,False,42.6,5,3.7
96.36,3,MEDIUM,1,29.471,39.855,27.034,None,None,None,3,14,1,False,2291.145,MAG,20,None,None,2224.299,2264.154,2291.188,312.0,253.0,242.0,309.0,True,Haas F1 Team,2194.785,2020-08-09T13:16:34.831000000,False,None,False,True,2191.19,24.9,59.9,1001.2,False,42.8,19,1.9
94.897,4,MEDIUM,1,29.578,39.064,26.255,None,None,None,4,14,1,True,2386.042,MAG,20,None,None,2320.766,2359.83,2386.085,311.0,252.0,240.0,308.0,True,Haas F1 Team,2291.145,2020-08-09T13:18:11.191000000,False,None,False,True,2310.089,24.9,59.4,1001.0,False,43.1,295,2.0
94.648,5,MEDIUM,1,29.511,39.01,26.127,None,None,None,5,14,1,True,2480.69,MAG,20,None,None,2415.596,2454.606,2480.733,300.0,252.0,241.0,308.0,True,Haas F1 Team,2386.042,2020-08-09T13:19:46.088000000,False,None,False,True,2370.085,24.9,59.8,1001.0,False,43.0,11,1.9
94.64,6,MEDIUM,1,29.586,38.936,26.118,None,None,None,6,14,1,True,2575.33,MAG,20,None,None,2510.319,2549.255,2575.373,297.0,253.0,240.0,308.0,True,Haas F1 Team,2480.69,2020-08-09T13:21:20.736000000,False,None,False,True,2490.11,25.1,58.7,1001.0,False,43.3,18,2.4
94.452,7,MEDIUM,1,29.594,38.963,25.895,None,None,None,7,13,1,True,2669.782,MAG,20,None,None,2604.967,2643.93,2669.825,295.0,252.0,242.0,310.0,True,Haas F1 Team,2575.33,2020-08-09T13:22:55.376000000,False,None,False,True,2610.119,25.1,58.3,1001.0,False,43.1,6,3.0
94.36,8,MEDIUM,1,29.695,38.793,25.872,None,None,None,8,12,1,True,2764.142,MAG,20,None,None,2699.52,2738.313,2764.185,296.0,253.0,241.0,311.0,True,Haas F1 Team,2669.782,2020-08-09T13:24:29.828000000,False,None,False,True,2670.103,25.1,58.4,1001.0,False,43.1,285,3.0
93.626,9,MEDIUM,1,29.58,38.809,25.237,None,None,None,9,12,1,False,2857.768,MAG,20,None,2852.162,2793.765,2832.574,2857.811,296.0,251.0,None,303.0,True,Haas F1 Team,2764.142,2020-08-09T13:26:04.188000000,False,None,False,False,2790.154,25.4,57.8,1000.9,False,43.4,3,2.3
114.192,10,HARD,2,50.223,38.345,25.624,None,None,None,2,19,1,False,2971.96,MAG,20,2880.867,None,2908.034,2946.379,2972.003,297.0,256.0,244.0,307.0,False,Haas F1 Team,2857.768,2020-08-09T13:27:37.814000000,False,None,False,False,2850.101,25.5,58.3,1001.0,False,43.8,7,2.1
92.94,11,HARD,2,29.218,38.112,25.61,None,None,None,3,19,1,True,3064.9,MAG,20,None,None,3001.221,3039.333,3064.943,294.0,256.0,243.0,305.0,False,Haas F1 Team,2971.96,2020-08-09T13:29:32.006000000,False,None,False,True,2970.13,25.5,58.5,1000.9,False,44.0,22,2.1
93.15,12,HARD,2,29.358,38.253,25.539,None,None,None,4,19,1,False,3158.05,MAG,20,None,None,3094.301,3132.554,3158.093,294.0,254.0,243.0,311.0,False,Haas F1 Team,3064.9,2020-08-09T13:31:04.946000000,False,None,False,True,3030.127,25.7,57.3,1000.9,False,44.0,10,3.0
93.203,13,HARD,2,29.394,38.277,25.532,None,None,None,5,19,1,False,3251.253,MAG,20,None,None,3187.487,3225.764,3251.296,295.0,255.0,244.0,311.0,False,Haas F1 Team,3158.05,2020-08-09T13:32:38.096000000,False,None,False,True,3150.113,25.7,56.8,1000.9,False,43.5,330,1.3
92.992,14,HARD,2,29.325,38.079,25.588,None,None,None,6,19,1,False,3344.245,MAG,20,None,None,3280.621,3318.7,3344.288,299.0,254.0,244.0,313.0,False,Haas F1 Team,3251.253,2020-08-09T13:34:11.299000000,False,None,False,True,3210.123,25.5,57.4,1000.9,False,42.9,343,1.8
93.246,15,HARD,2,29.371,38.279,25.596,None,None,None,7,19,1,False,3437.491,MAG,20,None,None,3373.659,3411.938,3437.534,301.0,255.0,243.0,315.0,False,Haas F1 Team,3344.245,2020-08-09T13:35:44.291000000,False,None,False,True,3330.18,25.5,58.3,1000.7,False,43.3,28,2.2
93.688,16,HARD,2,29.437,38.546,25.705,None,None,None,8,19,1,False,3531.179,MAG,20,None,None,3466.971,3505.517,3531.222,298.0,254.0,244.0,314.0,False,Haas F1 Team,3437.491,2020-08-09T13:37:17.537000000,False,None,False,True,3390.154,25.4,58.4,1000.9,False,43.5,61,2.3
93.976,17,HARD,2,29.421,38.349,26.206,None,None,None,9,19,1,False,3625.155,MAG,20,None,None,3560.643,3598.992,3625.198,300.0,253.0,244.0,313.0,False,Haas F1 Team,3531.179,2020-08-09T13:38:51.225000000,True,TRACK LIMITS AT TURN 15,False,True,3510.14,25.4,58.5,1000.8,False,43.6,29,2.1
94.172,18,HARD,2,29.554,38.453,26.165,None,None,None,10,18,1,False,3719.327,MAG,20,None,None,3654.752,3693.205,3719.37,300.0,255.0,241.0,312.0,False,Haas F1 Team,3625.155,2020-08-09T13:40:25.201000000,False,None,False,True,3570.133,25.2,59.1,1001.0,False,43.6,1,2.4
94.015,19,HARD,2,29.6,38.399,26.016,None,None,None,11,18,1,False,3813.342,MAG,20,None,None,3748.97,3787.369,3813.385,299.0,254.0,242.0,310.0,False,Haas F1 Team,3719.327,2020-08-09T13:41:59.373000000,False,None,False,True,3690.124,25.5,58.4,1000.9,False,43.9,6,1.8
96.049,20,HARD,2,29.449,40.259,26.341,None,None,None,12,20,1,False,3909.391,MAG,20,None,3903.559,3842.834,3883.093,3909.434,299.0,251.0,None,304.0,False,Haas F1 Team,3813.342,2020-08-09T13:43:33.388000000,False,None,False,False,3810.162,25.5,57.8,1000.9,False,43.6,14,2.5
114.658,21,HARD,3,50.651,38.507,25.5,None,None,None,1,20,1,False,4024.049,MAG,20,3932.961,None,3960.085,3998.592,4024.092,298.0,255.0,244.0,303.0,True,Haas F1 Team,3909.391,2020-08-09T13:45:09.437000000,False,None,False,False,3870.143,25.6,57.9,1000.8,False,44.0,22,2.3
94.879,22,HARD,3,29.2,38.033,27.646,None,None,None,2,20,1,False,4118.928,MAG,20,None,None,4053.292,4091.325,4118.971,292.0,254.0,243.0,233.0,True,Haas F1 Team,4024.049,2020-08-09T13:47:04.095000000,False,None,False,True,3990.133,25.8,56.8,1001.0,False,43.8,13,2.1
92.772,23,HARD,3,29.173,38.08,25.519,None,None,None,3,20,1,True,4211.7,MAG,20,None,None,4148.144,4186.224,4211.743,301.0,255.0,244.0,307.0,True,Haas F1 Team,4118.928,2020-08-09T13:48:38.974000000,False,None,False,True,4050.112,25.9,56.5,1000.9,False,43.8,4,1.0
92.957,24,HARD,3,29.23,38.201,25.526,None,None,None,4,20,1,False,4304.657,MAG,20,None,None,4240.973,4279.174,4304.7,296.0,256.0,244.0,307.0,True,Haas F1 Team,4211.7,2020-08-09T13:50:11.746000000,False,None,False,True,4170.17,26.4,54.7,1000.9,False,44.6,287,1.0
92.867,25,HARD,3,29.331,37.882,25.654,None,None,None,5,20,1,False,4397.524,MAG,20,None,None,4334.031,4371.913,4397.567,297.0,254.0,244.0,310.0,True,Haas F1 Team,4304.657,2020-08-09T13:51:44.703000000,False,None,False,True,4230.187,26.5,54.6,1000.9,False,44.6,33,1.8
93.238,26,HARD,3,29.477,38.046,25.715,None,None,None,6,20,1,False,4490.762,MAG,20,None,None,4427.044,4465.09,4490.805,297.0,254.0,242.0,308.0,True,Haas F1 Team,4397.524,2020-08-09T13:53:17.570000000,False,None,False,True,4350.19,26.6,54.5,1000.9,False,44.8,7,1.4
94.025,27,HARD,3,29.524,38.537,25.964,None,None,None,7,20,1,False,4584.787,MAG,20,None,None,4520.329,4558.866,4584.83,295.0,253.0,242.0,307.0,True,Haas F1 Team,4490.762,2020-08-09T13:54:50.808000000,False,None,False,True,4410.191,26.7,55.0,1000.9,False,44.4,9,3.0
94.36,28,HARD,3,29.295,38.823,26.242,None,None,None,8,20,1,False,4679.147,MAG,20,None,None,4614.125,4652.948,4679.19,296.0,252.0,241.0,309.0,True,Haas F1 Team,4584.787,2020-08-09T13:56:24.833000000,False,None,False,True,4530.212,26.2,56.5,1000.8,False,43.2,23,3.3
95.025,29,HARD,3,29.501,39.291,26.233,None,None,None,9,20,1,False,4774.172,MAG,20,None,None,4708.691,4747.982,4774.215,296.0,250.0,242.0,306.0,True,Haas F1 Team,4679.147,2020-08-09T13:57:59.193000000,False,None,False,True,4650.232,25.9,56.8,1000.8,False,43.6,21,1.1
97.141,30,HARD,3,31.566,39.911,25.664,None,None,None,10,20,12,False,4871.313,MAG,20,None,None,4805.781,4845.692,4871.356,243.0,253.0,244.0,312.0,True,Haas F1 Team,4774.172,2020-08-09T13:59:34.218000000,False,None,False,True,4710.237,25.9,56.5,1000.9,False,43.6,14,1.5
95.791,31,HARD,3,29.375,40.687,25.729,None,None,None,11,20,1,False,4967.104,MAG,20,None,None,4900.731,4941.418,4967.147,297.0,253.0,245.0,322.0,True,Haas F1 Team,4871.313,2020-08-09T14:01:11.359000000,False,None,False,True,4830.313,25.8,57.1,1000.8,False,43.6,38,2.0
93.326,32,HARD,3,29.417,38.239,25.67,None,None,None,12,20,1,False,5060.43,MAG,20,None,None,4996.564,5034.803,5060.473,296.0,257.0,243.0,307.0,True,Haas F1 Team,4967.104,2020-08-09T14:02:47.150000000,False,None,False,True,4890.265,25.8,57.0,1000.7,False,43.6,23,2.2
93.404,33,HARD,3,29.342,38.245,25.817,None,None,None,13,20,1,False,5153.834,MAG,20,None,None,5089.815,5128.06,5153.877,297.0,256.0,242.0,307.0,True,Haas F1 Team,5060.43,2020-08-09T14:04:20.476000000,False,None,False,True,5010.272,25.6,58.2,1000.8,False,43.2,2,2.0
93.285,34,HARD,3,29.397,38.318,25.57,None,None,None,14,20,1,False,5247.119,MAG,20,None,None,5183.274,5221.592,5247.162,298.0,255.0,243.0,309.0,True,Haas F1 Team,5153.834,2020-08-09T14:05:53.880000000,False,None,False,True,5070.281,25.6,57.7,1000.8,False,43.2,14,1.8
99.507,35,HARD,3,32.363,41.516,25.628,None,None,None,15,20,1,False,5346.626,MAG,20,None,None,5279.525,5321.041,5346.669,218.0,255.0,244.0,308.0,True,Haas F1 Team,5247.119,2020-08-09T14:07:27.165000000,False,None,False,True,5190.281,26.0,56.8,1000.7,False,43.7,11,1.5
92.986,36,HARD,3,29.27,38.13,25.586,None,None,None,16,20,1,False,5439.612,MAG,20,None,None,5375.939,5414.069,5439.655,300.0,253.0,244.0,307.0,True,Haas F1 Team,5346.626,2020-08-09T14:09:06.672000000,False,None,False,True,5250.297,26.5,54.8,1000.7,False,45.1,25,2.4
92.391,37,HARD,3,29.129,37.778,25.484,None,None,None,17,20,1,True,5532.003,MAG,20,None,None,5468.784,5506.562,5532.046,299.0,256.0,244.0,307.0,True,Haas F1 Team,5439.612,2020-08-09T14:10:39.658000000,False,None,False,True,5370.329,26.8,54.5,1000.8,False,44.3,17,2.3
92.298,38,HARD,3,29.133,37.762,25.403,None,None,None,18,20,1,True,5624.301,MAG,20,None,None,5561.179,5598.941,5624.344,298.0,257.0,245.0,308.0,True,Haas F1 Team,5532.003,2020-08-09T14:12:12.049000000,False,None,False,True,5430.343,26.6,54.9,1000.7,False,44.0,17,3.4
91.83,39,HARD,3,29.077,37.487,25.266,None,None,None,19,20,1,True,5716.131,MAG,20,None,None,5653.421,5690.908,5716.174,297.0,257.0,245.0,309.0,True,Haas F1 Team,5624.301,2020-08-09T14:13:44.347000000,False,None,False,True,5550.337,26.4,55.3,1000.7,False,43.7,16,1.5
92.133,40,HARD,3,29.091,37.74,25.302,None,None,None,20,20,1,False,5808.264,MAG,20,None,None,5745.265,5783.005,5808.307,296.0,257.0,244.0,311.0,True,Haas F1 Team,5716.131,2020-08-09T14:15:16.177000000,False,None,False,True,5670.376,26.2,56.2,1000.7,False,43.6,2,1.7
92.755,41,HARD,3,29.17,38.066,25.519,None,None,None,21,20,1,False,5901.019,MAG,20,None,None,5837.477,5875.543,5901.062,297.0,256.0,245.0,309.0,True,Haas F1 Team,5808.264,2020-08-09T14:16:48.310000000,False,None,False,True,5730.374,26.3,55.7,1000.7,False,43.7,4,1.6
93.623,42,HARD,3,29.406,38.573,25.644,None,None,None,22,20,1,False,5994.642,MAG,20,None,None,5930.468,5969.041,5994.685,297.0,253.0,244.0,305.0,True,Haas F1 Team,5901.019,2020-08-09T14:18:21.065000000,False,None,False,True,5850.384,26.4,56.1,1000.7,False,43.7,48,1.8
