Time,Driver,DriverNumber,LapNumber,Stint,PitOutTime,PitInTime,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Season,Round,EventName
0 days 02:34:01.689000,BOT,77,64.0,4.0,0 days 02:32:39.079000,,SOFT,4.0,False,Mercedes,1,14.0,2021,18,Mexico City Grand Prix
0 days 02:38:08.528000,BOT,77,67.0,4.0,,0 days 02:38:05.927000,SOFT,7.0,False,Mercedes,1,15.0,2021,18,Mexico City Grand Prix
0 days 02:39:57.855000,BOT,77,68.0,5.0,0 days 02:38:32.377000,,SOFT,4.0,False,Mercedes,1,16.0,2021,18,Mexico City Grand Prix
0 days 01:25:53.529000,RUS,63,15.0,1.0,,0 days 01:25:50.961000,MEDIUM,15.0,True,Williams,1,12.0,2021,18,Mexico City Grand Prix
0 days 01:27:34.622000,RUS,63,16.0,2.0,0 days 01:26:12.948000,,HARD,1.0,True,Williams,1,14.0,2021,18,Mexico City Grand Prix
0 days 01:20:24.273000,LAT,6,11.0,1.0,,0 days 01:20:21.888000,MEDIUM,11.0,True,Williams,1,18.0,2021,18,Mexico City Grand Prix
0 days 01:22:07.050000,LAT,6,12.0,2.0,0 days 01:20:45.393000,,HARD,1.0,True,Williams,1,18.0,2021,18,Mexico City Grand Prix
0 days 02:14:01.130000,LAT,6,49.0,2.0,,0 days 02:13:58.587000,HARD,38.0,True,Williams,1,17.0,2021,18,Mexico City Grand Prix
0 days 02:15:42.617000,LAT,6,50.0,3.0,0 days 02:14:21.308000,,MEDIUM,3.0,False,Williams,1,17.0,2021,18,Mexico City Grand Prix
0 days 01:23:12.646000,MAZ,9,13.0,1.0,,0 days 01:23:10.100000,MEDIUM,13.0,True,Haas F1 Team,1,16.0,2021,18,Mexico City Grand Prix
0 days 01:24:59.697000,MAZ,9,14.0,2.0,0 days 01:23:35.162000,,HARD,1.0,True,Haas F1 Team,1,18.0,2021,18,Mexico City Grand Prix
0 days 02:27:24.179000,MAZ,9,58.0,2.0,,0 days 02:27:21.608000,HARD,45.0,True,Haas F1 Team,1,18.0,2021,18,Mexico City Grand Prix
0 days 02:29:08.663000,MAZ,9,59.0,3.0,0 days 02:27:45.242000,,MEDIUM,1.0,False,Haas F1 Team,1,18.0,2021,18,Mexico City Grand Prix
0 days 01:11:40.670000,HAM,44,7.0,1.0,,0 days 01:11:37.672000,MEDIUM,7.0,True,Mercedes,4,3.0,2021,19,São Paulo Grand Prix
0 days 01:13:52.407000,HAM,44,8.0,2.0,0 days 01:11:57.067000,0 days 01:13:49.545000,MEDIUM,8.0,False,Mercedes,4,3.0,2021,19,São Paulo Grand Prix
0 days 01:16:20.034000,HAM,44,9.0,3.0,0 days 01:14:08.533000,,MEDIUM,9.0,False,Mercedes,41,3.0,2021,19,São Paulo Grand Prix
0 days 01:38:30.372000,HAM,44,26.0,3.0,,0 days 01:38:27.522000,MEDIUM,26.0,False,Mercedes,1,3.0,2021,19,São Paulo Grand Prix
0 days 01:40:00.174000,HAM,44,27.0,4.0,0 days 01:38:50.523000,,HARD,1.0,True,Mercedes,1,6.0,2021,19,São Paulo Grand Prix
0 days 01:59:56.197000,HAM,44,43.0,4.0,,0 days 01:59:53.355000,HARD,17.0,True,Mercedes,1,1.0,2021,19,São Paulo Grand Prix
0 days 02:01:25.795000,HAM,44,44.0,5.0,0 days 02:00:16.311000,,HARD,1.0,True,Mercedes,1,2.0,2021,19,São Paulo Grand Prix
0 days 01:11:36.206000,VER,33,7.0,1.0,,0 days 01:11:33.306000,MEDIUM,7.0,True,Red Bull Racing,4,1.0,2021,19,São Paulo Grand Prix
0 days 01:13:49.816000,VER,33,8.0,2.0,0 days 01:11:51.441000,0 days 01:13:46.989000,MEDIUM,8.0,False,Red Bull Racing,4,1.0,2021,19,São Paulo Grand Prix
0 days 01:16:19.449000,VER,33,9.0,3.0,0 days 01:14:05.085000,,MEDIUM,9.0,False,Red Bull Racing,41,1.0,2021,19,São Paulo Grand Prix
0 days 01:39:41.518000,VER,33,27.0,3.0,,0 days 01:39:39.234000,MEDIUM,27.0,False,Red Bull Racing,1,1.0,2021,19,São Paulo Grand Prix
0 days 01:41:11.931000,VER,33,28.0,4.0,0 days 01:40:01.702000,,HARD,1.0,True,Red Bull Racing,1,3.0,2021,19,São Paulo Grand Prix
0 days 01:56:14.474000,VER,33,40.0,4.0,,0 days 01:56:11.612000,HARD,13.0,True,Red Bull Racing,1,2.0,2021,19,São Paulo Grand Prix
0 days 01:57:44.453000,VER,33,41.0,5.0,0 days 01:56:34.796000,,HARD,1.0,True,Red Bull Racing,1,4.0,2021,19,São Paulo Grand Prix
0 days 01:11:41.956000,BOT,77,7.0,1.0,,0 days 01:11:39.036000,MEDIUM,7.0,True,Mercedes,4,4.0,2021,19,São Paulo Grand Prix
0 days 01:13:54.256000,BOT,77,8.0,2.0,0 days 01:11:57.198000,0 days 01:13:51.429000,MEDIUM,8.0,False,Mercedes,4,4.0,2021,19,São Paulo Grand Prix
0 days 01:16:20.181000,BOT,77,9.0,3.0,0 days 01:14:09.639000,,MEDIUM,9.0,False,Mercedes,41,4.0,2021,19,São Paulo Grand Prix
0 days 01:43:44.098000,BOT,77,30.0,3.0,,0 days 01:43:41.248000,MEDIUM,30.0,False,Mercedes,16,1.0,2021,19,São Paulo Grand Prix
0 days 01:45:15.736000,BOT,77,31.0,4.0,0 days 01:44:04.829000,,HARD,1.0,True,Mercedes,671,3.0,2021,19,São Paulo Grand Prix
0 days 01:57:34.166000,BOT,77,41.0,4.0,,0 days 01:57:31.325000,HARD,11.0,True,Mercedes,1,2.0,2021,19,São Paulo Grand Prix
0 days 01:59:04.763000,BOT,77,42.0,5.0,0 days 01:57:54.475000,,HARD,1.0,True,Mercedes,1,4.0,2021,19,São Paulo Grand Prix
0 days 01:11:38.009000,PER,11,7.0,1.0,,0 days 01:11:35.164000,MEDIUM,7.0,True,Red Bull Racing,4,2.0,2021,19,São Paulo Grand Prix
0 days 01:13:51.462000,PER,11,8.0,2.0,0 days 01:11:53.750000,0 days 01:13:48.608000,MEDIUM,8.0,False,Red Bull Racing,4,2.0,2021,19,São Paulo Grand Prix
0 days 01:16:19.787000,PER,11,9.0,3.0,0 days 01:14:07.978000,,MEDIUM,9.0,False,Red Bull Racing,41,2.0,2021,19,São Paulo Grand Prix
0 days 01:41:04.715000,PER,11,28.0,3.0,,0 days 01:41:01.870000,MEDIUM,28.0,False,Red Bull Racing,1,2.0,2021,19,São Paulo Grand Prix
0 days 01:42:36.704000,PER,11,29.0,4.0,0 days 01:41:25.333000,,HARD,1.0,True,Red Bull Racing,1,5.0,2021,19,São Paulo Grand Prix
0 days 01:58:52.143000,PER,11,42.0,4.0,,0 days 01:58:49.333000,HARD,14.0,True,Red Bull Racing,1,2.0,2021,19,São Paulo Grand Prix
0 days 02:00:21.643000,PER,11,43.0,5.0,0 days 01:59:12.254000,,HARD,1.0,True,Red Bull Racing,1,5.0,2021,19,São Paulo Grand Prix
0 days 02:32:09.518000,PER,11,69.0,5.0,,0 days 02:32:06.756000,HARD,27.0,True,Red Bull Racing,1,4.0,2021,19,São Paulo Grand Prix
0 days 02:33:43.726000,PER,11,70.0,6.0,0 days 02:32:29.911000,,SOFT,4.0,False,Red Bull Racing,1,4.0,2021,19,São Paulo Grand Prix
0 days 01:11:43.724000,LEC,16,7.0,1.0,,0 days 01:11:40.727000,MEDIUM,7.0,True,Ferrari,4,5.0,2021,19,São Paulo Grand Prix
0 days 01:13:56.155000,LEC,16,8.0,2.0,0 days 01:11:58.991000,0 days 01:13:53.305000,MEDIUM,8.0,False,Ferrari,4,5.0,2021,19,São Paulo Grand Prix
0 days 01:16:20.341000,LEC,16,9.0,3.0,0 days 01:14:11.372000,,MEDIUM,9.0,False,Ferrari,41,5.0,2021,19,São Paulo Grand Prix
0 days 01:39:56.970000,LEC,16,27.0,3.0,,0 days 01:39:54.135000,MEDIUM,27.0,False,Ferrari,1,4.0,2021,19,São Paulo Grand Prix
0 days 01:41:28.466000,LEC,16,28.0,4.0,0 days 01:40:17.046000,,MEDIUM,1.0,True,Ferrari,1,9.0,2021,19,São Paulo Grand Prix
0 days 02:11:35.652000,LEC,16,52.0,4.0,,0 days 02:11:32.804000,MEDIUM,25.0,True,Ferrari,1,6.0,2021,19,São Paulo Grand Prix
0 days 02:13:07.003000,LEC,16,53.0,5.0,0 days 02:11:56.171000,,HARD,1.0,True,Ferrari,1,6.0,2021,19,São Paulo Grand Prix
0 days 01:11:45.616000,SAI,55,7.0,1.0,,0 days 01:11:42.575000,MEDIUM,7.0,True,Ferrari,4,6.0,2021,19,São Paulo Grand Prix
0 days 01:13:57.521000,SAI,55,8.0,2.0,0 days 01:12:01.318000,0 days 01:13:54.661000,MEDIUM,8.0,False,Ferrari,4,6.0,2021,19,São Paulo Grand Prix
0 days 01:16:20.519000,SAI,55,9.0,3.0,0 days 01:14:14.382000,,MEDIUM,9.0,False,Ferrari,41,6.0,2021,19,São Paulo Grand Prix
0 days 01:38:43.782000,SAI,55,26.0,3.0,,0 days 01:38:40.946000,MEDIUM,26.0,False,Ferrari,1,6.0,2021,19,São Paulo Grand Prix
0 days 01:40:15.606000,SAI,55,27.0,4.0,0 days 01:39:04.577000,,MEDIUM,1.0,True,Ferrari,1,13.0,2021,19,São Paulo Grand Prix
0 days 02:12:53.860000,SAI,55,53.0,4.0,,0 days 02:12:51.050000,MEDIUM,27.0,True,Ferrari,1,5.0,2021,19,São Paulo Grand Prix
0 days 02:14:24.508000,SAI,55,54.0,5.0,0 days 02:13:14.061000,,HARD,1.0,True,Ferrari,1,6.0,2021,19,São Paulo Grand Prix
0 days 01:11:49.513000,GAS,10,7.0,1.0,,0 days 01:11:45.963000,MEDIUM,7.0,True,AlphaTauri,4,8.0,2021,19,São Paulo Grand Prix
0 days 01:14:02.097000,GAS,10,8.0,2.0,0 days 01:12:05.652000,0 days 01:13:59.201000,MEDIUM,8.0,False,AlphaTauri,4,8.0,2021,19,São Paulo Grand Prix
0 days 01:16:21.252000,GAS,10,9.0,3.0,0 days 01:14:18.103000,,MEDIUM,9.0,False,AlphaTauri,41,8.0,2021,19,São Paulo Grand Prix
0 days 01:37:30.894000,GAS,10,25.0,3.0,,0 days 01:37:28.057000,MEDIUM,25.0,False,AlphaTauri,1,8.0,2021,19,São Paulo Grand Prix
0 days 01:39:02.766000,GAS,10,26.0,4.0,0 days 01:37:51.485000,,HARD,1.0,True,AlphaTauri,1,14.0,2021,19,São Paulo Grand Prix
0 days 02:10:30.692000,GAS,10,51.0,4.0,,0 days 02:10:27.873000,HARD,26.0,True,AlphaTauri,1,7.0,2021,19,São Paulo Grand Prix
0 days 02:12:01.329000,GAS,10,52.0,5.0,0 days 02:10:51.227000,,HARD,1.0,True,AlphaTauri,1,9.0,2021,19,São Paulo Grand Prix
0 days 01:11:50.864000,OCO,31,7.0,1.0,,0 days 01:11:47.434000,MEDIUM,7.0,True,Alpine,4,9.0,2021,19,São Paulo Grand Prix
0 days 01:14:03.996000,OCO,31,8.0,2.0,0 days 01:12:06.805000,0 days 01:14:01.128000,MEDIUM,8.0,False,Alpine,4,9.0,2021,19,São Paulo Grand Prix
0 days 01:16:21.539000,OCO,31,9.0,3.0,0 days 01:14:19.276000,,MEDIUM,9.0,False,Alpine,41,9.0,2021,19,São Paulo Grand Prix
0 days 01:44:11.306000,OCO,31,30.0,3.0,,0 days 01:44:08.505000,MEDIUM,30.0,False,Alpine,167,6.0,2021,19,São Paulo Grand Prix
0 days 01:45:43.460000,OCO,31,31.0,4.0,0 days 01:44:32.452000,,HARD,1.0,True,Alpine,71,13.0,2021,19,São Paulo Grand Prix
0 days 01:11:55.339000,ALO,14,7.0,1.0,,0 days 01:11:52.807000,MEDIUM,7.0,True,Alpine,4,11.0,2021,19,São Paulo Grand Prix
0 days 01:14:07.928000,ALO,14,8.0,2.0,0 days 01:12:10.202000,0 days 01:14:05.408000,MEDIUM,8.0,False,Alpine,4,11.0,2021,19,São Paulo Grand Prix
0 days 01:16:22.346000,ALO,14,9.0,3.0,0 days 01:14:22.786000,,MEDIUM,9.0,False,Alpine,41,11.0,2021,19,São Paulo Grand Prix
0 days 01:49:19.456000,ALO,14,34.0,3.0,,0 days 01:49:16.971000,MEDIUM,34.0,False,Alpine,1,9.0,2021,19,São Paulo Grand Prix
0 days 01:50:51.326000,ALO,14,35.0,4.0,0 days 01:49:41.301000,,HARD,1.0,True,Alpine,1,14.0,2021,19,São Paulo Grand Prix
0 days 01:03:53.803000,NOR,4,1.0,1.0,,0 days 01:03:50.923000,MEDIUM,1.0,True,McLaren,1,20.0,2021,19,São Paulo Grand Prix
0 days 01:05:30.981000,NOR,4,2.0,2.0,0 days 01:04:18.537000,,HARD,1.0,True,McLaren,1,20.0,2021,19,São Paulo Grand Prix
0 days 01:11:11.616000,NOR,4,6.0,2.0,,0 days 01:11:08.775000,HARD,5.0,True,McLaren,4,20.0,2021,19,São Paulo Grand Prix
0 days 01:12:47.755000,NOR,4,7.0,3.0,0 days 01:11:26.788000,0 days 01:12:44.914000,HARD,6.0,False,McLaren,4,20.0,2021,19,São Paulo Grand Prix
0 days 01:14:25.022000,NOR,4,8.0,4.0,0 days 01:13:02.565000,0 days 01:14:21.241000,HARD,7.0,False,McLaren,4,20.0,2021,19,São Paulo Grand Prix
0 days 01:16:24.100000,NOR,4,9.0,5.0,0 days 01:14:40.787000,,HARD,8.0,False,McLaren,41,20.0,2021,19,São Paulo Grand Prix
0 days 01:53:14.791000,NOR,4,37.0,5.0,,0 days 01:53:11.974000,HARD,36.0,False,McLaren,1,10.0,2021,19,São Paulo Grand Prix
0 days 01:54:48.386000,NOR,4,38.0,6.0,0 days 01:53:36.154000,,HARD,37.0,False,McLaren,1,17.0,2021,19,São Paulo Grand Prix
0 days 01:11:47.243000,VET,5,7.0,1.0,,0 days 01:11:44.177000,MEDIUM,9.0,False,Aston Martin,4,7.0,2021,19,São Paulo Grand Prix
0 days 01:14:00.367000,VET,5,8.0,2.0,0 days 01:12:02.635000,0 days 01:13:57.500000,MEDIUM,10.0,False,Aston Martin,4,7.0,2021,19,São Paulo Grand Prix
0 days 01:16:20.866000,VET,5,9.0,3.0,0 days 01:14:15.633000,,MEDIUM,11.0,False,Aston Martin,41,7.0,2021,19,São Paulo Grand Prix
0 days 01:41:25.862000,VET,5,28.0,3.0,,0 days 01:41:23.007000,MEDIUM,30.0,False,Aston Martin,1,8.0,2021,19,São Paulo Grand Prix
0 days 01:42:59.808000,VET,5,29.0,4.0,0 days 01:41:47.747000,,HARD,3.0,False,Aston Martin,1,15.0,2021,19,São Paulo Grand Prix
0 days 02:15:54.259000,VET,5,55.0,4.0,,0 days 02:15:51.470000,HARD,29.0,False,Aston Martin,1,10.0,2021,19,São Paulo Grand Prix
0 days 02:17:26.114000,VET,5,56.0,5.0,0 days 02:16:14.722000,,MEDIUM,3.0,False,Aston Martin,1,11.0,2021,19,São Paulo Grand Prix
0 days 01:03:25.599000,RAI,7,1.0,1.0,0 days 01:02:13.214000,,MEDIUM,1.0,True,Alfa Romeo Racing,1,19.0,2021,19,São Paulo Grand Prix
0 days 01:12:05.225000,RAI,7,7.0,1.0,,0 days 01:12:02.014000,MEDIUM,7.0,True,Alfa Romeo Racing,4,17.0,2021,19,São Paulo Grand Prix
0 days 01:14:19.261000,RAI,7,8.0,2.0,0 days 01:12:20.661000,0 days 01:14:15.626000,MEDIUM,8.0,False,Alfa Romeo Racing,4,17.0,2021,19,São Paulo Grand Prix
0 days 01:16:23.823000,RAI,7,9.0,3.0,0 days 01:14:34.639000,,MEDIUM,9.0,False,Alfa Romeo Racing,41,17.0,2021,19,São Paulo Grand Prix
0 days 01:41:41.482000,RAI,7,28.0,3.0,,0 days 01:41:38.742000,MEDIUM,28.0,False,Alfa Romeo Racing,1,16.0,2021,19,São Paulo Grand Prix
0 days 01:43:15.998000,RAI,7,29.0,4.0,0 days 01:42:02.298000,,HARD,1.0,True,Alfa Romeo Racing,16,19.0,2021,19,São Paulo Grand Prix
0 days 02:12:22.398000,RAI,7,52.0,4.0,,0 days 02:12:19.570000,HARD,24.0,True,Alfa Romeo Racing,1,12.0,2021,19,São Paulo Grand Prix
0 days 02:13:52.187000,RAI,7,53.0,5.0,0 days 02:12:42.577000,,MEDIUM,1.0,True,Alfa Romeo Racing,1,12.0,2021,19,São Paulo Grand Prix
0 days 01:10:12.219000,RUS,63,6.0,1.0,,0 days 01:10:09.374000,MEDIUM,6.0,True,Williams,14,18.0,2021,19,São Paulo Grand Prix
0 days 01:12:05.972000,RUS,63,7.0,2.0,0 days 01:10:32.675000,0 days 01:12:03.133000,HARD,1.0,True,Williams,4,18.0,2021,19,São Paulo Grand Prix
0 days 01:14:20.681000,RUS,63,8.0,3.0,0 days 01:12:24.288000,0 days 01:14:17.639000,HARD,2.0,False,Williams,4,18.0,2021,19,São Paulo Grand Prix
0 days 01:16:23.927000,RUS,63,9.0,4.0,0 days 01:14:36.052000,,HARD,3.0,False,Williams,41,18.0,2021,19,São Paulo Grand Prix
0 days 01:58:36.590000,RUS,63,41.0,4.0,,0 days 01:58:33.802000,HARD,35.0,False,Williams,1,16.0,2021,19,São Paulo Grand Prix
0 days 02:00:08.553000,RUS,63,42.0,5.0,0 days 01:58:57.201000,,HARD,1.0,True,Williams,1,16.0,2021,19,São Paulo Grand Prix
0 days 01:11:58.632000,GIO,99,7.0,1.0,,0 days 01:11:55.821000,MEDIUM,7.0,True,Alfa Romeo Racing,4,13.0,2021,19,São Paulo Grand Prix
0 days 01:14:10.972000,GIO,99,8.0,2.0,0 days 01:12:13.824000,0 days 01:14:08.110000,MEDIUM,8.0,False,Alfa Romeo Racing,4,13.0,2021,19,São Paulo Grand Prix
0 days 01:16:22.759000,GIO,99,9.0,3.0,0 days 01:14:26.397000,,MEDIUM,9.0,False,Alfa Romeo Racing,41,13.0,2021,19,São Paulo Grand Prix
0 days 01:42:54.197000,GIO,99,29.0,3.0,,0 days 01:42:51.528000,MEDIUM,29.0,False,Alfa Romeo Racing,1,13.0,2021,19,São Paulo Grand Prix
0 days 01:44:39.809000,GIO,99,30.0,4.0,0 days 01:43:15.273000,,HARD,1.0,True,Alfa Romeo Racing,167,16.0,2021,19,São Paulo Grand Prix
0 days 01:59:52.799000,GIO,99,42.0,4.0,,0 days 01:59:49.995000,HARD,13.0,True,Alfa Romeo Racing,1,15.0,2021,19,São Paulo Grand Prix
0 days 02:01:26.665000,GIO,99,43.0,5.0,0 days 02:00:13.084000,,MEDIUM,1.0,True,Alfa Romeo Racing,1,16.0,2021,19,São Paulo Grand Prix
0 days 01:07:26.116000,TSU,22,4.0,1.0,,0 days 01:07:23.272000,SOFT,4.0,True,AlphaTauri,1,19.0,2021,19,São Paulo Grand Prix
0 days 01:09:16.527000,TSU,22,5.0,2.0,0 days 01:07:55.529000,,HARD,1.0,True,AlphaTauri,14,19.0,2021,19,São Paulo Grand Prix
0 days 01:11:00.766000,TSU,22,6.0,2.0,,0 days 01:10:57.904000,HARD,2.0,True,AlphaTauri,4,19.0,2021,19,São Paulo Grand Prix
0 days 01:12:36.831000,TSU,22,7.0,3.0,0 days 01:11:15.739000,0 days 01:12:34.008000,HARD,3.0,False,AlphaTauri,4,19.0,2021,19,São Paulo Grand Prix
0 days 01:14:22.126000,TSU,22,8.0,4.0,0 days 01:12:51.687000,0 days 01:14:19.018000,HARD,4.0,False,AlphaTauri,4,19.0,2021,19,São Paulo Grand Prix
0 days 01:16:24.002000,TSU,22,9.0,5.0,0 days 01:14:37.426000,,HARD,5.0,False,AlphaTauri,41,19.0,2021,19,São Paulo Grand Prix
0 days 01:55:56.442000,TSU,22,39.0,5.0,,0 days 01:55:53.651000,HARD,35.0,False,AlphaTauri,1,12.0,2021,19,São Paulo Grand Prix
0 days 01:57:42.814000,TSU,22,40.0,6.0,0 days 01:56:29.323000,,HARD,1.0,True,AlphaTauri,1,17.0,2021,19,São Paulo Grand Prix
0 days 01:12:02.353000,LAT,6,7.0,1.0,,0 days 01:11:59.474000,MEDIUM,7.0,True,Williams,4,16.0,2021,19,São Paulo Grand Prix
0 days 01:14:16.278000,LAT,6,8.0,2.0,0 days 01:12:17.943000,0 days 01:14:13.289000,MEDIUM,8.0,False,Williams,4,16.0,2021,19,São Paulo Grand Prix
0 days 01:16:23.296000,LAT,6,9.0,3.0,0 days 01:14:32.077000,,MEDIUM,9.0,False,Williams,41,16.0,2021,19,São Paulo Grand Prix
0 days 01:22:30.356000,LAT,6,13.0,3.0,,0 days 01:22:27.475000,MEDIUM,13.0,False,Williams,67,19.0,2021,19,São Paulo Grand Prix
0 days 01:24:03.390000,LAT,6,14.0,4.0,0 days 01:22:50.756000,,HARD,1.0,True,Williams,71,19.0,2021,19,São Paulo Grand Prix
0 days 01:56:13.663000,LAT,6,39.0,4.0,,0 days 01:56:10.822000,HARD,26.0,True,Williams,1,18.0,2021,19,São Paulo Grand Prix
0 days 01:57:48.103000,LAT,6,40.0,5.0,0 days 01:56:34.369000,,HARD,1.0,True,Williams,1,18.0,2021,19,São Paulo Grand Prix
0 days 01:12:00.292000,MAZ,9,7.0,1.0,,0 days 01:11:57.273000,MEDIUM,7.0,True,Haas F1 Team,4,14.0,2021,19,São Paulo Grand Prix
0 days 01:14:14.355000,MAZ,9,8.0,2.0,0 days 01:12:15.284000,0 days 01:14:11.144000,MEDIUM,8.0,False,Haas F1 Team,4,14.0,2021,19,São Paulo Grand Prix
0 days 01:16:23.051000,MAZ,9,9.0,3.0,0 days 01:14:29.635000,,MEDIUM,9.0,False,Haas F1 Team,41,14.0,2021,19,São Paulo Grand Prix
0 days 01:49:59.050000,MAZ,9,34.0,3.0,,0 days 01:49:56.211000,MEDIUM,34.0,False,Haas F1 Team,1,19.0,2021,19,São Paulo Grand Prix
0 days 01:51:34.061000,MAZ,9,35.0,4.0,0 days 01:50:19.726000,,HARD,1.0,True,Haas F1 Team,1,19.0,2021,19,São Paulo Grand Prix
0 days 01:12:01.125000,MSC,47,7.0,1.0,,0 days 01:11:58.274000,MEDIUM,7.0,True,Haas F1 Team,4,15.0,2021,19,São Paulo Grand Prix
0 days 01:14:15.266000,MSC,47,8.0,2.0,0 days 01:12:16.142000,0 days 01:14:11.904000,MEDIUM,8.0,False,Haas F1 Team,4,15.0,2021,19,São Paulo Grand Prix
0 days 01:16:23.131000,MSC,47,9.0,3.0,0 days 01:14:30.861000,,MEDIUM,9.0,False,Haas F1 Team,41,15.0,2021,19,São Paulo Grand Prix
0 days 01:19:33.254000,MSC,47,11.0,3.0,,0 days 01:19:30.418000,MEDIUM,11.0,False,Haas F1 Team,16,20.0,2021,19,São Paulo Grand Prix
0 days 01:21:42.941000,MSC,47,12.0,4.0,0 days 01:20:11.580000,,HARD,1.0,True,Haas F1 Team,6,20.0,2021,19,São Paulo Grand Prix
0 days 01:43:57.764000,MSC,47,29.0,4.0,,0 days 01:43:54.926000,HARD,18.0,True,Haas F1 Team,16,20.0,2021,19,São Paulo Grand Prix
0 days 01:45:38.722000,MSC,47,30.0,5.0,0 days 01:44:20.823000,,MEDIUM,1.0,True,Haas F1 Team,671,20.0,2021,19,São Paulo Grand Prix
0 days 02:25:12.795000,MSC,47,61.0,5.0,,0 days 02:25:10.144000,MEDIUM,32.0,True,Haas F1 Team,1,18.0,2021,19,São Paulo Grand Prix
0 days 02:26:47.660000,MSC,47,62.0,6.0,0 days 02:25:34.591000,,MEDIUM,1.0,False,Haas F1 Team,1,18.0,2021,19,São Paulo Grand Prix
0 days 01:11:51.252000,RIC,3,7.0,1.0,,0 days 01:11:48.203000,MEDIUM,7.0,True,McLaren,4,10.0,2021,19,São Paulo Grand Prix
0 days 01:14:04.748000,RIC,3,8.0,2.0,0 days 01:12:08.246000,0 days 01:14:01.777000,MEDIUM,8.0,False,McLaren,4,10.0,2021,19,São Paulo Grand Prix
0 days 01:16:21.845000,RIC,3,9.0,3.0,0 days 01:14:20.453000,,MEDIUM,9.0,False,McLaren,41,10.0,2021,19,São Paulo Grand Prix
0 days 01:44:02.242000,RIC,3,30.0,3.0,,0 days 01:43:59.417000,MEDIUM,30.0,False,McLaren,167,4.0,2021,19,São Paulo Grand Prix
0 days 01:45:33.708000,RIC,3,31.0,4.0,0 days 01:44:22.567000,,HARD,1.0,True,McLaren,71,9.0,2021,19,São Paulo Grand Prix
0 days 02:08:19.459000,RIC,3,49.0,4.0,,0 days 02:08:16.292000,HARD,19.0,True,McLaren,1,10.0,2021,19,São Paulo Grand Prix
0 days 01:11:57.046000,STR,18,7.0,1.0,,0 days 01:11:54.485000,MEDIUM,9.0,False,Aston Martin,4,12.0,2021,19,São Paulo Grand Prix
0 days 01:14:09.546000,STR,18,8.0,2.0,0 days 01:12:12.464000,0 days 01:14:07,MEDIUM,10.0,False,Aston Martin,4,12.0,2021,19,São Paulo Grand Prix
0 days 01:16:22.628000,STR,18,9.0,3.0,0 days 01:14:24.680000,,MEDIUM,11.0,False,Aston Martin,41,12.0,2021,19,São Paulo Grand Prix
0 days 01:33:54.683000,STR,18,22.0,3.0,,0 days 01:33:52.192000,MEDIUM,24.0,False,Aston Martin,1,15.0,2021,19,São Paulo Grand Prix
0 days 01:35:29.305000,STR,18,23.0,4.0,0 days 01:34:16.840000,,HARD,3.0,False,Aston Martin,1,19.0,2021,19,São Paulo Grand Prix
0 days 02:06:13.676000,STR,18,47.0,4.0,,0 days 02:06:11.120000,HARD,27.0,False,Aston Martin,1,14.0,2021,19,São Paulo Grand Prix
0 days 01:23:00.518000,GAS,10,13.0,1.0,,0 days 01:22:37.601000,SOFT,16.0,False,AlphaTauri,1,17.0,2021,20,Qatar Grand Prix
0 days 01:24:35.819000,GAS,10,14.0,2.0,0 days 01:23:03.243000,,MEDIUM,4.0,False,AlphaTauri,1,18.0,2021,20,Qatar Grand Prix
0 days 01:56:06.703000,GAS,10,35.0,2.0,,0 days 01:55:43.365000,MEDIUM,25.0,False,AlphaTauri,1,10.0,2021,20,Qatar Grand Prix
0 days 01:57:40.194000,GAS,10,36.0,3.0,0 days 01:56:09.426000,,MEDIUM,6.0,False,AlphaTauri,1,11.0,2021,20,Qatar Grand Prix
0 days 01:31:52.046000,PER,11,19.0,1.0,,0 days 01:31:29.428000,MEDIUM,19.0,True,Red Bull Racing,1,11.0,2021,20,Qatar Grand Prix
0 days 01:33:25.512000,PER,11,20.0,2.0,0 days 01:31:54.816000,,HARD,1.0,True,Red Bull Racing,1,12.0,2021,20,Qatar Grand Prix
0 days 02:04:38.664000,PER,11,41.0,2.0,,0 days 02:04:16.085000,HARD,22.0,True,Red Bull Racing,1,6.0,2021,20,Qatar Grand Prix
0 days 02:06:09.881000,PER,11,42.0,3.0,0 days 02:04:41.422000,,MEDIUM,4.0,False,Red Bull Racing,1,7.0,2021,20,Qatar Grand Prix
0 days 01:37:44.163000,ALO,14,23.0,1.0,,0 days 01:37:20.912000,SOFT,26.0,False,Alpine,1,7.0,2021,20,Qatar Grand Prix
0 days 01:39:19.180000,ALO,14,24.0,2.0,0 days 01:37:46.926000,,HARD,1.0,True,Alpine,1,7.0,2021,20,Qatar Grand Prix
0 days 01:44:09.588000,LEC,16,27.0,1.0,,0 days 01:43:46.556000,MEDIUM,27.0,True,Ferrari,1,12.0,2021,20,Qatar Grand Prix
0 days 01:45:44.791000,LEC,16,28.0,2.0,0 days 01:44:12.334000,,HARD,1.0,True,Ferrari,1,13.0,2021,20,Qatar Grand Prix
0 days 01:38:03.991000,STR,18,23.0,1.0,,0 days 01:37:40.618000,MEDIUM,23.0,True,Aston Martin,1,13.0,2021,20,Qatar Grand Prix
0 days 01:39:37.484000,STR,18,24.0,2.0,0 days 01:38:06.617000,,HARD,1.0,True,Aston Martin,1,13.0,2021,20,Qatar Grand Prix
