Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,RoundNumber
0 days 01:23:59.873000,ALO,14,0 days 00:02:08.573000,11.0,2.0,0 days 01:22:10.664000,,0 days 00:00:46.493000,0 days 00:00:51.080000,0 days 00:00:31,0 days 01:22:37.862000,0 days 01:23:28.942000,0 days 01:23:59.942000,316.0,192.0,206.0,301.0,False,MEDIUM,1.0,True,Aston Martin,0 days 01:21:51.300000,,1,9.0,,,False,False,2023,12
0 days 01:58:04.414000,ALO,14,0 days 00:01:58.063000,29.0,2.0,,0 days 01:58:00.656000,0 days 00:00:32.434000,0 days 00:00:50.542000,0 days 00:00:35.087000,0 days 01:56:38.854000,0 days 01:57:29.396000,0 days 01:58:04.483000,307.0,185.0,,312.0,False,MEDIUM,19.0,True,Aston Martin,0 days 01:56:06.351000,,1,5.0,,,False,False,2023,12
0 days 02:00:10.566000,ALO,14,0 days 00:02:06.152000,30.0,3.0,0 days 01:58:24.468000,,0 days 00:00:47.257000,0 days 00:00:48.754000,0 days 00:00:30.141000,0 days 01:58:51.740000,0 days 01:59:40.494000,0 days 02:00:10.635000,312.0,196.0,213.0,302.0,False,SOFT,1.0,True,Aston Martin,0 days 01:58:04.414000,,1,5.0,,,False,False,2023,12
0 days 01:45:03.637000,RUS,63,0 days 00:02:02.178000,22.0,1.0,,0 days 01:44:59.883000,0 days 00:00:33.395000,0 days 00:00:52.513000,0 days 00:00:36.270000,0 days 01:43:34.889000,0 days 01:44:27.402000,0 days 01:45:03.672000,301.0,185.0,,289.0,False,MEDIUM,22.0,True,Mercedes,0 days 01:43:01.459000,,1,8.0,,,False,False,2023,12
0 days 01:47:12.626000,RUS,63,0 days 00:02:08.989000,23.0,2.0,0 days 01:45:23.711000,,0 days 00:00:48.167000,0 days 00:00:50.928000,0 days 00:00:29.894000,0 days 01:45:51.839000,0 days 01:46:42.767000,0 days 01:47:12.661000,313.0,195.0,213.0,286.0,False,SOFT,1.0,True,Mercedes,0 days 01:45:03.637000,,1,15.0,,,False,False,2023,12
0 days 01:12:30.376000,NOR,4,0 days 00:02:00.430000,5.0,1.0,,0 days 01:12:26.655000,0 days 00:00:32.692000,0 days 00:00:52.467000,0 days 00:00:35.271000,0 days 01:11:02.638000,0 days 01:11:55.105000,0 days 01:12:30.376000,330.0,179.0,,306.0,False,MEDIUM,5.0,True,McLaren,0 days 01:10:29.946000,,1,17.0,,,False,False,2023,12
0 days 01:14:39.485000,NOR,4,0 days 00:02:09.109000,6.0,2.0,0 days 01:12:51.639000,,0 days 00:00:49.442000,0 days 00:00:49.098000,0 days 00:00:30.569000,0 days 01:13:19.818000,0 days 01:14:08.916000,0 days 01:14:39.485000,293.0,194.0,200.0,294.0,False,HARD,1.0,True,McLaren,0 days 01:12:30.376000,,1,17.0,,,False,False,2023,12
0 days 01:35:40.366000,NOR,4,0 days 00:01:58.917000,17.0,2.0,,0 days 01:35:36.639000,0 days 00:00:32.721000,0 days 00:00:51.104000,0 days 00:00:35.092000,0 days 01:34:14.170000,0 days 01:35:05.274000,0 days 01:35:40.366000,321.0,181.0,,305.0,False,HARD,12.0,True,McLaren,0 days 01:33:41.449000,,1,16.0,,,False,False,2023,12
0 days 01:37:46.610000,NOR,4,0 days 00:02:06.244000,18.0,3.0,0 days 01:36:00.389000,,0 days 00:00:47.580000,0 days 00:00:48.356000,0 days 00:00:30.308000,0 days 01:36:27.946000,0 days 01:37:16.302000,0 days 01:37:46.610000,300.0,198.0,211.0,299.0,False,SOFT,1.0,True,McLaren,0 days 01:35:40.366000,,1,19.0,,,False,False,2023,12
0 days 01:14:26.791000,OCO,31,0 days 00:02:00.088000,6.0,1.0,,0 days 01:14:23.044000,0 days 00:00:32.096000,0 days 00:00:52.577000,0 days 00:00:35.415000,0 days 01:12:58.819000,0 days 01:13:51.396000,0 days 01:14:26.811000,332.0,177.0,,309.0,False,SOFT,6.0,True,Alpine,0 days 01:12:26.703000,,1,15.0,,,False,False,2023,12
0 days 01:16:33.015000,OCO,31,0 days 00:02:06.224000,7.0,2.0,0 days 01:14:46.122000,,0 days 00:00:46.025000,0 days 00:00:50.075000,0 days 00:00:30.124000,0 days 01:15:12.836000,0 days 01:16:02.911000,0 days 01:16:33.035000,327.0,194.0,213.0,309.0,False,MEDIUM,1.0,True,Alpine,0 days 01:14:26.791000,,1,17.0,,,False,False,2023,12
0 days 01:50:53.516000,OCO,31,0 days 00:01:57.520000,25.0,2.0,,0 days 01:50:49.770000,0 days 00:00:32.451000,0 days 00:00:49.886000,0 days 00:00:35.183000,0 days 01:49:28.467000,0 days 01:50:18.353000,0 days 01:50:53.536000,307.0,186.0,,308.0,False,MEDIUM,19.0,True,Alpine,0 days 01:48:55.996000,,1,6.0,,,False,False,2023,12
0 days 01:52:58.870000,OCO,31,0 days 00:02:05.354000,26.0,3.0,0 days 01:51:13.113000,,0 days 00:00:46.555000,0 days 00:00:48.725000,0 days 00:00:30.074000,0 days 01:51:40.091000,0 days 01:52:28.816000,0 days 01:52:58.890000,310.0,195.0,216.0,308.0,False,SOFT,1.0,True,Alpine,0 days 01:50:53.516000,,1,12.0,,,False,False,2023,12
0 days 01:41:15.562000,STR,18,0 days 00:02:03.672000,20.0,1.0,,0 days 01:41:11.885000,0 days 00:00:33.138000,0 days 00:00:53.713000,0 days 00:00:36.821000,0 days 01:39:45.093000,0 days 01:40:38.806000,0 days 01:41:15.627000,326.0,180.0,,298.0,False,MEDIUM,20.0,True,Aston Martin,0 days 01:39:11.890000,,1,11.0,,,False,False,2023,12
0 days 01:43:29.212000,STR,18,0 days 00:02:13.650000,21.0,2.0,0 days 01:41:37.213000,,0 days 00:00:49.155000,0 days 00:00:52.321000,0 days 00:00:32.174000,0 days 01:42:04.782000,0 days 01:42:57.103000,0 days 01:43:29.277000,317.0,177.0,213.0,301.0,False,SOFT,1.0,True,Aston Martin,0 days 01:41:15.562000,,1,18.0,,,False,False,2023,12
0 days 01:20:01.928000,TSU,22,0 days 00:01:58.292000,9.0,1.0,,0 days 01:19:58.197000,0 days 00:00:32.623000,0 days 00:00:50.938000,0 days 00:00:34.731000,0 days 01:18:36.304000,0 days 01:19:27.242000,0 days 01:20:01.973000,313.0,188.0,,303.0,False,MEDIUM,9.0,True,AlphaTauri,0 days 01:18:03.636000,,1,6.0,,,False,False,2023,12
0 days 01:22:08.747000,TSU,22,0 days 00:02:06.819000,10.0,2.0,0 days 01:20:20.821000,,0 days 00:00:46.335000,0 days 00:00:50.727000,0 days 00:00:29.757000,0 days 01:20:48.308000,0 days 01:21:39.035000,0 days 01:22:08.792000,316.0,194.0,214.0,305.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:20:01.928000,,1,11.0,,,False,False,2023,12
0 days 01:48:55.417000,TSU,22,0 days 00:01:57.947000,24.0,2.0,,0 days 01:48:51.662000,0 days 00:00:32.656000,0 days 00:00:50.626000,0 days 00:00:34.665000,0 days 01:47:30.171000,0 days 01:48:20.797000,0 days 01:48:55.462000,306.0,189.0,,307.0,False,MEDIUM,15.0,True,AlphaTauri,0 days 01:46:57.470000,,1,6.0,,,False,False,2023,12
0 days 01:51:02.133000,TSU,22,0 days 00:02:06.716000,25.0,3.0,0 days 01:49:14.411000,,0 days 00:00:46.242000,0 days 00:00:50.341000,0 days 00:00:30.133000,0 days 01:49:41.704000,0 days 01:50:32.045000,0 days 01:51:02.178000,321.0,195.0,210.0,300.0,False,SOFT,1.0,True,AlphaTauri,0 days 01:48:55.417000,,1,11.0,,,False,False,2023,12
0 days 01:47:03.545000,GAS,10,0 days 00:02:01.280000,23.0,1.0,,0 days 01:46:59.804000,0 days 00:00:33.196000,0 days 00:00:52.545000,0 days 00:00:35.539000,0 days 01:45:35.493000,0 days 01:46:28.038000,0 days 01:47:03.577000,317.0,183.0,,300.0,False,SOFT,23.0,True,Alpine,0 days 01:45:02.265000,,1,8.0,,,False,False,2023,12
0 days 01:49:12.950000,GAS,10,0 days 00:02:09.405000,24.0,2.0,0 days 01:47:25.460000,,0 days 00:00:49.650000,0 days 00:00:49.897000,0 days 00:00:29.858000,0 days 01:47:53.227000,0 days 01:48:43.124000,0 days 01:49:12.982000,325.0,193.0,218.0,297.0,False,MEDIUM,1.0,True,Alpine,0 days 01:47:03.545000,,1,17.0,,,False,False,2023,12
0 days 01:14:27.705000,BOT,77,0 days 00:02:00.115000,6.0,1.0,,0 days 01:14:23.935000,0 days 00:00:32.198000,0 days 00:00:52.361000,0 days 00:00:35.556000,0 days 01:12:59.831000,0 days 01:13:52.192000,0 days 01:14:27.748000,342.0,179.0,,311.0,False,SOFT,6.0,True,Alfa Romeo,0 days 01:12:27.590000,,1,16.0,,,False,False,2023,12
0 days 01:16:34.501000,BOT,77,0 days 00:02:06.796000,7.0,2.0,0 days 01:14:47.325000,,0 days 00:00:45.746000,0 days 00:00:50.863000,0 days 00:00:30.187000,0 days 01:15:13.494000,0 days 01:16:04.357000,0 days 01:16:34.544000,333.0,193.0,214.0,314.0,False,MEDIUM,1.0,True,Alfa Romeo,0 days 01:14:27.705000,,1,19.0,,,False,False,2023,12
0 days 01:49:05.395000,BOT,77,0 days 00:01:58.044000,24.0,2.0,,0 days 01:49:01.630000,0 days 00:00:32.638000,0 days 00:00:50.451000,0 days 00:00:34.955000,0 days 01:47:40.032000,0 days 01:48:30.483000,0 days 01:49:05.438000,307.0,187.0,,302.0,False,MEDIUM,18.0,True,Alfa Romeo,0 days 01:47:07.351000,,1,11.0,,,False,False,2023,12
0 days 01:51:10.248000,BOT,77,0 days 00:02:04.853000,25.0,3.0,0 days 01:49:25.443000,,0 days 00:00:47.045000,0 days 00:00:48.103000,0 days 00:00:29.705000,0 days 01:49:52.483000,0 days 01:50:40.586000,0 days 01:51:10.291000,304.0,194.0,215.0,304.0,False,MEDIUM,1.0,True,Alfa Romeo,0 days 01:49:05.395000,,1,15.0,,,False,False,2023,12
0 days 01:16:24.206000,ZHO,24,0 days 00:01:59.727000,7.0,1.0,,0 days 01:16:20.480000,0 days 00:00:32.245000,0 days 00:00:51.959000,0 days 00:00:35.523000,0 days 01:14:56.742000,0 days 01:15:48.701000,0 days 01:16:24.224000,329.0,183.0,,313.0,False,SOFT,7.0,True,Alfa Romeo,0 days 01:14:24.479000,,1,14.0,,,False,False,2023,12
0 days 01:18:31.418000,ZHO,24,0 days 00:02:07.212000,8.0,2.0,0 days 01:16:44.902000,,0 days 00:00:47.983000,0 days 00:00:49.317000,0 days 00:00:29.912000,0 days 01:17:12.207000,0 days 01:18:01.524000,0 days 01:18:31.436000,313.0,196.0,213.0,305.0,False,MEDIUM,1.0,True,Alfa Romeo,0 days 01:16:24.206000,,1,19.0,,,False,False,2023,12
0 days 01:51:04.325000,ZHO,24,0 days 00:01:57.989000,25.0,2.0,,0 days 01:51:00.598000,0 days 00:00:32.384000,0 days 00:00:50.515000,0 days 00:00:35.090000,0 days 01:49:38.738000,0 days 01:50:29.253000,0 days 01:51:04.343000,314.0,183.0,,311.0,False,MEDIUM,18.0,True,Alfa Romeo,0 days 01:49:06.336000,,1,14.0,,,False,False,2023,12
0 days 01:53:10.554000,ZHO,24,0 days 00:02:06.229000,26.0,3.0,0 days 01:51:24.629000,,0 days 00:00:47.581000,0 days 00:00:48.877000,0 days 00:00:29.771000,0 days 01:51:51.924000,0 days 01:52:40.801000,0 days 01:53:10.572000,315.0,199.0,214.0,307.0,False,SOFT,1.0,True,Alfa Romeo,0 days 01:51:04.325000,,1,18.0,,,False,False,2023,12
0 days 01:16:17.409000,ALB,23,0 days 00:01:58.541000,7.0,1.0,,0 days 01:16:13.652000,0 days 00:00:32.360000,0 days 00:00:51.190000,0 days 00:00:34.991000,0 days 01:14:51.290000,0 days 01:15:42.480000,0 days 01:16:17.471000,317.0,185.0,,311.0,False,SOFT,7.0,True,Williams,0 days 01:14:18.868000,,1,9.0,,,False,False,2023,12
0 days 01:18:24.719000,ALB,23,0 days 00:02:07.310000,8.0,2.0,0 days 01:16:38.667000,,0 days 00:00:47.300000,0 days 00:00:49.993000,0 days 00:00:30.017000,0 days 01:17:04.771000,0 days 01:17:54.764000,0 days 01:18:24.781000,340.0,190.0,215.0,314.0,False,MEDIUM,1.0,True,Williams,0 days 01:16:17.409000,,1,13.0,,,False,False,2023,12
0 days 01:47:05.351000,ALB,23,0 days 00:01:59.277000,23.0,2.0,,0 days 01:47:01.600000,0 days 00:00:32.696000,0 days 00:00:51.492000,0 days 00:00:35.089000,0 days 01:45:38.832000,0 days 01:46:30.324000,0 days 01:47:05.413000,329.0,182.0,,306.0,False,MEDIUM,16.0,True,Williams,0 days 01:45:06.074000,,1,10.0,,,False,False,2023,12
0 days 01:49:11.792000,ALB,23,0 days 00:02:06.441000,24.0,3.0,0 days 01:47:25.210000,,0 days 00:00:46.752000,0 days 00:00:49.950000,0 days 00:00:29.739000,0 days 01:47:52.165000,0 days 01:48:42.115000,0 days 01:49:11.854000,326.0,194.0,217.0,310.0,False,MEDIUM,1.0,True,Williams,0 days 01:47:05.351000,,1,15.0,,,False,False,2023,12
0 days 02:06:09.419000,ALB,23,0 days 00:01:57.737000,33.0,3.0,,0 days 02:06:05.650000,0 days 00:00:31.566000,0 days 00:00:51.612000,0 days 00:00:34.559000,0 days 02:04:43.310000,0 days 02:05:34.922000,0 days 02:06:09.481000,343.0,184.0,,319.0,False,MEDIUM,10.0,True,Williams,0 days 02:04:11.682000,,1,15.0,,,False,False,2023,12
0 days 02:08:14.907000,ALB,23,0 days 00:02:05.488000,34.0,4.0,0 days 02:06:29.197000,,0 days 00:00:46.409000,0 days 00:00:49.556000,0 days 00:00:29.523000,0 days 02:06:55.890000,0 days 02:07:45.446000,0 days 02:08:14.969000,324.0,197.0,218.0,312.0,False,SOFT,1.0,True,Williams,0 days 02:06:09.419000,,1,18.0,,,False,False,2023,12
0 days 01:12:33.704000,MAG,20,0 days 00:01:59.429000,5.0,1.0,,0 days 01:12:29.967000,0 days 00:00:31.787000,0 days 00:00:52.537000,0 days 00:00:35.105000,0 days 01:11:06.116000,0 days 01:11:58.653000,0 days 01:12:33.758000,343.0,179.0,,314.0,False,SOFT,5.0,True,Haas F1 Team,0 days 01:10:34.275000,,1,18.0,,,False,False,2023,12
0 days 01:14:40.260000,MAG,20,0 days 00:02:06.556000,6.0,2.0,0 days 01:12:53.607000,,0 days 00:00:46.716000,0 days 00:00:49.788000,0 days 00:00:30.052000,0 days 01:13:20.474000,0 days 01:14:10.262000,0 days 01:14:40.314000,337.0,194.0,214.0,304.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:12:33.704000,,1,18.0,,,False,False,2023,12
0 days 01:50:57.949000,MAG,20,0 days 00:01:58.299000,25.0,2.0,,0 days 01:50:54.317000,0 days 00:00:32.500000,0 days 00:00:50.747000,0 days 00:00:35.052000,0 days 01:49:32.204000,0 days 01:50:22.951000,0 days 01:50:58.003000,316.0,180.0,,309.0,False,MEDIUM,20.0,True,Haas F1 Team,0 days 01:48:59.650000,,1,9.0,,,False,False,2023,12
0 days 01:53:03.564000,MAG,20,0 days 00:02:05.615000,26.0,3.0,0 days 01:51:17.816000,,0 days 00:00:46.622000,0 days 00:00:49.073000,0 days 00:00:29.920000,0 days 01:51:44.625000,0 days 01:52:33.698000,0 days 01:53:03.618000,309.0,193.0,215.0,308.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:50:57.949000,,1,14.0,,,False,False,2023,12
0 days 01:12:34.355000,RIC,3,0 days 00:01:59.336000,5.0,1.0,,0 days 01:12:30.623000,0 days 00:00:32.149000,0 days 00:00:51.852000,0 days 00:00:35.335000,0 days 01:11:07.213000,0 days 01:11:59.065000,0 days 01:12:34.400000,330.0,181.0,,312.0,False,SOFT,5.0,True,AlphaTauri,0 days 01:10:35.019000,,1,19.0,,,False,False,2023,12
0 days 01:14:41.693000,RIC,3,0 days 00:02:07.338000,6.0,2.0,0 days 01:12:53.482000,,0 days 00:00:46.309000,0 days 00:00:50.981000,0 days 00:00:30.048000,0 days 01:13:20.709000,0 days 01:14:11.690000,0 days 01:14:41.738000,301.0,191.0,211.0,307.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:12:34.355000,,1,19.0,,,False,False,2023,12
0 days 01:45:21.684000,RIC,3,0 days 00:02:05.575000,22.0,2.0,,0 days 01:45:17.945000,0 days 00:00:32.969000,0 days 00:00:54.493000,0 days 00:00:38.113000,0 days 01:43:49.123000,0 days 01:44:43.616000,0 days 01:45:21.729000,317.0,182.0,,286.0,False,MEDIUM,17.0,True,AlphaTauri,0 days 01:43:16.109000,,1,17.0,,,False,False,2023,12
0 days 01:47:31.519000,RIC,3,0 days 00:02:09.835000,23.0,3.0,0 days 01:45:41.258000,,0 days 00:00:47.005000,0 days 00:00:52.076000,0 days 00:00:30.754000,0 days 01:46:08.734000,0 days 01:47:00.810000,0 days 01:47:31.564000,314.0,186.0,213.0,286.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:45:21.684000,,1,18.0,,,False,False,2023,12
0 days 01:18:17.450000,SAR,2,0 days 00:01:58.908000,8.0,1.0,,0 days 01:18:13.666000,0 days 00:00:32.271000,0 days 00:00:51.222000,0 days 00:00:35.415000,0 days 01:16:50.857000,0 days 01:17:42.079000,0 days 01:18:17.494000,328.0,182.0,,313.0,False,SOFT,8.0,True,Williams,0 days 01:16:18.542000,,1,11.0,,,False,False,2023,12
0 days 01:20:24.518000,SAR,2,0 days 00:02:07.068000,9.0,2.0,0 days 01:18:37.275000,,0 days 00:00:46.033000,0 days 00:00:50.928000,0 days 00:00:30.107000,0 days 01:19:03.527000,0 days 01:19:54.455000,0 days 01:20:24.562000,347.0,188.0,214.0,314.0,False,MEDIUM,1.0,True,Williams,0 days 01:18:17.450000,,1,19.0,,,False,False,2023,12
0 days 01:49:12.565000,SAR,2,0 days 00:01:58.451000,24.0,2.0,,0 days 01:49:08.849000,0 days 00:00:32.058000,0 days 00:00:51.305000,0 days 00:00:35.088000,0 days 01:47:46.216000,0 days 01:48:37.521000,0 days 01:49:12.609000,331.0,182.0,,315.0,False,MEDIUM,16.0,True,Williams,0 days 01:47:14.114000,,1,16.0,,,False,False,2023,12
0 days 01:51:17.691000,SAR,2,0 days 00:02:05.126000,25.0,3.0,0 days 01:49:32.817000,,0 days 00:00:46.675000,0 days 00:00:48.766000,0 days 00:00:29.685000,0 days 01:49:59.284000,0 days 01:50:48.050000,0 days 01:51:17.735000,328.0,192.0,217.0,311.0,False,MEDIUM,1.0,True,Williams,0 days 01:49:12.565000,,1,18.0,,,False,False,2023,12
0 days 02:08:12.352000,SAR,2,0 days 00:01:57.484000,34.0,3.0,,0 days 02:08:08.618000,0 days 00:00:32.052000,0 days 00:00:50.636000,0 days 00:00:34.796000,0 days 02:06:46.964000,0 days 02:07:37.600000,0 days 02:08:12.396000,329.0,186.0,,317.0,False,MEDIUM,10.0,True,Williams,0 days 02:06:14.868000,,1,17.0,,,False,False,2023,12
0 days 02:10:16.830000,SAR,2,0 days 00:02:04.478000,35.0,4.0,0 days 02:08:31.758000,,0 days 00:00:45.786000,0 days 00:00:49.126000,0 days 00:00:29.566000,0 days 02:08:58.182000,0 days 02:09:47.308000,0 days 02:10:16.874000,327.0,191.0,217.0,312.0,False,SOFT,1.0,True,Williams,0 days 02:08:12.352000,,1,18.0,,,False,False,2023,12
0 days 01:04:48.085000,HUL,27,0 days 00:02:03.270000,1.0,1.0,0 days 01:02:58.098000,,,0 days 00:00:52.068000,0 days 00:00:30,,0 days 01:04:18.238000,0 days 01:04:48.144000,315.0,193.0,214.0,276.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:02:44.614000,,1,17.0,,,False,False,2023,12
0 days 01:25:59.033000,HUL,27,0 days 00:01:59.370000,12.0,1.0,,0 days 01:25:55.317000,0 days 00:00:32.721000,0 days 00:00:51.665000,0 days 00:00:34.984000,0 days 01:24:32.443000,0 days 01:25:24.108000,0 days 01:25:59.092000,309.0,180.0,,306.0,False,MEDIUM,12.0,True,Haas F1 Team,0 days 01:23:59.663000,,1,12.0,,,False,False,2023,12
0 days 01:28:06.077000,HUL,27,0 days 00:02:07.044000,13.0,2.0,0 days 01:26:19.880000,,0 days 00:00:47.674000,0 days 00:00:49.078000,0 days 00:00:30.292000,0 days 01:26:46.766000,0 days 01:27:35.844000,0 days 01:28:06.136000,307.0,191.0,212.0,304.0,False,SOFT,1.0,True,Haas F1 Team,0 days 01:25:59.033000,,1,19.0,,,False,False,2023,12
0 days 01:49:06.886000,HUL,27,0 days 00:01:57.257000,24.0,2.0,,0 days 01:49:03.302000,0 days 00:00:32.471000,0 days 00:00:50.177000,0 days 00:00:34.609000,0 days 01:47:42.159000,0 days 01:48:32.336000,0 days 01:49:06.945000,320.0,185.0,,308.0,False,SOFT,12.0,True,Haas F1 Team,0 days 01:47:09.629000,,1,13.0,,,False,False,2023,12
0 days 01:51:14.632000,HUL,27,0 days 00:02:07.746000,25.0,3.0,0 days 01:49:28.411000,,0 days 00:00:48.023000,0 days 00:00:49.821000,0 days 00:00:29.902000,0 days 01:49:54.968000,0 days 01:50:44.789000,0 days 01:51:14.691000,321.0,190.0,219.0,306.0,False,SOFT,1.0,True,Haas F1 Team,0 days 01:49:06.886000,,1,17.0,,,False,False,2023,12
0 days 01:16:23.307000,SAI,55,0 days 00:02:01.147000,7.0,1.0,,0 days 01:16:19.636000,0 days 00:00:32.363000,0 days 00:00:52.582000,0 days 00:00:36.202000,0 days 01:14:54.595000,0 days 01:15:47.177000,0 days 01:16:23.379000,333.0,180.0,,305.0,False,SOFT,7.0,True,Ferrari,0 days 01:14:22.160000,,1,13.0,,,False,False,2023,12
0 days 01:18:30.236000,SAI,55,0 days 00:02:06.929000,8.0,2.0,0 days 01:16:42.871000,,0 days 00:00:46.545000,0 days 00:00:50.217000,0 days 00:00:30.167000,0 days 01:17:09.924000,0 days 01:18:00.141000,0 days 01:18:30.308000,315.0,193.0,211.0,307.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:16:23.307000,,1,18.0,,,False,False,2023,12
0 days 01:47:38.660000,SAI,55,0 days 00:02:03.363000,23.0,2.0,,0 days 01:47:34.913000,0 days 00:00:32.748000,0 days 00:00:52.157000,0 days 00:00:38.458000,0 days 01:46:08.117000,0 days 01:47:00.274000,0 days 01:47:38.732000,311.0,181.0,,300.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:45:35.297000,,1,19.0,,,False,False,2023,12
0 days 01:05:24.644000,VER,1,0 days 00:01:49.972000,2.0,1.0,,0 days 01:05:25.519000,0 days 00:00:36.330000,0 days 00:00:36.685000,0 days 00:00:36.957000,0 days 01:04:13.152000,0 days 01:04:49.837000,0 days 01:05:26.794000,211.0,211.0,,207.0,False,SOFT,2.0,True,Red Bull Racing,0 days 01:03:34.672000,,1,2.0,,,False,False,2023,13
0 days 01:07:13.302000,VER,1,0 days 00:01:48.658000,3.0,2.0,0 days 01:05:45.581000,,0 days 00:00:49.822000,0 days 00:00:30.905000,0 days 00:00:27.931000,0 days 01:06:16.616000,0 days 01:06:47.521000,0 days 01:07:15.452000,255.0,256.0,286.0,207.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 01:05:24.644000,,1,5.0,,,False,False,2023,13
0 days 01:18:23.893000,VER,1,0 days 00:01:27.017000,11.0,2.0,,0 days 01:18:24.474000,0 days 00:00:28.285000,0 days 00:00:30.123000,0 days 00:00:28.609000,0 days 01:17:27.311000,0 days 01:17:57.434000,0 days 01:18:26.043000,279.0,262.0,,285.0,False,INTERMEDIATE,9.0,True,Red Bull Racing,0 days 01:16:56.876000,,1,2.0,,,False,False,2023,13
0 days 01:20:01.927000,VER,1,0 days 00:01:38.034000,12.0,3.0,0 days 01:18:43.770000,,0 days 00:00:46.130000,0 days 00:00:27.928000,0 days 00:00:23.976000,0 days 01:19:12.173000,0 days 01:19:40.101000,0 days 01:20:04.077000,281.0,261.0,291.0,285.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:18:23.893000,,1,2.0,,,False,False,2023,13
0 days 02:10:51.742000,VER,1,0 days 00:01:18.531000,49.0,3.0,,0 days 02:10:52.324000,0 days 00:00:25.737000,0 days 00:00:27.011000,0 days 00:00:25.783000,0 days 02:10:01.098000,0 days 02:10:28.109000,0 days 02:10:53.892000,286.0,262.0,,298.0,False,SOFT,38.0,True,Red Bull Racing,0 days 02:09:33.211000,,1,1.0,,,False,False,2023,13
0 days 02:12:23.746000,VER,1,0 days 00:01:32.004000,50.0,4.0,0 days 02:11:11.011000,,0 days 00:00:43.637000,0 days 00:00:26.073000,0 days 00:00:22.294000,0 days 02:11:37.529000,0 days 02:12:03.602000,0 days 02:12:25.896000,285.0,264.0,295.0,298.0,False,SOFT,2.0,False,Red Bull Racing,0 days 02:10:51.742000,,1,1.0,,,False,False,2023,13
0 days 02:26:10.434000,VER,1,0 days 00:01:24.682000,61.0,4.0,,0 days 02:26:11.027000,0 days 00:00:25.955000,0 days 00:00:26.345000,0 days 00:00:32.382000,0 days 02:25:13.857000,0 days 02:25:40.202000,0 days 02:26:12.584000,286.0,264.0,,292.0,False,SOFT,13.0,False,Red Bull Racing,0 days 02:24:45.752000,,1,1.0,,,False,False,2023,13
0 days 02:27:53.384000,VER,1,0 days 00:01:42.950000,62.0,5.0,0 days 02:26:30.432000,,0 days 00:00:48.912000,0 days 00:00:28.855000,0 days 00:00:25.183000,0 days 02:27:01.496000,0 days 02:27:30.351000,0 days 02:27:55.534000,276.0,262.0,292.0,292.0,False,INTERMEDIATE,13.0,False,Red Bull Racing,0 days 02:26:10.434000,,1,1.0,,,False,False,2023,13
0 days 02:29:25.952000,VER,1,0 days 00:01:32.568000,63.0,5.0,,0 days 02:29:26.523000,0 days 00:00:31.176000,0 days 00:00:29.425000,0 days 00:00:31.967000,0 days 02:28:26.710000,0 days 02:28:56.135000,0 days 02:29:28.102000,268.0,247.0,,229.0,False,INTERMEDIATE,14.0,False,Red Bull Racing,0 days 02:27:53.384000,,12,1.0,,,False,False,2023,13
0 days 02:31:50.968000,VER,1,0 days 00:02:25.016000,64.0,6.0,0 days 02:29:46.945000,0 days 02:31:50.880000,0 days 00:01:00.299000,0 days 00:00:41.195000,0 days 00:00:43.522000,0 days 02:30:28.401000,0 days 02:31:09.596000,0 days 02:31:53.118000,171.0,177.0,,,False,WET,1.0,True,Red Bull Racing,0 days 02:29:25.952000,,265,1.0,,,False,False,2023,13
0 days 03:15:36.571000,VER,1,,65.0,7.0,0 days 03:13:14.195000,,,0 days 00:00:49.067000,0 days 00:00:40.051000,,0 days 03:14:58.678000,0 days 03:15:38.817000,134.0,147.0,186.0,229.0,False,INTERMEDIATE,5.0,False,Red Bull Racing,0 days 03:12:59.758000,,14,1.0,,,False,False,2023,13
0 days 01:03:46.980000,GAS,10,0 days 00:01:43.893000,1.0,1.0,,0 days 01:03:47.474000,,0 days 00:00:29.821000,0 days 00:00:38.852000,,0 days 01:03:10.365000,0 days 01:03:49.286000,249.0,262.0,,189.0,False,SOFT,1.0,True,Alpine,0 days 01:02:04.960000,,1,16.0,,,False,False,2023,13
