Time,Driver,DriverNumber,LapNumber,Stint,PitOutTime,PitInTime,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Season,Round,EventName
0 days 01:09:27.216000,VER,1,16.0,1.0,,0 days 01:08:58.183000,MEDIUM,16.0,True,Red Bull Racing,1,5.0,2022,12,French Grand Prix
0 days 01:11:12.844000,VER,1,17.0,2.0,0 days 01:09:33.449000,,HARD,1.0,True,Red Bull Racing,1,6.0,2022,12,French Grand Prix
0 days 01:13:46.971000,GAS,10,18.0,1.0,,0 days 01:13:17.312000,HARD,18.0,True,AlphaTauri,124,14.0,2022,12,French Grand Prix
0 days 01:16:08.146000,GAS,10,19.0,2.0,0 days 01:13:53.270000,,MEDIUM,1.0,True,AlphaTauri,4,13.0,2022,12,French Grand Prix
0 days 01:13:06.273000,PER,11,18.0,1.0,,0 days 01:12:34.350000,MEDIUM,18.0,True,Red Bull Racing,124,3.0,2022,12,French Grand Prix
0 days 01:15:47.194000,PER,11,19.0,2.0,0 days 01:13:12.478000,,HARD,1.0,True,Red Bull Racing,4,3.0,2022,12,French Grand Prix
0 days 01:13:17.897000,ALO,14,18.0,1.0,,0 days 01:12:47.635000,MEDIUM,18.0,True,Alpine,124,5.0,2022,12,French Grand Prix
0 days 01:15:51.665000,ALO,14,19.0,2.0,0 days 01:13:24.144000,,HARD,1.0,True,Alpine,4,5.0,2022,12,French Grand Prix
0 days 01:13:41.431000,STR,18,18.0,1.0,,0 days 01:13:07.739000,MEDIUM,20.0,False,Aston Martin,124,12.0,2022,12,French Grand Prix
0 days 01:15:59.972000,STR,18,19.0,2.0,0 days 01:13:47.701000,,HARD,2.0,False,Aston Martin,4,10.0,2022,12,French Grand Prix
0 days 00:56:38.379000,MAG,20,8.0,1.0,,0 days 00:56:07.927000,MEDIUM,8.0,True,Haas F1 Team,1,20.0,2022,12,French Grand Prix
0 days 00:58:25.739000,MAG,20,9.0,2.0,0 days 00:56:44.710000,,HARD,1.0,True,Haas F1 Team,1,19.0,2022,12,French Grand Prix
0 days 01:14:08.129000,MAG,20,18.0,2.0,,0 days 01:13:37.953000,HARD,10.0,True,Haas F1 Team,124,17.0,2022,12,French Grand Prix
0 days 01:16:29.081000,MAG,20,19.0,3.0,0 days 01:14:14.428000,,HARD,1.0,True,Haas F1 Team,4,17.0,2022,12,French Grand Prix
0 days 01:48:28.487000,MAG,20,38.0,3.0,,0 days 01:48:28.508000,HARD,20.0,True,Haas F1 Team,12,14.0,2022,12,French Grand Prix
0 days 01:01:54.794000,TSU,22,11.0,1.0,,0 days 01:01:23.484000,MEDIUM,11.0,True,AlphaTauri,1,19.0,2022,12,French Grand Prix
0 days 01:03:45.424000,TSU,22,12.0,2.0,0 days 01:02:01.086000,,HARD,1.0,True,AlphaTauri,1,20.0,2022,12,French Grand Prix
0 days 01:14:18.964000,TSU,22,18.0,2.0,,0 days 01:14:19.041000,HARD,7.0,True,AlphaTauri,24,18.0,2022,12,French Grand Prix
0 days 01:13:44.821000,ALB,23,18.0,1.0,,0 days 01:13:13.723000,MEDIUM,18.0,True,Williams,124,13.0,2022,12,French Grand Prix
0 days 01:16:03.975000,ALB,23,19.0,2.0,0 days 01:13:51.068000,,HARD,1.0,True,Williams,4,11.0,2022,12,French Grand Prix
0 days 00:58:26.017000,ZHO,24,9.0,1.0,,0 days 00:57:55.896000,MEDIUM,9.0,True,Alfa Romeo,1,20.0,2022,12,French Grand Prix
0 days 01:00:14.465000,ZHO,24,10.0,2.0,0 days 00:58:32.302000,,HARD,1.0,True,Alfa Romeo,1,20.0,2022,12,French Grand Prix
0 days 01:22:29.481000,ZHO,24,22.0,2.0,,0 days 01:21:44.994000,HARD,13.0,True,Alfa Romeo,12,18.0,2022,12,French Grand Prix
0 days 01:24:18.228000,ZHO,24,23.0,3.0,0 days 01:22:35.796000,,HARD,1.0,True,Alfa Romeo,1,18.0,2022,12,French Grand Prix
0 days 01:13:35.911000,RIC,3,18.0,1.0,,0 days 01:13:05.917000,MEDIUM,18.0,True,McLaren,124,9.0,2022,12,French Grand Prix
0 days 01:15:55.499000,RIC,3,19.0,2.0,0 days 01:13:42.180000,,HARD,1.0,True,McLaren,4,7.0,2022,12,French Grand Prix
0 days 01:13:39.616000,OCO,31,18.0,1.0,,0 days 01:13:01.144000,MEDIUM,18.0,True,Alpine,124,11.0,2022,12,French Grand Prix
0 days 01:15:58.824000,OCO,31,19.0,2.0,0 days 01:13:45.869000,,HARD,1.0,True,Alpine,4,9.0,2022,12,French Grand Prix
0 days 01:13:27.405000,NOR,4,18.0,1.0,,0 days 01:12:56.152000,MEDIUM,18.0,True,McLaren,124,7.0,2022,12,French Grand Prix
0 days 01:15:54.208000,NOR,4,19.0,2.0,0 days 01:13:33.653000,,HARD,1.0,True,McLaren,4,6.0,2022,12,French Grand Prix
0 days 01:13:00.433000,HAM,44,18.0,1.0,,0 days 01:12:29.580000,MEDIUM,18.0,True,Mercedes,124,1.0,2022,12,French Grand Prix
0 days 01:15:45.296000,HAM,44,19.0,2.0,0 days 01:13:06.779000,,HARD,1.0,True,Mercedes,4,2.0,2022,12,French Grand Prix
0 days 00:58:21.009000,MSC,47,9.0,1.0,,0 days 00:57:50.521000,MEDIUM,9.0,True,Haas F1 Team,1,18.0,2022,12,French Grand Prix
0 days 01:00:09.560000,MSC,47,10.0,2.0,0 days 00:58:27.313000,,HARD,1.0,True,Haas F1 Team,1,19.0,2022,12,French Grand Prix
0 days 01:14:18.992000,MSC,47,18.0,2.0,,0 days 01:13:48.300000,HARD,9.0,True,Haas F1 Team,124,19.0,2022,12,French Grand Prix
0 days 01:16:37.303000,MSC,47,19.0,3.0,0 days 01:14:25.295000,,HARD,1.0,True,Haas F1 Team,4,18.0,2022,12,French Grand Prix
0 days 01:16:05.351000,VET,5,19.0,1.0,,0 days 01:15:34.971000,MEDIUM,21.0,False,Aston Martin,4,12.0,2022,12,French Grand Prix
0 days 01:18:21.912000,VET,5,20.0,2.0,0 days 01:16:11.610000,,HARD,2.0,False,Aston Martin,41,13.0,2022,12,French Grand Prix
0 days 01:13:38.168000,SAI,55,18.0,1.0,,0 days 01:13:02.900000,HARD,18.0,True,Ferrari,124,10.0,2022,12,French Grand Prix
0 days 01:15:58.512000,SAI,55,19.0,2.0,0 days 01:13:44.434000,,MEDIUM,1.0,True,Ferrari,4,8.0,2022,12,French Grand Prix
0 days 01:54:48.854000,SAI,55,42.0,2.0,,0 days 01:54:12.739000,MEDIUM,24.0,True,Ferrari,1,7.0,2022,12,French Grand Prix
0 days 01:56:33.226000,SAI,55,43.0,3.0,0 days 01:54:55.134000,,MEDIUM,1.0,True,Ferrari,1,8.0,2022,12,French Grand Prix
0 days 01:16:10.243000,LAT,6,19.0,1.0,,0 days 01:15:38.957000,MEDIUM,19.0,True,Williams,4,14.0,2022,12,French Grand Prix
0 days 01:18:23.143000,LAT,6,20.0,2.0,0 days 01:16:16.549000,,HARD,1.0,True,Williams,41,15.0,2022,12,French Grand Prix
0 days 01:49:08.457000,LAT,6,38.0,2.0,,0 days 01:48:37.816000,HARD,19.0,True,Williams,12,17.0,2022,12,French Grand Prix
0 days 01:50:56.180000,LAT,6,39.0,3.0,0 days 01:49:14.836000,,MEDIUM,1.0,True,Williams,1,16.0,2022,12,French Grand Prix
0 days 01:54:25.805000,LAT,6,41.0,3.0,,0 days 01:54:25.875000,MEDIUM,3.0,True,Williams,1,16.0,2022,12,French Grand Prix
0 days 01:13:07.397000,RUS,63,18.0,1.0,,0 days 01:12:35.420000,MEDIUM,18.0,True,Mercedes,124,4.0,2022,12,French Grand Prix
0 days 01:15:49.894000,RUS,63,19.0,2.0,0 days 01:13:13.686000,,HARD,2.0,False,Mercedes,4,4.0,2022,12,French Grand Prix
0 days 01:13:57.081000,BOT,77,18.0,1.0,,0 days 01:13:25.519000,HARD,18.0,True,Alfa Romeo,124,15.0,2022,12,French Grand Prix
0 days 01:16:14.848000,BOT,77,19.0,2.0,0 days 01:14:03.338000,,HARD,1.0,True,Alfa Romeo,4,15.0,2022,12,French Grand Prix
0 days 01:45:23.944000,BOT,77,36.0,2.0,,0 days 01:44:53.926000,HARD,18.0,True,Alfa Romeo,1,17.0,2022,12,French Grand Prix
0 days 01:47:09.569000,BOT,77,37.0,3.0,0 days 01:45:30.208000,,MEDIUM,1.0,True,Alfa Romeo,12,17.0,2022,12,French Grand Prix
0 days 01:25:27.213000,VER,1,16.0,1.0,,0 days 01:25:25.505000,SOFT,17.0,False,Red Bull Racing,1,5.0,2022,13,Hungarian Grand Prix
0 days 01:27:07.385000,VER,1,17.0,2.0,0 days 01:25:46.853000,,MEDIUM,1.0,True,Red Bull Racing,1,8.0,2022,13,Hungarian Grand Prix
0 days 01:56:27.095000,VER,1,38.0,2.0,,0 days 01:56:25.456000,MEDIUM,22.0,True,Red Bull Racing,1,4.0,2022,13,Hungarian Grand Prix
0 days 01:58:06.550000,VER,1,39.0,3.0,0 days 01:56:46.641000,,MEDIUM,1.0,True,Red Bull Racing,1,6.0,2022,13,Hungarian Grand Prix
0 days 01:03:58.470000,GAS,10,1.0,1.0,0 days 01:02:16.277000,,SOFT,1.0,True,AlphaTauri,126,20.0,2022,13,Hungarian Grand Prix
0 days 01:25:56.889000,GAS,10,16.0,1.0,,0 days 01:25:55.182000,SOFT,16.0,True,AlphaTauri,1,13.0,2022,13,Hungarian Grand Prix
0 days 01:27:42.373000,GAS,10,17.0,2.0,0 days 01:26:16.873000,,MEDIUM,1.0,True,AlphaTauri,1,20.0,2022,13,Hungarian Grand Prix
0 days 02:08:49.727000,GAS,10,46.0,2.0,,0 days 02:08:48.066000,MEDIUM,30.0,True,AlphaTauri,1,14.0,2022,13,Hungarian Grand Prix
0 days 02:10:32.808000,GAS,10,47.0,3.0,0 days 02:09:09.503000,,SOFT,1.0,True,AlphaTauri,12,15.0,2022,13,Hungarian Grand Prix
0 days 01:28:22.282000,PER,11,18.0,1.0,,0 days 01:28:20.585000,SOFT,18.0,True,Red Bull Racing,1,3.0,2022,13,Hungarian Grand Prix
0 days 01:30:05.379000,PER,11,19.0,2.0,0 days 01:28:41.705000,,MEDIUM,1.0,True,Red Bull Racing,1,10.0,2022,13,Hungarian Grand Prix
0 days 02:02:25.418000,PER,11,42.0,2.0,,0 days 02:02:23.725000,MEDIUM,24.0,True,Red Bull Racing,1,6.0,2022,13,Hungarian Grand Prix
0 days 02:04:07.972000,PER,11,43.0,3.0,0 days 02:02:44.882000,,MEDIUM,1.0,True,Red Bull Racing,1,6.0,2022,13,Hungarian Grand Prix
0 days 01:32:47.597000,ALO,14,21.0,1.0,,0 days 01:32:45.896000,MEDIUM,21.0,True,Alpine,1,6.0,2022,13,Hungarian Grand Prix
0 days 01:34:32.665000,ALO,14,22.0,2.0,0 days 01:33:07.965000,,HARD,1.0,True,Alpine,1,11.0,2022,13,Hungarian Grand Prix
0 days 01:32:17.863000,LEC,16,21.0,1.0,,0 days 01:32:16.167000,MEDIUM,21.0,True,Ferrari,1,1.0,2022,13,Hungarian Grand Prix
0 days 01:33:59.600000,LEC,16,22.0,2.0,0 days 01:32:37.929000,,MEDIUM,1.0,True,Ferrari,1,2.0,2022,13,Hungarian Grand Prix
0 days 01:57:43.670000,LEC,16,39.0,2.0,,0 days 01:57:41.965000,MEDIUM,18.0,True,Ferrari,1,1.0,2022,13,Hungarian Grand Prix
0 days 01:59:28.995000,LEC,16,40.0,3.0,0 days 01:58:03.943000,,HARD,1.0,True,Ferrari,1,3.0,2022,13,Hungarian Grand Prix
0 days 02:19:04.734000,LEC,16,54.0,3.0,,0 days 02:19:03.011000,HARD,15.0,True,Ferrari,1,4.0,2022,13,Hungarian Grand Prix
0 days 02:20:48.189000,LEC,16,55.0,4.0,0 days 02:19:24.574000,,SOFT,4.0,False,Ferrari,1,6.0,2022,13,Hungarian Grand Prix
0 days 01:22:58.114000,STR,18,14.0,1.0,,0 days 01:22:56.439000,SOFT,17.0,False,Aston Martin,1,15.0,2022,13,Hungarian Grand Prix
0 days 01:24:42.218000,STR,18,15.0,2.0,0 days 01:23:18.197000,,MEDIUM,2.0,False,Aston Martin,1,18.0,2022,13,Hungarian Grand Prix
0 days 02:08:38.679000,STR,18,46.0,2.0,,0 days 02:08:36.941000,MEDIUM,33.0,False,Aston Martin,1,9.0,2022,13,Hungarian Grand Prix
0 days 02:10:29.610000,STR,18,47.0,3.0,0 days 02:08:58.595000,,SOFT,1.0,False,Aston Martin,12,13.0,2022,13,Hungarian Grand Prix
0 days 01:11:26.595000,MAG,20,6.0,1.0,,0 days 01:11:24.881000,MEDIUM,6.0,True,Haas F1 Team,1,12.0,2022,13,Hungarian Grand Prix
0 days 01:13:20.470000,MAG,20,7.0,2.0,0 days 01:11:54.516000,,HARD,1.0,True,Haas F1 Team,1,20.0,2022,13,Hungarian Grand Prix
0 days 01:53:36.358000,MAG,20,35.0,2.0,,0 days 01:53:34.622000,HARD,29.0,True,Haas F1 Team,1,18.0,2022,13,Hungarian Grand Prix
0 days 01:55:20.865000,MAG,20,36.0,3.0,0 days 01:53:57.851000,,MEDIUM,1.0,True,Haas F1 Team,1,19.0,2022,13,Hungarian Grand Prix
0 days 02:39:36.798000,MAG,20,67.0,3.0,,0 days 02:39:35.125000,MEDIUM,32.0,True,Haas F1 Team,67,16.0,2022,13,Hungarian Grand Prix
0 days 02:41:21.420000,MAG,20,68.0,4.0,0 days 02:39:58.225000,,SOFT,1.0,True,Haas F1 Team,71,17.0,2022,13,Hungarian Grand Prix
0 days 01:21:35.614000,TSU,22,13.0,1.0,,0 days 01:21:33.919000,SOFT,13.0,True,AlphaTauri,1,17.0,2022,13,Hungarian Grand Prix
0 days 01:23:20.813000,TSU,22,14.0,2.0,0 days 01:21:55.509000,,MEDIUM,1.0,True,AlphaTauri,1,20.0,2022,13,Hungarian Grand Prix
0 days 01:50:32.351000,TSU,22,33.0,2.0,,0 days 01:50:30.612000,MEDIUM,20.0,True,AlphaTauri,1,17.0,2022,13,Hungarian Grand Prix
0 days 01:52:35.927000,TSU,22,34.0,3.0,0 days 01:50:52.649000,,SOFT,1.0,True,AlphaTauri,12,20.0,2022,13,Hungarian Grand Prix
0 days 02:16:47.929000,TSU,22,51.0,3.0,,0 days 02:16:46.235000,SOFT,18.0,True,AlphaTauri,1,20.0,2022,13,Hungarian Grand Prix
0 days 02:18:38.935000,TSU,22,52.0,4.0,0 days 02:17:08.340000,,SOFT,4.0,False,AlphaTauri,1,20.0,2022,13,Hungarian Grand Prix
0 days 01:05:41.759000,ALB,23,2.0,1.0,,0 days 01:05:40.038000,SOFT,2.0,True,Williams,6,12.0,2022,13,Hungarian Grand Prix
0 days 01:07:35.710000,ALB,23,3.0,2.0,0 days 01:06:11.283000,,MEDIUM,1.0,True,Williams,671,20.0,2022,13,Hungarian Grand Prix
0 days 01:33:24.524000,ALB,23,21.0,2.0,,0 days 01:33:22.639000,MEDIUM,19.0,True,Williams,1,18.0,2022,13,Hungarian Grand Prix
0 days 01:35:09.057000,ALB,23,22.0,3.0,0 days 01:33:44.426000,,MEDIUM,1.0,True,Williams,1,20.0,2022,13,Hungarian Grand Prix
0 days 02:00:51.101000,ALB,23,40.0,3.0,,0 days 02:00:49.411000,MEDIUM,19.0,True,Williams,12,17.0,2022,13,Hungarian Grand Prix
0 days 02:02:35.972000,ALB,23,41.0,4.0,0 days 02:01:13.683000,,SOFT,1.0,True,Williams,1,20.0,2022,13,Hungarian Grand Prix
0 days 01:41:38.413000,ZHO,24,27.0,1.0,,0 days 01:41:36.777000,MEDIUM,27.0,True,Alfa Romeo,1,9.0,2022,13,Hungarian Grand Prix
0 days 01:43:25.985000,ZHO,24,28.0,2.0,0 days 01:41:59.027000,,HARD,1.0,True,Alfa Romeo,1,17.0,2022,13,Hungarian Grand Prix
0 days 02:16:22.100000,ZHO,24,51.0,2.0,,0 days 02:16:20.389000,HARD,24.0,True,Alfa Romeo,1,15.0,2022,13,Hungarian Grand Prix
0 days 02:18:11.932000,ZHO,24,52.0,3.0,0 days 02:16:48.647000,,SOFT,1.0,True,Alfa Romeo,1,19.0,2022,13,Hungarian Grand Prix
0 days 01:24:22.404000,RIC,3,15.0,1.0,,0 days 01:24:20.694000,SOFT,17.0,False,McLaren,1,11.0,2022,13,Hungarian Grand Prix
0 days 01:26:06.087000,RIC,3,16.0,2.0,0 days 01:24:42.246000,,MEDIUM,1.0,True,McLaren,1,16.0,2022,13,Hungarian Grand Prix
0 days 02:08:37.623000,RIC,3,46.0,2.0,,0 days 02:08:35.898000,MEDIUM,31.0,True,McLaren,1,8.0,2022,13,Hungarian Grand Prix
0 days 02:10:27.294000,RIC,3,47.0,3.0,0 days 02:08:57.433000,,HARD,1.0,True,McLaren,12,11.0,2022,13,Hungarian Grand Prix
0 days 01:35:37.061000,OCO,31,23.0,1.0,,0 days 01:35:35.352000,MEDIUM,23.0,True,Alpine,1,6.0,2022,13,Hungarian Grand Prix
0 days 01:37:24.494000,OCO,31,24.0,2.0,0 days 01:35:58.958000,,HARD,1.0,True,Alpine,1,11.0,2022,13,Hungarian Grand Prix
0 days 01:22:45.199000,NOR,4,14.0,1.0,,0 days 01:22:43.465000,SOFT,17.0,False,McLaren,1,9.0,2022,13,Hungarian Grand Prix
0 days 01:24:30.256000,NOR,4,15.0,2.0,0 days 01:23:07.104000,,MEDIUM,1.0,True,McLaren,1,16.0,2022,13,Hungarian Grand Prix
0 days 02:02:40.736000,NOR,4,42.0,2.0,,0 days 02:02:39.022000,MEDIUM,28.0,True,McLaren,1,7.0,2022,13,Hungarian Grand Prix
0 days 02:04:24.643000,NOR,4,43.0,3.0,0 days 02:03:00.890000,,HARD,1.0,True,McLaren,1,9.0,2022,13,Hungarian Grand Prix
0 days 01:29:41.301000,HAM,44,19.0,1.0,,0 days 01:29:39.610000,MEDIUM,19.0,True,Mercedes,1,2.0,2022,13,Hungarian Grand Prix
0 days 01:31:24.476000,HAM,44,20.0,2.0,0 days 01:30:01.289000,,MEDIUM,1.0,True,Mercedes,1,7.0,2022,13,Hungarian Grand Prix
0 days 02:14:44.556000,HAM,44,51.0,2.0,,0 days 02:14:42.904000,MEDIUM,32.0,True,Mercedes,1,2.0,2022,13,Hungarian Grand Prix
0 days 02:16:27.279000,HAM,44,52.0,3.0,0 days 02:15:04.947000,,SOFT,3.0,False,Mercedes,1,5.0,2022,13,Hungarian Grand Prix
0 days 01:33:00.182000,MSC,47,21.0,1.0,,0 days 01:32:58.463000,MEDIUM,21.0,True,Haas F1 Team,1,12.0,2022,13,Hungarian Grand Prix
0 days 01:34:46.372000,MSC,47,22.0,2.0,0 days 01:33:21.421000,,HARD,1.0,True,Haas F1 Team,1,15.0,2022,13,Hungarian Grand Prix
0 days 02:02:03.404000,MSC,47,41.0,2.0,,0 days 02:02:01.712000,HARD,20.0,True,Haas F1 Team,12,16.0,2022,13,Hungarian Grand Prix
0 days 02:03:47.811000,MSC,47,42.0,3.0,0 days 02:02:24.291000,,MEDIUM,1.0,True,Haas F1 Team,1,16.0,2022,13,Hungarian Grand Prix
0 days 01:24:25.014000,VET,5,15.0,1.0,,0 days 01:24:23.402000,SOFT,15.0,True,Aston Martin,1,13.0,2022,13,Hungarian Grand Prix
0 days 01:26:08.547000,VET,5,16.0,2.0,0 days 01:24:44.758000,,MEDIUM,2.0,False,Aston Martin,1,18.0,2022,13,Hungarian Grand Prix
0 days 02:08:44.347000,VET,5,46.0,2.0,,0 days 02:08:42.643000,MEDIUM,32.0,False,Aston Martin,1,12.0,2022,13,Hungarian Grand Prix
0 days 02:10:30.906000,VET,5,47.0,3.0,0 days 02:09:07.670000,,MEDIUM,1.0,True,Aston Martin,12,14.0,2022,13,Hungarian Grand Prix
0 days 01:26:41.389000,SAI,55,17.0,1.0,,0 days 01:26:39.690000,MEDIUM,17.0,True,Ferrari,1,2.0,2022,13,Hungarian Grand Prix
0 days 01:28:25.744000,SAI,55,18.0,2.0,0 days 01:27:02.513000,,MEDIUM,1.0,True,Ferrari,1,6.0,2022,13,Hungarian Grand Prix
0 days 02:09:04.099000,SAI,55,47.0,2.0,,0 days 02:09:02.420000,MEDIUM,30.0,True,Ferrari,1,2.0,2022,13,Hungarian Grand Prix
0 days 02:10:47.235000,SAI,55,48.0,3.0,0 days 02:09:25.863000,,SOFT,4.0,False,Ferrari,12,5.0,2022,13,Hungarian Grand Prix
0 days 01:28:53.058000,LAT,6,18.0,1.0,,0 days 01:28:51.363000,MEDIUM,18.0,True,Williams,1,13.0,2022,13,Hungarian Grand Prix
0 days 01:30:38.422000,LAT,6,19.0,2.0,0 days 01:29:13.198000,,MEDIUM,1.0,True,Williams,1,20.0,2022,13,Hungarian Grand Prix
0 days 01:59:13.103000,LAT,6,39.0,2.0,,0 days 01:59:11.380000,MEDIUM,21.0,True,Williams,1,17.0,2022,13,Hungarian Grand Prix
0 days 02:00:59.512000,LAT,6,40.0,3.0,0 days 01:59:33.861000,,SOFT,1.0,True,Williams,12,19.0,2022,13,Hungarian Grand Prix
0 days 02:23:43.962000,LAT,6,56.0,3.0,,0 days 02:23:42.245000,SOFT,17.0,True,Williams,1,19.0,2022,13,Hungarian Grand Prix
0 days 02:25:37.206000,LAT,6,57.0,4.0,0 days 02:24:11.022000,,SOFT,1.0,True,Williams,1,19.0,2022,13,Hungarian Grand Prix
0 days 01:25:15.780000,RUS,63,16.0,1.0,,0 days 01:25:14.057000,SOFT,19.0,False,Mercedes,1,3.0,2022,13,Hungarian Grand Prix
0 days 01:26:59.156000,RUS,63,17.0,2.0,0 days 01:25:36.838000,,MEDIUM,1.0,True,Mercedes,1,6.0,2022,13,Hungarian Grand Prix
0 days 01:57:49.372000,RUS,63,39.0,2.0,,0 days 01:57:47.698000,MEDIUM,23.0,True,Mercedes,1,3.0,2022,13,Hungarian Grand Prix
0 days 01:59:31.630000,RUS,63,40.0,3.0,0 days 01:58:09.409000,,MEDIUM,1.0,True,Mercedes,1,6.0,2022,13,Hungarian Grand Prix
0 days 01:40:10.036000,BOT,77,26.0,1.0,,0 days 01:40:08.300000,MEDIUM,26.0,True,Alfa Romeo,1,9.0,2022,13,Hungarian Grand Prix
0 days 01:41:54.991000,BOT,77,27.0,2.0,0 days 01:40:30.581000,,HARD,1.0,True,Alfa Romeo,1,15.0,2022,13,Hungarian Grand Prix
0 days 01:34:01.037000,VER,1,15.0,1.0,,0 days 01:33:57.329000,SOFT,15.0,True,Red Bull Racing,1,1.0,2022,14,Belgian Grand Prix
0 days 01:36:06.161000,VER,1,16.0,2.0,0 days 01:34:20.284000,,MEDIUM,1.0,True,Red Bull Racing,1,2.0,2022,14,Belgian Grand Prix
0 days 02:02:21.927000,VER,1,30.0,2.0,,0 days 02:02:18.225000,MEDIUM,15.0,True,Red Bull Racing,1,1.0,2022,14,Belgian Grand Prix
0 days 02:04:25.591000,VER,1,31.0,3.0,0 days 02:02:40.574000,,MEDIUM,1.0,True,Red Bull Racing,1,1.0,2022,14,Belgian Grand Prix
0 days 01:04:51.843000,GAS,10,1.0,1.0,0 days 01:02:57.308000,,MEDIUM,1.0,True,AlphaTauri,12,19.0,2022,14,Belgian Grand Prix
0 days 01:24:53.762000,GAS,10,10.0,1.0,,0 days 01:24:50.072000,MEDIUM,10.0,True,AlphaTauri,1,18.0,2022,14,Belgian Grand Prix
0 days 01:27:01.523000,GAS,10,11.0,2.0,0 days 01:25:12.903000,,HARD,1.0,True,AlphaTauri,1,18.0,2022,14,Belgian Grand Prix
0 days 01:48:09.525000,GAS,10,22.0,2.0,,0 days 01:48:05.809000,HARD,12.0,True,AlphaTauri,1,14.0,2022,14,Belgian Grand Prix
0 days 01:50:16.260000,GAS,10,23.0,3.0,0 days 01:48:28.371000,,SOFT,1.0,True,AlphaTauri,1,17.0,2022,14,Belgian Grand Prix
0 days 01:32:11.563000,PER,11,14.0,1.0,,0 days 01:32:07.821000,MEDIUM,14.0,True,Red Bull Racing,1,2.0,2022,14,Belgian Grand Prix
0 days 01:34:16.534000,PER,11,15.0,2.0,0 days 01:32:30.173000,,MEDIUM,1.0,True,Red Bull Racing,1,3.0,2022,14,Belgian Grand Prix
0 days 01:56:56.388000,PER,11,27.0,2.0,,0 days 01:56:52.646000,MEDIUM,13.0,True,Red Bull Racing,1,2.0,2022,14,Belgian Grand Prix
0 days 01:59:01.442000,PER,11,28.0,3.0,0 days 01:57:15.322000,,HARD,1.0,True,Red Bull Racing,1,3.0,2022,14,Belgian Grand Prix
0 days 01:26:35.175000,ALO,14,11.0,1.0,,0 days 01:26:31.530000,MEDIUM,11.0,True,Alpine,1,6.0,2022,14,Belgian Grand Prix
0 days 01:28:42.985000,ALO,14,12.0,2.0,0 days 01:26:54.140000,,MEDIUM,1.0,True,Alpine,1,13.0,2022,14,Belgian Grand Prix
0 days 01:53:42.227000,ALO,14,25.0,2.0,,0 days 01:53:38.554000,MEDIUM,14.0,True,Alpine,1,8.0,2022,14,Belgian Grand Prix
0 days 01:55:50.365000,ALO,14,26.0,3.0,0 days 01:54:02.548000,,HARD,1.0,True,Alpine,1,12.0,2022,14,Belgian Grand Prix
0 days 01:10:16.519000,LEC,16,3.0,1.0,,0 days 01:10:12.741000,SOFT,3.0,True,Ferrari,4,12.0,2022,14,Belgian Grand Prix
0 days 01:13:12.755000,LEC,16,4.0,2.0,0 days 01:10:36.969000,,MEDIUM,1.0,True,Ferrari,41,17.0,2022,14,Belgian Grand Prix
0 days 01:53:33.729000,LEC,16,25.0,2.0,,0 days 01:53:30.022000,MEDIUM,22.0,True,Ferrari,1,5.0,2022,14,Belgian Grand Prix
0 days 01:55:41.281000,LEC,16,26.0,3.0,0 days 01:53:53.209000,,MEDIUM,1.0,True,Ferrari,1,7.0,2022,14,Belgian Grand Prix
0 days 02:25:48.894000,LEC,16,42.0,3.0,,0 days 02:25:45.177000,MEDIUM,17.0,True,Ferrari,1,5.0,2022,14,Belgian Grand Prix
0 days 02:27:57.577000,LEC,16,43.0,4.0,0 days 02:26:08.535000,,SOFT,4.0,False,Ferrari,1,6.0,2022,14,Belgian Grand Prix
0 days 01:34:28.050000,STR,18,15.0,1.0,,0 days 01:34:24.300000,MEDIUM,16.0,False,Aston Martin,1,6.0,2022,14,Belgian Grand Prix
0 days 01:36:35.979000,STR,18,16.0,2.0,0 days 01:34:47.873000,,MEDIUM,2.0,False,Aston Martin,1,14.0,2022,14,Belgian Grand Prix
0 days 01:55:51.996000,STR,18,26.0,2.0,,0 days 01:55:48.380000,MEDIUM,12.0,False,Aston Martin,1,13.0,2022,14,Belgian Grand Prix
0 days 01:58:02.032000,STR,18,27.0,3.0,0 days 01:56:11.620000,,HARD,1.0,False,Aston Martin,1,17.0,2022,14,Belgian Grand Prix
0 days 01:26:49.339000,MAG,20,11.0,1.0,,0 days 01:26:45.598000,MEDIUM,11.0,True,Haas F1 Team,1,16.0,2022,14,Belgian Grand Prix
0 days 01:29:01.274000,MAG,20,12.0,2.0,0 days 01:27:12.388000,,HARD,1.0,True,Haas F1 Team,1,18.0,2022,14,Belgian Grand Prix
0 days 01:57:56.975000,MAG,20,27.0,2.0,,0 days 01:57:53.219000,HARD,16.0,True,Haas F1 Team,1,14.0,2022,14,Belgian Grand Prix
0 days 02:00:04.320000,MAG,20,28.0,3.0,0 days 01:58:16.638000,,MEDIUM,1.0,True,Haas F1 Team,1,18.0,2022,14,Belgian Grand Prix
0 days 01:04:51.468000,TSU,22,1.0,1.0,0 days 01:02:56.704000,,HARD,1.0,True,AlphaTauri,12,18.0,2022,14,Belgian Grand Prix
0 days 01:40:19.917000,TSU,22,18.0,1.0,,0 days 01:40:16.185000,HARD,18.0,True,AlphaTauri,1,10.0,2022,14,Belgian Grand Prix
